hr,hum,Predicted Y
21,0.4,0.6259335687331793
22,0.4,0.625796550150044
23,0.4,0.6256595315669087
0,0.4,0.6288109589790211
1,0.4,0.6286739403958858
2,0.4,0.6285369218127504
3,0.4,0.6283999032296151
4,0.4,0.6282628846464797
5,0.4,0.6281258660633444
6,0.4,0.6279888474802091
7,0.4,0.6278518288970738
8,0.4,0.6277148103139385
9,0.4,0.6275777917308032
10,0.4,0.6274407731476679
11,0.4,0.6273037545645325
12,0.4,0.6271667359813972
13,0.4,0.6270297173982619
14,0.4,0.6268926988151265
15,0.4,0.6267556802319912
16,0.4,0.6266186616488559
17,0.4,0.6264816430657206
18,0.4,0.6263446244825852
19,0.4,0.6262076058994499
20,0.4,0.6260705873163146
21,0.4,0.6259335687331793
22,0.4,0.625796550150044
23,0.4,0.6256595315669087
0,0.4,0.6288109589790211
1,0.4,0.6286739403958858
2,0.4,0.6285369218127504
3,0.4,0.6283999032296151
4,0.4,0.6282628846464797
5,0.4,0.6281258660633444
6,0.4,0.6279888474802091
7,0.4,0.6278518288970738
8,0.4,0.6277148103139385
9,0.4,0.6275777917308032
10,0.4,0.6274407731476679
11,0.4,0.6273037545645325
12,0.4,0.6271667359813972
13,0.4,0.6270297173982619
14,0.4,0.6268926988151265
15,0.4,0.6267556802319912
16,0.4,0.6266186616488559
17,0.4,0.6264816430657206
18,0.4,0.6263446244825852
19,0.4,0.6262076058994499
20,0.4,0.6260705873163146
21,0.4,0.6259335687331793
22,0.4,0.625796550150044
23,0.4,0.6256595315669087
0,0.4,0.6288109589790211
1,0.4,0.6286739403958858
2,0.4,0.6285369218127504
3,0.4,0.6283999032296151
4,0.4,0.6282628846464797
5,0.4,0.6281258660633444
6,0.4,0.6279888474802091
7,0.4,0.6278518288970738
8,0.4,0.6277148103139385
9,0.4,0.6275777917308032
10,0.4,0.6274407731476679
11,0.4,0.6273037545645325
12,0.4,0.6271667359813972
13,0.4,0.6270297173982619
14,0.4,0.6268926988151265
15,0.4,0.6267556802319912
16,0.4,0.6266186616488559
17,0.4,0.6264816430657206
18,0.4,0.6263446244825852
19,0.4,0.6262076058994499
20,0.4,0.6260705873163146
21,0.4,0.6259335687331793
22,0.4,0.625796550150044
23,0.4,0.6256595315669087
0,0.4,0.6288109589790211
1,0.4,0.6286739403958858
2,0.4,0.6285369218127504
3,0.4,0.6283999032296151
4,0.4,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.41,0.6278518288970738
8,0.41,0.6277148103139385
9,0.41,0.6275777917308032
10,0.41,0.6274407731476679
11,0.41,0.6273037545645325
12,0.41,0.6271667359813972
13,0.41,0.6270297173982619
14,0.41,0.6268926988151265
15,0.41,0.6267556802319912
16,0.41,0.6266186616488559
17,0.41,0.6264816430657206
18,0.41,0.6263446244825852
19,0.41,0.6262076058994499
20,0.41,0.6260705873163146
21,0.41,0.6259335687331793
22,0.41,0.625796550150044
23,0.41,0.6256595315669087
0,0.41,0.6288109589790211
1,0.41,0.6286739403958858
2,0.41,0.6285369218127504
3,0.41,0.6283999032296151
4,0.41,0.6282628846464797
5,0.41,0.6281258660633444
6,0.41,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.42,0.6285369218127504
3,0.42,0.6283999032296151
4,0.42,0.6282628846464797
5,0.42,0.6281258660633444
6,0.42,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.42,0.6285369218127504
3,0.42,0.6283999032296151
4,0.42,0.6282628846464797
5,0.42,0.6281258660633444
6,0.42,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.42,0.6285369218127504
3,0.42,0.6283999032296151
4,0.42,0.6282628846464797
5,0.42,0.6281258660633444
6,0.42,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.42,0.6285369218127504
3,0.42,0.6283999032296151
4,0.42,0.6282628846464797
5,0.42,0.6281258660633444
6,0.42,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.42,0.6285369218127504
3,0.42,0.6283999032296151
4,0.42,0.6282628846464797
5,0.42,0.6281258660633444
6,0.42,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.42,0.6285369218127504
3,0.42,0.6283999032296151
4,0.42,0.6282628846464797
5,0.42,0.6281258660633444
6,0.42,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.42,0.6285369218127504
3,0.42,0.6283999032296151
4,0.42,0.6282628846464797
5,0.42,0.6281258660633444
6,0.42,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.42,0.6285369218127504
3,0.42,0.6283999032296151
4,0.42,0.6282628846464797
5,0.42,0.6281258660633444
6,0.42,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.42,0.6285369218127504
3,0.42,0.6283999032296151
4,0.42,0.6282628846464797
5,0.42,0.6281258660633444
6,0.42,0.6279888474802091
7,0.42,0.6278518288970738
8,0.42,0.6277148103139385
9,0.42,0.6275777917308032
10,0.42,0.6274407731476679
11,0.42,0.6273037545645325
12,0.42,0.6271667359813972
13,0.42,0.6270297173982619
14,0.42,0.6268926988151265
15,0.42,0.6267556802319912
16,0.42,0.6266186616488559
17,0.42,0.6264816430657206
18,0.42,0.6263446244825852
19,0.42,0.6262076058994499
20,0.42,0.6260705873163146
21,0.42,0.6259335687331793
22,0.42,0.625796550150044
23,0.42,0.6256595315669087
0,0.42,0.6288109589790211
1,0.42,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.43,0.6277148103139385
9,0.43,0.6275777917308032
10,0.43,0.6274407731476679
11,0.43,0.6273037545645325
12,0.43,0.6271667359813972
13,0.43,0.6270297173982619
14,0.43,0.6268926988151265
15,0.43,0.6267556802319912
16,0.43,0.6266186616488559
17,0.43,0.6264816430657206
18,0.43,0.6263446244825852
19,0.43,0.6262076058994499
20,0.43,0.6260705873163146
21,0.43,0.6259335687331793
22,0.43,0.625796550150044
23,0.43,0.6256595315669087
0,0.43,0.6288109589790211
1,0.43,0.6286739403958858
2,0.43,0.6285369218127504
3,0.43,0.6283999032296151
4,0.43,0.6282628846464797
5,0.43,0.6281258660633444
6,0.43,0.6279888474802091
7,0.43,0.6278518288970738
8,0.44,0.6277148103139385
9,0.44,0.6275777917308032
10,0.44,0.6274407731476679
11,0.44,0.6273037545645325
12,0.44,0.6271667359813972
13,0.44,0.6270297173982619
14,0.44,0.6268926988151265
15,0.44,0.6267556802319912
16,0.44,0.6266186616488559
17,0.44,0.6264816430657206
18,0.44,0.6263446244825852
19,0.44,0.6262076058994499
20,0.44,0.6260705873163146
21,0.44,0.6259335687331793
22,0.44,0.625796550150044
23,0.44,0.6256595315669087
0,0.44,0.6288109589790211
1,0.44,0.6286739403958858
2,0.44,0.6285369218127504
3,0.44,0.6283999032296151
4,0.44,0.6282628846464797
5,0.44,0.6281258660633444
6,0.44,0.6279888474802091
7,0.44,0.6278518288970738
8,0.44,0.6277148103139385
9,0.44,0.6275777917308032
10,0.44,0.6274407731476679
11,0.44,0.6273037545645325
12,0.44,0.6271667359813972
13,0.44,0.6270297173982619
14,0.44,0.6268926988151265
15,0.44,0.6267556802319912
16,0.44,0.6266186616488559
17,0.44,0.6264816430657206
18,0.44,0.6263446244825852
19,0.44,0.6262076058994499
20,0.44,0.6260705873163146
21,0.44,0.6259335687331793
22,0.44,0.625796550150044
23,0.44,0.6256595315669087
0,0.44,0.6288109589790211
1,0.44,0.6286739403958858
2,0.44,0.6285369218127504
3,0.44,0.6283999032296151
4,0.44,0.6282628846464797
5,0.44,0.6281258660633444
6,0.44,0.6279888474802091
7,0.44,0.6278518288970738
8,0.44,0.6277148103139385
9,0.44,0.6275777917308032
10,0.44,0.6274407731476679
11,0.44,0.6273037545645325
12,0.44,0.6271667359813972
13,0.44,0.6270297173982619
14,0.44,0.6268926988151265
15,0.44,0.6267556802319912
16,0.44,0.6266186616488559
17,0.44,0.6264816430657206
18,0.44,0.6263446244825852
19,0.44,0.6262076058994499
