hum,cnt,Predicted Y
0.43,24,19.53261338382015
0.43,24,19.53261338382015
0.43,24,19.53261338382015
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,24,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,25,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,26,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.44,27,28.148517364408917
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,27,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,28,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,29,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,30,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.45,31,36.76442134499774
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,31,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,32,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,33,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,34,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.46,35,45.38032532558657
0.47,35,53.99622930617534
0.47,35,53.99622930617534
0.47,35,53.99622930617534
0.47,35,53.99622930617534
0.47,35,53.99622930617534
0.47,35,53.99622930617534
0.47,35,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,36,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,37,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,38,53.99622930617534
0.47,39,53.99622930617534
0.47,39,53.99622930617534
0.47,39,53.99622930617534
0.47,39,53.99622930617534
0.47,39,53.99622930617534
