temp,cnt,Predicted Y
0.62,20,187.3338493407692
0.62,20,187.3338493407692
0.62,20,187.3338493407692
0.64,21,186.9876678463003
0.62,21,187.3338493407692
0.62,21,187.3338493407692
0.58,21,188.02621232970705
0.54,21,188.7185753186449
0.52,21,189.06475681311383
0.52,21,189.06475681311383
0.5,21,189.41093830758274
0.48,21,189.75711980205168
0.46,21,190.1033012965206
0.44,21,190.44948279098952
0.44,21,190.44948279098952
0.42,21,190.79566428545846
0.4,21,191.14184577992737
0.42,21,190.79566428545846
0.44,21,190.44948279098952
0.5,21,189.41093830758274
0.52,21,189.06475681311383
0.56,21,188.372393824176
0.56,21,188.372393824176
0.6,21,187.68003083523814
0.62,21,187.3338493407692
0.62,21,187.3338493407692
0.64,21,186.9876678463003
0.66,21,186.64148635183136
0.64,21,186.9876678463003
0.64,21,186.9876678463003
0.6,21,187.68003083523814
0.54,21,188.7185753186449
0.54,21,188.7185753186449
0.52,21,189.06475681311383
0.52,21,189.06475681311383
0.52,21,189.06475681311383
0.5,21,189.41093830758274
0.52,21,189.06475681311383
0.5,21,189.41093830758274
0.48,21,189.75711980205168
0.46,21,190.1033012965206
0.46,21,190.1033012965206
0.48,21,189.75711980205168
0.48,21,189.75711980205168
0.52,21,189.06475681311383
0.54,21,188.7185753186449
0.56,21,188.372393824176
0.6,21,187.68003083523814
0.62,21,187.3338493407692
0.62,21,187.3338493407692
0.64,21,186.9876678463003
0.66,21,186.64148635183136
0.64,21,186.9876678463003
0.62,21,187.3338493407692
0.56,21,188.372393824176
0.54,21,188.7185753186449
0.54,21,188.7185753186449
0.5,21,189.41093830758274
0.46,21,190.1033012965206
0.46,21,190.1033012965206
0.46,21,190.1033012965206
0.44,21,190.44948279098952
0.44,21,190.44948279098952
0.42,21,190.79566428545846
0.42,21,190.79566428545846
0.44,21,190.44948279098952
0.46,21,190.1033012965206
0.48,21,189.75711980205168
0.5,21,189.41093830758274
0.54,21,188.7185753186449
0.58,21,188.02621232970705
0.58,21,188.02621232970705
0.62,21,187.3338493407692
0.62,21,187.3338493407692
0.64,21,186.9876678463003
0.64,21,186.9876678463003
0.64,21,186.9876678463003
0.62,21,187.3338493407692
0.6,21,187.68003083523814
0.6,21,187.68003083523814
0.56,21,188.372393824176
0.54,21,188.7185753186449
0.54,21,188.7185753186449
0.52,21,189.06475681311383
0.52,21,189.06475681311383
0.5,21,189.41093830758274
0.5,21,189.41093830758274
0.5,21,189.41093830758274
0.5,21,189.41093830758274
0.5,21,189.41093830758274
0.5,21,189.41093830758274
0.5,21,189.41093830758274
0.5,21,189.41093830758274
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.5,22,189.41093830758274
0.5,22,189.41093830758274
0.5,22,189.41093830758274
0.5,22,189.41093830758274
0.5,22,189.41093830758274
0.5,22,189.41093830758274
0.5,22,189.41093830758274
0.5,22,189.41093830758274
0.48,22,189.75711980205168
0.5,22,189.41093830758274
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.54,22,188.7185753186449
0.54,22,188.7185753186449
0.54,22,188.7185753186449
0.56,22,188.372393824176
0.56,22,188.372393824176
0.54,22,188.7185753186449
0.54,22,188.7185753186449
0.54,22,188.7185753186449
0.54,22,188.7185753186449
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.54,22,188.7185753186449
0.58,22,188.02621232970705
0.58,22,188.02621232970705
0.6,22,187.68003083523814
0.62,22,187.3338493407692
0.62,22,187.3338493407692
0.64,22,186.9876678463003
0.66,22,186.64148635183136
0.64,22,186.9876678463003
0.56,22,188.372393824176
0.56,22,188.372393824176
0.56,22,188.372393824176
0.54,22,188.7185753186449
0.54,22,188.7185753186449
0.56,22,188.372393824176
0.54,22,188.7185753186449
0.52,22,189.06475681311383
0.52,22,189.06475681311383
0.5,23,189.41093830758274
0.5,23,189.41093830758274
0.5,23,189.41093830758274
0.5,23,189.41093830758274
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.56,23,188.372393824176
0.6,23,187.68003083523814
0.62,23,187.3338493407692
0.64,23,186.9876678463003
0.66,23,186.64148635183136
0.68,23,186.29530485736245
0.68,23,186.29530485736245
0.72,23,185.6029418684246
0.6,23,187.68003083523814
0.58,23,188.02621232970705
0.58,23,188.02621232970705
0.58,23,188.02621232970705
0.58,23,188.02621232970705
0.58,23,188.02621232970705
0.56,23,188.372393824176
0.56,23,188.372393824176
0.56,23,188.372393824176
0.56,23,188.372393824176
0.56,23,188.372393824176
0.54,23,188.7185753186449
0.54,23,188.7185753186449
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.54,23,188.7185753186449
0.54,23,188.7185753186449
0.56,23,188.372393824176
0.56,23,188.372393824176
0.56,23,188.372393824176
0.62,23,187.3338493407692
0.62,23,187.3338493407692
0.62,23,187.3338493407692
0.62,23,187.3338493407692
0.6,23,187.68003083523814
0.6,23,187.68003083523814
0.58,23,188.02621232970705
0.54,23,188.7185753186449
0.54,23,188.7185753186449
0.54,23,188.7185753186449
0.54,23,188.7185753186449
0.54,23,188.7185753186449
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.54,23,188.7185753186449
0.56,23,188.372393824176
0.56,23,188.372393824176
0.54,23,188.7185753186449
0.54,23,188.7185753186449
0.56,23,188.372393824176
0.56,23,188.372393824176
0.58,23,188.02621232970705
0.6,23,187.68003083523814
0.6,23,187.68003083523814
0.6,23,187.68003083523814
0.6,23,187.68003083523814
0.56,23,188.372393824176
0.56,23,188.372393824176
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.52,23,189.06475681311383
0.5,23,189.41093830758274
0.5,23,189.41093830758274
0.48,23,189.75711980205168
0.48,23,189.75711980205168
0.48,23,189.75711980205168
0.5,23,189.41093830758274
0.5,23,189.41093830758274
0.52,23,189.06475681311383
0.54,23,188.7185753186449
0.54,23,188.7185753186449
0.54,24,188.7185753186449
0.58,24,188.02621232970705
0.58,24,188.02621232970705
0.54,24,188.7185753186449
0.56,24,188.372393824176
0.58,24,188.02621232970705
0.56,24,188.372393824176
0.6,24,187.68003083523814
0.58,24,188.02621232970705
0.54,24,188.7185753186449
0.54,24,188.7185753186449
0.5,24,189.41093830758274
0.48,24,189.75711980205168
0.46,24,190.1033012965206
0.46,24,190.1033012965206
0.44,24,190.44948279098952
0.44,24,190.44948279098952
0.44,24,190.44948279098952
0.44,24,190.44948279098952
0.46,24,190.1033012965206
0.5,24,189.41093830758274
0.54,24,188.7185753186449
0.54,24,188.7185753186449
0.56,24,188.372393824176
0.58,24,188.02621232970705
0.6,24,187.68003083523814
0.6,24,187.68003083523814
0.62,24,187.3338493407692
0.6,24,187.68003083523814
0.6,24,187.68003083523814
0.62,24,187.3338493407692
0.6,24,187.68003083523814
0.58,24,188.02621232970705
0.58,24,188.02621232970705
0.56,24,188.372393824176
0.54,24,188.7185753186449
0.52,24,189.06475681311383
0.52,24,189.06475681311383
0.52,24,189.06475681311383
0.52,24,189.06475681311383
0.48,24,189.75711980205168
0.46,24,190.1033012965206
0.46,24,190.1033012965206
0.5,24,189.41093830758274
0.54,24,188.7185753186449
0.56,24,188.372393824176
0.6,24,187.68003083523814
0.62,24,187.3338493407692
0.64,24,186.9876678463003
0.66,24,186.64148635183136
0.7,24,185.94912336289352
0.72,24,185.6029418684246
0.72,24,185.6029418684246
0.72,24,185.6029418684246
0.72,24,185.6029418684246
0.7,24,185.94912336289352
0.68,24,186.29530485736245
0.62,24,187.3338493407692
0.62,24,187.3338493407692
0.6,24,187.68003083523814
0.58,24,188.02621232970705
0.54,24,188.7185753186449
0.52,24,189.06475681311383
0.52,24,189.06475681311383
0.5,24,189.41093830758274
0.5,24,189.41093830758274
0.5,24,189.41093830758274
0.52,24,189.06475681311383
0.54,24,188.7185753186449
0.6,24,187.68003083523814
0.62,24,187.3338493407692
0.64,24,186.9876678463003
0.7,24,185.94912336289352
0.72,24,185.6029418684246
0.66,24,186.64148635183136
0.62,24,187.3338493407692
0.66,25,186.64148635183136
0.68,25,186.29530485736245
0.7,25,185.94912336289352
0.66,25,186.64148635183136
0.66,25,186.64148635183136
0.64,25,186.9876678463003
0.62,25,187.3338493407692
0.6,25,187.68003083523814
0.58,25,188.02621232970705
0.56,25,188.372393824176
0.56,25,188.372393824176
0.56,25,188.372393824176
0.54,25,188.7185753186449
0.54,25,188.7185753186449
0.54,25,188.7185753186449
0.54,25,188.7185753186449
0.56,25,188.372393824176
0.6,25,187.68003083523814
0.6,25,187.68003083523814
0.66,25,186.64148635183136
0.68,25,186.29530485736245
0.68,25,186.29530485736245
0.74,25,185.25676037395567
0.72,25,185.6029418684246
0.72,25,185.6029418684246
0.72,25,185.6029418684246
0.72,25,185.6029418684246
0.7,25,185.94912336289352
0.7,25,185.94912336289352
0.64,25,186.9876678463003
0.64,25,186.9876678463003
0.62,25,187.3338493407692
0.62,25,187.3338493407692
0.6,25,187.68003083523814
0.6,25,187.68003083523814
0.6,25,187.68003083523814
0.58,25,188.02621232970705
0.6,25,187.68003083523814
0.58,25,188.02621232970705
0.58,25,188.02621232970705
0.64,25,186.9876678463003
0.62,25,187.3338493407692
0.64,25,186.9876678463003
0.7,25,185.94912336289352
0.74,25,185.25676037395567
0.76,25,184.91057887948676
0.78,25,184.56439738501783
0.78,25,184.56439738501783
0.74,25,185.25676037395567
0.66,25,186.64148635183136
0.7,25,185.94912336289352
0.7,25,185.94912336289352
0.66,25,186.64148635183136
0.66,25,186.64148635183136
0.64,25,186.9876678463003
0.62,25,187.3338493407692
0.66,25,186.64148635183136
0.6,25,187.68003083523814
0.58,25,188.02621232970705
0.56,25,188.372393824176
0.54,25,188.7185753186449
0.54,25,188.7185753186449
0.56,25,188.372393824176
0.56,25,188.372393824176
0.62,25,187.3338493407692
0.64,25,186.9876678463003
0.68,25,186.29530485736245
0.7,25,185.94912336289352
0.74,25,185.25676037395567
0.74,25,185.25676037395567
0.74,25,185.25676037395567
0.74,25,185.25676037395567
0.76,26,184.91057887948676
0.74,26,185.25676037395567
0.74,26,185.25676037395567
0.72,26,185.6029418684246
0.7,26,185.94912336289352
0.7,26,185.94912336289352
0.66,26,186.64148635183136
0.66,26,186.64148635183136
0.64,26,186.9876678463003
0.64,26,186.9876678463003
0.64,26,186.9876678463003
0.62,26,187.3338493407692
0.6,26,187.68003083523814
0.6,26,187.68003083523814
0.6,26,187.68003083523814
0.6,26,187.68003083523814
0.62,26,187.3338493407692
0.66,26,186.64148635183136
0.72,26,185.6029418684246
0.7,26,185.94912336289352
0.74,26,185.25676037395567
0.78,26,184.56439738501783
0.82,26,183.87203439607998
0.82,26,183.87203439607998
0.82,26,183.87203439607998
0.8,26,184.2182158905489
0.8,26,184.2182158905489
0.8,26,184.2182158905489
0.78,26,184.56439738501783
0.72,26,185.6029418684246
0.72,26,185.6029418684246
0.7,26,185.94912336289352
0.7,26,185.94912336289352
0.68,26,186.29530485736245
0.7,26,185.94912336289352
0.68,26,186.29530485736245
0.66,26,186.64148635183136
0.64,26,186.9876678463003
0.64,26,186.9876678463003
0.64,26,186.9876678463003
0.64,26,186.9876678463003
0.66,26,186.64148635183136
0.7,26,185.94912336289352
0.72,26,185.6029418684246
0.74,26,185.25676037395567
0.76,26,184.91057887948676
0.74,26,185.25676037395567
0.76,26,184.91057887948676
0.78,26,184.56439738501783
0.76,26,184.91057887948676
0.74,26,185.25676037395567
0.72,26,185.6029418684246
0.6,26,187.68003083523814
0.62,26,187.3338493407692
0.6,26,187.68003083523814
0.6,26,187.68003083523814
0.58,26,188.02621232970705
0.58,26,188.02621232970705
0.58,26,188.02621232970705
0.56,26,188.372393824176
0.56,26,188.372393824176
0.56,26,188.372393824176
0.56,26,188.372393824176
0.58,26,188.02621232970705
0.6,26,187.68003083523814
0.62,26,187.3338493407692
0.64,26,186.9876678463003
0.7,26,185.94912336289352
0.7,26,185.94912336289352
0.72,26,185.6029418684246
0.72,26,185.6029418684246
0.74,26,185.25676037395567
0.74,26,185.25676037395567
0.76,26,184.91057887948676
0.74,26,185.25676037395567
0.72,26,185.6029418684246
0.7,26,185.94912336289352
0.7,26,185.94912336289352
0.66,26,186.64148635183136
0.66,26,186.64148635183136
0.64,26,186.9876678463003
0.64,26,186.9876678463003
0.62,26,187.3338493407692
0.62,26,187.3338493407692
0.62,26,187.3338493407692
0.6,26,187.68003083523814
0.6,26,187.68003083523814
0.62,26,187.3338493407692
0.62,26,187.3338493407692
0.62,26,187.3338493407692
0.62,27,187.3338493407692
0.66,27,186.64148635183136
0.66,27,186.64148635183136
0.7,27,185.94912336289352
0.72,27,185.6029418684246
0.74,27,185.25676037395567
0.74,27,185.25676037395567
0.74,27,185.25676037395567
0.74,27,185.25676037395567
0.72,27,185.6029418684246
0.72,27,185.6029418684246
0.7,27,185.94912336289352
0.68,27,186.29530485736245
0.66,27,186.64148635183136
0.66,27,186.64148635183136
0.64,27,186.9876678463003
0.64,27,186.9876678463003
0.64,27,186.9876678463003
0.64,27,186.9876678463003
0.62,27,187.3338493407692
0.62,27,187.3338493407692
0.64,27,186.9876678463003
0.64,27,186.9876678463003
0.66,27,186.64148635183136
0.72,27,185.6029418684246
0.8,27,184.2182158905489
0.82,27,183.87203439607998
0.86,27,183.17967140714214
0.86,27,183.17967140714214
0.88,27,182.8334899126732
0.88,27,182.8334899126732
0.88,27,182.8334899126732
0.86,27,183.17967140714214
0.86,27,183.17967140714214
0.52,27,189.06475681311383
0.76,27,184.91057887948676
0.74,27,185.25676037395567
0.72,27,185.6029418684246
0.7,27,185.94912336289352
0.7,27,185.94912336289352
0.68,27,186.29530485736245
0.66,27,186.64148635183136
0.64,27,186.9876678463003
0.66,27,186.64148635183136
0.66,27,186.64148635183136
0.68,27,186.29530485736245
0.74,27,185.25676037395567
0.78,27,184.56439738501783
0.8,27,184.2182158905489
0.82,27,183.87203439607998
0.86,27,183.17967140714214
0.86,27,183.17967140714214
0.9,27,182.4873084182043
0.9,27,182.4873084182043
0.9,27,182.4873084182043
0.9,27,182.4873084182043
0.84,27,183.52585290161105
0.84,27,183.52585290161105
0.78,27,184.56439738501783
0.78,27,184.56439738501783
0.76,27,184.91057887948676
0.74,27,185.25676037395567
0.72,27,185.6029418684246
0.7,27,185.94912336289352
0.7,27,185.94912336289352
0.7,27,185.94912336289352
0.68,27,186.29530485736245
0.68,27,186.29530485736245
0.66,27,186.64148635183136
0.68,27,186.29530485736245
0.7,27,185.94912336289352
0.72,28,185.6029418684246
0.74,28,185.25676037395567
0.76,28,184.91057887948676
0.82,28,183.87203439607998
0.86,28,183.17967140714214
0.9,28,182.4873084182043
0.9,28,182.4873084182043
0.9,28,182.4873084182043
0.86,28,183.17967140714214
0.86,28,183.17967140714214
0.82,28,183.87203439607998
0.74,28,185.25676037395567
0.74,28,185.25676037395567
0.74,28,185.25676037395567
0.74,28,185.25676037395567
0.74,28,185.25676037395567
0.74,28,185.25676037395567
0.72,28,185.6029418684246
0.7,28,185.94912336289352
0.66,28,186.64148635183136
0.66,28,186.64148635183136
0.66,28,186.64148635183136
0.66,28,186.64148635183136
0.7,28,185.94912336289352
0.7,28,185.94912336289352
0.72,28,185.6029418684246
0.72,28,185.6029418684246
0.74,28,185.25676037395567
0.76,28,184.91057887948676
0.8,28,184.2182158905489
0.78,28,184.56439738501783
0.8,28,184.2182158905489
0.8,28,184.2182158905489
0.76,28,184.91057887948676
0.74,28,185.25676037395567
0.72,28,185.6029418684246
0.7,28,185.94912336289352
0.66,28,186.64148635183136
0.64,28,186.9876678463003
0.62,28,187.3338493407692
0.62,28,187.3338493407692
0.6,28,187.68003083523814
0.56,28,188.372393824176
0.54,28,188.7185753186449
0.52,28,189.06475681311383
0.52,28,189.06475681311383
0.54,28,188.7185753186449
0.54,28,188.7185753186449
0.56,28,188.372393824176
0.58,28,188.02621232970705
0.62,28,187.3338493407692
0.64,28,186.9876678463003
0.66,28,186.64148635183136
0.68,28,186.29530485736245
0.7,28,185.94912336289352
0.7,28,185.94912336289352
0.72,28,185.6029418684246
0.72,28,185.6029418684246
0.7,28,185.94912336289352
0.68,28,186.29530485736245
0.64,28,186.9876678463003
0.64,28,186.9876678463003
0.62,28,187.3338493407692
0.58,28,188.02621232970705
0.56,28,188.372393824176
0.54,28,188.7185753186449
0.54,28,188.7185753186449
0.52,28,189.06475681311383
0.52,28,189.06475681311383
0.5,28,189.41093830758274
0.54,28,188.7185753186449
0.56,28,188.372393824176
0.6,28,187.68003083523814
0.62,28,187.3338493407692
0.64,28,186.9876678463003
0.66,28,186.64148635183136
0.7,28,185.94912336289352
0.74,28,185.25676037395567
0.74,28,185.25676037395567
0.74,28,185.25676037395567
0.72,28,185.6029418684246
0.72,28,185.6029418684246
0.74,28,185.25676037395567
0.7,28,185.94912336289352
0.7,28,185.94912336289352
0.66,29,186.64148635183136
0.64,29,186.9876678463003
0.64,29,186.9876678463003
0.64,29,186.9876678463003
0.64,29,186.9876678463003
0.64,29,186.9876678463003
0.62,29,187.3338493407692
0.62,29,187.3338493407692
0.62,29,187.3338493407692
0.62,29,187.3338493407692
0.6,29,187.68003083523814
0.6,29,187.68003083523814
0.6,29,187.68003083523814
0.62,29,187.3338493407692
0.64,29,186.9876678463003
0.64,29,186.9876678463003
0.66,29,186.64148635183136
0.7,29,185.94912336289352
0.7,29,185.94912336289352
0.72,29,185.6029418684246
0.74,29,185.25676037395567
0.7,29,185.94912336289352
0.68,29,186.29530485736245
0.66,29,186.64148635183136
0.64,29,186.9876678463003
0.64,29,186.9876678463003
0.62,29,187.3338493407692
0.62,29,187.3338493407692
0.6,29,187.68003083523814
0.58,29,188.02621232970705
0.58,29,188.02621232970705
0.56,29,188.372393824176
0.56,29,188.372393824176
0.58,29,188.02621232970705
0.62,29,187.3338493407692
0.64,29,186.9876678463003
0.7,29,185.94912336289352
0.72,29,185.6029418684246
0.74,29,185.25676037395567
0.76,29,184.91057887948676
0.78,29,184.56439738501783
0.78,29,184.56439738501783
0.8,29,184.2182158905489
0.76,29,184.91057887948676
0.78,29,184.56439738501783
0.76,29,184.91057887948676
0.72,29,185.6029418684246
0.68,29,186.29530485736245
0.66,29,186.64148635183136
0.66,29,186.64148635183136
0.64,29,186.9876678463003
0.64,29,186.9876678463003
0.62,29,187.3338493407692
0.6,29,187.68003083523814
0.6,29,187.68003083523814
0.58,29,188.02621232970705
0.58,29,188.02621232970705
0.6,29,187.68003083523814
0.64,29,186.9876678463003
0.68,29,186.29530485736245
0.72,29,185.6029418684246
0.76,29,184.91057887948676
0.76,29,184.91057887948676
0.8,29,184.2182158905489
0.8,30,184.2182158905489
0.8,30,184.2182158905489
0.82,30,183.87203439607998
0.8,30,184.2182158905489
0.8,30,184.2182158905489
0.78,30,184.56439738501783
0.76,30,184.91057887948676
0.74,30,185.25676037395567
0.72,30,185.6029418684246
0.7,30,185.94912336289352
0.68,30,186.29530485736245
0.66,30,186.64148635183136
0.66,30,186.64148635183136
0.64,30,186.9876678463003
0.64,30,186.9876678463003
0.62,30,187.3338493407692
0.62,30,187.3338493407692
0.64,30,186.9876678463003
0.66,30,186.64148635183136
0.76,30,184.91057887948676
0.76,30,184.91057887948676
0.82,30,183.87203439607998
0.84,30,183.52585290161105
0.88,30,182.8334899126732
0.9,30,182.4873084182043
0.92,30,182.14112692373536
0.92,30,182.14112692373536
0.92,30,182.14112692373536
0.92,30,182.14112692373536
0.9,30,182.4873084182043
0.82,30,183.87203439607998
0.8,30,184.2182158905489
0.8,30,184.2182158905489
0.76,30,184.91057887948676
0.76,30,184.91057887948676
0.74,30,185.25676037395567
0.74,30,185.25676037395567
0.72,30,185.6029418684246
0.72,30,185.6029418684246
0.72,30,185.6029418684246
0.7,30,185.94912336289352
0.72,30,185.6029418684246
0.72,30,185.6029418684246
0.76,30,184.91057887948676
0.84,30,183.52585290161105
0.86,30,183.17967140714214
0.9,30,182.4873084182043
0.92,30,182.14112692373536
0.9,30,182.4873084182043
0.92,30,182.14112692373536
0.94,30,181.79494542926645
0.92,30,182.14112692373536
0.9,30,182.4873084182043
0.88,30,182.8334899126732
0.84,30,183.52585290161105
0.8,30,184.2182158905489
0.76,30,184.91057887948676
0.74,30,185.25676037395567
0.74,30,185.25676037395567
0.7,30,185.94912336289352
0.7,30,185.94912336289352
0.68,30,186.29530485736245
0.68,30,186.29530485736245
0.66,30,186.64148635183136
0.66,30,186.64148635183136
0.66,30,186.64148635183136
0.72,30,185.6029418684246
0.74,31,185.25676037395567
0.76,31,184.91057887948676
0.78,31,184.56439738501783
0.82,31,183.87203439607998
0.84,31,183.52585290161105
0.84,31,183.52585290161105
0.86,31,183.17967140714214
0.84,31,183.52585290161105
0.82,31,183.87203439607998
0.82,31,183.87203439607998
0.8,31,184.2182158905489
0.78,31,184.56439738501783
0.76,31,184.91057887948676
0.76,31,184.91057887948676
0.72,31,185.6029418684246
0.72,31,185.6029418684246
0.7,31,185.94912336289352
0.7,31,185.94912336289352
0.7,31,185.94912336289352
0.68,31,186.29530485736245
0.68,31,186.29530485736245
0.68,31,186.29530485736245
0.7,31,185.94912336289352
0.72,31,185.6029418684246
0.74,31,185.25676037395567
0.74,31,185.25676037395567
0.74,31,185.25676037395567
0.76,31,184.91057887948676
0.8,31,184.2182158905489
0.8,31,184.2182158905489
0.82,31,183.87203439607998
0.82,31,183.87203439607998
0.8,31,184.2182158905489
0.74,31,185.25676037395567
0.72,31,185.6029418684246
0.7,31,185.94912336289352
0.68,31,186.29530485736245
0.66,31,186.64148635183136
0.66,31,186.64148635183136
0.66,31,186.64148635183136
0.66,31,186.64148635183136
0.64,31,186.9876678463003
0.64,31,186.9876678463003
0.64,31,186.9876678463003
0.62,31,187.3338493407692
0.62,31,187.3338493407692
0.62,31,187.3338493407692
0.64,31,186.9876678463003
0.7,31,185.94912336289352
0.72,31,185.6029418684246
0.76,31,184.91057887948676
0.78,31,184.56439738501783
0.82,31,183.87203439607998
0.78,31,184.56439738501783
0.82,31,183.87203439607998
0.8,31,184.2182158905489
0.68,31,186.29530485736245
0.68,31,186.29530485736245
0.7,31,185.94912336289352
0.7,31,185.94912336289352
0.66,31,186.64148635183136
0.66,31,186.64148635183136
0.64,31,186.9876678463003
0.64,31,186.9876678463003
0.64,31,186.9876678463003
0.64,31,186.9876678463003
0.62,31,187.3338493407692
0.6,31,187.68003083523814
0.56,31,188.372393824176
0.54,31,188.7185753186449
0.54,31,188.7185753186449
0.56,31,188.372393824176
0.58,31,188.02621232970705
0.62,31,187.3338493407692
0.64,31,186.9876678463003
0.66,32,186.64148635183136
0.66,32,186.64148635183136
0.7,32,185.94912336289352
0.7,32,185.94912336289352
0.7,32,185.94912336289352
0.7,32,185.94912336289352
0.7,32,185.94912336289352
0.7,32,185.94912336289352
0.66,32,186.64148635183136
0.64,32,186.9876678463003
0.64,32,186.9876678463003
0.62,32,187.3338493407692
0.62,32,187.3338493407692
0.6,32,187.68003083523814
0.6,32,187.68003083523814
0.6,32,187.68003083523814
0.58,32,188.02621232970705
0.54,32,188.7185753186449
0.54,32,188.7185753186449
0.54,32,188.7185753186449
0.56,32,188.372393824176
0.58,32,188.02621232970705
0.62,32,187.3338493407692
0.62,32,187.3338493407692
0.64,32,186.9876678463003
0.64,32,186.9876678463003
0.64,32,186.9876678463003
0.64,32,186.9876678463003
0.64,32,186.9876678463003
0.68,32,186.29530485736245
0.64,32,186.9876678463003
0.62,32,187.3338493407692
0.64,32,186.9876678463003
0.6,32,187.68003083523814
0.6,32,187.68003083523814
0.58,32,188.02621232970705
0.56,32,188.372393824176
0.56,32,188.372393824176
0.54,32,188.7185753186449
0.52,32,189.06475681311383
0.5,32,189.41093830758274
0.5,32,189.41093830758274
0.48,32,189.75711980205168
0.5,32,189.41093830758274
0.54,32,188.7185753186449
0.58,32,188.02621232970705
0.6,32,187.68003083523814
0.64,32,186.9876678463003
0.68,32,186.29530485736245
0.7,32,185.94912336289352
0.74,32,185.25676037395567
0.74,32,185.25676037395567
0.76,32,184.91057887948676
0.76,32,184.91057887948676
0.74,32,185.25676037395567
0.72,32,185.6029418684246
0.7,32,185.94912336289352
0.66,32,186.64148635183136
0.64,32,186.9876678463003
0.62,32,187.3338493407692
0.62,32,187.3338493407692
0.6,32,187.68003083523814
0.58,32,188.02621232970705
0.6,32,187.68003083523814
0.56,32,188.372393824176
0.56,32,188.372393824176
0.6,32,187.68003083523814
0.58,32,188.02621232970705
0.56,33,188.372393824176
0.6,33,187.68003083523814
0.62,33,187.3338493407692
0.66,33,186.64148635183136
0.68,33,186.29530485736245
0.72,33,185.6029418684246
0.72,33,185.6029418684246
0.72,33,185.6029418684246
0.7,33,185.94912336289352
0.66,33,186.64148635183136
0.64,33,186.9876678463003
0.64,33,186.9876678463003
0.62,33,187.3338493407692
0.62,33,187.3338493407692
0.62,33,187.3338493407692
0.62,33,187.3338493407692
0.6,33,187.68003083523814
0.56,33,188.372393824176
0.56,33,188.372393824176
0.56,33,188.372393824176
0.56,33,188.372393824176
0.54,33,188.7185753186449
0.54,33,188.7185753186449
0.56,33,188.372393824176
0.6,33,187.68003083523814
0.6,33,187.68003083523814
0.7,33,185.94912336289352
0.7,33,185.94912336289352
0.68,33,186.29530485736245
0.7,33,185.94912336289352
0.74,33,185.25676037395567
0.76,33,184.91057887948676
0.78,33,184.56439738501783
0.76,33,184.91057887948676
0.76,33,184.91057887948676
0.76,33,184.91057887948676
0.64,33,186.9876678463003
0.64,33,186.9876678463003
0.64,33,186.9876678463003
0.62,33,187.3338493407692
0.62,33,187.3338493407692
0.62,33,187.3338493407692
0.62,33,187.3338493407692
0.6,33,187.68003083523814
0.6,33,187.68003083523814
0.6,33,187.68003083523814
0.62,33,187.3338493407692
0.62,33,187.3338493407692
0.64,33,186.9876678463003
0.66,33,186.64148635183136
0.7,33,185.94912336289352
0.72,33,185.6029418684246
0.72,33,185.6029418684246
0.74,33,185.25676037395567
0.76,33,184.91057887948676
0.8,33,184.2182158905489
0.82,33,183.87203439607998
0.76,33,184.91057887948676
0.76,33,184.91057887948676
0.74,33,185.25676037395567
0.74,33,185.25676037395567
0.72,33,185.6029418684246
0.72,33,185.6029418684246
0.72,33,185.6029418684246
0.72,33,185.6029418684246
0.7,33,185.94912336289352
0.7,33,185.94912336289352
0.68,34,186.29530485736245
0.66,34,186.64148635183136
0.66,34,186.64148635183136
0.66,34,186.64148635183136
0.66,34,186.64148635183136
0.66,34,186.64148635183136
0.68,34,186.29530485736245
0.68,34,186.29530485736245
0.7,34,185.94912336289352
0.72,34,185.6029418684246
0.74,34,185.25676037395567
0.74,34,185.25676037395567
0.74,34,185.25676037395567
0.74,34,185.25676037395567
0.76,34,184.91057887948676
0.74,34,185.25676037395567
0.74,34,185.25676037395567
0.72,34,185.6029418684246
0.7,34,185.94912336289352
0.68,34,186.29530485736245
0.66,34,186.64148635183136
0.66,34,186.64148635183136
0.66,34,186.64148635183136
0.64,34,186.9876678463003
0.64,34,186.9876678463003
0.64,34,186.9876678463003
0.62,34,187.3338493407692
0.62,34,187.3338493407692
0.6,34,187.68003083523814
0.56,34,188.372393824176
