atemp,mnth,Predicted Y
0.7576,8,7.711313412299016
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6364,8,7.206628414845928
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.5909,8,7.017163337419232
0.6212,8,7.143334586782505
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.6061,8,7.080457165482656
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.6818,8,7.395677085509048
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.7424,8,7.648019584235592
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.7424,8,7.648019584235592
0.7576,8,7.711313412299016
0.7727,8,7.7741908335988645
0.7727,8,7.7741908335988645
0.803,8,7.900362082962136
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.7424,8,7.648019584235592
0.803,8,7.900362082962136
0.8333,8,8.026533332325409
0.8485,8,8.089827160388833
0.8485,8,8.089827160388833
0.803,8,7.900362082962136
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6364,8,7.206628414845928
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.697,8,7.458970913572472
0.7424,8,7.648019584235592
0.7424,8,7.648019584235592
0.7576,8,7.711313412299016
0.7576,8,7.711313412299016
0.7424,8,7.648019584235592
0.7576,8,7.711313412299016
0.7727,8,7.7741908335988645
0.7727,8,7.7741908335988645
0.7576,8,7.711313412299016
0.7424,8,7.648019584235592
0.7576,8,7.711313412299016
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.7424,8,7.648019584235592
0.7727,8,7.7741908335988645
0.7727,8,7.7741908335988645
0.7879,8,7.8374846616622875
0.7879,8,7.8374846616622875
0.7879,8,7.8374846616622875
0.7727,8,7.7741908335988645
0.7727,8,7.7741908335988645
0.7576,8,7.711313412299016
0.7576,8,7.711313412299016
0.7424,8,7.648019584235592
0.7273,8,7.585142162935743
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.6818,8,7.395677085509048
0.7273,8,7.585142162935743
0.7121,8,7.52184833487232
0.7273,8,7.585142162935743
0.7273,8,7.585142162935743
0.7273,8,7.585142162935743
0.7424,8,7.648019584235592
0.7424,8,7.648019584235592
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.6212,8,7.143334586782505
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.6818,8,7.395677085509048
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.6818,8,7.395677085509048
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6212,8,7.143334586782505
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.5909,8,7.017163337419232
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.6364,8,7.206628414845928
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.6667,8,7.332799664209199
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5606,8,6.89099208805596
0.5606,8,6.89099208805596
0.5606,8,6.89099208805596
0.5606,8,6.89099208805596
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.6667,8,7.332799664209199
0.5455,8,6.828114666756112
0.5455,8,6.828114666756112
0.5606,8,6.89099208805596
0.5455,8,6.828114666756112
0.5455,8,6.828114666756112
0.5606,8,6.89099208805596
0.5606,8,6.89099208805596
0.5606,8,6.89099208805596
0.5455,8,6.828114666756112
0.5455,8,6.828114666756112
0.5455,8,6.828114666756112
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.6364,8,7.206628414845928
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.7121,8,7.52184833487232
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.6061,8,7.080457165482656
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.6061,8,7.080457165482656
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.6212,8,7.143334586782505
0.5909,8,7.017163337419232
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.5909,8,7.017163337419232
0.6212,8,7.143334586782505
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.6818,8,7.395677085509048
0.697,8,7.458970913572472
0.7273,8,7.585142162935743
0.7121,8,7.52184833487232
0.7273,8,7.585142162935743
0.7273,8,7.585142162935743
0.7424,8,7.648019584235592
0.7424,8,7.648019584235592
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.6212,8,7.143334586782505
0.6818,8,7.395677085509048
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.7424,8,7.648019584235592
0.7424,8,7.648019584235592
0.7576,8,7.711313412299016
0.7273,8,7.585142162935743
0.7273,8,7.585142162935743
0.7273,8,7.585142162935743
0.697,8,7.458970913572472
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6364,8,7.206628414845928
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6364,8,7.206628414845928
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5909,8,7.017163337419232
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6515,8,7.269505836145776
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.7121,8,7.52184833487232
0.7273,8,7.585142162935743
0.7424,8,7.648019584235592
0.7424,8,7.648019584235592
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.5909,8,7.017163337419232
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5455,8,6.828114666756112
0.5455,8,6.828114666756112
0.5455,8,6.828114666756112
0.5758,8,6.9542859161193835
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5455,8,6.828114666756112
0.5606,8,6.89099208805596
0.5606,8,6.89099208805596
0.5758,8,6.9542859161193835
0.6212,8,7.143334586782505
0.6515,8,7.269505836145776
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6818,8,7.395677085509048
0.697,8,7.458970913572472
0.7424,8,7.648019584235592
0.7273,8,7.585142162935743
0.7273,8,7.585142162935743
0.7424,8,7.648019584235592
0.7121,8,7.52184833487232
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6061,8,7.080457165482656
0.6364,8,7.206628414845928
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.6364,8,7.206628414845928
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.7879,8,7.8374846616622875
0.803,8,7.900362082962136
0.7727,8,7.7741908335988645
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.5455,8,6.828114666756112
0.5303,8,6.764820838692689
0.5303,8,6.764820838692689
0.5152,8,6.70194341739284
0.5152,8,6.70194341739284
0.5152,8,6.70194341739284
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.5455,8,6.828114666756112
0.5455,8,6.828114666756112
0.5303,8,6.764820838692689
0.5303,8,6.764820838692689
0.5303,8,6.764820838692689
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.6818,8,7.395677085509048
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6364,8,7.206628414845928
0.6667,8,7.332799664209199
0.6818,8,7.395677085509048
0.697,8,7.458970913572472
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.6061,8,7.080457165482656
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5606,8,6.89099208805596
0.5455,8,6.828114666756112
0.5606,8,6.89099208805596
0.5606,8,6.89099208805596
0.5606,8,6.89099208805596
0.5758,8,6.9542859161193835
0.6061,8,7.080457165482656
0.6667,8,7.332799664209199
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.7273,8,7.585142162935743
0.7424,8,7.648019584235592
0.7727,8,7.7741908335988645
0.7727,8,7.7741908335988645
0.7424,8,7.648019584235592
0.7121,8,7.52184833487232
0.7121,8,7.52184833487232
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.5909,8,7.017163337419232
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.5758,8,6.9542859161193835
0.6212,8,7.143334586782505
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.6818,8,7.395677085509048
0.697,8,7.458970913572472
0.697,8,7.458970913572472
0.7121,8,7.52184833487232
0.6818,8,7.395677085509048
0.6667,8,7.332799664209199
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5303,8,6.764820838692689
0.5303,8,6.764820838692689
0.5303,8,6.764820838692689
0.6061,8,7.080457165482656
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.5303,8,6.764820838692689
0.5303,8,6.764820838692689
0.5152,8,6.70194341739284
0.5152,8,6.70194341739284
0.5,8,6.638649589329416
0.5,8,6.638649589329416
0.5152,8,6.70194341739284
0.5303,8,6.764820838692689
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6364,8,7.206628414845928
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.5909,8,7.017163337419232
0.5909,8,7.017163337419232
0.5303,8,6.764820838692689
0.5303,8,6.764820838692689
0.5303,8,6.764820838692689
0.5152,8,6.70194341739284
0.5152,8,6.70194341739284
0.5758,8,6.9542859161193835
0.6061,8,7.080457165482656
0.6061,8,7.080457165482656
0.6364,8,7.206628414845928
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.6667,8,7.332799664209199
0.6515,8,7.269505836145776
0.6515,8,7.269505836145776
0.7727,8,7.7741908335988645
0.6212,8,7.143334586782505
0.6212,8,7.143334586782505
0.6061,8,7.080457165482656
0.5758,8,6.9542859161193835
0.5758,9,6.9542859161193835
0.5909,9,7.017163337419232
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5303,9,6.764820838692689
0.5303,9,6.764820838692689
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.5909,9,7.017163337419232
0.6061,9,7.080457165482656
0.6364,9,7.206628414845928
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6515,9,7.269505836145776
0.6212,9,7.143334586782505
0.6212,9,7.143334586782505
0.6212,9,7.143334586782505
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.5909,9,7.017163337419232
0.5909,9,7.017163337419232
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5909,9,7.017163337419232
0.5758,9,6.9542859161193835
0.6061,9,7.080457165482656
0.6212,9,7.143334586782505
0.6212,9,7.143334586782505
0.6364,9,7.206628414845928
0.6515,9,7.269505836145776
0.6515,9,7.269505836145776
0.6515,9,7.269505836145776
0.6364,9,7.206628414845928
0.6364,9,7.206628414845928
0.6212,9,7.143334586782505
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.5909,9,7.017163337419232
0.5909,9,7.017163337419232
0.6061,9,7.080457165482656
0.5909,9,7.017163337419232
0.5909,9,7.017163337419232
0.6061,9,7.080457165482656
0.6212,9,7.143334586782505
0.6212,9,7.143334586782505
0.6212,9,7.143334586782505
0.6515,9,7.269505836145776
0.6515,9,7.269505836145776
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6364,9,7.206628414845928
0.6364,9,7.206628414845928
0.6212,9,7.143334586782505
0.5909,9,7.017163337419232
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.6667,9,7.332799664209199
0.697,9,7.458970913572472
0.7273,9,7.585142162935743
0.7424,9,7.648019584235592
0.7576,9,7.711313412299016
0.7576,9,7.711313412299016
0.7727,9,7.7741908335988645
0.7273,9,7.585142162935743
0.7273,9,7.585142162935743
0.697,9,7.458970913572472
0.697,9,7.458970913572472
0.697,9,7.458970913572472
0.697,9,7.458970913572472
0.6818,9,7.395677085509048
0.6667,9,7.332799664209199
0.6364,9,7.206628414845928
0.6364,9,7.206628414845928
0.6364,9,7.206628414845928
0.6364,9,7.206628414845928
0.6212,9,7.143334586782505
0.6212,9,7.143334586782505
0.6212,9,7.143334586782505
0.6061,9,7.080457165482656
0.6364,9,7.206628414845928
0.6515,9,7.269505836145776
0.6667,9,7.332799664209199
0.6818,9,7.395677085509048
0.697,9,7.458970913572472
0.697,9,7.458970913572472
0.6364,9,7.206628414845928
0.6364,9,7.206628414845928
0.5909,9,7.017163337419232
0.5909,9,7.017163337419232
0.5909,9,7.017163337419232
0.5909,9,7.017163337419232
0.5909,9,7.017163337419232
0.5455,9,6.828114666756112
0.5303,9,6.764820838692689
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5303,9,6.764820838692689
0.5303,9,6.764820838692689
0.5303,9,6.764820838692689
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5152,9,6.70194341739284
0.5303,9,6.764820838692689
0.5455,9,6.828114666756112
0.5152,9,6.70194341739284
0.5455,9,6.828114666756112
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5,9,6.638649589329416
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5152,9,6.70194341739284
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5909,9,7.017163337419232
0.6364,9,7.206628414845928
0.6667,9,7.332799664209199
0.5909,9,7.017163337419232
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5152,9,6.70194341739284
0.5455,9,6.828114666756112
0.5606,9,6.89099208805596
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5606,9,6.89099208805596
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5152,9,6.70194341739284
0.5152,9,6.70194341739284
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5152,9,6.70194341739284
0.5455,9,6.828114666756112
0.5606,9,6.89099208805596
0.6667,9,7.332799664209199
0.697,9,7.458970913572472
0.697,9,7.458970913572472
0.697,9,7.458970913572472
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.5909,9,7.017163337419232
0.5606,9,6.89099208805596
0.5909,9,7.017163337419232
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5,9,6.638649589329416
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5758,9,6.9542859161193835
0.5909,9,7.017163337419232
0.6515,9,7.269505836145776
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6818,9,7.395677085509048
0.6667,9,7.332799664209199
0.6515,9,7.269505836145776
0.6212,9,7.143334586782505
0.5909,9,7.017163337419232
0.5909,9,7.017163337419232
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5909,9,7.017163337419232
0.5909,9,7.017163337419232
0.5606,9,6.89099208805596
0.5606,9,6.89099208805596
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5909,9,7.017163337419232
0.6212,9,7.143334586782505
0.6515,9,7.269505836145776
0.6515,9,7.269505836145776
0.6515,9,7.269505836145776
0.6818,9,7.395677085509048
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6364,9,7.206628414845928
0.6061,9,7.080457165482656
0.5909,9,7.017163337419232
0.6061,9,7.080457165482656
0.6061,9,7.080457165482656
0.5455,9,6.828114666756112
0.5303,9,6.764820838692689
0.5303,9,6.764820838692689
0.5303,9,6.764820838692689
0.5152,9,6.70194341739284
0.5303,9,6.764820838692689
0.5303,9,6.764820838692689
0.5455,9,6.828114666756112
0.5758,9,6.9542859161193835
0.6061,9,7.080457165482656
0.6364,9,7.206628414845928
0.6515,9,7.269505836145776
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6667,9,7.332799664209199
0.6515,9,7.269505836145776
0.6364,9,7.206628414845928
0.6212,9,7.143334586782505
0.6061,9,7.080457165482656
0.5758,9,6.9542859161193835
0.5758,9,6.9542859161193835
0.5455,9,6.828114666756112
0.5455,9,6.828114666756112
0.5758,9,6.9542859161193835
0.5455,9,6.828114666756112
