casual,season,Predicted Y
54,2,2.551090006551752
34,2,2.497116326379235
56,2,2.5564873745690035
74,2,2.6050636867242694
31,2,2.489020274353357
38,2,2.507911062413738
12,2,2.4377452781894657
14,2,2.4431426462067174
11,2,2.43504659418084
6,2,2.4215531741377103
3,2,2.413457122111833
4,2,2.4161558061204587
2,2,2.410758438103207
0,2,2.4053610700859553
2,2,2.410758438103207
15,2,2.4458413302153432
19,2,2.4566360662498465
18,2,2.4539373822412207
25,2,2.472828170301602
34,2,2.497116326379235
49,2,2.5375965865086227
55,2,2.5537886905603777
68,2,2.588871582672514
69,2,2.5915702666811398
66,2,2.5834742146552623
79,2,2.6185571067673985
71,2,2.596967634698392
52,2,2.5456926385345002
28,2,2.4809242223274794
25,2,2.472828170301602
31,2,2.489020274353357
13,2,2.4404439621980916
3,2,2.413457122111833
2,2,2.410758438103207
2,2,2.410758438103207
0,2,2.4053610700859553
1,2,2.408059754094581
0,2,2.4053610700859553
2,2,2.410758438103207
5,2,2.4188544901290845
15,2,2.4458413302153432
17,2,2.451238698232595
32,2,2.4917189583619828
23,2,2.4674308022843503
19,2,2.4566360662498465
3,2,2.413457122111833
3,2,2.413457122111833
13,2,2.4404439621980916
4,2,2.4161558061204587
6,2,2.4215531741377103
4,2,2.4161558061204587
7,2,2.4242518581463366
8,2,2.4269505421549624
5,2,2.4188544901290845
3,2,2.413457122111833
0,2,2.4053610700859553
0,2,2.4053610700859553
5,2,2.4188544901290845
3,2,2.413457122111833
0,2,2.4053610700859553
2,2,2.410758438103207
1,2,2.408059754094581
0,2,2.4053610700859553
2,2,2.410758438103207
15,2,2.4458413302153432
13,2,2.4404439621980916
36,2,2.5025136943964865
68,2,2.588871582672514
94,2,2.6590373668967864
126,2,2.7453952551728142
182,2,2.8965215596558624
171,2,2.866836035560978
180,2,2.891124191638611
168,2,2.8587399835351004
149,2,2.807464987371209
84,2,2.632050526810528
45,2,2.526801850474119
32,2,2.4917189583619828
55,2,2.5537886905603777
31,2,2.489020274353357
30,2,2.486321590344731
14,2,2.4431426462067174
27,2,2.4782255383188536
4,2,2.4161558061204587
0,2,2.4053610700859553
5,2,2.4188544901290845
10,2,2.432347910172214
16,2,2.448540014223969
38,2,2.507911062413738
73,2,2.6023650027156435
118,2,2.723805783103807
124,2,2.7399978871555626
168,2,2.8587399835351004
205,2,2.9585912918542574
197,2,2.9370018197852503
167,2,2.8560412995264746
162,2,2.8425478794833454
142,2,2.788574199310828
96,2,2.664434734914038
62,2,2.572679478620759
34,2,2.497116326379235
8,2,2.4269505421549624
5,2,2.4188544901290845
5,2,2.4188544901290845
2,2,2.410758438103207
2,2,2.410758438103207
1,2,2.408059754094581
2,2,2.410758438103207
1,2,2.408059754094581
3,2,2.413457122111833
7,2,2.4242518581463366
13,2,2.4404439621980916
27,2,2.4782255383188536
27,2,2.4782255383188536
61,2,2.569980794612133
53,2,2.548391322543126
48,2,2.534897902499997
57,2,2.5591860585776294
47,2,2.532199218491371
50,2,2.5402952705172486
41,2,2.5160071144396157
80,2,2.6212557907760243
74,2,2.6050636867242694
62,2,2.572679478620759
42,2,2.5187057984482415
41,2,2.5160071144396157
23,2,2.4674308022843503
9,2,2.4296492261635882
10,2,2.432347910172214
16,2,2.448540014223969
17,2,2.451238698232595
17,2,2.451238698232595
2,2,2.410758438103207
0,2,2.4053610700859553
0,2,2.4053610700859553
16,2,2.448540014223969
32,2,2.4917189583619828
35,2,2.4998150103878607
22,2,2.4647321182757245
40,2,2.51330843043099
40,2,2.51330843043099
37,2,2.5052123784051124
40,2,2.51330843043099
34,2,2.497116326379235
40,2,2.51330843043099
66,2,2.5834742146552623
65,2,2.5807755306466365
42,2,2.5187057984482415
35,2,2.4998150103878607
33,2,2.494417642370609
32,2,2.4917189583619828
7,2,2.4242518581463366
3,2,2.413457122111833
2,2,2.410758438103207
0,2,2.4053610700859553
3,2,2.413457122111833
0,2,2.4053610700859553
1,2,2.408059754094581
5,2,2.4188544901290845
17,2,2.451238698232595
31,2,2.489020274353357
20,2,2.459334750258473
26,2,2.475526854310228
53,2,2.548391322543126
38,2,2.507911062413738
31,2,2.489020274353357
29,2,2.4836229063361053
18,2,2.4539373822412207
29,2,2.4836229063361053
63,2,2.575378162629385
46,2,2.5295005344827453
40,2,2.51330843043099
30,2,2.486321590344731
19,2,2.4566360662498465
18,2,2.4539373822412207
25,2,2.472828170301602
13,2,2.4404439621980916
8,2,2.4269505421549624
14,2,2.4431426462067174
2,2,2.410758438103207
4,2,2.4161558061204587
0,2,2.4053610700859553
7,2,2.4242518581463366
14,2,2.4431426462067174
31,2,2.489020274353357
18,2,2.4539373822412207
9,2,2.4296492261635882
10,2,2.432347910172214
23,2,2.4674308022843503
18,2,2.4539373822412207
21,2,2.4620334342670986
46,2,2.5295005344827453
42,2,2.5187057984482415
49,2,2.5375965865086227
44,2,2.524103166465493
57,2,2.5591860585776294
49,2,2.5375965865086227
27,2,2.4782255383188536
34,2,2.497116326379235
29,2,2.4836229063361053
11,2,2.43504659418084
10,2,2.432347910172214
2,2,2.410758438103207
1,2,2.408059754094581
0,2,2.4053610700859553
0,2,2.4053610700859553
4,2,2.4161558061204587
18,2,2.4539373822412207
35,2,2.4998150103878607
45,2,2.526801850474119
57,2,2.5591860585776294
49,2,2.5375965865086227
63,2,2.575378162629385
74,2,2.6050636867242694
58,2,2.5618847425862556
77,2,2.613159738750147
59,2,2.5645834265948815
75,2,2.607762370732895
55,2,2.5537886905603777
40,2,2.51330843043099
34,2,2.497116326379235
50,2,2.5402952705172486
36,2,2.5025136943964865
25,2,2.472828170301602
33,2,2.494417642370609
15,2,2.4458413302153432
12,2,2.4377452781894657
4,2,2.4161558061204587
2,2,2.410758438103207
3,2,2.413457122111833
10,2,2.432347910172214
21,2,2.4620334342670986
21,2,2.4620334342670986
35,2,2.4998150103878607
94,2,2.6590373668967864
120,2,2.729203151121059
178,2,2.885726823621359
185,2,2.90461761168174
184,2,2.901918927673114
217,2,2.990975499957768
191,2,2.9208097157334953
162,2,2.8425478794833454
134,2,2.766984727241821
150,2,2.810163671379835
65,2,2.5807755306466365
58,2,2.5618847425862556
37,2,2.5052123784051124
34,2,2.497116326379235
19,2,2.4566360662498465
9,2,2.4296492261635882
7,2,2.4242518581463366
8,2,2.4269505421549624
6,2,2.4215531741377103
0,2,2.4053610700859553
4,2,2.4161558061204587
7,2,2.4242518581463366
16,2,2.448540014223969
45,2,2.526801850474119
109,2,2.6995176270261743
109,2,2.6995176270261743
109,2,2.6995176270261743
123,2,2.7372992031469368
85,2,2.634749210819154
113,2,2.710312363060678
75,2,2.607762370732895
60,2,2.5672821106035073
33,2,2.494417642370609
47,2,2.532199218491371
35,2,2.4998150103878607
23,2,2.4674308022843503
32,2,2.4917189583619828
64,2,2.5780768466380106
68,2,2.588871582672514
41,2,2.5160071144396157
16,2,2.448540014223969
9,2,2.4296492261635882
9,2,2.4296492261635882
4,2,2.4161558061204587
3,2,2.413457122111833
16,2,2.448540014223969
21,2,2.4620334342670986
41,2,2.5160071144396157
31,2,2.489020274353357
34,2,2.497116326379235
40,2,2.51330843043099
51,2,2.5429939545258744
48,2,2.534897902499997
45,2,2.526801850474119
49,2,2.5375965865086227
65,2,2.5807755306466365
68,2,2.588871582672514
46,2,2.5295005344827453
44,2,2.524103166465493
54,2,2.551090006551752
28,2,2.4809242223274794
16,2,2.448540014223969
0,2,2.4053610700859553
0,2,2.4053610700859553
0,2,2.4053610700859553
0,2,2.4053610700859553
3,2,2.413457122111833
0,2,2.4053610700859553
7,2,2.4242518581463366
17,2,2.451238698232595
24,2,2.470129486292976
29,2,2.4836229063361053
36,2,2.5025136943964865
20,2,2.459334750258473
48,2,2.534897902499997
50,2,2.5402952705172486
36,2,2.5025136943964865
37,2,2.5052123784051124
46,2,2.5295005344827453
53,2,2.548391322543126
59,2,2.5645834265948815
42,2,2.5187057984482415
28,2,2.4809242223274794
42,2,2.5187057984482415
14,2,2.4431426462067174
12,2,2.4377452781894657
5,2,2.4188544901290845
1,2,2.408059754094581
0,2,2.4053610700859553
0,2,2.4053610700859553
1,2,2.408059754094581
1,2,2.408059754094581
0,2,2.4053610700859553
6,2,2.4215531741377103
5,2,2.4188544901290845
5,2,2.4188544901290845
5,2,2.4188544901290845
3,2,2.413457122111833
19,2,2.4566360662498465
15,2,2.4458413302153432
13,2,2.4404439621980916
22,2,2.4647321182757245
22,2,2.4647321182757245
22,2,2.4647321182757245
29,2,2.4836229063361053
30,2,2.486321590344731
17,2,2.451238698232595
17,2,2.451238698232595
9,2,2.4296492261635882
8,2,2.4269505421549624
4,2,2.4161558061204587
4,2,2.4161558061204587
1,2,2.408059754094581
0,2,2.4053610700859553
4,2,2.4161558061204587
1,2,2.408059754094581
3,2,2.413457122111833
16,2,2.448540014223969
25,2,2.472828170301602
20,2,2.459334750258473
30,2,2.486321590344731
43,2,2.5214044824568673
27,2,2.4782255383188536
50,2,2.5402952705172486
19,2,2.4566360662498465
27,2,2.4782255383188536
36,2,2.5025136943964865
66,2,2.5834742146552623
64,2,2.5780768466380106
56,2,2.5564873745690035
33,2,2.494417642370609
39,2,2.510609746422364
30,2,2.486321590344731
16,2,2.448540014223969
13,2,2.4404439621980916
8,2,2.4269505421549624
1,2,2.408059754094581
3,2,2.413457122111833
0,2,2.4053610700859553
0,2,2.4053610700859553
8,2,2.4269505421549624
20,2,2.459334750258473
35,2,2.4998150103878607
27,2,2.4782255383188536
30,2,2.486321590344731
42,2,2.5187057984482415
48,2,2.534897902499997
71,2,2.596967634698392
86,2,2.6374478948277797
89,2,2.6455439468536572
82,2,2.626653158793276
83,2,2.629351842801902
85,2,2.634749210819154
39,2,2.510609746422364
29,2,2.4836229063361053
22,2,2.4647321182757245
46,2,2.5295005344827453
27,2,2.4782255383188536
10,2,2.432347910172214
8,2,2.4269505421549624
5,2,2.4188544901290845
9,2,2.4296492261635882
1,2,2.408059754094581
4,2,2.4161558061204587
1,2,2.408059754094581
8,2,2.4269505421549624
19,2,2.4566360662498465
54,2,2.551090006551752
90,2,2.648242630862283
132,2,2.761587359224569
129,2,2.7534913071986917
196,2,2.9343031357766245
143,2,2.791272883319454
148,2,2.804766303362583
119,2,2.726504467112433
138,2,2.7777794632763246
114,2,2.713011047069304
88,2,2.6428452628450314
82,2,2.626653158793276
58,2,2.5618847425862556
26,2,2.475526854310228
30,2,2.486321590344731
22,2,2.4647321182757245
8,2,2.4269505421549624
17,2,2.451238698232595
10,2,2.432347910172214
2,2,2.410758438103207
0,2,2.4053610700859553
2,2,2.410758438103207
8,2,2.4269505421549624
28,2,2.4809242223274794
48,2,2.534897902499997
91,2,2.650941314870909
142,2,2.788574199310828
139,2,2.7804781472849505
166,2,2.8533426155178487
126,2,2.7453952551728142
128,2,2.750792623190066
122,2,2.7346005191383105
106,2,2.6914215750002968
63,2,2.575378162629385
61,2,2.569980794612133
42,2,2.5187057984482415
32,2,2.4917189583619828
29,2,2.4836229063361053
9,2,2.4296492261635882
31,2,2.489020274353357
25,2,2.472828170301602
6,2,2.4215531741377103
0,2,2.4053610700859553
0,2,2.4053610700859553
0,2,2.4053610700859553
2,2,2.410758438103207
16,2,2.448540014223969
23,2,2.4674308022843503
36,2,2.5025136943964865
24,2,2.470129486292976
26,2,2.475526854310228
35,2,2.4998150103878607
36,2,2.5025136943964865
44,2,2.524103166465493
51,2,2.5429939545258744
49,2,2.5375965865086227
59,2,2.5645834265948815
66,2,2.5834742146552623
45,2,2.526801850474119
25,2,2.472828170301602
28,2,2.4809242223274794
21,2,2.4620334342670986
16,2,2.448540014223969
6,2,2.4215531741377103
3,2,2.413457122111833
1,2,2.408059754094581
1,2,2.408059754094581
0,2,2.4053610700859553
1,2,2.408059754094581
9,2,2.4296492261635882
13,2,2.4404439621980916
28,2,2.4809242223274794
29,2,2.4836229063361053
27,2,2.4782255383188536
17,2,2.451238698232595
47,2,2.532199218491371
50,2,2.5402952705172486
42,2,2.5187057984482415
28,2,2.4809242223274794
56,2,2.5564873745690035
79,2,2.6185571067673985
70,2,2.5942689506897656
69,2,2.5915702666811398
50,2,2.5402952705172486
30,2,2.486321590344731
29,2,2.4836229063361053
9,2,2.4296492261635882
8,2,2.4269505421549624
4,2,2.4161558061204587
6,2,2.4215531741377103
0,2,2.4053610700859553
0,2,2.4053610700859553
0,2,2.4053610700859553
6,2,2.4215531741377103
25,2,2.472828170301602
21,2,2.4620334342670986
21,2,2.4620334342670986
30,2,2.486321590344731
18,2,2.4539373822412207
41,2,2.5160071144396157
36,2,2.5025136943964865
36,2,2.5025136943964865
48,2,2.534897902499997
49,2,2.5375965865086227
17,2,2.451238698232595
40,2,2.51330843043099
60,2,2.5672821106035073
28,2,2.4809242223274794
32,2,2.4917189583619828
12,2,2.4377452781894657
12,2,2.4377452781894657
5,2,2.4188544901290845
1,2,2.408059754094581
1,2,2.408059754094581
0,2,2.4053610700859553
1,2,2.408059754094581
2,2,2.410758438103207
9,2,2.4296492261635882
14,2,2.4431426462067174
27,2,2.4782255383188536
21,2,2.4620334342670986
28,2,2.4809242223274794
43,2,2.5214044824568673
43,2,2.5214044824568673
48,2,2.534897902499997
43,2,2.5214044824568673
54,2,2.551090006551752
50,2,2.5402952705172486
54,2,2.551090006551752
64,2,2.5780768466380106
59,2,2.5645834265948815
56,2,2.5564873745690035
31,2,2.489020274353357
25,2,2.472828170301602
16,2,2.448540014223969
6,2,2.4215531741377103
5,2,2.4188544901290845
3,2,2.413457122111833
2,2,2.410758438103207
2,2,2.410758438103207
1,2,2.408059754094581
6,2,2.4215531741377103
16,2,2.448540014223969
26,2,2.475526854310228
18,2,2.4539373822412207
31,2,2.489020274353357
56,2,2.5564873745690035
53,2,2.548391322543126
69,2,2.5915702666811398
70,2,2.5942689506897656
56,2,2.5564873745690035
44,2,2.524103166465493
62,2,2.572679478620759
39,2,2.510609746422364
25,2,2.472828170301602
22,2,2.4647321182757245
24,2,2.470129486292976
25,2,2.472828170301602
31,2,2.489020274353357
24,2,2.470129486292976
18,2,2.4539373822412207
15,2,2.4458413302153432
5,2,2.4188544901290845
1,2,2.408059754094581
7,2,2.4242518581463366
2,2,2.410758438103207
4,2,2.4161558061204587
16,2,2.448540014223969
14,2,2.4431426462067174
34,2,2.497116326379235
72,2,2.5996663187070177
75,2,2.607762370732895
68,2,2.588871582672514
57,2,2.5591860585776294
73,2,2.6023650027156435
107,2,2.6941202590089226
78,2,2.6158584227587727
88,2,2.6428452628450314
69,2,2.5915702666811398
42,2,2.5187057984482415
15,2,2.4458413302153432
7,2,2.4242518581463366
11,2,2.43504659418084
5,2,2.4188544901290845
4,2,2.4161558061204587
13,2,2.4404439621980916
11,2,2.43504659418084
5,2,2.4188544901290845
3,2,2.413457122111833
3,2,2.413457122111833
4,2,2.4161558061204587
24,2,2.470129486292976
36,2,2.5025136943964865
73,2,2.6023650027156435
120,2,2.729203151121059
120,2,2.729203151121059
195,2,2.9316044517679987
183,2,2.8992202436644883
206,2,2.9612899758628832
158,2,2.8317531434488417
137,2,2.775080779267699
60,2,2.5672821106035073
78,2,2.6158584227587727
53,2,2.548391322543126
44,2,2.524103166465493
29,2,2.4836229063361053
18,2,2.4539373822412207
17,2,2.451238698232595
6,2,2.4215531741377103
4,2,2.4161558061204587
1,2,2.408059754094581
1,2,2.408059754094581
1,2,2.408059754094581
11,2,2.43504659418084
27,2,2.4782255383188536
28,2,2.4809242223274794
38,2,2.507911062413738
37,2,2.5052123784051124
56,2,2.5564873745690035
72,2,2.5996663187070177
61,2,2.569980794612133
76,2,2.610461054741521
55,2,2.5537886905603777
45,2,2.526801850474119
47,2,2.532199218491371
55,2,2.5537886905603777
36,2,2.5025136943964865
31,2,2.489020274353357
28,2,2.4809242223274794
22,2,2.4647321182757245
18,2,2.4539373822412207
13,2,2.4404439621980916
7,2,2.4242518581463366
4,2,2.4161558061204587
1,2,2.408059754094581
2,2,2.410758438103207
0,2,2.4053610700859553
0,2,2.4053610700859553
13,2,2.4404439621980916
22,2,2.4647321182757245
17,2,2.451238698232595
31,2,2.489020274353357
26,2,2.475526854310228
38,2,2.507911062413738
31,2,2.489020274353357
61,2,2.569980794612133
79,2,2.6185571067673985
73,2,2.6023650027156435
83,2,2.629351842801902
54,2,2.551090006551752
51,2,2.5429939545258744
30,2,2.486321590344731
23,2,2.4674308022843503
12,2,2.4377452781894657
7,2,2.4242518581463366
8,2,2.4269505421549624
3,2,2.413457122111833
1,2,2.408059754094581
6,2,2.4215531741377103
1,2,2.408059754094581
0,2,2.4053610700859553
2,2,2.410758438103207
14,2,2.4431426462067174
25,2,2.472828170301602
26,2,2.475526854310228
33,2,2.494417642370609
6,2,2.4215531741377103
12,2,2.4377452781894657
30,2,2.486321590344731
44,2,2.524103166465493
34,2,2.497116326379235
53,2,2.548391322543126
78,2,2.6158584227587727
58,2,2.5618847425862556
43,2,2.5214044824568673
24,2,2.470129486292976
11,2,2.43504659418084
14,2,2.4431426462067174
10,2,2.432347910172214
6,2,2.4215531741377103
2,2,2.410758438103207
3,2,2.413457122111833
1,2,2.408059754094581
2,2,2.410758438103207
2,2,2.410758438103207
17,2,2.451238698232595
18,2,2.4539373822412207
34,2,2.497116326379235
40,2,2.51330843043099
35,2,2.4998150103878607
53,2,2.548391322543126
38,2,2.507911062413738
44,2,2.524103166465493
43,2,2.5214044824568673
63,2,2.575378162629385
55,2,2.5537886905603777
60,2,2.5672821106035073
59,2,2.5645834265948815
65,2,2.5807755306466365
46,2,2.5295005344827453
29,2,2.4836229063361053
11,2,2.43504659418084
9,2,2.4296492261635882
15,2,2.4458413302153432
8,2,2.4269505421549624
4,2,2.4161558061204587
1,2,2.408059754094581
1,2,2.408059754094581
0,2,2.4053610700859553
15,2,2.4458413302153432
30,2,2.486321590344731
41,2,2.5160071144396157
35,2,2.4998150103878607
44,2,2.524103166465493
63,2,2.575378162629385
69,2,2.5915702666811398
60,2,2.5672821106035073
66,2,2.5834742146552623
74,2,2.6050636867242694
61,2,2.569980794612133
71,2,2.596967634698392
79,2,2.6185571067673985
49,2,2.5375965865086227
40,2,2.51330843043099
40,2,2.51330843043099
28,2,2.4809242223274794
15,2,2.4458413302153432
20,2,2.459334750258473
8,2,2.4269505421549624
5,2,2.4188544901290845
7,2,2.4242518581463366
1,2,2.408059754094581
1,2,2.408059754094581
6,2,2.4215531741377103
10,2,2.432347910172214
29,2,2.4836229063361053
60,2,2.5672821106035073
122,2,2.7346005191383105
173,2,2.8722334035782295
222,2,3.004468920000897
191,2,2.9208097157334953
187,2,2.9100149796989916
232,2,3.0314557600871557
204,2,2.9558926078456316
191,2,2.9208097157334953
191,2,2.9208097157334953
117,2,2.7211070990951813
84,2,2.632050526810528
77,2,2.613159738750147
78,2,2.6158584227587727
42,2,2.5187057984482415
31,2,2.489020274353357
17,2,2.451238698232595
18,2,2.4539373822412207
10,2,2.432347910172214
3,2,2.413457122111833
1,2,2.408059754094581
5,2,2.4188544901290845
13,2,2.4404439621980916
29,2,2.4836229063361053
59,2,2.5645834265948815
135,2,2.7696834112504467
164,2,2.847945247500597
146,2,2.7993689353453313
180,2,2.891124191638611
125,2,2.7426965711641884
110,2,2.7022163110348005
72,2,2.5996663187070177
93,2,2.6563386828881606
120,2,2.729203151121059
107,2,2.6941202590089226
57,2,2.5591860585776294
27,2,2.4782255383188536
35,2,2.4998150103878607
19,2,2.4566360662498465
23,2,2.4674308022843503
4,2,2.4161558061204587
2,2,2.410758438103207
0,2,2.4053610700859553
2,2,2.410758438103207
0,2,2.4053610700859553
4,2,2.4161558061204587
13,2,2.4404439621980916
50,2,2.5402952705172486
36,2,2.5025136943964865
49,2,2.5375965865086227
73,2,2.6023650027156435
65,2,2.5807755306466365
49,2,2.5375965865086227
57,2,2.5591860585776294
57,2,2.5591860585776294
56,2,2.5564873745690035
56,2,2.5564873745690035
68,2,2.588871582672514
56,2,2.5564873745690035
39,2,2.510609746422364
33,2,2.494417642370609
25,2,2.472828170301602
19,2,2.4566360662498465
12,2,2.4377452781894657
6,2,2.4215531741377103
2,2,2.410758438103207
0,2,2.4053610700859553
1,2,2.408059754094581
2,2,2.410758438103207
10,2,2.432347910172214
26,2,2.475526854310228
31,2,2.489020274353357
27,2,2.4782255383188536
18,2,2.4539373822412207
33,2,2.494417642370609
41,2,2.5160071144396157
38,2,2.507911062413738
27,2,2.4782255383188536
59,2,2.5645834265948815
52,2,2.5456926385345002
56,2,2.5564873745690035
74,2,2.6050636867242694
45,2,2.526801850474119
39,2,2.510609746422364
21,2,2.4620334342670986
26,2,2.475526854310228
13,2,2.4404439621980916
3,2,2.413457122111833
6,2,2.4215531741377103
0,2,2.4053610700859553
0,2,2.4053610700859553
0,2,2.4053610700859553
2,2,2.410758438103207
4,2,2.4161558061204587
29,2,2.4836229063361053
36,2,2.5025136943964865
27,2,2.4782255383188536
30,2,2.486321590344731
36,2,2.5025136943964865
32,2,2.4917189583619828
39,2,2.510609746422364
47,2,2.532199218491371
37,2,2.5052123784051124
61,2,2.569980794612133
77,2,2.613159738750147
66,2,2.5834742146552623
73,2,2.6023650027156435
56,2,2.5564873745690035
33,2,2.494417642370609
34,2,2.497116326379235
12,2,2.4377452781894657
11,2,2.43504659418084
3,2,2.413457122111833
7,2,2.4242518581463366
0,2,2.4053610700859553
0,2,2.4053610700859553
2,2,2.410758438103207
4,2,2.4161558061204587
16,2,2.448540014223969
31,2,2.489020274353357
22,2,2.4647321182757245
49,2,2.5375965865086227
36,2,2.5025136943964865
53,2,2.548391322543126
52,2,2.5456926385345002
44,2,2.524103166465493
40,2,2.51330843043099
58,2,2.5618847425862556
49,2,2.5375965865086227
74,2,2.6050636867242694
67,2,2.586172898663888
55,2,2.5537886905603777
45,2,2.526801850474119
23,2,2.4674308022843503
17,2,2.451238698232595
14,2,2.4431426462067174
14,2,2.4431426462067174
6,2,2.4215531741377103
1,2,2.408059754094581
2,2,2.410758438103207
2,2,2.410758438103207
8,2,2.4269505421549624
20,2,2.459334750258473
25,2,2.472828170301602
37,2,2.5052123784051124
42,2,2.5187057984482415
40,2,2.51330843043099
53,2,2.548391322543126
51,2,2.5429939545258744
51,2,2.5429939545258744
98,2,2.6698321029312897
63,2,2.575378162629385
77,2,2.613159738750147
89,2,2.6455439468536572
69,2,2.5915702666811398
24,2,2.470129486292976
37,2,2.5052123784051124
25,2,2.472828170301602
23,2,2.4674308022843503
15,2,2.4458413302153432
8,2,2.4269505421549624
13,2,2.4404439621980916
2,2,2.410758438103207
0,2,2.4053610700859553
4,2,2.4161558061204587
3,2,2.413457122111833
17,2,2.451238698232595
27,2,2.4782255383188536
61,2,2.569980794612133
110,2,2.7022163110348005
171,2,2.866836035560978
145,2,2.7966702513367054
168,2,2.8587399835351004
172,2,2.8695347195696037
187,2,2.9100149796989916
201,2,2.947796555819754
180,2,2.891124191638611
173,2,2.8722334035782295
99,2,2.672530786939916
68,2,2.588871582672514
87,2,2.6401465788364056
46,2,2.5295005344827453
44,2,2.524103166465493
32,2,2.4917189583619828
17,2,2.451238698232595
12,2,2.4377452781894657
2,2,2.410758438103207
13,2,2.4404439621980916
3,2,2.413457122111833
5,2,2.4188544901290845
13,2,2.4404439621980916
34,2,2.497116326379235
74,2,2.6050636867242694
130,2,2.7561899912073176
139,2,2.7804781472849505
216,2,2.988276815949142
237,2,3.044949180130285
183,2,2.8992202436644883
221,2,3.001770235992271
194,2,2.928905767759373
214,2,2.9828794479318903
151,2,2.812862355388461
141,2,2.785875515302202
91,2,2.650941314870909
107,2,2.6941202590089226
78,2,2.6158584227587727
48,2,2.534897902499997
38,2,2.507911062413738
26,2,2.475526854310228
17,2,2.451238698232595
10,2,2.432347910172214
2,2,2.410758438103207
1,2,2.408059754094581
6,2,2.4215531741377103
12,2,2.4377452781894657
36,2,2.5025136943964865
47,2,2.532199218491371
116,2,2.7184084150865555
153,2,2.8182597234057125
179,2,2.888425507629985
133,2,2.764286043233195
142,2,2.788574199310828
132,2,2.761587359224569
101,2,2.6779281549571676
102,2,2.6806268389657935
77,2,2.613159738750147
68,2,2.588871582672514
69,2,2.5915702666811398
42,2,2.5187057984482415
26,2,2.475526854310228
14,2,2.4431426462067174
9,2,2.4296492261635882
8,2,2.4269505421549624
5,2,2.4188544901290845
1,2,2.408059754094581
0,2,2.4053610700859553
0,2,2.4053610700859553
11,2,2.43504659418084
16,2,2.448540014223969
34,2,2.497116326379235
22,2,2.4647321182757245
37,2,2.5052123784051124
28,2,2.4809242223274794
37,2,2.5052123784051124
37,2,2.5052123784051124
41,2,2.5160071144396157
42,2,2.5187057984482415
44,2,2.524103166465493
67,2,2.586172898663888
55,2,2.5537886905603777
39,2,2.510609746422364
38,2,2.507911062413738
45,2,2.526801850474119
42,2,2.5187057984482415
15,2,2.4458413302153432
9,2,2.4296492261635882
8,2,2.4269505421549624
0,2,2.4053610700859553
0,2,2.4053610700859553
0,2,2.4053610700859553
2,2,2.410758438103207
7,2,2.4242518581463366
19,2,2.4566360662498465
37,2,2.5052123784051124
34,2,2.497116326379235
31,2,2.489020274353357
26,2,2.475526854310228
32,2,2.4917189583619828
29,2,2.4836229063361053
40,2,2.51330843043099
25,2,2.472828170301602
39,2,2.510609746422364
52,2,2.5456926385345002
31,2,2.489020274353357
16,2,2.448540014223969
23,2,2.4674308022843503
29,2,2.4836229063361053
14,2,2.4431426462067174
10,2,2.432347910172214
11,2,2.43504659418084
3,2,2.413457122111833
0,2,2.4053610700859553
0,2,2.4053610700859553
0,2,2.4053610700859553
3,2,2.413457122111833
7,2,2.4242518581463366
19,2,2.4566360662498465
25,2,2.472828170301602
28,2,2.4809242223274794
33,2,2.494417642370609
42,2,2.5187057984482415
39,2,2.510609746422364
35,2,2.4998150103878607
43,2,2.5214044824568673
44,2,2.524103166465493
63,2,2.575378162629385
88,2,2.6428452628450314
74,2,2.6050636867242694
58,2,2.5618847425862556
51,2,2.5429939545258744
33,2,2.494417642370609
14,2,2.4431426462067174
23,2,2.4674308022843503
15,2,2.4458413302153432
7,2,2.4242518581463366
0,2,2.4053610700859553
0,2,2.4053610700859553
1,2,2.408059754094581
4,2,2.4161558061204587
8,2,2.4269505421549624
25,2,2.472828170301602
31,2,2.489020274353357
36,2,2.5025136943964865
54,2,2.551090006551752
57,2,2.5591860585776294
51,2,2.5429939545258744
58,2,2.5618847425862556
66,2,2.5834742146552623
56,2,2.5564873745690035
63,2,2.575378162629385
73,2,2.6023650027156435
76,2,2.610461054741521
53,2,2.548391322543126
57,2,2.5591860585776294
51,2,2.5429939545258744
26,2,2.475526854310228
30,2,2.486321590344731
24,2,2.470129486292976
14,2,2.4431426462067174
18,2,2.4539373822412207
8,2,2.4269505421549624
4,2,2.4161558061204587
3,2,2.413457122111833
11,2,2.43504659418084
27,2,2.4782255383188536
29,2,2.4836229063361053
55,2,2.5537886905603777
115,2,2.7157097310779297
120,2,2.729203151121059
150,2,2.810163671379835
188,2,2.912713663707618
193,2,2.926207083750747
180,2,2.891124191638611
168,2,2.8587399835351004
142,2,2.788574199310828
127,2,2.74809393918144
79,2,2.6185571067673985
90,2,2.648242630862283
46,2,2.5295005344827453
49,2,2.5375965865086227
29,2,2.4836229063361053
23,2,2.4674308022843503
26,2,2.475526854310228
16,2,2.448540014223969
22,2,2.4647321182757245
4,2,2.4161558061204587
1,2,2.408059754094581
10,2,2.432347910172214
8,2,2.4269505421549624
24,2,2.470129486292976
53,2,2.548391322543126
83,2,2.629351842801902
121,2,2.7319018351296847
123,2,2.7372992031469368
154,2,2.8209584074143383
161,2,2.839849195474719
161,2,2.839849195474719
138,2,2.7777794632763246
126,2,2.7453952551728142
124,2,2.7399978871555626
108,2,2.6968189430175484
84,2,2.632050526810528
54,2,2.551090006551752
36,2,2.5025136943964865
