instant,casual,Predicted Y
3938,37,28.283752937777543
3939,21,28.285308591289066
3940,15,28.28686424480059
3941,16,28.288419898312114
3942,4,28.289975551823638
3943,1,28.29153120533516
3944,1,28.29308685884668
3945,9,28.294642512358205
3946,12,28.29619816586973
3947,28,28.297753819381253
3948,62,28.299309472892773
3949,68,28.300865126404297
3950,134,28.30242077991582
3951,162,28.303976433427344
3952,135,28.305532086938868
3953,138,28.307087740450392
3954,153,28.308643393961916
3955,193,28.310199047473436
3956,210,28.31175470098496
3957,118,28.313310354496483
3958,99,28.314866008008007
3959,61,28.316421661519527
3960,58,28.31797731503105
3961,56,28.319532968542575
3962,53,28.3210886220541
3963,18,28.322644275565622
3964,17,28.324199929077146
3965,13,28.32575558258867
3966,14,28.32731123610019
3967,7,28.328866889611714
3968,7,28.330422543123237
3969,11,28.33197819663476
3970,35,28.33353385014628
3971,25,28.335089503657805
3972,58,28.33664515716933
3973,86,28.338200810680853
3974,141,28.339756464192376
3975,141,28.3413121177039
3976,149,28.342867771215424
3977,124,28.344423424726944
3978,146,28.345979078238468
3979,121,28.34753473174999
3980,159,28.349090385261515
3981,78,28.350646038773036
3982,94,28.35220169228456
3983,86,28.353757345796083
3984,57,28.355312999307607
3985,38,28.35686865281913
3986,14,28.358424306330654
3987,7,28.35997995984218
3988,9,28.3615356133537
3989,2,28.363091266865222
3990,1,28.364646920376746
3991,1,28.36620257388827
3992,0,28.36775822739979
3993,1,28.369313880911314
3994,0,28.370869534422837
3995,12,28.37242518793436
3996,19,28.373980841445885
3997,33,28.37553649495741
3998,27,28.377092148468932
3999,33,28.378647801980453
4000,50,28.380203455491976
4001,45,28.3817591090035
4002,66,28.383314762515024
4003,61,28.384870416026544
4004,81,28.386426069538068
4005,64,28.38798172304959
4006,62,28.389537376561115
4007,52,28.39109303007264
4008,39,28.392648683584163
4009,24,28.394204337095687
4010,10,28.395759990607207
4011,10,28.39731564411873
4012,2,28.398871297630254
4013,1,28.400426951141778
4014,0,28.4019826046533
4015,2,28.403538258164822
4016,3,28.405093911676346
4017,8,28.40664956518787
4018,21,28.408205218699393
4019,33,28.409760872210917
4020,32,28.41131652572244
4021,41,28.41287217923396
4022,52,28.414427832745485
4023,40,28.41598348625701
4024,49,28.417539139768532
4025,44,28.419094793280053
4026,42,28.420650446791576
4027,62,28.4222061003031
4028,65,28.423761753814624
4029,67,28.425317407326148
4030,67,28.42687306083767
4031,72,28.428428714349195
4032,38,28.429984367860715
4033,12,28.43154002137224
4034,11,28.433095674883763
4035,15,28.434651328395287
4036,2,28.436206981906807
4037,2,28.43776263541833
4038,0,28.439318288929854
4039,3,28.440873942441378
4040,2,28.442429595952902
4041,12,28.443985249464426
4042,23,28.445540902975946
4043,27,28.44709655648747
4044,14,28.448652209998993
4045,31,28.450207863510517
4046,37,28.45176351702204
4047,44,28.45331917053356
4048,34,28.454874824045085
4049,32,28.45643047755661
4050,32,28.457986131068132
4051,34,28.459541784579656
4052,67,28.46109743809118
4053,66,28.4626530916027
4054,62,28.464208745114224
4055,52,28.465764398625748
4056,31,28.46732005213727
4057,25,28.468875705648795
4058,14,28.470431359160315
4059,5,28.47198701267184
4060,5,28.473542666183363
4061,0,28.475098319694887
4062,1,28.47665397320641
4063,0,28.478209626717934
4064,2,28.479765280229454
4065,8,28.481320933740978
4066,26,28.482876587252502
4067,20,28.484432240764026
4068,33,28.485987894275546
4069,39,28.48754354778707
4070,28,28.489099201298593
4071,30,28.490654854810117
4072,37,28.49221050832164
4073,46,28.493766161833165
4074,62,28.49532181534469
4075,58,28.49687746885621
4076,74,28.498433122367732
4077,57,28.499988775879256
4078,56,28.50154442939078
4079,75,28.5031000829023
4080,46,28.504655736413824
4081,23,28.506211389925348
4082,15,28.50776704343687
4083,10,28.509322696948395
4084,8,28.51087835045992
4085,4,28.512434003971443
4086,1,28.513989657482963
4087,1,28.515545310994487
4088,2,28.51710096450601
4089,4,28.518656618017534
4090,21,28.520212271529054
4091,27,28.521767925040578
4092,28,28.5233235785521
4093,43,28.524879232063626
4094,56,28.52643488557515
4095,51,28.527990539086673
4096,43,28.529546192598197
4097,67,28.531101846109717
4098,69,28.53265749962124
4099,80,28.534213153132765
4100,85,28.53576880664429
4101,87,28.53732446015581
4102,92,28.538880113667332
4103,66,28.540435767178856
4104,50,28.54199142069038
4105,41,28.543547074201904
4106,33,28.545102727713427
4107,19,28.54665838122495
4108,20,28.54821403473647
4109,8,28.549769688247995
4110,18,28.55132534175952
4111,7,28.552880995271043
4112,6,28.554436648782563
4113,12,28.555992302294086
4114,7,28.55754795580561
4115,27,28.559103609317134
4116,47,28.560659262828658
4117,99,28.56221491634018
4118,122,28.563770569851705
4119,140,28.565326223363225
4120,140,28.56688187687475
4121,151,28.568437530386273
4122,157,28.569993183897797
4123,175,28.571548837409317
4124,152,28.57310449092084
4125,108,28.574660144432364
4126,121,28.576215797943888
4127,74,28.577771451455412
4128,62,28.579327104966936
4129,61,28.58088275847846
4130,49,28.58243841198998
4131,30,28.583994065501503
4132,17,28.585549719013027
4133,17,28.58710537252455
4134,12,28.58866102603607
4135,3,28.590216679547595
4136,3,28.59177233305912
4137,7,28.593327986570642
4138,24,28.594883640082166
4139,29,28.59643929359369
4140,75,28.597994947105214
4141,136,28.599550600616734
4142,127,28.601106254128258
4143,175,28.60266190763978
4144,197,28.604217561151305
4145,197,28.605773214662825
4146,174,28.60732886817435
4147,177,28.608884521685873
4148,178,28.610440175197397
4149,117,28.61199582870892
4150,89,28.613551482220444
4151,55,28.615107135731968
4152,48,28.616662789243488
4153,19,28.618218442755012
4154,14,28.619774096266536
4155,7,28.62132974977806
4156,4,28.62288540328958
4157,3,28.624441056801103
4158,0,28.625996710312627
4159,1,28.62755236382415
4160,1,28.629108017335675
4161,4,28.6306636708472
4162,14,28.632219324358722
4163,29,28.633774977870242
4164,37,28.635330631381766
4165,55,28.63688628489329
4166,55,28.638441938404814
4167,40,28.639997591916334
4168,37,28.641553245427858
4169,58,28.64310889893938
4170,76,28.644664552450905
4171,53,28.64622020596243
4172,90,28.647775859473953
4173,79,28.649331512985476
4174,56,28.650887166496997
4175,54,28.65244282000852
4176,52,28.653998473520044
4177,33,28.655554127031568
4178,16,28.657109780543088
4179,5,28.658665434054612
4180,5,28.660221087566136
4181,2,28.66177674107766
4182,0,28.663332394589183
4183,1,28.664888048100707
4184,1,28.66644370161223
4185,7,28.66799935512375
4186,27,28.669555008635275
4187,39,28.6711106621468
4188,38,28.672666315658322
4189,45,28.674221969169842
4190,49,28.675777622681366
4191,41,28.67733327619289
4192,33,28.678888929704414
4193,43,28.680444583215937
4194,39,28.68200023672746
4195,41,28.683555890238985
4196,70,28.685111543750505
4197,68,28.68666719726203
4198,44,28.688222850773553
4199,50,28.689778504285076
4200,31,28.691334157796597
4201,30,28.69288981130812
4202,23,28.694445464819644
4203,11,28.696001118331168
4204,10,28.69755677184269
4205,7,28.699112425354215
4206,2,28.70066807886574
4207,0,28.70222373237726
4208,3,28.703779385888783
4209,12,28.705335039400307
4210,18,28.70689069291183
4211,41,28.70844634642335
4212,32,28.710001999934875
4213,31,28.7115576534464
4214,53,28.713113306957922
4215,55,28.714668960469446
4216,45,28.71622461398097
4217,50,28.717780267492493
4218,43,28.719335921004014
4219,60,28.720891574515537
4220,78,28.72244722802706
4221,78,28.724002881538585
4222,60,28.725558535050105
4223,69,28.72711418856163
4224,26,28.728669842073153
4225,32,28.730225495584676
4226,32,28.7317811490962
4227,15,28.733336802607724
4228,13,28.734892456119248
4229,2,28.736448109630768
4230,2,28.73800376314229
4231,2,28.739559416653815
4232,1,28.74111507016534
4233,4,28.74267072367686
4234,29,28.744226377188383
4235,44,28.745782030699907
4236,33,28.74733768421143
4237,35,28.748893337722954
4238,47,28.750448991234478
4239,50,28.752004644746
4240,70,28.753560298257522
4241,46,28.755115951769046
4242,64,28.75667160528057
4243,63,28.758227258792093
4244,98,28.759782912303614
4245,114,28.761338565815137
4246,89,28.76289421932666
4247,55,28.764449872838185
4248,81,28.76600552634971
4249,43,28.767561179861232
4250,27,28.769116833372752
4251,20,28.770672486884276
4252,15,28.7722281403958
4253,6,28.773783793907324
4254,5,28.775339447418848
4255,1,28.776895100930368
4256,3,28.77845075444189
4257,11,28.780006407953415
4258,25,28.78156206146494
4259,39,28.783117714976463
4260,58,28.784673368487987
4261,61,28.786229021999507
4262,68,28.78778467551103
4263,83,28.789340329022554
4264,83,28.790895982534078
4265,78,28.792451636045598
4266,82,28.794007289557122
4267,85,28.795562943068646
4268,99,28.79711859658017
4269,98,28.798674250091693
4270,80,28.800229903603217
4271,84,28.80178555711474
4272,69,28.80334121062626
4273,49,28.804896864137785
4274,44,28.80645251764931
4275,31,28.808008171160832
4276,20,28.809563824672352
4277,9,28.811119478183876
4278,5,28.8126751316954
4279,3,28.814230785206924
4280,1,28.815786438718447
4281,11,28.81734209222997
4282,10,28.818897745741495
4283,38,28.820453399253015
4284,55,28.82200905276454
4285,103,28.823564706276063
4286,144,28.825120359787586
4287,142,28.826676013299107
4288,178,28.82823166681063
4289,177,28.829787320322154
4290,168,28.831342973833678
4291,206,28.8328986273452
4292,179,28.834454280856725
4293,193,28.83600993436825
4294,156,28.83756558787977
4295,136,28.839121241391293
4296,95,28.840676894902817
4297,78,28.84223254841434
4298,66,28.84378820192586
4299,47,28.845343855437385
4300,23,28.84689950894891
4301,19,28.848455162460432
4302,8,28.850010815971956
4303,3,28.85156646948348
4304,0,28.853122122995003
4305,0,28.854677776506524
4306,3,28.856233430018047
4307,39,28.85778908352957
4308,82,28.859344737041095
4309,131,28.860900390552615
4310,215,28.86245604406414
4311,198,28.864011697575663
4312,248,28.865567351087186
4313,225,28.86712300459871
4314,194,28.868678658110234
4315,195,28.870234311621758
4316,181,28.871789965133278
4317,74,28.8733456186448
4318,100,28.874901272156325
4319,83,28.87645692566785
4320,75,28.87801257917937
4321,69,28.879568232690893
4322,70,28.881123886202417
4323,63,28.88267953971394
4324,43,28.884235193225464
4325,33,28.885790846736988
4326,13,28.887346500248512
4327,8,28.888902153760032
4328,1,28.890457807271556
4329,5,28.89201346078308
4330,17,28.893569114294603
4331,42,28.895124767806124
4332,142,28.896680421317647
4333,166,28.89823607482917
4334,177,28.899791728340695
4335,237,28.90134738185222
4336,242,28.902903035363742
4337,235,28.904458688875266
4338,224,28.906014342386786
4339,236,28.90756999589831
4340,240,28.909125649409834
4341,222,28.910681302921358
4342,170,28.912236956432878
4343,195,28.9137926099444
4344,195,28.915348263455925
4345,115,28.91690391696745
4346,44,28.918459570478973
4347,19,28.920015223990497
4348,15,28.92157087750202
4349,8,28.92312653101354
4350,1,28.924682184525064
4351,1,28.926237838036588
4352,1,28.927793491548112
4353,3,28.929349145059632
4354,22,28.930904798571156
4355,41,28.93246045208268
4356,50,28.934016105594203
4357,55,28.935571759105727
4358,75,28.93712741261725
4359,71,28.938683066128775
4360,67,28.940238719640295
4361,66,28.94179437315182
4362,51,28.943350026663342
4363,79,28.944905680174866
4364,79,28.946461333686386
4365,70,28.94801698719791
4366,71,28.949572640709434
4367,59,28.951128294220958
4368,77,28.95268394773248
4369,31,28.954239601244005
4370,19,28.95579525475553
4371,11,28.95735090826705
4372,4,28.958906561778573
4373,1,28.960462215290097
4374,0,28.96201786880162
4375,0,28.96357352231314
4376,5,28.965129175824664
4377,9,28.966684829336188
4378,24,28.968240482847712
4379,31,28.969796136359236
4380,31,28.97135178987076
4381,13,28.972907443382283
4382,24,28.974463096893803
4383,38,28.976018750405327
4384,33,28.97757440391685
4385,50,28.979130057428375
4386,55,28.980685710939895
4387,57,28.98224136445142
4388,79,28.983797017962942
4389,77,28.985352671474466
4390,71,28.98690832498599
4391,55,28.988463978497514
4392,66,28.990019632009037
4393,30,28.991575285520558
4394,20,28.99313093903208
4395,6,28.994686592543605
4396,2,28.99624224605513
4397,1,28.99779789956665
4398,2,28.999353553078173
4399,0,29.000909206589697
4400,2,29.00246486010122
4401,11,29.004020513612744
4402,13,29.005576167124268
4403,28,29.00713182063579
4404,25,29.00868747414731
4405,29,29.010243127658836
4406,30,29.01179878117036
4407,32,29.013354434681883
4408,48,29.014910088193403
4409,39,29.016465741704927
4410,47,29.01802139521645
4411,47,29.019577048727974
4412,80,29.0211327022395
4413,70,29.022688355751022
4414,79,29.024244009262546
4415,61,29.025799662774066
4416,39,29.02735531628559
4417,32,29.028910969797113
4418,31,29.030466623308637
4419,6,29.032022276820157
4420,9,29.03357793033168
4421,10,29.035133583843205
4422,2,29.03668923735473
4423,7,29.038244890866252
4424,3,29.039800544377776
4425,11,29.0413561978893
4426,30,29.04291185140082
4427,36,29.044467504912344
4428,30,29.046023158423868
4429,30,29.04757881193539
4430,61,29.04913446544691
4431,49,29.050690118958435
4432,54,29.05224577246996
4433,53,29.053801425981483
4434,39,29.055357079493007
4435,27,29.05691273300453
4436,6,29.05846838651605
4437,35,29.060024040027574
4438,45,29.061579693539098
4439,30,29.063135347050622
4440,46,29.064691000562146
4441,33,29.066246654073666
4442,40,29.06780230758519
4443,31,29.069357961096713
4444,5,29.070913614608237
4445,12,29.07246926811976
4446,7,29.074024921631285
4447,2,29.075580575142805
4448,4,29.07713622865433
4449,11,29.078691882165852
4450,21,29.080247535677376
4451,68,29.0818031891889
4452,77,29.08335884270042
4453,87,29.084914496211944
4454,101,29.086470149723468
4455,145,29.08802580323499
4456,167,29.089581456746515
4457,158,29.09113711025804
4458,182,29.09269276376956
4459,171,29.094248417281083
4460,160,29.095804070792607
4461,132,29.09735972430413
4462,128,29.09891537781565
4463,129,29.100471031327174
4464,83,29.102026684838698
4465,60,29.103582338350222
4466,47,29.105137991861746
4467,42,29.10669364537327
4468,19,29.108249298884793
4469,28,29.109804952396313
4470,6,29.111360605907837
4471,0,29.11291625941936
4472,7,29.114471912930885
4473,8,29.116027566442405
4474,27,29.11758321995393
4475,27,29.119138873465452
4476,62,29.120694526976976
4477,95,29.1222501804885
4478,110,29.123805834000024
4479,133,29.125361487511547
4480,139,29.126917141023068
4481,122,29.12847279453459
4482,142,29.130028448046115
4483,128,29.13158410155764
4484,146,29.13313975506916
4485,141,29.134695408580683
4486,120,29.136251062092207
4487,101,29.13780671560373
4488,65,29.139362369115254
4489,56,29.140918022626778
4490,19,29.1424736761383
4491,10,29.144029329649822
4492,5,29.145584983161346
4493,8,29.14714063667287
4494,2,29.148696290184393
4495,0,29.150251943695913
4496,5,29.151807597207437
4497,19,29.15336325071896
4498,28,29.154918904230485
4499,35,29.15647455774201
4500,41,29.158030211253532
4501,44,29.159585864765056
4502,39,29.161141518276576
4503,40,29.1626971717881
4504,22,29.164252825299624
4505,40,29.165808478811147
4506,38,29.167364132322668
4507,57,29.16891978583419
4508,59,29.170475439345715
4509,57,29.17203109285724
4510,80,29.173586746368763
4511,42,29.175142399880286
4512,21,29.17669805339181
4513,20,29.17825370690333
4514,11,29.179809360414854
4515,3,29.181365013926378
4516,6,29.1829206674379
4517,2,29.184476320949422
4518,2,29.186031974460946
4519,0,29.18758762797247
4520,4,29.189143281483993
4521,13,29.190698934995517
4522,29,29.19225458850704
4523,35,29.193810242018564
4524,27,29.195365895530085
4525,38,29.19692154904161
4526,39,29.198477202553132
4527,38,29.200032856064656
4528,32,29.201588509576176
4529,33,29.2031441630877
4530,37,29.204699816599224
4531,25,29.206255470110747
4532,48,29.20781112362227
4533,39,29.209366777133795
4534,42,29.21092243064532
4535,57,29.21247808415684
4536,49,29.214033737668363
4537,44,29.215589391179886
4538,20,29.21714504469141
4539,9,29.21870069820293
4540,1,29.220256351714454
4541,2,29.221812005225978
4542,0,29.2233676587375
4543,0,29.224923312249025
4544,4,29.22647896576055
4545,18,29.228034619272073
4546,32,29.229590272783593
4547,31,29.231145926295117
4548,23,29.23270157980664
4549,33,29.234257233318164
4550,55,29.235812886829684
4551,40,29.23736854034121
4552,39,29.238924193852732
4553,27,29.240479847364256
4554,13,29.24203550087578
4555,23,29.243591154387303
4556,70,29.245146807898827
4557,51,29.246702461410347
4558,79,29.24825811492187
4559,61,29.249813768433395
4560,56,29.25136942194492
4561,48,29.25292507545644
4562,33,29.254480728967962
4563,14,29.256036382479486
4564,4,29.25759203599101
4565,3,29.259147689502534
4566,1,29.260703343014058
4567,0,29.26225899652558
4568,6,29.2638146500371
4569,14,29.265370303548625
4570,23,29.26692595706015
4571,53,29.268481610571673
4572,29,29.270037264083193
4573,32,29.271592917594717
4574,38,29.27314857110624
4575,51,29.274704224617764
4576,39,29.276259878129288
4577,49,29.27781553164081
4578,42,29.279371185152335
4579,43,29.280926838663856
4580,78,29.28248249217538
4581,94,29.284038145686903
4582,67,29.285593799198427
4583,81,29.287149452709947
4584,58,29.28870510622147
4585,42,29.290260759732995
4586,27,29.29181641324452
4587,23,29.293372066756042
4588,7,29.294927720267566
4589,16,29.29648337377909
4590,1,29.29803902729061
4591,2,29.299594680802134
4592,7,29.301150334313657
4593,12,29.30270598782518
4594,17,29.3042616413367
4595,50,29.305817294848225
4596,31,29.30737294835975
4597,59,29.308928601871273
4598,73,29.310484255382796
4599,61,29.31203990889432
4600,85,29.313595562405844
4601,105,29.315151215917364
4602,74,29.316706869428888
4603,96,29.31826252294041
4604,104,29.319818176451935
4605,102,29.321373829963456
4606,114,29.32292948347498
4607,92,29.324485136986503
4608,75,29.326040790498027
4609,71,29.32759644400955
4610,41,29.329152097521074
4611,42,29.330707751032598
4612,24,29.33226340454412
4613,10,29.333819058055642
4614,6,29.335374711567166
4615,9,29.33693036507869
4616,4,29.33848601859021
4617,16,29.340041672101734
4618,14,29.341597325613257
4619,37,29.34315297912478
4620,72,29.344708632636305
4621,114,29.34626428614783
4622,171,29.347819939659352
4623,187,29.349375593170873
4624,221,29.350931246682396
4625,201,29.35248690019392
4626,205,29.354042553705444
4627,183,29.355598207216964
4628,234,29.357153860728488
4629,185,29.35870951424001
4630,164,29.360265167751535
4631,108,29.36182082126306
4632,85,29.363376474774583
4633,65,29.364932128286103
4634,61,29.366487781797627
4635,34,29.36804343530915
4636,16,29.369599088820674
4637,28,29.371154742332198
4638,21,29.37271039584372
4639,4,29.374266049355242
4640,4,29.375821702866766
4641,10,29.37737735637829
4642,20,29.378933009889813
4643,45,29.380488663401337
4644,74,29.382044316912857
4645,127,29.38359997042438
4646,147,29.385155623935905
4647,177,29.38671127744743
4648,200,29.388266930958952
4649,168,29.389822584470473
4650,129,29.391378237981996
4651,129,29.39293389149352
4652,133,29.394489545005044
4653,147,29.396045198516568
4654,145,29.39760085202809
4655,85,29.39915650553961
4656,59,29.400712159051135
4657,65,29.40226781256266
4658,39,29.403823466074183
4659,21,29.405379119585703
4660,17,29.406934773097227
4661,2,29.40849042660875
4662,3,29.410046080120274
4663,1,29.411601733631798
4664,2,29.413157387143322
4665,10,29.414713040654846
4666,22,29.416268694166366
4667,18,29.41782434767789
4668,33,29.419380001189413
4669,52,29.420935654700937
4670,42,29.422491308212457
4671,39,29.42404696172398
4672,27,29.425602615235505
4673,32,29.42715826874703
4674,53,29.428713922258552
4675,45,29.430269575770076
4676,72,29.4318252292816
4677,80,29.43338088279312
4678,63,29.434936536304644
4679,91,29.436492189816168
4680,48,29.43804784332769
4681,36,29.43960349683921
4682,32,29.441159150350735
4683,25,29.44271480386226
4684,7,29.444270457373783
4685,9,29.445826110885307
4686,2,29.44738176439683
4687,1,29.448937417908354
4688,0,29.450493071419874
4689,8,29.452048724931398
4690,28,29.453604378442922
4691,31,29.455160031954446
4692,22,29.456715685465966
4693,29,29.45827133897749
4694,29,29.459826992489013
4695,26,29.461382646000537
4696,33,29.46293829951206
4697,41,29.464493953023585
4698,48,29.46604960653511
4699,61,29.46760526004663
4700,68,29.469160913558152
4701,80,29.470716567069676
4702,54,29.4722722205812
4703,48,29.47382787409272
4704,47,29.475383527604244
4705,36,29.476939181115767
4706,19,29.47849483462729
4707,11,29.480050488138815
4708,4,29.48160614165034
4709,2,29.483161795161863
4710,2,29.484717448673383
4711,0,29.486273102184906
4712,4,29.48782875569643
4713,5,29.489384409207954
4714,27,29.490940062719474
4715,34,29.492495716230998
4716,28,29.49405136974252
4717,34,29.495607023254045
4718,26,29.49716267676557
4719,28,29.498718330277093
4720,23,29.500273983788617
4721,44,29.501829637300137
4722,36,29.50338529081166
4723,30,29.504940944323184
4724,50,29.50649659783471
4725,68,29.50805225134623
4726,59,29.509607904857752
4727,45,29.511163558369276
4728,33,29.5127192118808
4729,25,29.514274865392323
4730,26,29.515830518903847
4731,13,29.51738617241537
4732,5,29.51894182592689
4733,2,29.520497479438415
4734,1,29.52205313294994
4735,0,29.523608786461462
4736,2,29.525164439972983
4737,6,29.526720093484506
4738,23,29.52827574699603
4739,23,29.529831400507554
4740,34,29.531387054019078
4741,31,29.5329427075306
4742,27,29.534498361042125
4743,29,29.536054014553645
4744,21,29.53760966806517
4745,50,29.539165321576693
4746,40,29.540720975088217
4747,43,29.542276628599737
4748,40,29.54383228211126
4749,39,29.545387935622784
4750,51,29.546943589134308
4751,38,29.548499242645832
4752,38,29.550054896157356
4753,36,29.55161054966888
4754,40,29.5531662031804
4755,9,29.554721856691923
4756,7,29.556277510203447
4757,0,29.55783316371497
4758,1,29.55938881722649
4759,8,29.560944470738015
4760,2,29.56250012424954
4761,13,29.564055777761062
4762,20,29.565611431272586
4763,30,29.56716708478411
4764,31,29.568722738295634
4765,32,29.570278391807154
4766,23,29.571834045318678
4767,20,29.5733896988302
4768,25,29.574945352341725
4769,24,29.576501005853245
4770,32,29.57805665936477
4771,29,29.579612312876293
4772,35,29.581167966387817
4773,34,29.58272361989934
4774,40,29.584279273410864
4775,46,29.585834926922388
4776,38,29.587390580433908
4777,44,29.588946233945432
4778,19,29.590501887456956
4779,16,29.59205754096848
4780,13,29.59361319448
4781,13,29.595168847991523
4782,6,29.596724501503047
4783,5,29.59828015501457
4784,1,29.599835808526095
4785,6,29.60139146203762
4786,7,29.602947115549142
4787,24,29.604502769060662
4788,30,29.606058422572186
4789,61,29.60761407608371
4790,62,29.609169729595234
4791,71,29.610725383106754
4792,78,29.612281036618278
4793,84,29.6138366901298
4794,78,29.615392343641325
4795,70,29.61694799715285
4796,70,29.618503650664373
4797,62,29.620059304175896
4798,80,29.621614957687417
4799,47,29.62317061119894
4800,39,29.624726264710464
4801,37,29.626281918221988
4802,27,29.627837571733508
4803,42,29.629393225245032
4804,33,29.630948878756556
4805,12,29.63250453226808
4806,17,29.634060185779603
4807,1,29.635615839291127
4808,5,29.63717149280265
4809,9,29.63872714631417
4810,6,29.640282799825695
4811,22,29.64183845333722
4812,42,29.643394106848742
4813,61,29.644949760360262
4814,74,29.646505413871786
4815,85,29.64806106738331
4816,90,29.649616720894834
4817,79,29.651172374406357
4818,68,29.65272802791788
4819,62,29.654283681429405
4820,75,29.655839334940925
4821,67,29.65739498845245
4822,70,29.658950641963973
4823,52,29.660506295475496
4824,42,29.662061948987017
4825,23,29.66361760249854
4826,13,29.665173256010064
4827,17,29.666728909521588
4828,4,29.66828456303311
4829,3,29.669840216544635
4830,2,29.671395870056156
4831,0,29.67295152356768
4832,2,29.674507177079203
4833,7,29.676062830590727
4834,20,29.67761848410225
4835,34,29.67917413761377
4836,11,29.680729791125295
4837,30,29.68228544463682
4838,24,29.683841098148342
4839,17,29.685396751659866
4840,14,29.68695240517139
4841,28,29.68850805868291
4842,16,29.690063712194434
4843,37,29.691619365705957
4844,48,29.69317501921748
4845,60,29.694730672729005
4846,62,29.696286326240525
4847,55,29.69784197975205
4848,41,29.699397633263573
4849,13,29.700953286775096
4850,23,29.70250894028662
4851,8,29.704064593798144
4852,6,29.705620247309664
4853,1,29.707175900821188
4854,2,29.70873155433271
4855,0,29.710287207844235
4856,3,29.711842861355755
4857,2,29.71339851486728
4858,30,29.714954168378803
4859,32,29.716509821890327
4860,25,29.71806547540185
4861,42,29.719621128913374
4862,49,29.721176782424898
4863,25,29.72273243593642
4864,43,29.724288089447942
4865,46,29.725843742959466
4866,49,29.72739939647099
4867,41,29.72895504998251
4868,72,29.730510703494033
4869,68,29.732066357005557
4870,69,29.73362201051708
4871,47,29.735177664028605
4872,45,29.73673331754013
4873,27,29.738288971051652
4874,18,29.739844624563172
4875,19,29.741400278074696
4876,1,29.74295593158622
4877,1,29.744511585097744
4878,0,29.746067238609264
4879,1,29.747622892120788
4880,0,29.74917854563231
4881,4,29.750734199143835
4882,34,29.75228985265536
4883,28,29.753845506166883
4884,27,29.755401159678406
4885,32,29.756956813189927
4886,42,29.75851246670145
4887,37,29.760068120212974
4888,29,29.761623773724498
4889,20,29.763179427236018
4890,37,29.764735080747542
4891,40,29.766290734259066
4892,81,29.76784638777059
4893,78,29.769402041282113
4894,87,29.770957694793637
4895,55,29.77251334830516
4896,49,29.77406900181668
4897,37,29.775624655328205
4898,16,29.77718030883973
4899,14,29.778735962351252
4900,3,29.780291615862772
4901,2,29.781847269374296
4902,0,29.78340292288582
4903,0,29.784958576397344
4904,1,29.786514229908867
4905,6,29.78806988342039
4906,27,29.789625536931915
4907,47,29.791181190443435
4908,21,29.79273684395496
4909,30,29.794292497466483
4910,41,29.795848150978006
4911,35,29.797403804489527
4912,26,29.79895945800105
4913,27,29.800515111512574
4914,22,29.802070765024098
4915,42,29.80362641853562
4916,45,29.805182072047145
4917,55,29.80673772555867
4918,37,29.80829337907019
4919,41,29.809849032581713
4920,31,29.811404686093237
4921,25,29.81296033960476
4922,28,29.81451599311628
4923,12,29.816071646627805
4924,12,29.81762730013933
4925,3,29.819182953650852
4926,2,29.820738607162376
4927,2,29.8222942606739
4928,4,29.823849914185423
4929,7,29.825405567696944
4930,26,29.826961221208467
4931,30,29.82851687471999
4932,28,29.830072528231515
4933,37,29.831628181743035
4934,43,29.83318383525456
4935,40,29.834739488766083
4936,42,29.836295142277606
4937,34,29.83785079578913
4938,40,29.839406449300654
4939,35,29.840962102812178
4940,47,29.842517756323698
4941,49,29.84407340983522
4942,22,29.845629063346745
4943,53,29.84718471685827
4944,29,29.84874037036979
4945,47,29.850296023881313
4946,26,29.851851677392837
4947,60,29.85340733090436
4948,15,29.854962984415884
4949,11,29.856518637927408
4950,18,29.858074291438932
4951,4,29.859629944950452
4952,4,29.861185598461976
4953,6,29.8627412519735
4954,3,29.864296905485023
4955,27,29.865852558996544
4956,49,29.867408212508067
4957,79,29.86896386601959
4958,111,29.870519519531115
4959,111,29.87207517304264
4960,125,29.873630826554162
4961,112,29.875186480065686
4962,113,29.876742133577206
4963,126,29.87829778708873
4964,93,29.879853440600254
4965,92,29.881409094111778
4966,101,29.882964747623298
4967,74,29.88452040113482
4968,82,29.886076054646345
4969,80,29.88763170815787
4970,63,29.889187361669393
4971,33,29.890743015180917
4972,8,29.89229866869244
4973,19,29.89385432220396
4974,24,29.895409975715484
4975,6,29.896965629227008
4976,4,29.898521282738532
4977,5,29.900076936250052
4978,19,29.901632589761576
4979,54,29.9031882432731
4980,55,29.904743896784623
4981,91,29.906299550296147
4982,112,29.90785520380767
4983,146,29.909410857319195
4984,142,29.910966510830715
4985,130,29.91252216434224
4986,109,29.914077817853762
4987,98,29.915633471365286
4988,114,29.917189124876806
4989,91,29.91874477838833
4990,87,29.920300431899854
4991,70,29.921856085411378
4992,68,29.9234117389229
4993,25,29.924967392434425
4994,14,29.92652304594595
4995,7,29.92807869945747
4996,5,29.929634352968993
4997,4,29.931190006480517
4998,0,29.93274565999204
4999,2,29.93430131350356
5000,2,29.935856967015084
5001,3,29.937412620526608
5002,24,29.93896827403813
5003,35,29.940523927549656
5004,27,29.94207958106118
5005,27,29.943635234572703
5006,53,29.945190888084223
5007,53,29.946746541595747
5008,38,29.94830219510727
5009,37,29.949857848618795
5010,52,29.951413502130315
5011,34,29.95296915564184
5012,69,29.954524809153362
5013,68,29.956080462664886
