casual,workingday,Predicted Y
0,1,0.7840710612239312
6,1,0.7670260030431648
25,1,0.7130499854707382
21,1,0.724413357591249
21,1,0.724413357591249
30,1,0.6988457703200994
18,1,0.7329358866816322
41,1,0.6675964969886945
36,1,0.6818007121393331
36,1,0.6818007121393331
48,1,0.6477105957778004
49,1,0.6448697527476728
17,1,0.7357767297117599
40,1,0.6704373400188223
60,1,0.6136204794162677
28,1,0.704527456380355
32,1,0.693164084259844
12,1,0.7499809448623985
12,1,0.7499809448623985
5,1,0.7698668460732926
1,1,0.7812302181938034
1,1,0.7812302181938034
0,1,0.7840710612239312
1,1,0.7812302181938034
2,1,0.7783893751636758
9,1,0.7585034739527817
14,1,0.7442992588021431
27,1,0.7073682994104826
21,1,0.724413357591249
28,1,0.704527456380355
43,1,0.6619148109284391
43,1,0.6619148109284391
48,1,0.6477105957778004
43,1,0.6619148109284391
54,1,0.630665537597034
50,1,0.642028909717545
54,1,0.630665537597034
64,1,0.6022571072957569
59,1,0.6164613224463955
56,1,0.6249838515367787
31,1,0.6960049272899718
25,1,0.7130499854707382
16,1,0.7386175727418877
6,1,0.7670260030431648
5,1,0.7698668460732926
3,1,0.775548532133548
2,1,0.7783893751636758
2,1,0.7783893751636758
1,1,0.7812302181938034
6,1,0.7670260030431648
16,1,0.7386175727418877
26,1,0.7102091424406104
18,1,0.7329358866816322
31,1,0.6960049272899718
56,1,0.6249838515367787
53,1,0.6335063806271618
69,1,0.5880528921451182
70,1,0.5852120491149905
56,1,0.6249838515367787
44,1,0.6590739678983113
62,1,0.6079387933560123
39,1,0.6732781830489499
25,1,0.7130499854707382
22,1,0.7215725145611213
24,1,0.7158908285008658
25,1,0.7130499854707382
31,1,0.6960049272899718
24,0,0.7158908285008658
18,0,0.7329358866816322
15,0,0.7414584157720153
5,0,0.7698668460732926
1,0,0.7812302181938034
7,0,0.7641851600130372
2,0,0.7783893751636758
4,0,0.7727076891034204
16,0,0.7386175727418877
14,0,0.7442992588021431
34,0,0.6874823981995886
72,0,0.579530363054735
75,0,0.5710078339643518
68,0,0.5908937351752459
57,0,0.6221430085066509
73,0,0.5766895200246074
107,0,0.48010085700026467
78,0,0.5624853048739686
88,0,0.5340768745726915
69,0,0.5880528921451182
42,0,0.6647556539585668
15,0,0.7414584157720153
7,0,0.7641851600130372
11,0,0.7528217878925263
5,0,0.7698668460732926
4,0,0.7727076891034204
13,0,0.7471401018322708
11,0,0.7528217878925263
5,0,0.7698668460732926
3,0,0.775548532133548
3,0,0.775548532133548
4,0,0.7727076891034204
24,0,0.7158908285008658
36,0,0.6818007121393331
73,0,0.5766895200246074
120,0,0.44316989760860426
120,0,0.44316989760860426
195,0,0.230106670349025
183,0,0.2641967867105576
206,0,0.19885739701761995
158,0,0.33521786246375074
137,0,0.394875566096433
60,0,0.6136204794162677
78,0,0.5624853048739686
53,0,0.6335063806271618
44,0,0.6590739678983113
29,0,0.7016866133502272
18,0,0.7329358866816322
17,1,0.7357767297117599
6,1,0.7670260030431648
4,1,0.7727076891034204
1,1,0.7812302181938034
1,1,0.7812302181938034
1,1,0.7812302181938034
11,1,0.7528217878925263
27,1,0.7073682994104826
28,1,0.704527456380355
38,1,0.6761190260790777
37,1,0.6789598691092054
56,1,0.6249838515367787
72,1,0.579530363054735
61,1,0.61077963638614
76,1,0.5681669909342242
55,1,0.6278246945669064
45,1,0.6562331248681836
47,1,0.6505514388079282
55,1,0.6278246945669064
36,1,0.6818007121393331
31,1,0.6960049272899718
28,1,0.704527456380355
22,1,0.7215725145611213
18,1,0.7329358866816322
13,1,0.7471401018322708
7,1,0.7641851600130372
4,1,0.7727076891034204
1,1,0.7812302181938034
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
13,1,0.7471401018322708
22,1,0.7215725145611213
17,1,0.7357767297117599
31,1,0.6960049272899718
26,1,0.7102091424406104
38,1,0.6761190260790777
31,1,0.6960049272899718
61,1,0.61077963638614
79,1,0.559644461843841
73,1,0.5766895200246074
83,1,0.5482810897233301
54,1,0.630665537597034
51,1,0.6391880666874172
30,1,0.6988457703200994
23,1,0.7187316715309936
12,1,0.7499809448623985
7,1,0.7641851600130372
8,1,0.7613443169829094
3,1,0.775548532133548
1,1,0.7812302181938034
6,1,0.7670260030431648
1,1,0.7812302181938034
0,1,0.7840710612239312
2,1,0.7783893751636758
14,1,0.7442992588021431
25,1,0.7130499854707382
26,1,0.7102091424406104
33,1,0.6903232412297163
6,1,0.7670260030431648
12,1,0.7499809448623985
30,1,0.6988457703200994
44,1,0.6590739678983113
34,1,0.6874823981995886
53,1,0.6335063806271618
78,1,0.5624853048739686
58,1,0.6193021654765232
43,1,0.6619148109284391
24,1,0.7158908285008658
11,1,0.7528217878925263
14,1,0.7442992588021431
10,1,0.755662630922654
6,1,0.7670260030431648
2,1,0.7783893751636758
3,1,0.775548532133548
1,1,0.7812302181938034
2,1,0.7783893751636758
2,1,0.7783893751636758
17,1,0.7357767297117599
18,1,0.7329358866816322
34,1,0.6874823981995886
40,1,0.6704373400188223
35,1,0.6846415551694609
53,1,0.6335063806271618
38,1,0.6761190260790777
44,1,0.6590739678983113
43,1,0.6619148109284391
63,1,0.6050979503258845
55,1,0.6278246945669064
60,1,0.6136204794162677
59,1,0.6164613224463955
65,1,0.5994162642656291
46,1,0.6533922818380559
29,1,0.7016866133502272
11,1,0.7528217878925263
9,1,0.7585034739527817
15,1,0.7414584157720153
8,1,0.7613443169829094
4,1,0.7727076891034204
1,1,0.7812302181938034
1,1,0.7812302181938034
0,1,0.7840710612239312
15,1,0.7414584157720153
30,1,0.6988457703200994
41,1,0.6675964969886945
35,1,0.6846415551694609
44,1,0.6590739678983113
63,1,0.6050979503258845
69,1,0.5880528921451182
60,1,0.6136204794162677
66,1,0.5965754212355014
74,1,0.5738486769944796
61,1,0.61077963638614
71,1,0.5823712060848628
79,1,0.559644461843841
49,1,0.6448697527476728
40,1,0.6704373400188223
40,1,0.6704373400188223
28,1,0.704527456380355
15,1,0.7414584157720153
20,0,0.7272542006213767
8,0,0.7613443169829094
5,0,0.7698668460732926
7,0,0.7641851600130372
1,0,0.7812302181938034
1,0,0.7812302181938034
6,0,0.7670260030431648
10,0,0.755662630922654
29,0,0.7016866133502272
60,0,0.6136204794162677
122,0,0.4374882115483488
173,0,0.2926052170118349
222,0,0.1534039085355764
191,0,0.24147004246953585
187,0,0.2528334145900467
232,0,0.12499547823429913
204,0,0.20453908307787538
191,0,0.24147004246953585
191,0,0.24147004246953585
117,0,0.45169242669898746
84,0,0.5454402466932023
77,0,0.5653261479040964
78,0,0.5624853048739686
42,0,0.6647556539585668
31,0,0.6960049272899718
17,0,0.7357767297117599
18,0,0.7329358866816322
10,0,0.755662630922654
3,0,0.775548532133548
1,0,0.7812302181938034
5,0,0.7698668460732926
13,0,0.7471401018322708
29,0,0.7016866133502272
59,0,0.6164613224463955
135,0,0.4005572521566884
164,0,0.3181728042829844
146,0,0.36930797882528343
180,0,0.2727193158009408
125,0,0.4289656824579656
110,0,0.4715783279098815
72,0,0.579530363054735
93,0,0.5198726594220529
120,0,0.44316989760860426
107,0,0.48010085700026467
57,0,0.6221430085066509
27,0,0.7073682994104826
35,0,0.6846415551694609
19,0,0.7300950436515045
23,1,0.7187316715309936
4,1,0.7727076891034204
2,1,0.7783893751636758
0,1,0.7840710612239312
2,1,0.7783893751636758
0,1,0.7840710612239312
4,1,0.7727076891034204
13,1,0.7471401018322708
50,1,0.642028909717545
36,1,0.6818007121393331
49,1,0.6448697527476728
73,1,0.5766895200246074
65,1,0.5994162642656291
49,1,0.6448697527476728
57,1,0.6221430085066509
57,1,0.6221430085066509
56,1,0.6249838515367787
56,1,0.6249838515367787
68,1,0.5908937351752459
56,1,0.6249838515367787
39,1,0.6732781830489499
33,1,0.6903232412297163
25,1,0.7130499854707382
19,1,0.7300950436515045
12,1,0.7499809448623985
6,1,0.7670260030431648
2,1,0.7783893751636758
0,1,0.7840710612239312
1,1,0.7812302181938034
2,1,0.7783893751636758
10,1,0.755662630922654
26,1,0.7102091424406104
31,1,0.6960049272899718
27,1,0.7073682994104826
18,1,0.7329358866816322
33,1,0.6903232412297163
41,1,0.6675964969886945
38,1,0.6761190260790777
27,1,0.7073682994104826
59,1,0.6164613224463955
52,1,0.6363472236572896
56,1,0.6249838515367787
74,1,0.5738486769944796
45,1,0.6562331248681836
39,1,0.6732781830489499
21,1,0.724413357591249
26,1,0.7102091424406104
13,1,0.7471401018322708
3,1,0.775548532133548
6,1,0.7670260030431648
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
2,1,0.7783893751636758
4,1,0.7727076891034204
29,1,0.7016866133502272
36,1,0.6818007121393331
27,1,0.7073682994104826
30,1,0.6988457703200994
36,1,0.6818007121393331
32,1,0.693164084259844
39,1,0.6732781830489499
47,1,0.6505514388079282
37,1,0.6789598691092054
61,1,0.61077963638614
77,1,0.5653261479040964
66,1,0.5965754212355014
73,1,0.5766895200246074
56,1,0.6249838515367787
33,1,0.6903232412297163
34,1,0.6874823981995886
12,1,0.7499809448623985
11,1,0.7528217878925263
3,1,0.775548532133548
7,1,0.7641851600130372
0,1,0.7840710612239312
0,1,0.7840710612239312
2,1,0.7783893751636758
4,1,0.7727076891034204
16,1,0.7386175727418877
31,1,0.6960049272899718
22,1,0.7215725145611213
49,1,0.6448697527476728
36,1,0.6818007121393331
53,1,0.6335063806271618
52,1,0.6363472236572896
44,1,0.6590739678983113
40,1,0.6704373400188223
58,1,0.6193021654765232
49,1,0.6448697527476728
74,1,0.5738486769944796
67,1,0.5937345782053737
55,1,0.6278246945669064
45,1,0.6562331248681836
23,1,0.7187316715309936
17,1,0.7357767297117599
14,1,0.7442992588021431
14,1,0.7442992588021431
6,1,0.7670260030431648
1,1,0.7812302181938034
2,1,0.7783893751636758
2,1,0.7783893751636758
8,1,0.7613443169829094
20,1,0.7272542006213767
25,1,0.7130499854707382
37,1,0.6789598691092054
42,1,0.6647556539585668
40,1,0.6704373400188223
53,1,0.6335063806271618
51,1,0.6391880666874172
51,1,0.6391880666874172
98,1,0.5056684442714142
63,1,0.6050979503258845
77,1,0.5653261479040964
89,1,0.5312360315425637
69,1,0.5880528921451182
24,1,0.7158908285008658
37,1,0.6789598691092054
25,1,0.7130499854707382
23,1,0.7187316715309936
15,0,0.7414584157720153
8,0,0.7613443169829094
13,0,0.7471401018322708
2,0,0.7783893751636758
0,0,0.7840710612239312
4,0,0.7727076891034204
3,0,0.775548532133548
17,0,0.7357767297117599
27,0,0.7073682994104826
61,0,0.61077963638614
110,0,0.4715783279098815
171,0,0.2982869030720903
145,0,0.37214882185541115
168,0,0.30680943216247347
172,0,0.2954460600419626
187,0,0.2528334145900467
201,0,0.21306161216825859
180,0,0.2727193158009408
173,0,0.2926052170118349
99,0,0.5028276012412864
68,0,0.5908937351752459
87,0,0.5369177176028191
46,0,0.6533922818380559
44,0,0.6590739678983113
32,0,0.693164084259844
17,0,0.7357767297117599
12,0,0.7499809448623985
2,0,0.7783893751636758
13,0,0.7471401018322708
3,0,0.775548532133548
5,0,0.7698668460732926
13,0,0.7471401018322708
34,0,0.6874823981995886
74,0,0.5738486769944796
130,0,0.41476146730732705
139,0,0.3891938800361775
216,0,0.1704489667163427
237,0,0.1107912630836605
183,0,0.2641967867105576
221,0,0.15624475156570405
194,0,0.23294751337915265
214,0,0.17613065277659812
151,0,0.3551037636746448
141,0,0.38351219397592207
91,0,0.5255543454823083
107,0,0.48010085700026467
78,0,0.5624853048739686
48,0,0.6477105957778004
38,0,0.6761190260790777
26,0,0.7102091424406104
17,0,0.7357767297117599
10,0,0.755662630922654
2,0,0.7783893751636758
1,0,0.7812302181938034
6,0,0.7670260030431648
12,0,0.7499809448623985
36,0,0.6818007121393331
47,0,0.6505514388079282
116,0,0.4545332697291152
153,0,0.34942207761438937
179,0,0.27556015883106855
133,0,0.40623893821694385
142,0,0.38067135094579435
132,0,0.40907978124707156
101,0,0.497145915181031
102,0,0.4943050721509033
77,0,0.5653261479040964
68,0,0.5908937351752459
69,0,0.5880528921451182
42,0,0.6647556539585668
26,0,0.7102091424406104
14,0,0.7442992588021431
9,1,0.7585034739527817
8,1,0.7613443169829094
5,1,0.7698668460732926
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
11,1,0.7528217878925263
16,1,0.7386175727418877
34,1,0.6874823981995886
22,1,0.7215725145611213
37,1,0.6789598691092054
28,1,0.704527456380355
37,1,0.6789598691092054
37,1,0.6789598691092054
41,1,0.6675964969886945
42,1,0.6647556539585668
44,1,0.6590739678983113
67,1,0.5937345782053737
55,1,0.6278246945669064
39,1,0.6732781830489499
38,1,0.6761190260790777
45,1,0.6562331248681836
42,1,0.6647556539585668
15,1,0.7414584157720153
9,1,0.7585034739527817
8,1,0.7613443169829094
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
2,1,0.7783893751636758
7,1,0.7641851600130372
19,1,0.7300950436515045
37,1,0.6789598691092054
34,1,0.6874823981995886
31,1,0.6960049272899718
26,1,0.7102091424406104
32,1,0.693164084259844
29,1,0.7016866133502272
40,1,0.6704373400188223
25,1,0.7130499854707382
39,1,0.6732781830489499
52,1,0.6363472236572896
31,1,0.6960049272899718
16,1,0.7386175727418877
23,1,0.7187316715309936
29,1,0.7016866133502272
14,1,0.7442992588021431
10,1,0.755662630922654
11,1,0.7528217878925263
3,1,0.775548532133548
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
3,1,0.775548532133548
7,1,0.7641851600130372
19,1,0.7300950436515045
25,1,0.7130499854707382
28,1,0.704527456380355
33,1,0.6903232412297163
42,1,0.6647556539585668
39,1,0.6732781830489499
35,1,0.6846415551694609
43,1,0.6619148109284391
44,1,0.6590739678983113
63,1,0.6050979503258845
88,1,0.5340768745726915
74,1,0.5738486769944796
58,1,0.6193021654765232
51,1,0.6391880666874172
33,1,0.6903232412297163
14,1,0.7442992588021431
23,1,0.7187316715309936
15,1,0.7414584157720153
7,1,0.7641851600130372
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
4,1,0.7727076891034204
8,1,0.7613443169829094
25,1,0.7130499854707382
31,1,0.6960049272899718
36,1,0.6818007121393331
54,1,0.630665537597034
57,1,0.6221430085066509
51,1,0.6391880666874172
58,1,0.6193021654765232
66,1,0.5965754212355014
56,1,0.6249838515367787
63,1,0.6050979503258845
73,1,0.5766895200246074
76,1,0.5681669909342242
53,1,0.6335063806271618
57,1,0.6221430085066509
51,1,0.6391880666874172
26,1,0.7102091424406104
30,1,0.6988457703200994
24,0,0.7158908285008658
14,0,0.7442992588021431
18,0,0.7329358866816322
8,0,0.7613443169829094
4,0,0.7727076891034204
3,0,0.775548532133548
11,0,0.7528217878925263
27,0,0.7073682994104826
29,0,0.7016866133502272
55,0,0.6278246945669064
115,0,0.4573741127592429
120,0,0.44316989760860426
150,0,0.3579446067047725
188,0,0.24999257155991905
193,0,0.23578835640928042
180,0,0.2727193158009408
168,0,0.30680943216247347
142,0,0.38067135094579435
127,0,0.4232839963977102
79,0,0.559644461843841
90,0,0.528395188512436
46,0,0.6533922818380559
49,0,0.6448697527476728
29,0,0.7016866133502272
23,0,0.7187316715309936
26,0,0.7102091424406104
16,0,0.7386175727418877
22,0,0.7215725145611213
4,0,0.7727076891034204
1,0,0.7812302181938034
10,0,0.755662630922654
8,0,0.7613443169829094
24,0,0.7158908285008658
53,0,0.6335063806271618
83,0,0.5482810897233301
121,0,0.44032905457847654
123,0,0.4346473685182211
154,0,0.34658123458426165
161,0,0.3266953333733676
161,0,0.3266953333733676
138,0,0.3920347230663052
126,0,0.4261248394278379
124,0,0.4318065254880934
108,0,0.47726001397013695
84,0,0.5454402466932023
54,0,0.630665537597034
36,0,0.6818007121393331
25,0,0.7130499854707382
11,1,0.7528217878925263
9,1,0.7585034739527817
4,1,0.7727076891034204
2,1,0.7783893751636758
4,1,0.7727076891034204
7,1,0.7641851600130372
11,1,0.7528217878925263
18,1,0.7329358866816322
28,1,0.704527456380355
26,1,0.7102091424406104
31,1,0.6960049272899718
39,1,0.6732781830489499
25,1,0.7130499854707382
28,1,0.704527456380355
46,1,0.6533922818380559
38,1,0.6761190260790777
34,1,0.6874823981995886
63,1,0.6050979503258845
56,1,0.6249838515367787
64,1,0.6022571072957569
59,1,0.6164613224463955
29,1,0.7016866133502272
36,1,0.6818007121393331
5,1,0.7698668460732926
5,1,0.7698668460732926
2,1,0.7783893751636758
3,1,0.775548532133548
1,1,0.7812302181938034
2,1,0.7783893751636758
2,1,0.7783893751636758
10,1,0.755662630922654
23,1,0.7187316715309936
45,1,0.6562331248681836
27,1,0.7073682994104826
37,1,0.6789598691092054
38,1,0.6761190260790777
42,1,0.6647556539585668
55,1,0.6278246945669064
34,1,0.6874823981995886
56,1,0.6249838515367787
55,1,0.6278246945669064
64,1,0.6022571072957569
72,1,0.579530363054735
69,1,0.5880528921451182
45,1,0.6562331248681836
31,1,0.6960049272899718
27,1,0.7073682994104826
18,1,0.7329358866816322
12,1,0.7499809448623985
3,1,0.775548532133548
0,1,0.7840710612239312
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
13,1,0.7471401018322708
24,1,0.7158908285008658
46,1,0.6533922818380559
34,1,0.6874823981995886
27,1,0.7073682994104826
28,1,0.704527456380355
15,1,0.7414584157720153
20,1,0.7272542006213767
44,1,0.6590739678983113
28,1,0.704527456380355
34,1,0.6874823981995886
80,1,0.5568036188137133
61,1,0.61077963638614
61,1,0.61077963638614
55,1,0.6278246945669064
34,1,0.6874823981995886
37,1,0.6789598691092054
18,1,0.7329358866816322
7,1,0.7641851600130372
3,1,0.775548532133548
0,1,0.7840710612239312
0,1,0.7840710612239312
2,1,0.7783893751636758
1,1,0.7812302181938034
13,1,0.7471401018322708
31,1,0.6960049272899718
32,1,0.693164084259844
20,1,0.7272542006213767
20,1,0.7272542006213767
36,1,0.6818007121393331
40,1,0.6704373400188223
18,1,0.7329358866816322
25,1,0.7130499854707382
18,1,0.7329358866816322
30,1,0.6988457703200994
54,1,0.630665537597034
52,1,0.6363472236572896
55,1,0.6278246945669064
40,1,0.6704373400188223
29,1,0.7016866133502272
22,1,0.7215725145611213
15,1,0.7414584157720153
8,1,0.7613443169829094
5,1,0.7698668460732926
6,1,0.7670260030431648
3,1,0.775548532133548
0,1,0.7840710612239312
0,1,0.7840710612239312
10,1,0.755662630922654
25,1,0.7130499854707382
29,1,0.7016866133502272
37,1,0.6789598691092054
23,1,0.7187316715309936
46,1,0.6533922818380559
40,1,0.6704373400188223
40,1,0.6704373400188223
44,1,0.6590739678983113
49,1,0.6448697527476728
46,1,0.6533922818380559
63,1,0.6050979503258845
96,1,0.5113501303316697
61,1,0.61077963638614
53,1,0.6335063806271618
55,1,0.6278246945669064
40,1,0.6704373400188223
36,1,0.6818007121393331
28,0,0.704527456380355
10,0,0.755662630922654
10,0,0.755662630922654
10,0,0.755662630922654
4,0,0.7727076891034204
4,0,0.7727076891034204
9,0,0.7585034739527817
18,0,0.7329358866816322
32,0,0.693164084259844
59,0,0.6164613224463955
91,0,0.5255543454823083
110,0,0.4715783279098815
112,0,0.4658966418496261
150,0,0.3579446067047725
148,0,0.363626292765028
142,0,0.38067135094579435
169,0,0.30396858913234576
147,0,0.3664671357951557
131,0,0.41192062427719933
97,0,0.508509287301542
95,0,0.5141909733617973
76,0,0.5681669909342242
53,0,0.6335063806271618
24,0,0.7158908285008658
19,0,0.7300950436515045
19,0,0.7300950436515045
9,0,0.7585034739527817
8,0,0.7613443169829094
8,0,0.7613443169829094
5,0,0.7698668460732926
5,0,0.7698668460732926
7,0,0.7641851600130372
28,0,0.704527456380355
75,0,0.5710078339643518
120,0,0.44316989760860426
131,0,0.41192062427719933
176,0,0.2840826879214517
109,0,0.47441917094000924
96,0,0.5113501303316697
142,0,0.38067135094579435
115,0,0.4573741127592429
94,0,0.5170318163919252
69,0,0.5880528921451182
67,0,0.5937345782053737
62,0,0.6079387933560123
39,0,0.6732781830489499
31,0,0.6960049272899718
33,0,0.6903232412297163
8,1,0.7613443169829094
6,1,0.7670260030431648
2,1,0.7783893751636758
1,1,0.7812302181938034
1,1,0.7812302181938034
2,1,0.7783893751636758
7,1,0.7641851600130372
26,1,0.7102091424406104
44,1,0.6590739678983113
35,1,0.6846415551694609
38,1,0.6761190260790777
53,1,0.6335063806271618
35,1,0.6846415551694609
53,1,0.6335063806271618
55,1,0.6278246945669064
58,1,0.6193021654765232
64,1,0.6022571072957569
72,1,0.579530363054735
76,1,0.5681669909342242
75,1,0.5710078339643518
78,1,0.5624853048739686
40,1,0.6704373400188223
20,1,0.7272542006213767
14,1,0.7442992588021431
13,1,0.7471401018322708
3,1,0.775548532133548
2,1,0.7783893751636758
1,1,0.7812302181938034
0,1,0.7840710612239312
3,1,0.775548532133548
6,1,0.7670260030431648
19,1,0.7300950436515045
45,1,0.6562331248681836
19,1,0.7300950436515045
33,1,0.6903232412297163
40,1,0.6704373400188223
30,1,0.6988457703200994
33,1,0.6903232412297163
41,1,0.6675964969886945
42,1,0.6647556539585668
51,1,0.6391880666874172
85,1,0.5425994036630746
65,1,0.5994162642656291
51,1,0.6391880666874172
60,1,0.6136204794162677
37,1,0.6789598691092054
29,1,0.7016866133502272
19,1,0.7300950436515045
8,1,0.7613443169829094
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
11,1,0.7528217878925263
22,1,0.7215725145611213
53,1,0.6335063806271618
22,1,0.7215725145611213
27,1,0.7073682994104826
49,1,0.6448697527476728
33,1,0.6903232412297163
43,1,0.6619148109284391
50,1,0.642028909717545
33,1,0.6903232412297163
47,1,0.6505514388079282
83,1,0.5482810897233301
80,1,0.5568036188137133
54,1,0.630665537597034
57,1,0.6221430085066509
48,1,0.6477105957778004
31,1,0.6960049272899718
17,1,0.7357767297117599
9,1,0.7585034739527817
4,1,0.7727076891034204
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
7,1,0.7641851600130372
8,1,0.7613443169829094
16,1,0.7386175727418877
24,1,0.7158908285008658
29,1,0.7016866133502272
18,1,0.7329358866816322
33,1,0.6903232412297163
41,1,0.6675964969886945
37,1,0.6789598691092054
39,1,0.6732781830489499
32,1,0.693164084259844
36,1,0.6818007121393331
42,1,0.6647556539585668
26,1,0.7102091424406104
58,1,0.6193021654765232
25,1,0.7130499854707382
34,1,0.6874823981995886
24,1,0.7158908285008658
2,1,0.7783893751636758
3,1,0.775548532133548
4,1,0.7727076891034204
2,1,0.7783893751636758
1,1,0.7812302181938034
1,1,0.7812302181938034
1,1,0.7812302181938034
8,1,0.7613443169829094
25,1,0.7130499854707382
28,1,0.704527456380355
28,1,0.704527456380355
44,1,0.6590739678983113
43,1,0.6619148109284391
49,1,0.6448697527476728
48,1,0.6477105957778004
73,1,0.5766895200246074
62,1,0.6079387933560123
69,1,0.5880528921451182
85,1,0.5425994036630746
62,1,0.6079387933560123
53,1,0.6335063806271618
40,1,0.6704373400188223
49,1,0.6448697527476728
48,1,0.6477105957778004
37,1,0.6789598691092054
21,0,0.724413357591249
15,0,0.7414584157720153
16,0,0.7386175727418877
4,0,0.7727076891034204
1,0,0.7812302181938034
1,0,0.7812302181938034
9,0,0.7585034739527817
12,0,0.7499809448623985
28,0,0.704527456380355
62,0,0.6079387933560123
68,0,0.5908937351752459
134,0,0.40339809518681613
162,0,0.3238544903432398
135,0,0.4005572521566884
138,0,0.3920347230663052
153,0,0.34942207761438937
193,0,0.23578835640928042
210,0,0.1874940248971091
118,0,0.44885158366885974
99,0,0.5028276012412864
61,0,0.61077963638614
58,0,0.6193021654765232
56,0,0.6249838515367787
53,0,0.6335063806271618
18,0,0.7329358866816322
17,0,0.7357767297117599
13,0,0.7471401018322708
14,0,0.7442992588021431
7,0,0.7641851600130372
7,0,0.7641851600130372
11,0,0.7528217878925263
35,0,0.6846415551694609
25,0,0.7130499854707382
58,0,0.6193021654765232
86,0,0.5397585606329469
141,0,0.38351219397592207
141,0,0.38351219397592207
149,0,0.3607854497349003
124,0,0.4318065254880934
146,0,0.36930797882528343
121,0,0.44032905457847654
159,0,0.332377019433623
78,0,0.5624853048739686
94,0,0.5170318163919252
86,0,0.5397585606329469
57,0,0.6221430085066509
38,0,0.6761190260790777
14,0,0.7442992588021431
7,1,0.7641851600130372
9,1,0.7585034739527817
2,1,0.7783893751636758
1,1,0.7812302181938034
1,1,0.7812302181938034
0,1,0.7840710612239312
1,1,0.7812302181938034
0,1,0.7840710612239312
12,1,0.7499809448623985
19,1,0.7300950436515045
33,1,0.6903232412297163
27,1,0.7073682994104826
33,1,0.6903232412297163
50,1,0.642028909717545
45,1,0.6562331248681836
66,1,0.5965754212355014
61,1,0.61077963638614
81,1,0.5539627757835855
64,1,0.6022571072957569
62,1,0.6079387933560123
52,1,0.6363472236572896
39,1,0.6732781830489499
24,1,0.7158908285008658
10,1,0.755662630922654
10,1,0.755662630922654
2,1,0.7783893751636758
1,1,0.7812302181938034
0,1,0.7840710612239312
2,1,0.7783893751636758
3,1,0.775548532133548
8,1,0.7613443169829094
21,1,0.724413357591249
33,1,0.6903232412297163
32,1,0.693164084259844
41,1,0.6675964969886945
52,1,0.6363472236572896
40,1,0.6704373400188223
49,1,0.6448697527476728
44,1,0.6590739678983113
42,1,0.6647556539585668
62,1,0.6079387933560123
65,1,0.5994162642656291
67,1,0.5937345782053737
67,1,0.5937345782053737
72,1,0.579530363054735
38,1,0.6761190260790777
12,1,0.7499809448623985
11,1,0.7528217878925263
15,1,0.7414584157720153
2,1,0.7783893751636758
2,1,0.7783893751636758
0,1,0.7840710612239312
3,1,0.775548532133548
2,1,0.7783893751636758
12,1,0.7499809448623985
23,1,0.7187316715309936
27,1,0.7073682994104826
14,1,0.7442992588021431
31,1,0.6960049272899718
37,1,0.6789598691092054
44,1,0.6590739678983113
34,1,0.6874823981995886
32,1,0.693164084259844
32,1,0.693164084259844
34,1,0.6874823981995886
67,1,0.5937345782053737
66,1,0.5965754212355014
62,1,0.6079387933560123
52,1,0.6363472236572896
31,1,0.6960049272899718
25,1,0.7130499854707382
14,1,0.7442992588021431
5,1,0.7698668460732926
5,1,0.7698668460732926
0,1,0.7840710612239312
1,1,0.7812302181938034
0,1,0.7840710612239312
2,1,0.7783893751636758
8,1,0.7613443169829094
26,1,0.7102091424406104
20,1,0.7272542006213767
33,1,0.6903232412297163
39,1,0.6732781830489499
28,1,0.704527456380355
30,1,0.6988457703200994
37,1,0.6789598691092054
46,1,0.6533922818380559
62,1,0.6079387933560123
58,1,0.6193021654765232
74,1,0.5738486769944796
57,1,0.6221430085066509
56,1,0.6249838515367787
75,1,0.5710078339643518
46,1,0.6533922818380559
23,1,0.7187316715309936
15,1,0.7414584157720153
10,1,0.755662630922654
8,1,0.7613443169829094
4,1,0.7727076891034204
1,1,0.7812302181938034
1,1,0.7812302181938034
2,1,0.7783893751636758
4,1,0.7727076891034204
21,1,0.724413357591249
27,1,0.7073682994104826
28,1,0.704527456380355
43,1,0.6619148109284391
56,1,0.6249838515367787
51,1,0.6391880666874172
43,1,0.6619148109284391
67,1,0.5937345782053737
69,1,0.5880528921451182
80,1,0.5568036188137133
85,1,0.5425994036630746
87,1,0.5369177176028191
92,1,0.5227135024521805
66,1,0.5965754212355014
50,1,0.642028909717545
41,1,0.6675964969886945
33,1,0.6903232412297163
19,0,0.7300950436515045
20,0,0.7272542006213767
8,0,0.7613443169829094
18,0,0.7329358866816322
7,0,0.7641851600130372
6,0,0.7670260030431648
12,0,0.7499809448623985
7,0,0.7641851600130372
27,0,0.7073682994104826
