instant,windspeed,Predicted Y
2921,0.0896,0.054979620464179285
2922,0.0896,0.055003041851914125
2923,0.0896,0.055026463239648965
2924,0.0896,0.055049884627383805
2925,0.0896,0.05507330601511863
2926,0.0896,0.05509672740285347
2927,0.0896,0.05512014879058831
2928,0.0896,0.05514357017832315
2929,0.0896,0.05516699156605798
2930,0.0896,0.05519041295379282
2931,0.0896,0.05521383434152766
2932,0.0896,0.0552372557292625
2933,0.0896,0.05526067711699732
2934,0.0896,0.05528409850473216
2935,0.0896,0.055307519892467
2936,0.0896,0.05533094128020184
2937,0.0896,0.05535436266793667
2938,0.0896,0.05537778405567151
2939,0.0896,0.05540120544340635
2940,0.0896,0.05542462683114119
2941,0.0896,0.055448048218876014
2942,0.0896,0.055471469606610854
2943,0.0896,0.055494890994345694
2944,0.0896,0.055518312382080534
2945,0.0896,0.05554173376981536
2946,0.0896,0.0555651551575502
2947,0.0896,0.05558857654528504
2948,0.0896,0.05561199793301988
2949,0.0896,0.055635419320754706
2950,0.0896,0.055658840708489546
2951,0.0896,0.055682262096224386
2952,0.0896,0.055705683483959226
2953,0.0896,0.05572910487169405
2954,0.0896,0.05575252625942889
2955,0.0896,0.05577594764716373
2956,0.0896,0.05579936903489857
2957,0.0896,0.0558227904226334
2958,0.0896,0.05584621181036824
2959,0.0896,0.05586963319810308
2960,0.0896,0.05589305458583792
2961,0.0896,0.05591647597357274
2962,0.0896,0.05593989736130758
2963,0.0896,0.05596331874904242
2964,0.0896,0.05598674013677726
2965,0.0896,0.05601016152451209
2966,0.0896,0.05603358291224693
2967,0.0896,0.05605700429998177
2968,0.0896,0.05608042568771661
2969,0.0896,0.056103847075451435
2970,0.0896,0.056127268463186275
2971,0.0896,0.056150689850921115
2972,0.0896,0.056174111238655955
2973,0.0896,0.05619753262639078
2974,0.0896,0.05622095401412562
2975,0.0896,0.05624437540186046
2976,0.0896,0.0562677967895953
2977,0.0896,0.05629121817733013
2978,0.0896,0.05631463956506497
2979,0.0896,0.05633806095279981
2980,0.0896,0.05636148234053465
2981,0.0896,0.05638490372826947
2982,0.0896,0.05640832511600431
2983,0.0896,0.05643174650373915
2984,0.0896,0.05645516789147399
2985,0.0896,0.05647858927920882
2986,0.0896,0.05650201066694366
2987,0.0896,0.0565254320546785
2988,0.0896,0.05654885344241334
2989,0.0896,0.056572274830148164
2990,0.0896,0.056595696217883004
2991,0.0896,0.056619117605617844
2992,0.0896,0.056642538993352684
2993,0.0896,0.05666596038108751
2994,0.0896,0.05668938176882235
2995,0.0896,0.05671280315655719
2996,0.0896,0.056736224544292016
2997,0.0896,0.056759645932026856
2998,0.0896,0.056783067319761696
2999,0.0896,0.056806488707496536
3000,0.0896,0.05682991009523136
3001,0.0896,0.0568533314829662
3002,0.0896,0.05687675287070104
3003,0.0896,0.05690017425843588
3004,0.0896,0.05692359564617071
3005,0.0896,0.05694701703390555
3006,0.0896,0.05697043842164039
3007,0.0896,0.05699385980937523
3008,0.0896,0.057017281197110053
3009,0.0896,0.05704070258484489
3010,0.0896,0.05706412397257973
3011,0.0896,0.05708754536031457
3012,0.0896,0.0571109667480494
3013,0.0896,0.05713438813578424
3014,0.0896,0.05715780952351908
3015,0.0896,0.05718123091125392
3016,0.0896,0.057204652298988745
3017,0.0896,0.057228073686723585
3018,0.0896,0.057251495074458425
3019,0.0896,0.057274916462193265
3020,0.0896,0.05729833784992809
3021,0.0896,0.05732175923766293
3022,0.0896,0.05734518062539777
3023,0.0896,0.05736860201313261
3024,0.0896,0.05739202340086744
3025,0.0896,0.05741544478860228
3026,0.0896,0.05743886617633712
3027,0.0896,0.05746228756407196
3028,0.0896,0.05748570895180678
3029,0.0896,0.05750913033954162
3030,0.0896,0.05753255172727646
3031,0.0896,0.0575559731150113
3032,0.0896,0.05757939450274613
3033,0.0896,0.05760281589048097
3034,0.0896,0.05762623727821581
3035,0.0896,0.05764965866595065
3036,0.0896,0.057673080053685474
3037,0.0896,0.057696501441420314
3038,0.0896,0.057719922829155154
3039,0.0896,0.057743344216889994
3040,0.0896,0.05776676560462482
3041,0.0896,0.05779018699235966
3042,0.0896,0.0578136083800945
3043,0.0896,0.05783702976782934
3044,0.0896,0.057860451155564166
3045,0.0896,0.057883872543299006
3046,0.0896,0.057907293931033846
3047,0.0896,0.057930715318768686
3048,0.0896,0.05795413670650351
3049,0.0896,0.05797755809423835
3050,0.0896,0.05800097948197319
3051,0.0896,0.05802440086970803
3052,0.0896,0.05804782225744286
3053,0.0896,0.0580712436451777
3054,0.0896,0.05809466503291254
3055,0.0896,0.05811808642064738
3056,0.0896,0.0581415078083822
3057,0.0896,0.05816492919611704
3058,0.0896,0.05818835058385188
3059,0.0896,0.05821177197158672
3060,0.0896,0.05823519335932155
3061,0.0896,0.05825861474705639
3062,0.0896,0.05828203613479123
3063,0.0896,0.05830545752252607
3064,0.0896,0.058328878910260895
3065,0.0896,0.058352300297995735
3066,0.0896,0.058375721685730575
3067,0.0896,0.058399143073465415
3068,0.0896,0.05842256446120024
3069,0.0896,0.05844598584893508
3070,0.0896,0.05846940723666992
3071,0.0896,0.05849282862440476
3072,0.0896,0.05851625001213959
3073,0.0896,0.05853967139987443
3074,0.0896,0.05856309278760927
3075,0.0896,0.05858651417534409
3076,0.0896,0.05860993556307893
3077,0.0896,0.05863335695081377
3078,0.0896,0.05865677833854861
3079,0.0896,0.05868019972628344
3080,0.0896,0.05870362111401828
3081,0.0896,0.05872704250175312
3082,0.0896,0.05875046388948796
3083,0.0896,0.058773885277222784
3084,0.0896,0.058797306664957624
3085,0.0896,0.058820728052692464
3086,0.0896,0.058844149440427304
3087,0.0896,0.05886757082816213
3088,0.0896,0.05889099221589697
3089,0.0896,0.05891441360363181
3090,0.0896,0.05893783499136665
3091,0.0896,0.058961256379101476
3092,0.0896,0.058984677766836316
3093,0.0896,0.059008099154571156
3094,0.0896,0.059031520542305996
3095,0.0896,0.05905494193004082
3096,0.0896,0.05907836331777566
3097,0.0896,0.0591017847055105
3098,0.0896,0.05912520609324534
3099,0.0896,0.05914862748098017
3100,0.0896,0.05917204886871501
3101,0.0896,0.05919547025644985
3102,0.0896,0.05921889164418469
3103,0.0896,0.059242313031919513
3104,0.0896,0.05926573441965435
3105,0.0896,0.05928915580738919
3106,0.0896,0.05931257719512403
3107,0.0896,0.05933599858285886
3108,0.0896,0.0593594199705937
3109,0.0896,0.05938284135832854
3110,0.0896,0.05940626274606338
3111,0.0896,0.059429684133798205
3112,0.0896,0.059453105521533045
3113,0.0896,0.059476526909267885
3114,0.0896,0.059499948297002725
3115,0.0896,0.05952336968473755
3116,0.0896,0.05954679107247239
3117,0.0896,0.05957021246020723
3118,0.0896,0.05959363384794207
3119,0.0896,0.0596170552356769
3120,0.0896,0.05964047662341174
3121,0.0896,0.05966389801114658
3122,0.0896,0.05968731939888142
3123,0.0896,0.05971074078661624
3124,0.0896,0.05973416217435108
3125,0.0896,0.05975758356208592
3126,0.0896,0.05978100494982076
3127,0.0896,0.05980442633755559
3128,0.0896,0.05982784772529043
3129,0.0896,0.05985126911302527
3130,0.0896,0.05987469050076011
3131,0.0896,0.059898111888494934
3132,0.0896,0.059921533276229774
3133,0.0896,0.059944954663964614
3134,0.0896,0.059968376051699454
3135,0.0896,0.05999179743943428
3136,0.0896,0.06001521882716912
3137,0.0896,0.06003864021490396
3138,0.0896,0.0600620616026388
3139,0.0896,0.060085482990373626
3140,0.0896,0.060108904378108466
3141,0.0896,0.060132325765843306
3142,0.0896,0.060155747153578146
3143,0.0896,0.06017916854131297
3144,0.0896,0.06020258992904781
3145,0.0896,0.06022601131678265
3146,0.0896,0.06024943270451749
3147,0.0896,0.06027285409225232
3148,0.0896,0.06029627547998716
3149,0.0896,0.060319696867722
3150,0.0896,0.06034311825545684
3151,0.0896,0.06036653964319166
3152,0.0896,0.0603899610309265
3153,0.0896,0.06041338241866134
3154,0.0896,0.06043680380639617
3155,0.0896,0.06046022519413101
3156,0.0896,0.06048364658186585
3157,0.0896,0.06050706796960069
3158,0.0896,0.060530489357335515
3159,0.0896,0.060553910745070355
3160,0.0896,0.060577332132805195
3161,0.0896,0.060600753520540035
3162,0.0896,0.06062417490827486
3163,0.0896,0.0606475962960097
3164,0.0896,0.06067101768374454
3165,0.0896,0.06069443907147938
3166,0.0896,0.06071786045921421
3167,0.0896,0.06074128184694905
3168,0.0896,0.06076470323468389
3169,0.0896,0.06078812462241873
3170,0.0896,0.06081154601015355
3171,0.0896,0.06083496739788839
3172,0.0896,0.06085838878562323
3173,0.0896,0.06088181017335807
3174,0.0896,0.0609052315610929
3175,0.0896,0.06092865294882774
3176,0.0896,0.06095207433656258
3177,0.0896,0.06097549572429742
3178,0.0896,0.060998917112032244
3179,0.0896,0.061022338499767084
3180,0.0896,0.061045759887501924
3181,0.0896,0.061069181275236764
3182,0.0896,0.06109260266297159
3183,0.0896,0.06111602405070643
3184,0.0896,0.06113944543844127
3185,0.0896,0.06116286682617611
3186,0.0896,0.061186288213910936
3187,0.0896,0.061209709601645776
3188,0.0896,0.061233130989380616
3189,0.0896,0.061256552377115456
3190,0.0896,0.06127997376485028
3191,0.0896,0.06130339515258512
3192,0.0896,0.06132681654031996
3193,0.0896,0.0613502379280548
3194,0.0896,0.06137365931578963
3195,0.0896,0.06139708070352447
3196,0.0896,0.06142050209125931
3197,0.0896,0.06144392347899415
3198,0.0896,0.06146734486672897
3199,0.0896,0.06149076625446381
3200,0.0896,0.06151418764219865
3201,0.0896,0.06153760902993349
3202,0.0896,0.06156103041766832
3203,0.0896,0.06158445180540316
3204,0.0896,0.061607873193138
3205,0.0896,0.06163129458087284
3206,0.0896,0.061654715968607665
3207,0.0896,0.061678137356342505
3208,0.0896,0.061701558744077345
3209,0.0896,0.061724980131812185
3210,0.0896,0.06174840151954701
3211,0.0896,0.06177182290728185
3212,0.0896,0.06179524429501669
3213,0.0896,0.06181866568275153
3214,0.0896,0.06184208707048636
3215,0.0896,0.0618655084582212
3216,0.0896,0.06188892984595604
3217,0.0896,0.06191235123369088
3218,0.0896,0.0619357726214257
3219,0.0896,0.06195919400916054
3220,0.0896,0.06198261539689538
3221,0.0896,0.06200603678463022
3222,0.0896,0.06202945817236505
3223,0.0896,0.06205287956009989
3224,0.0896,0.06207630094783473
3225,0.0896,0.06209972233556957
3226,0.0896,0.062123143723304394
3227,0.0896,0.062146565111039234
3228,0.0896,0.062169986498774074
3229,0.0896,0.062193407886508914
3230,0.0896,0.06221682927424374
3231,0.0896,0.06224025066197858
3232,0.0896,0.06226367204971342
3233,0.0896,0.062287093437448246
3234,0.0896,0.062310514825183086
3235,0.0896,0.062333936212917926
3236,0.0896,0.062357357600652766
3237,0.0896,0.06238077898838759
3238,0.0896,0.06240420037612243
3239,0.0896,0.06242762176385727
3240,0.0896,0.06245104315159211
3241,0.0896,0.06247446453932694
3242,0.0896,0.06249788592706178
3243,0.0896,0.06252130731479662
3244,0.0896,0.06254472870253146
3245,0.0896,0.06256815009026628
3246,0.0896,0.06259157147800112
3247,0.0896,0.06261499286573596
3248,0.0896,0.0626384142534708
3249,0.0896,0.06266183564120563
3250,0.0896,0.06268525702894047
3251,0.0896,0.06270867841667531
3252,0.0896,0.06273209980441015
3253,0.0896,0.06275552119214498
3254,0.0896,0.06277894257987982
3255,0.0896,0.06280236396761466
3256,0.0896,0.0628257853553495
3257,0.0896,0.06284920674308432
3258,0.0896,0.06287262813081916
3259,0.0896,0.062896049518554
3260,0.0896,0.06291947090628884
3261,0.0896,0.06294289229402367
3262,0.0896,0.0629663136817585
3263,0.0896,0.06298973506949335
3264,0.0896,0.06301315645722819
3265,0.0896,0.06303657784496301
3266,0.0896,0.06305999923269785
3267,0.0896,0.06308342062043269
3268,0.0896,0.06310684200816753
3269,0.0896,0.06313026339590236
3270,0.0896,0.0631536847836372
3271,0.0896,0.06317710617137204
3272,0.0896,0.06320052755910688
3273,0.0896,0.0632239489468417
3274,0.0896,0.06324737033457654
3275,0.0896,0.06327079172231138
3276,0.0896,0.06329421311004622
3277,0.0896,0.06331763449778105
3278,0.0896,0.06334105588551589
3279,0.0896,0.06336447727325073
3280,0.0896,0.06338789866098557
3281,0.0896,0.0634113200487204
3282,0.0896,0.06343474143645524
3283,0.0896,0.06345816282419008
3284,0.0896,0.06348158421192492
3285,0.0896,0.06350500559965974
3286,0.0896,0.06352842698739458
3287,0.0896,0.06355184837512942
3288,0.0896,0.06357526976286426
3289,0.0896,0.06359869115059909
3290,0.0896,0.06362211253833393
3291,0.0896,0.06364553392606877
3292,0.0896,0.06366895531380361
3293,0.0896,0.06369237670153843
3294,0.0896,0.06371579808927327
3295,0.0896,0.06373921947700811
3296,0.0896,0.06376264086474295
3297,0.0896,0.06378606225247778
3298,0.0896,0.06380948364021262
3299,0.0896,0.06383290502794746
3300,0.0896,0.0638563264156823
3301,0.0896,0.06387974780341713
3302,0.0896,0.06390316919115197
3303,0.0896,0.0639265905788868
3304,0.0896,0.06395001196662164
3305,0.0896,0.06397343335435647
3306,0.0896,0.06399685474209131
3307,0.0896,0.06402027612982615
3308,0.0896,0.06404369751756099
3309,0.0896,0.06406711890529582
3310,0.0896,0.06409054029303066
3311,0.0896,0.0641139616807655
3312,0.0896,0.06413738306850032
3313,0.0896,0.06416080445623516
3314,0.0896,0.06418422584397
3315,0.0896,0.06420764723170484
3316,0.0896,0.06423106861943967
3317,0.0896,0.06425449000717451
3318,0.0896,0.06427791139490935
3319,0.0896,0.06430133278264419
3320,0.0896,0.06432475417037901
3321,0.0896,0.06434817555811385
3322,0.0896,0.0643715969458487
3323,0.0896,0.06439501833358353
3324,0.0896,0.06441843972131836
3325,0.0896,0.0644418611090532
3326,0.0896,0.06446528249678804
3327,0.0896,0.06448870388452288
3328,0.0896,0.0645121252722577
3329,0.0896,0.06453554665999255
3330,0.0896,0.06455896804772739
3331,0.0896,0.06458238943546223
3332,0.0896,0.06460581082319705
3333,0.0896,0.06462923221093189
3334,0.0896,0.06465265359866673
3335,0.0896,0.06467607498640157
3336,0.0896,0.0646994963741364
3337,0.0896,0.06472291776187124
3338,0.0896,0.06474633914960608
3339,0.0896,0.06476976053734092
3340,0.0896,0.06479318192507574
3341,0.0896,0.06481660331281058
3342,0.0896,0.06484002470054542
3343,0.0896,0.06486344608828026
3344,0.0896,0.06488686747601509
3345,0.0896,0.06491028886374993
3346,0.0896,0.06493371025148477
3347,0.0896,0.06495713163921961
3348,0.0896,0.06498055302695444
3349,0.0896,0.06500397441468928
3350,0.0896,0.06502739580242411
3351,0.0896,0.06505081719015895
3352,0.0896,0.06507423857789378
3353,0.0896,0.06509765996562862
3354,0.0896,0.06512108135336346
3355,0.0896,0.0651445027410983
3356,0.0896,0.06516792412883313
3357,0.0896,0.06519134551656797
3358,0.0896,0.0652147669043028
3359,0.0896,0.06523818829203765
3360,0.0896,0.06526160967977247
3361,0.0896,0.06528503106750731
3362,0.0896,0.06530845245524215
3363,0.0896,0.06533187384297699
3364,0.0896,0.06535529523071182
3365,0.0896,0.06537871661844666
3366,0.0896,0.0654021380061815
3367,0.0896,0.06542555939391634
3368,0.0896,0.06544898078165116
3369,0.0896,0.065472402169386
3370,0.0896,0.06549582355712084
3371,0.0896,0.06551924494485568
3372,0.0896,0.06554266633259051
3373,0.0896,0.06556608772032535
3374,0.0896,0.06558950910806019
3375,0.0896,0.06561293049579503
3376,0.0896,0.06563635188352986
3377,0.0896,0.0656597732712647
3378,0.0896,0.06568319465899954
3379,0.0896,0.06570661604673438
3380,0.0896,0.0657300374344692
3381,0.0896,0.06575345882220404
3382,0.0896,0.06577688020993888
3383,0.0896,0.06580030159767372
3384,0.0896,0.06582372298540855
3385,0.0896,0.06584714437314339
3386,0.0896,0.06587056576087823
3387,0.0896,0.06589398714861307
3388,0.0896,0.0659174085363479
3389,0.0896,0.06594082992408273
3390,0.0896,0.06596425131181757
3391,0.0896,0.0659876726995524
3392,0.0896,0.06601109408728724
3393,0.0896,0.06603451547502208
3394,0.0896,0.06605793686275692
3395,0.0896,0.06608135825049175
3396,0.0896,0.06610477963822659
3397,0.0896,0.06612820102596143
3398,0.0896,0.06615162241369626
3399,0.0896,0.06617504380143109
3400,0.0896,0.06619846518916593
3401,0.0896,0.06622188657690077
3402,0.0896,0.06624530796463561
3403,0.0896,0.06626872935237044
3404,0.0896,0.06629215074010528
3405,0.0896,0.06631557212784012
3406,0.0896,0.06633899351557496
3407,0.0896,0.06636241490330978
3408,0.0896,0.06638583629104462
3409,0.0896,0.06640925767877946
3410,0.0896,0.0664326790665143
3411,0.0896,0.06645610045424913
3412,0.0896,0.06647952184198397
3413,0.0896,0.06650294322971881
3414,0.0896,0.06652636461745365
3415,0.0896,0.06654978600518847
3416,0.0896,0.06657320739292331
3417,0.0896,0.06659662878065815
3418,0.0896,0.066620050168393
3419,0.0896,0.06664347155612782
3420,0.0896,0.06666689294386266
3421,0.0896,0.0666903143315975
3422,0.0896,0.06671373571933234
3423,0.0896,0.06673715710706717
3424,0.0896,0.066760578494802
3425,0.0896,0.06678399988253685
3426,0.0896,0.06680742127027169
3427,0.0896,0.06683084265800651
3428,0.0896,0.06685426404574135
3429,0.0896,0.06687768543347619
3430,0.0896,0.06690110682121103
3431,0.0896,0.06692452820894586
3432,0.0896,0.0669479495966807
3433,0.0896,0.06697137098441554
3434,0.0896,0.06699479237215038
3435,0.0896,0.0670182137598852
3436,0.0896,0.06704163514762004
3437,0.0896,0.06706505653535488
3438,0.0896,0.06708847792308972
3439,0.0896,0.06711189931082455
3440,0.0896,0.06713532069855939
3441,0.0896,0.06715874208629423
3442,0.0896,0.06718216347402907
3443,0.0896,0.0672055848617639
3444,0.0896,0.06722900624949874
3445,0.0896,0.06725242763723357
3446,0.0896,0.06727584902496841
3447,0.0896,0.06729927041270324
3448,0.0896,0.06732269180043808
3449,0.0896,0.06734611318817292
3450,0.0896,0.06736953457590776
3451,0.0896,0.06739295596364259
3452,0.0896,0.06741637735137743
3453,0.0896,0.06743979873911227
3454,0.0896,0.0674632201268471
3455,0.0896,0.06748664151458193
3456,0.0896,0.06751006290231677
3457,0.0896,0.06753348429005161
3458,0.0896,0.06755690567778645
3459,0.0896,0.06758032706552128
3460,0.0896,0.06760374845325612
3461,0.0896,0.06762716984099096
3462,0.0896,0.0676505912287258
3463,0.0896,0.06767401261646062
3464,0.0896,0.06769743400419546
3465,0.0896,0.0677208553919303
3466,0.0896,0.06774427677966513
3467,0.0896,0.06776769816739997
3468,0.0896,0.06779111955513481
3469,0.0896,0.06781454094286965
3470,0.0896,0.06783796233060448
3471,0.0896,0.06786138371833932
3472,0.0896,0.06788480510607416
3473,0.0896,0.067908226493809
3474,0.0896,0.06793164788154382
3475,0.0896,0.06795506926927866
3476,0.0896,0.0679784906570135
3477,0.0896,0.06800191204474834
3478,0.0896,0.06802533343248317
3479,0.0896,0.06804875482021801
3480,0.0896,0.06807217620795285
3481,0.0896,0.06809559759568769
3482,0.0896,0.06811901898342251
3483,0.0896,0.06814244037115735
3484,0.0896,0.0681658617588922
3485,0.0896,0.06818928314662703
3486,0.0896,0.06821270453436186
3487,0.0896,0.0682361259220967
3488,0.0896,0.06825954730983154
3489,0.0896,0.06828296869756638
3490,0.0896,0.0683063900853012
3491,0.0896,0.06832981147303605
3492,0.0896,0.06835323286077089
3493,0.0896,0.06837665424850572
3494,0.0896,0.06840007563624055
3495,0.0896,0.06842349702397539
3496,0.0896,0.06844691841171023
3497,0.0896,0.06847033979944507
3498,0.0896,0.0684937611871799
3499,0.0896,0.06851718257491474
3500,0.0896,0.06854060396264958
3501,0.0896,0.06856402535038442
3502,0.0896,0.06858744673811924
3503,0.0896,0.06861086812585408
3504,0.0896,0.06863428951358892
3505,0.0896,0.06865771090132376
3506,0.0896,0.06868113228905859
3507,0.0896,0.06870455367679343
3508,0.0896,0.06872797506452827
3509,0.0896,0.06875139645226311
3510,0.0896,0.06877481783999793
3511,0.0896,0.06879823922773277
3512,0.0896,0.06882166061546761
3513,0.0896,0.06884508200320245
3514,0.0896,0.06886850339093728
3515,0.0896,0.06889192477867212
3516,0.0896,0.06891534616640696
3517,0.0896,0.0689387675541418
3518,0.0896,0.06896218894187663
3519,0.0896,0.06898561032961147
3520,0.0896,0.0690090317173463
3521,0.0896,0.06903245310508115
3522,0.0896,0.06905587449281597
3523,0.0896,0.06907929588055081
3524,0.0896,0.06910271726828565
3525,0.0896,0.06912613865602049
3526,0.0896,0.06914956004375532
3527,0.0896,0.06917298143149016
3528,0.0896,0.069196402819225
3529,0.0896,0.06921982420695984
3530,0.0896,0.06924324559469466
3531,0.0896,0.0692666669824295
3532,0.0896,0.06929008837016434
3533,0.0896,0.06931350975789918
3534,0.0896,0.06933693114563401
3535,0.0896,0.06936035253336885
3536,0.0896,0.06938377392110369
3537,0.0896,0.06940719530883853
3538,0.0896,0.06943061669657336
3539,0.0896,0.0694540380843082
3540,0.0896,0.06947745947204303
3541,0.0896,0.06950088085977787
3542,0.0896,0.0695243022475127
3543,0.0896,0.06954772363524754
3544,0.0896,0.06957114502298238
3545,0.0896,0.0695945664107172
3546,0.0896,0.06961798779845205
3547,0.0896,0.06964140918618689
3548,0.0896,0.06966483057392173
3549,0.0896,0.06968825196165655
3550,0.0896,0.06971167334939139
3551,0.0896,0.06973509473712623
3552,0.0896,0.06975851612486107
3553,0.0896,0.0697819375125959
3554,0.0896,0.06980535890033074
3555,0.0896,0.06982878028806558
3556,0.0896,0.06985220167580042
3557,0.0896,0.06987562306353524
3558,0.0896,0.06989904445127008
3559,0.0896,0.06992246583900492
3560,0.0896,0.06994588722673976
3561,0.0896,0.06996930861447459
3562,0.0896,0.06999273000220943
3563,0.0896,0.07001615138994427
3564,0.0896,0.07003957277767911
3565,0.0896,0.07006299416541394
3566,0.0896,0.07008641555314878
3567,0.0896,0.07010983694088362
3568,0.0896,0.07013325832861846
3569,0.0896,0.07015667971635328
3570,0.0896,0.07018010110408812
3571,0.0896,0.07020352249182296
3572,0.0896,0.0702269438795578
3573,0.0896,0.07025036526729263
3574,0.0896,0.07027378665502747
3575,0.0896,0.07029720804276231
3576,0.0896,0.07032062943049715
3577,0.0896,0.07034405081823197
3578,0.0896,0.07036747220596681
3579,0.0896,0.07039089359370165
3580,0.0896,0.0704143149814365
3581,0.0896,0.07043773636917132
3582,0.0896,0.07046115775690616
3583,0.0896,0.070484579144641
3584,0.0896,0.07050800053237584
3585,0.0896,0.07053142192011067
3586,0.0896,0.0705548433078455
3587,0.0896,0.07057826469558034
3588,0.0896,0.07060168608331518
3589,0.0896,0.07062510747105001
3590,0.0896,0.07064852885878485
3591,0.0896,0.07067195024651969
3592,0.0896,0.07069537163425453
3593,0.0896,0.07071879302198936
3594,0.0896,0.0707422144097242
3595,0.0896,0.07076563579745904
3596,0.0896,0.07078905718519388
3597,0.0896,0.0708124785729287
3598,0.0896,0.07083589996066354
3599,0.0896,0.07085932134839838
3600,0.0896,0.07088274273613322
3601,0.0896,0.07090616412386805
3602,0.0896,0.07092958551160289
3603,0.0896,0.07095300689933773
3604,0.0896,0.07097642828707257
3605,0.0896,0.0709998496748074
3606,0.1045,0.07102327106254223
3607,0.1045,0.07104669245027707
3608,0.1045,0.07107011383801191
3609,0.1045,0.07109353522574674
3610,0.1045,0.07111695661348158
3611,0.1045,0.07114037800121642
3612,0.1045,0.07116379938895126
3613,0.1045,0.07118722077668609
3614,0.1045,0.07121064216442093
3615,0.1045,0.07123406355215577
3616,0.1045,0.0712574849398906
3617,0.1045,0.07128090632762543
3618,0.1045,0.07130432771536027
3619,0.1045,0.07132774910309511
3620,0.1045,0.07135117049082995
3621,0.1045,0.07137459187856478
3622,0.1045,0.07139801326629962
3623,0.1045,0.07142143465403446
3624,0.1045,0.07144485604176928
3625,0.1045,0.07146827742950412
3626,0.1045,0.07149169881723896
3627,0.1045,0.0715151202049738
3628,0.1045,0.07153854159270863
3629,0.1045,0.07156196298044347
3630,0.1045,0.07158538436817831
3631,0.1045,0.07160880575591315
3632,0.1045,0.07163222714364798
3633,0.1045,0.07165564853138282
3634,0.1045,0.07167906991911766
3635,0.1045,0.0717024913068525
3636,0.1045,0.07172591269458732
3637,0.1045,0.07174933408232216
3638,0.1045,0.071772755470057
3639,0.1045,0.07179617685779184
3640,0.1045,0.07181959824552667
3641,0.1045,0.0718430196332615
3642,0.1045,0.07186644102099635
3643,0.1045,0.07188986240873119
3644,0.1045,0.07191328379646601
3645,0.1045,0.07193670518420085
3646,0.1045,0.07196012657193569
3647,0.1045,0.07198354795967053
3648,0.1045,0.07200696934740536
3649,0.1045,0.0720303907351402
3650,0.1045,0.07205381212287504
3651,0.1045,0.07207723351060988
3652,0.1045,0.0721006548983447
3653,0.1045,0.07212407628607954
3654,0.1045,0.07214749767381438
3655,0.1045,0.07217091906154922
3656,0.1045,0.07219434044928405
3657,0.1045,0.07221776183701889
3658,0.1045,0.07224118322475373
3659,0.1045,0.07226460461248857
3660,0.1045,0.0722880260002234
3661,0.1045,0.07231144738795824
3662,0.1045,0.07233486877569308
3663,0.1045,0.07235829016342792
3664,0.1045,0.07238171155116274
3665,0.1045,0.07240513293889758
3666,0.1045,0.07242855432663242
3667,0.1045,0.07245197571436726
3668,0.1045,0.07247539710210209
3669,0.1045,0.07249881848983693
3670,0.1045,0.07252223987757177
3671,0.1045,0.07254566126530661
3672,0.1045,0.07256908265304143
3673,0.1045,0.07259250404077627
3674,0.1045,0.07261592542851111
3675,0.1045,0.07263934681624595
3676,0.1045,0.07266276820398078
3677,0.1045,0.07268618959171562
3678,0.1045,0.07270961097945046
3679,0.1045,0.0727330323671853
3680,0.1045,0.07275645375492013
3681,0.1045,0.07277987514265497
3682,0.1045,0.0728032965303898
3683,0.1045,0.07282671791812464
3684,0.1045,0.07285013930585947
3685,0.1045,0.07287356069359431
3686,0.1045,0.07289698208132915
3687,0.1045,0.07292040346906399
3688,0.1045,0.07294382485679882
3689,0.1045,0.07296724624453366
3690,0.1045,0.0729906676322685
3691,0.1045,0.07301408902000334
3692,0.1045,0.07303751040773816
3693,0.1045,0.073060931795473
3694,0.1045,0.07308435318320784
3695,0.1045,0.07310777457094268
3696,0.1045,0.07313119595867751
3697,0.1045,0.07315461734641235
3698,0.1045,0.07317803873414719
3699,0.1045,0.07320146012188203
3700,0.1045,0.07322488150961685
3701,0.1045,0.0732483028973517
3702,0.1045,0.07327172428508653
3703,0.1045,0.07329514567282136
3704,0.1045,0.0733185670605562
3705,0.1045,0.07334198844829104
3706,0.1045,0.07336540983602588
3707,0.1045,0.0733888312237607
3708,0.1045,0.07341225261149555
3709,0.1045,0.07343567399923039
3710,0.1045,0.07345909538696523
3711,0.1045,0.07348251677470005
3712,0.1045,0.07350593816243489
3713,0.1045,0.07352935955016973
3714,0.1045,0.07355278093790457
3715,0.1045,0.0735762023256394
3716,0.1045,0.07359962371337424
3717,0.1045,0.07362304510110908
3718,0.1045,0.07364646648884392
3719,0.1045,0.07366988787657874
3720,0.1045,0.07369330926431358
3721,0.1045,0.07371673065204842
3722,0.1045,0.07374015203978326
3723,0.1045,0.07376357342751809
3724,0.1045,0.07378699481525293
3725,0.1045,0.07381041620298777
3726,0.1045,0.07383383759072261
3727,0.1045,0.07385725897845744
3728,0.1045,0.07388068036619228
3729,0.1045,0.07390410175392712
3730,0.1045,0.07392752314166195
3731,0.1045,0.07395094452939678
3732,0.1045,0.07397436591713162
3733,0.1045,0.07399778730486646
3734,0.1045,0.0740212086926013
3735,0.1045,0.07404463008033613
3736,0.1045,0.07406805146807097
3737,0.1045,0.0740914728558058
3738,0.1045,0.07411489424354065
3739,0.1045,0.07413831563127547
3740,0.1045,0.07416173701901031
3741,0.1045,0.07418515840674515
3742,0.1045,0.07420857979447999
3743,0.1045,0.07423200118221482
