cnt,weathersit,Predicted Y
28,1,1.4163457522858143
28,1,1.4163457522858143
28,1,1.4163457522858143
28,1,1.4163457522858143
28,2,1.4163457522858143
28,2,1.4163457522858143
28,2,1.4163457522858143
28,2,1.4163457522858143
28,2,1.4163457522858143
28,2,1.4163457522858143
29,2,1.4164011063351027
29,1,1.4164011063351027
29,2,1.4164011063351027
29,1,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,1,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
29,2,1.4164011063351027
30,2,1.4164564603843912
30,2,1.4164564603843912
30,2,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,2,1.4164564603843912
30,1,1.4164564603843912
30,2,1.4164564603843912
30,2,1.4164564603843912
30,2,1.4164564603843912
30,2,1.4164564603843912
30,2,1.4164564603843912
30,2,1.4164564603843912
30,2,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,2,1.4164564603843912
30,2,1.4164564603843912
30,3,1.4164564603843912
30,2,1.4164564603843912
30,2,1.4164564603843912
30,3,1.4164564603843912
30,3,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
30,1,1.4164564603843912
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,2,1.4165118144336797
31,2,1.4165118144336797
31,2,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,3,1.4165118144336797
31,3,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
31,1,1.4165118144336797
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,2,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,3,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,1,1.4165671684829684
32,2,1.4165671684829684
32,2,1.4165671684829684
32,1,1.4165671684829684
32,3,1.4165671684829684
33,3,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,1,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,3,1.4166225225322568
33,2,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,3,1.4166225225322568
33,3,1.4166225225322568
33,3,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,2,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,3,1.4166225225322568
33,3,1.4166225225322568
33,3,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,1,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,2,1.4166225225322568
33,1,1.4166225225322568
33,2,1.4166225225322568
34,1,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,3,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,3,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,1,1.4166778765815453
34,2,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,3,1.4166778765815453
34,3,1.4166778765815453
34,3,1.4166778765815453
34,3,1.4166778765815453
34,3,1.4166778765815453
34,3,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,2,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,3,1.4166778765815453
34,3,1.4166778765815453
34,3,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,2,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
34,1,1.4166778765815453
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,3,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,3,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,2,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,2,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
35,1,1.4167332306308338
36,2,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,2,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,2,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,2,1.4167885846801223
36,2,1.4167885846801223
36,2,1.4167885846801223
36,2,1.4167885846801223
36,2,1.4167885846801223
36,1,1.4167885846801223
36,1,1.4167885846801223
36,3,1.4167885846801223
36,2,1.4167885846801223
37,3,1.4168439387294107
37,3,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,1,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,2,1.4168439387294107
37,1,1.4168439387294107
37,2,1.4168439387294107
37,2,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,3,1.4168439387294107
37,3,1.4168439387294107
37,2,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,2,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,2,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
37,1,1.4168439387294107
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
38,1,1.4168992927786992
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,2,1.4169546468279879
39,1,1.4169546468279879
39,3,1.4169546468279879
39,3,1.4169546468279879
39,3,1.4169546468279879
39,2,1.4169546468279879
39,2,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,1,1.4169546468279879
39,3,1.4169546468279879
39,3,1.4169546468279879
39,2,1.4169546468279879
39,3,1.4169546468279879
40,2,1.4170100008772764
40,2,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,2,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
40,2,1.4170100008772764
40,1,1.4170100008772764
40,1,1.4170100008772764
41,2,1.4170653549265648
41,2,1.4170653549265648
41,3,1.4170653549265648
41,3,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,2,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,1,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
41,2,1.4170653549265648
42,2,1.4171207089758533
42,3,1.4171207089758533
42,3,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,2,1.4171207089758533
42,2,1.4171207089758533
42,2,1.4171207089758533
42,2,1.4171207089758533
42,2,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,2,1.4171207089758533
42,2,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
42,1,1.4171207089758533
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,2,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
43,1,1.4171760630251418
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,3,1.4172314170744302
44,3,1.4172314170744302
44,3,1.4172314170744302
44,2,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
44,1,1.4172314170744302
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,2,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,2,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
45,1,1.4172867711237187
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,1,1.4173421251730074
46,2,1.4173421251730074
46,1,1.4173421251730074
47,1,1.4173974792222959
47,1,1.4173974792222959
47,2,1.4173974792222959
