hr,cnt,Predicted Y
2,46,189.82448437475458
3,46,189.78662890864368
4,46,189.74877344253275
5,46,189.71091797642185
6,46,189.67306251031093
7,46,189.63520704420003
8,46,189.5973515780891
9,46,189.5594961119782
10,46,189.5216406458673
11,46,189.48378517975638
12,46,189.44592971364548
13,46,189.40807424753456
14,46,189.37021878142366
15,46,189.33236331531273
16,46,189.29450784920184
17,46,189.25665238309094
18,46,189.21879691698
19,46,189.1809414508691
20,46,189.1430859847582
21,46,189.1052305186473
22,46,189.06737505253636
23,46,189.02951958642547
0,46,189.9001953069764
1,46,189.8623398408655
2,46,189.82448437475458
3,46,189.78662890864368
4,46,189.74877344253275
5,46,189.71091797642185
6,46,189.67306251031093
7,46,189.63520704420003
8,46,189.5973515780891
9,46,189.5594961119782
10,46,189.5216406458673
11,46,189.48378517975638
12,46,189.44592971364548
13,46,189.40807424753456
14,46,189.37021878142366
15,46,189.33236331531273
16,46,189.29450784920184
17,46,189.25665238309094
18,46,189.21879691698
19,46,189.1809414508691
20,46,189.1430859847582
21,46,189.1052305186473
22,46,189.06737505253636
23,46,189.02951958642547
0,46,189.9001953069764
1,46,189.8623398408655
2,46,189.82448437475458
3,47,189.78662890864368
4,47,189.74877344253275
5,47,189.71091797642185
6,47,189.67306251031093
7,47,189.63520704420003
8,47,189.5973515780891
9,47,189.5594961119782
10,47,189.5216406458673
11,47,189.48378517975638
12,47,189.44592971364548
13,47,189.40807424753456
14,47,189.37021878142366
15,47,189.33236331531273
16,47,189.29450784920184
17,47,189.25665238309094
18,47,189.21879691698
19,47,189.1809414508691
20,47,189.1430859847582
21,47,189.1052305186473
22,47,189.06737505253636
23,47,189.02951958642547
0,47,189.9001953069764
1,47,189.8623398408655
2,47,189.82448437475458
3,47,189.78662890864368
4,47,189.74877344253275
5,47,189.71091797642185
6,47,189.67306251031093
7,47,189.63520704420003
8,47,189.5973515780891
9,47,189.5594961119782
10,47,189.5216406458673
11,47,189.48378517975638
12,47,189.44592971364548
13,47,189.40807424753456
14,47,189.37021878142366
15,47,189.33236331531273
16,47,189.29450784920184
17,47,189.25665238309094
18,47,189.21879691698
19,47,189.1809414508691
20,47,189.1430859847582
21,47,189.1052305186473
22,47,189.06737505253636
23,47,189.02951958642547
0,47,189.9001953069764
1,47,189.8623398408655
2,47,189.82448437475458
3,47,189.78662890864368
4,47,189.74877344253275
5,47,189.71091797642185
6,47,189.67306251031093
7,48,189.63520704420003
8,48,189.5973515780891
9,48,189.5594961119782
10,48,189.5216406458673
11,48,189.48378517975638
12,48,189.44592971364548
13,48,189.40807424753456
14,48,189.37021878142366
15,48,189.33236331531273
16,48,189.29450784920184
17,48,189.25665238309094
18,48,189.21879691698
19,48,189.1809414508691
20,48,189.1430859847582
21,48,189.1052305186473
22,48,189.06737505253636
23,48,189.02951958642547
0,48,189.9001953069764
1,48,189.8623398408655
2,48,189.82448437475458
3,48,189.78662890864368
4,48,189.74877344253275
5,48,189.71091797642185
6,48,189.67306251031093
7,48,189.63520704420003
8,48,189.5973515780891
9,48,189.5594961119782
10,48,189.5216406458673
11,48,189.48378517975638
12,48,189.44592971364548
13,48,189.40807424753456
14,48,189.37021878142366
15,48,189.33236331531273
16,48,189.29450784920184
17,48,189.25665238309094
18,48,189.21879691698
19,48,189.1809414508691
20,48,189.1430859847582
21,48,189.1052305186473
22,48,189.06737505253636
23,48,189.02951958642547
0,48,189.9001953069764
1,48,189.8623398408655
2,48,189.82448437475458
3,48,189.78662890864368
4,49,189.74877344253275
5,49,189.71091797642185
6,49,189.67306251031093
7,49,189.63520704420003
8,49,189.5973515780891
9,49,189.5594961119782
10,49,189.5216406458673
11,49,189.48378517975638
12,49,189.44592971364548
13,49,189.40807424753456
14,49,189.37021878142366
15,49,189.33236331531273
16,49,189.29450784920184
17,49,189.25665238309094
18,49,189.21879691698
19,49,189.1809414508691
20,49,189.1430859847582
21,49,189.1052305186473
22,49,189.06737505253636
23,49,189.02951958642547
0,49,189.9001953069764
1,49,189.8623398408655
2,49,189.82448437475458
3,49,189.78662890864368
4,49,189.74877344253275
5,49,189.71091797642185
6,49,189.67306251031093
7,49,189.63520704420003
8,49,189.5973515780891
9,49,189.5594961119782
10,49,189.5216406458673
11,49,189.48378517975638
12,49,189.44592971364548
13,49,189.40807424753456
14,49,189.37021878142366
15,49,189.33236331531273
16,49,189.29450784920184
17,49,189.25665238309094
18,49,189.21879691698
19,50,189.1809414508691
20,50,189.1430859847582
21,50,189.1052305186473
22,50,189.06737505253636
23,50,189.02951958642547
0,50,189.9001953069764
1,50,189.8623398408655
2,50,189.82448437475458
3,50,189.78662890864368
4,50,189.74877344253275
5,50,189.71091797642185
6,50,189.67306251031093
7,50,189.63520704420003
8,50,189.5973515780891
9,50,189.5594961119782
10,50,189.5216406458673
11,50,189.48378517975638
12,50,189.44592971364548
13,50,189.40807424753456
14,50,189.37021878142366
15,50,189.33236331531273
16,50,189.29450784920184
17,50,189.25665238309094
18,50,189.21879691698
19,50,189.1809414508691
20,50,189.1430859847582
21,50,189.1052305186473
22,50,189.06737505253636
23,50,189.02951958642547
0,50,189.9001953069764
1,50,189.8623398408655
2,50,189.82448437475458
3,50,189.78662890864368
4,50,189.74877344253275
5,50,189.71091797642185
6,50,189.67306251031093
7,50,189.63520704420003
8,50,189.5973515780891
9,50,189.5594961119782
10,50,189.5216406458673
11,50,189.48378517975638
12,50,189.44592971364548
13,50,189.40807424753456
14,50,189.37021878142366
15,50,189.33236331531273
16,50,189.29450784920184
17,50,189.25665238309094
18,50,189.21879691698
19,50,189.1809414508691
20,50,189.1430859847582
21,50,189.1052305186473
22,50,189.06737505253636
23,50,189.02951958642547
0,50,189.9001953069764
1,50,189.8623398408655
2,51,189.82448437475458
3,51,189.78662890864368
4,51,189.74877344253275
5,51,189.71091797642185
6,51,189.67306251031093
7,51,189.63520704420003
8,51,189.5973515780891
9,51,189.5594961119782
10,51,189.5216406458673
11,51,189.48378517975638
12,51,189.44592971364548
13,51,189.40807424753456
14,51,189.37021878142366
15,51,189.33236331531273
16,51,189.29450784920184
17,51,189.25665238309094
18,51,189.21879691698
19,51,189.1809414508691
20,51,189.1430859847582
21,51,189.1052305186473
22,51,189.06737505253636
23,51,189.02951958642547
0,51,189.9001953069764
1,51,189.8623398408655
2,51,189.82448437475458
3,51,189.78662890864368
4,51,189.74877344253275
5,51,189.71091797642185
6,51,189.67306251031093
7,51,189.63520704420003
8,51,189.5973515780891
9,51,189.5594961119782
10,51,189.5216406458673
11,51,189.48378517975638
12,51,189.44592971364548
13,51,189.40807424753456
14,51,189.37021878142366
15,51,189.33236331531273
16,51,189.29450784920184
17,51,189.25665238309094
18,51,189.21879691698
19,51,189.1809414508691
20,51,189.1430859847582
21,51,189.1052305186473
22,52,189.06737505253636
23,52,189.02951958642547
0,52,189.9001953069764
1,52,189.8623398408655
2,52,189.82448437475458
3,52,189.78662890864368
4,52,189.74877344253275
5,52,189.71091797642185
6,52,189.67306251031093
7,52,189.63520704420003
8,52,189.5973515780891
9,52,189.5594961119782
10,52,189.5216406458673
11,52,189.48378517975638
12,52,189.44592971364548
13,52,189.40807424753456
14,52,189.37021878142366
15,52,189.33236331531273
16,52,189.29450784920184
17,52,189.25665238309094
18,52,189.21879691698
19,52,189.1809414508691
20,52,189.1430859847582
21,52,189.1052305186473
22,52,189.06737505253636
23,52,189.02951958642547
0,52,189.9001953069764
1,52,189.8623398408655
2,52,189.82448437475458
3,52,189.78662890864368
4,52,189.74877344253275
5,52,189.71091797642185
6,52,189.67306251031093
7,52,189.63520704420003
8,52,189.5973515780891
9,52,189.5594961119782
10,52,189.5216406458673
11,52,189.48378517975638
12,52,189.44592971364548
13,52,189.40807424753456
14,52,189.37021878142366
15,52,189.33236331531273
16,52,189.29450784920184
17,52,189.25665238309094
18,52,189.21879691698
19,52,189.1809414508691
20,52,189.1430859847582
21,52,189.1052305186473
22,52,189.06737505253636
23,52,189.02951958642547
0,52,189.9001953069764
1,53,189.8623398408655
2,53,189.82448437475458
3,53,189.78662890864368
4,53,189.74877344253275
5,53,189.71091797642185
6,53,189.67306251031093
7,53,189.63520704420003
8,53,189.5973515780891
9,53,189.5594961119782
10,53,189.5216406458673
11,53,189.48378517975638
12,53,189.44592971364548
13,53,189.40807424753456
14,53,189.37021878142366
15,53,189.33236331531273
16,53,189.29450784920184
17,53,189.25665238309094
18,53,189.21879691698
19,53,189.1809414508691
20,53,189.1430859847582
21,53,189.1052305186473
22,53,189.06737505253636
23,53,189.02951958642547
0,53,189.9001953069764
1,53,189.8623398408655
2,53,189.82448437475458
3,53,189.78662890864368
4,53,189.74877344253275
5,53,189.71091797642185
6,53,189.67306251031093
7,53,189.63520704420003
8,53,189.5973515780891
9,53,189.5594961119782
10,53,189.5216406458673
11,53,189.48378517975638
12,53,189.44592971364548
13,53,189.40807424753456
14,53,189.37021878142366
15,53,189.33236331531273
16,53,189.29450784920184
17,53,189.25665238309094
18,54,189.21879691698
19,54,189.1809414508691
20,54,189.1430859847582
21,54,189.1052305186473
22,54,189.06737505253636
23,54,189.02951958642547
0,54,189.9001953069764
1,54,189.8623398408655
2,54,189.82448437475458
3,54,189.78662890864368
4,54,189.74877344253275
5,54,189.71091797642185
6,54,189.67306251031093
7,54,189.63520704420003
8,54,189.5973515780891
9,54,189.5594961119782
10,54,189.5216406458673
11,54,189.48378517975638
12,54,189.44592971364548
13,54,189.40807424753456
14,54,189.37021878142366
15,54,189.33236331531273
16,54,189.29450784920184
17,54,189.25665238309094
18,54,189.21879691698
19,54,189.1809414508691
20,54,189.1430859847582
21,54,189.1052305186473
22,54,189.06737505253636
23,54,189.02951958642547
0,54,189.9001953069764
1,54,189.8623398408655
2,54,189.82448437475458
3,54,189.78662890864368
4,54,189.74877344253275
5,54,189.71091797642185
6,54,189.67306251031093
7,54,189.63520704420003
8,54,189.5973515780891
9,54,189.5594961119782
10,54,189.5216406458673
11,54,189.48378517975638
12,54,189.44592971364548
13,54,189.40807424753456
14,54,189.37021878142366
15,54,189.33236331531273
16,54,189.29450784920184
17,54,189.25665238309094
18,54,189.21879691698
19,55,189.1809414508691
20,55,189.1430859847582
21,55,189.1052305186473
22,55,189.06737505253636
23,55,189.02951958642547
0,55,189.9001953069764
1,55,189.8623398408655
2,55,189.82448437475458
3,55,189.78662890864368
4,55,189.74877344253275
5,55,189.71091797642185
6,55,189.67306251031093
7,55,189.63520704420003
8,55,189.5973515780891
9,55,189.5594961119782
10,55,189.5216406458673
11,55,189.48378517975638
12,55,189.44592971364548
13,55,189.40807424753456
14,55,189.37021878142366
15,55,189.33236331531273
16,55,189.29450784920184
17,55,189.25665238309094
18,55,189.21879691698
19,55,189.1809414508691
20,55,189.1430859847582
21,55,189.1052305186473
22,55,189.06737505253636
23,55,189.02951958642547
0,55,189.9001953069764
1,55,189.8623398408655
2,55,189.82448437475458
3,55,189.78662890864368
4,55,189.74877344253275
5,55,189.71091797642185
6,55,189.67306251031093
7,55,189.63520704420003
8,55,189.5973515780891
9,55,189.5594961119782
10,55,189.5216406458673
11,55,189.48378517975638
12,55,189.44592971364548
13,55,189.40807424753456
14,55,189.37021878142366
15,55,189.33236331531273
16,55,189.29450784920184
17,55,189.25665238309094
18,55,189.21879691698
19,55,189.1809414508691
20,55,189.1430859847582
21,56,189.1052305186473
22,56,189.06737505253636
23,56,189.02951958642547
0,56,189.9001953069764
1,56,189.8623398408655
2,56,189.82448437475458
3,56,189.78662890864368
4,56,189.74877344253275
5,56,189.71091797642185
6,56,189.67306251031093
7,56,189.63520704420003
8,56,189.5973515780891
9,56,189.5594961119782
10,56,189.5216406458673
11,56,189.48378517975638
12,56,189.44592971364548
13,56,189.40807424753456
14,56,189.37021878142366
15,56,189.33236331531273
16,56,189.29450784920184
17,56,189.25665238309094
18,56,189.21879691698
19,56,189.1809414508691
20,56,189.1430859847582
21,56,189.1052305186473
22,56,189.06737505253636
23,56,189.02951958642547
0,56,189.9001953069764
1,56,189.8623398408655
2,56,189.82448437475458
3,56,189.78662890864368
4,56,189.74877344253275
5,56,189.71091797642185
6,56,189.67306251031093
7,56,189.63520704420003
8,56,189.5973515780891
9,56,189.5594961119782
10,56,189.5216406458673
11,56,189.48378517975638
12,56,189.44592971364548
13,56,189.40807424753456
14,56,189.37021878142366
15,56,189.33236331531273
16,56,189.29450784920184
17,56,189.25665238309094
18,56,189.21879691698
19,56,189.1809414508691
20,57,189.1430859847582
21,57,189.1052305186473
22,57,189.06737505253636
23,57,189.02951958642547
0,57,189.9001953069764
1,57,189.8623398408655
2,57,189.82448437475458
3,57,189.78662890864368
4,57,189.74877344253275
5,57,189.71091797642185
6,57,189.67306251031093
7,57,189.63520704420003
8,57,189.5973515780891
9,57,189.5594961119782
10,57,189.5216406458673
11,57,189.48378517975638
12,57,189.44592971364548
13,57,189.40807424753456
14,57,189.37021878142366
15,57,189.33236331531273
16,57,189.29450784920184
17,57,189.25665238309094
18,57,189.21879691698
19,57,189.1809414508691
20,57,189.1430859847582
21,57,189.1052305186473
22,57,189.06737505253636
23,57,189.02951958642547
0,57,189.9001953069764
1,57,189.8623398408655
2,57,189.82448437475458
3,57,189.78662890864368
4,57,189.74877344253275
5,57,189.71091797642185
6,57,189.67306251031093
7,57,189.63520704420003
8,57,189.5973515780891
9,57,189.5594961119782
10,57,189.5216406458673
11,57,189.48378517975638
12,57,189.44592971364548
13,57,189.40807424753456
14,57,189.37021878142366
15,57,189.33236331531273
16,57,189.29450784920184
17,57,189.25665238309094
18,58,189.21879691698
19,58,189.1809414508691
20,58,189.1430859847582
21,58,189.1052305186473
22,58,189.06737505253636
23,58,189.02951958642547
0,58,189.9001953069764
1,58,189.8623398408655
2,58,189.82448437475458
3,58,189.78662890864368
4,58,189.74877344253275
5,58,189.71091797642185
6,58,189.67306251031093
7,58,189.63520704420003
8,58,189.5973515780891
9,58,189.5594961119782
10,58,189.5216406458673
11,58,189.48378517975638
12,58,189.44592971364548
13,58,189.40807424753456
14,58,189.37021878142366
15,58,189.33236331531273
16,58,189.29450784920184
17,58,189.25665238309094
18,58,189.21879691698
19,58,189.1809414508691
20,58,189.1430859847582
21,58,189.1052305186473
22,58,189.06737505253636
23,58,189.02951958642547
0,58,189.9001953069764
1,58,189.8623398408655
2,58,189.82448437475458
3,58,189.78662890864368
4,58,189.74877344253275
5,58,189.71091797642185
6,59,189.67306251031093
7,59,189.63520704420003
8,59,189.5973515780891
9,59,189.5594961119782
10,59,189.5216406458673
11,59,189.48378517975638
12,59,189.44592971364548
13,59,189.40807424753456
14,59,189.37021878142366
15,59,189.33236331531273
16,59,189.29450784920184
17,59,189.25665238309094
18,59,189.21879691698
19,59,189.1809414508691
20,59,189.1430859847582
21,59,189.1052305186473
22,59,189.06737505253636
23,59,189.02951958642547
0,59,189.9001953069764
1,59,189.8623398408655
2,59,189.82448437475458
3,59,189.78662890864368
4,59,189.74877344253275
5,59,189.71091797642185
6,59,189.67306251031093
7,59,189.63520704420003
8,59,189.5973515780891
9,59,189.5594961119782
10,59,189.5216406458673
11,59,189.48378517975638
12,59,189.44592971364548
13,59,189.40807424753456
14,59,189.37021878142366
15,59,189.33236331531273
16,59,189.29450784920184
17,59,189.25665238309094
18,59,189.21879691698
19,59,189.1809414508691
20,59,189.1430859847582
21,59,189.1052305186473
22,59,189.06737505253636
23,59,189.02951958642547
0,59,189.9001953069764
1,59,189.8623398408655
2,59,189.82448437475458
3,59,189.78662890864368
4,59,189.74877344253275
5,59,189.71091797642185
6,59,189.67306251031093
7,59,189.63520704420003
8,60,189.5973515780891
9,60,189.5594961119782
10,60,189.5216406458673
11,60,189.48378517975638
12,60,189.44592971364548
13,60,189.40807424753456
14,60,189.37021878142366
15,60,189.33236331531273
16,60,189.29450784920184
17,60,189.25665238309094
18,60,189.21879691698
19,60,189.1809414508691
20,60,189.1430859847582
21,60,189.1052305186473
22,60,189.06737505253636
23,60,189.02951958642547
0,60,189.9001953069764
1,60,189.8623398408655
2,60,189.82448437475458
3,60,189.78662890864368
4,60,189.74877344253275
5,60,189.71091797642185
6,60,189.67306251031093
7,60,189.63520704420003
8,60,189.5973515780891
9,60,189.5594961119782
10,60,189.5216406458673
11,60,189.48378517975638
12,60,189.44592971364548
13,60,189.40807424753456
14,60,189.37021878142366
15,60,189.33236331531273
16,60,189.29450784920184
17,60,189.25665238309094
18,60,189.21879691698
19,60,189.1809414508691
20,60,189.1430859847582
21,60,189.1052305186473
22,60,189.06737505253636
23,60,189.02951958642547
0,60,189.9001953069764
1,60,189.8623398408655
2,61,189.82448437475458
3,61,189.78662890864368
4,61,189.74877344253275
5,61,189.71091797642185
6,61,189.67306251031093
7,61,189.63520704420003
8,61,189.5973515780891
9,61,189.5594961119782
10,61,189.5216406458673
11,61,189.48378517975638
12,61,189.44592971364548
13,61,189.40807424753456
14,61,189.37021878142366
15,61,189.33236331531273
16,61,189.29450784920184
17,61,189.25665238309094
18,61,189.21879691698
19,61,189.1809414508691
20,61,189.1430859847582
21,61,189.1052305186473
22,61,189.06737505253636
23,61,189.02951958642547
0,61,189.9001953069764
1,61,189.8623398408655
2,61,189.82448437475458
3,61,189.78662890864368
4,61,189.74877344253275
5,61,189.71091797642185
6,61,189.67306251031093
7,61,189.63520704420003
8,61,189.5973515780891
9,61,189.5594961119782
10,61,189.5216406458673
11,61,189.48378517975638
12,61,189.44592971364548
13,61,189.40807424753456
14,61,189.37021878142366
15,61,189.33236331531273
16,61,189.29450784920184
17,61,189.25665238309094
18,62,189.21879691698
19,62,189.1809414508691
20,62,189.1430859847582
21,62,189.1052305186473
22,62,189.06737505253636
23,62,189.02951958642547
0,62,189.9001953069764
1,62,189.8623398408655
2,62,189.82448437475458
3,62,189.78662890864368
4,62,189.74877344253275
5,62,189.71091797642185
6,62,189.67306251031093
7,62,189.63520704420003
8,62,189.5973515780891
9,62,189.5594961119782
10,62,189.5216406458673
11,62,189.48378517975638
12,62,189.44592971364548
13,62,189.40807424753456
14,62,189.37021878142366
15,62,189.33236331531273
16,62,189.29450784920184
17,62,189.25665238309094
18,62,189.21879691698
19,62,189.1809414508691
20,62,189.1430859847582
21,62,189.1052305186473
22,62,189.06737505253636
23,62,189.02951958642547
0,62,189.9001953069764
1,62,189.8623398408655
2,62,189.82448437475458
3,62,189.78662890864368
4,62,189.74877344253275
5,62,189.71091797642185
6,62,189.67306251031093
7,62,189.63520704420003
8,62,189.5973515780891
9,62,189.5594961119782
10,62,189.5216406458673
11,62,189.48378517975638
12,62,189.44592971364548
13,62,189.40807424753456
14,62,189.37021878142366
15,62,189.33236331531273
16,62,189.29450784920184
17,62,189.25665238309094
18,62,189.21879691698
19,62,189.1809414508691
20,62,189.1430859847582
21,62,189.1052305186473
22,62,189.06737505253636
23,62,189.02951958642547
0,62,189.9001953069764
1,63,189.8623398408655
2,63,189.82448437475458
3,63,189.78662890864368
4,63,189.74877344253275
5,63,189.71091797642185
6,63,189.67306251031093
7,63,189.63520704420003
8,63,189.5973515780891
9,63,189.5594961119782
10,63,189.5216406458673
11,63,189.48378517975638
12,63,189.44592971364548
13,63,189.40807424753456
14,63,189.37021878142366
15,63,189.33236331531273
16,63,189.29450784920184
17,63,189.25665238309094
18,63,189.21879691698
19,63,189.1809414508691
20,63,189.1430859847582
21,63,189.1052305186473
22,63,189.06737505253636
23,63,189.02951958642547
0,63,189.9001953069764
1,63,189.8623398408655
2,63,189.82448437475458
3,63,189.78662890864368
4,63,189.74877344253275
5,63,189.71091797642185
6,63,189.67306251031093
7,63,189.63520704420003
8,63,189.5973515780891
9,63,189.5594961119782
10,63,189.5216406458673
11,63,189.48378517975638
12,63,189.44592971364548
13,63,189.40807424753456
14,63,189.37021878142366
15,63,189.33236331531273
16,63,189.29450784920184
17,63,189.25665238309094
18,64,189.21879691698
19,64,189.1809414508691
20,64,189.1430859847582
21,64,189.1052305186473
22,64,189.06737505253636
23,64,189.02951958642547
0,64,189.9001953069764
1,64,189.8623398408655
2,64,189.82448437475458
3,64,189.78662890864368
4,64,189.74877344253275
5,64,189.71091797642185
6,64,189.67306251031093
7,64,189.63520704420003
8,64,189.5973515780891
9,64,189.5594961119782
10,64,189.5216406458673
11,64,189.48378517975638
12,64,189.44592971364548
13,64,189.40807424753456
14,64,189.37021878142366
15,64,189.33236331531273
16,64,189.29450784920184
17,64,189.25665238309094
18,64,189.21879691698
19,64,189.1809414508691
20,64,189.1430859847582
21,64,189.1052305186473
22,64,189.06737505253636
23,64,189.02951958642547
0,64,189.9001953069764
1,64,189.8623398408655
2,64,189.82448437475458
3,64,189.78662890864368
4,64,189.74877344253275
5,64,189.71091797642185
6,64,189.67306251031093
7,64,189.63520704420003
8,64,189.5973515780891
9,64,189.5594961119782
10,64,189.5216406458673
11,64,189.48378517975638
12,64,189.44592971364548
13,64,189.40807424753456
14,64,189.37021878142366
15,64,189.33236331531273
16,64,189.29450784920184
17,64,189.25665238309094
18,64,189.21879691698
19,64,189.1809414508691
20,64,189.1430859847582
21,64,189.1052305186473
22,64,189.06737505253636
23,64,189.02951958642547
0,64,189.9001953069764
1,64,189.8623398408655
2,64,189.82448437475458
3,64,189.78662890864368
4,64,189.74877344253275
5,64,189.71091797642185
6,64,189.67306251031093
7,64,189.63520704420003
8,64,189.5973515780891
9,64,189.5594961119782
10,65,189.5216406458673
11,65,189.48378517975638
12,65,189.44592971364548
13,65,189.40807424753456
14,65,189.37021878142366
15,65,189.33236331531273
16,65,189.29450784920184
17,65,189.25665238309094
18,65,189.21879691698
19,65,189.1809414508691
20,65,189.1430859847582
21,65,189.1052305186473
22,65,189.06737505253636
23,65,189.02951958642547
0,65,189.9001953069764
1,65,189.8623398408655
2,65,189.82448437475458
3,65,189.78662890864368
4,65,189.74877344253275
5,65,189.71091797642185
6,65,189.67306251031093
7,65,189.63520704420003
8,65,189.5973515780891
9,65,189.5594961119782
10,65,189.5216406458673
11,65,189.48378517975638
12,65,189.44592971364548
13,65,189.40807424753456
14,65,189.37021878142366
15,65,189.33236331531273
16,65,189.29450784920184
17,65,189.25665238309094
18,65,189.21879691698
19,65,189.1809414508691
20,65,189.1430859847582
21,65,189.1052305186473
22,65,189.06737505253636
23,65,189.02951958642547
0,65,189.9001953069764
1,65,189.8623398408655
2,65,189.82448437475458
3,66,189.78662890864368
4,66,189.74877344253275
5,66,189.71091797642185
6,66,189.67306251031093
7,66,189.63520704420003
8,66,189.5973515780891
9,66,189.5594961119782
10,66,189.5216406458673
11,66,189.48378517975638
12,66,189.44592971364548
13,66,189.40807424753456
14,66,189.37021878142366
15,66,189.33236331531273
16,66,189.29450784920184
17,66,189.25665238309094
18,66,189.21879691698
19,66,189.1809414508691
20,66,189.1430859847582
21,66,189.1052305186473
22,66,189.06737505253636
23,66,189.02951958642547
0,66,189.9001953069764
1,66,189.8623398408655
2,66,189.82448437475458
3,66,189.78662890864368
4,66,189.74877344253275
5,66,189.71091797642185
6,66,189.67306251031093
7,66,189.63520704420003
8,66,189.5973515780891
9,66,189.5594961119782
10,66,189.5216406458673
11,66,189.48378517975638
12,66,189.44592971364548
13,66,189.40807424753456
14,66,189.37021878142366
15,66,189.33236331531273
16,66,189.29450784920184
17,66,189.25665238309094
18,66,189.21879691698
19,66,189.1809414508691
20,66,189.1430859847582
21,66,189.1052305186473
22,67,189.06737505253636
23,67,189.02951958642547
0,67,189.9001953069764
1,67,189.8623398408655
2,67,189.82448437475458
3,67,189.78662890864368
4,67,189.74877344253275
5,67,189.71091797642185
6,67,189.67306251031093
7,67,189.63520704420003
8,67,189.5973515780891
9,67,189.5594961119782
10,67,189.5216406458673
11,67,189.48378517975638
12,67,189.44592971364548
13,67,189.40807424753456
14,67,189.37021878142366
15,67,189.33236331531273
16,67,189.29450784920184
17,67,189.25665238309094
7,67,189.63520704420003
8,67,189.5973515780891
9,67,189.5594961119782
10,67,189.5216406458673
11,67,189.48378517975638
12,67,189.44592971364548
13,67,189.40807424753456
14,67,189.37021878142366
15,67,189.33236331531273
16,67,189.29450784920184
17,67,189.25665238309094
18,67,189.21879691698
19,67,189.1809414508691
20,68,189.1430859847582
21,68,189.1052305186473
22,68,189.06737505253636
23,68,189.02951958642547
0,68,189.9001953069764
1,68,189.8623398408655
2,68,189.82448437475458
3,68,189.78662890864368
4,68,189.74877344253275
5,68,189.71091797642185
6,68,189.67306251031093
7,68,189.63520704420003
8,68,189.5973515780891
9,68,189.5594961119782
10,68,189.5216406458673
11,68,189.48378517975638
12,68,189.44592971364548
13,68,189.40807424753456
14,68,189.37021878142366
15,68,189.33236331531273
16,68,189.29450784920184
17,68,189.25665238309094
18,68,189.21879691698
19,68,189.1809414508691
20,68,189.1430859847582
21,68,189.1052305186473
22,68,189.06737505253636
23,68,189.02951958642547
0,68,189.9001953069764
1,68,189.8623398408655
2,68,189.82448437475458
3,68,189.78662890864368
4,68,189.74877344253275
5,68,189.71091797642185
6,68,189.67306251031093
7,68,189.63520704420003
8,68,189.5973515780891
9,68,189.5594961119782
10,68,189.5216406458673
11,68,189.48378517975638
12,68,189.44592971364548
13,68,189.40807424753456
14,68,189.37021878142366
15,68,189.33236331531273
16,68,189.29450784920184
17,69,189.25665238309094
18,69,189.21879691698
19,69,189.1809414508691
20,69,189.1430859847582
21,69,189.1052305186473
22,69,189.06737505253636
23,69,189.02951958642547
0,69,189.9001953069764
1,69,189.8623398408655
2,69,189.82448437475458
3,69,189.78662890864368
4,69,189.74877344253275
5,69,189.71091797642185
6,69,189.67306251031093
7,69,189.63520704420003
8,69,189.5973515780891
9,69,189.5594961119782
10,69,189.5216406458673
11,69,189.48378517975638
12,69,189.44592971364548
13,69,189.40807424753456
14,69,189.37021878142366
15,69,189.33236331531273
16,69,189.29450784920184
17,69,189.25665238309094
18,69,189.21879691698
19,69,189.1809414508691
20,69,189.1430859847582
21,69,189.1052305186473
22,69,189.06737505253636
23,69,189.02951958642547
0,69,189.9001953069764
1,69,189.8623398408655
2,69,189.82448437475458
3,69,189.78662890864368
4,69,189.74877344253275
5,69,189.71091797642185
6,69,189.67306251031093
7,69,189.63520704420003
8,69,189.5973515780891
9,69,189.5594961119782
10,69,189.5216406458673
11,69,189.48378517975638
12,69,189.44592971364548
13,69,189.40807424753456
14,69,189.37021878142366
15,69,189.33236331531273
16,69,189.29450784920184
17,69,189.25665238309094
18,69,189.21879691698
19,69,189.1809414508691
20,69,189.1430859847582
21,69,189.1052305186473
22,69,189.06737505253636
23,70,189.02951958642547
0,70,189.9001953069764
1,70,189.8623398408655
2,70,189.82448437475458
3,70,189.78662890864368
4,70,189.74877344253275
5,70,189.71091797642185
6,70,189.67306251031093
7,70,189.63520704420003
8,70,189.5973515780891
9,70,189.5594961119782
10,70,189.5216406458673
11,70,189.48378517975638
12,70,189.44592971364548
13,70,189.40807424753456
14,70,189.37021878142366
15,70,189.33236331531273
16,70,189.29450784920184
17,70,189.25665238309094
18,70,189.21879691698
19,70,189.1809414508691
20,70,189.1430859847582
21,70,189.1052305186473
22,70,189.06737505253636
23,70,189.02951958642547
0,70,189.9001953069764
1,70,189.8623398408655
2,70,189.82448437475458
3,70,189.78662890864368
4,70,189.74877344253275
5,70,189.71091797642185
6,70,189.67306251031093
7,70,189.63520704420003
8,70,189.5973515780891
9,70,189.5594961119782
10,70,189.5216406458673
11,70,189.48378517975638
12,70,189.44592971364548
13,70,189.40807424753456
14,70,189.37021878142366
15,70,189.33236331531273
16,70,189.29450784920184
17,70,189.25665238309094
18,70,189.21879691698
19,70,189.1809414508691
20,70,189.1430859847582
21,70,189.1052305186473
22,70,189.06737505253636
23,70,189.02951958642547
0,71,189.9001953069764
1,71,189.8623398408655
2,71,189.82448437475458
3,71,189.78662890864368
4,71,189.74877344253275
5,71,189.71091797642185
6,71,189.67306251031093
7,71,189.63520704420003
