windspeed,hr,Predicted Y
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
0.1045,4,11.561349973036885
0.1045,5,11.561349973036885
0.1045,6,11.561349973036885
0.1045,7,11.561349973036885
0.1045,8,11.561349973036885
0.1045,9,11.561349973036885
0.1045,10,11.561349973036885
0.1045,11,11.561349973036885
0.1045,12,11.561349973036885
0.1045,13,11.561349973036885
0.1045,14,11.561349973036885
0.1045,15,11.561349973036885
0.1045,16,11.561349973036885
0.1045,17,11.561349973036885
0.1045,18,11.561349973036885
0.1045,19,11.561349973036885
0.1045,20,11.561349973036885
0.1045,21,11.561349973036885
0.1045,22,11.561349973036885
0.1045,23,11.561349973036885
0.1045,0,11.561349973036885
0.1045,1,11.561349973036885
0.1045,2,11.561349973036885
0.1045,3,11.561349973036885
