casual,yr,Predicted Y
75,0,0.5594987637635955
46,0,0.5175087059240937
23,0,0.48420624625828185
15,0,0.4726227820266951
10,0,0.4653831168819534
8,0,0.46248725082405673
4,0,0.45669551870826336
1,0,0.45235171962141835
1,0,0.45235171962141835
2,0,0.45379965265036665
4,0,0.45669551870826336
21,0,0.48131038020038514
27,0,0.4899979783740752
28,0,0.4914459114030235
43,0,0.5131649068372487
56,0,0.5319880362135772
51,0,0.5247483710688354
43,0,0.5131649068372487
67,0,0.5479152995320089
69,0,0.5508111655899055
80,0,0.5667384289083373
85,0,0.573978094053079
87,0,0.5768739601109757
92,0,0.5841136252557173
66,0,0.5464673665030605
50,0,0.523300438039887
41,0,0.510269040779352
33,0,0.49868557654776524
19,0,0.4784145141424885
20,0,0.47986244717143683
8,0,0.46248725082405673
18,0,0.4769665811135401
7,0,0.46103931779510837
6,0,0.45959138476616
12,0,0.4682789829398501
7,0,0.46103931779510837
27,0,0.4899979783740752
47,0,0.518956638953042
99,0,0.5942491564583557
122,0,0.6275516161241677
140,0,0.6536144106452377
140,0,0.6536144106452377
151,0,0.6695416739636695
157,0,0.6782292721373595
175,0,0.7042920666584297
152,0,0.6709896069926178
108,0,0.6072805537188908
121,0,0.6261036830952192
74,0,0.5580508307346472
62,0,0.5406756343872672
61,0,0.5392277013583188
49,0,0.5218525050109387
30,0,0.49434177746092023
17,0,0.47551864808459177
17,0,0.47551864808459177
12,0,0.4682789829398501
3,0,0.455247585679315
3,0,0.455247585679315
7,0,0.46103931779510837
24,0,0.4856541792872302
29,0,0.4928938444319719
75,0,0.5594987637635955
136,0,0.6478226785294444
127,0,0.6347912812689094
175,0,0.7042920666584297
197,0,0.7361465932952932
197,0,0.7361465932952932
174,0,0.7028441336294813
177,0,0.7071879327163264
178,0,0.7086358657452747
117,0,0.6203119509794259
89,0,0.5797698261688724
55,0,0.5305401031846287
48,0,0.5204045719819903
19,0,0.4784145141424885
14,0,0.47117484899774675
7,0,0.46103931779510837
4,0,0.45669551870826336
3,0,0.455247585679315
0,0,0.45090378659247
1,0,0.45235171962141835
1,0,0.45235171962141835
4,0,0.45669551870826336
14,0,0.47117484899774675
29,0,0.4928938444319719
37,0,0.5044773086635586
55,0,0.5305401031846287
55,0,0.5305401031846287
40,0,0.5088211077504037
37,0,0.5044773086635586
58,0,0.5348839022714738
76,0,0.5609466967925439
53,0,0.527644237126732
90,0,0.5812177591978207
79,0,0.565290495879389
56,0,0.5319880362135772
54,0,0.5290921701556804
52,0,0.5261963040977837
33,0,0.49868557654776524
16,0,0.47407071505564347
5,0,0.4581434517372117
5,0,0.4581434517372117
2,0,0.45379965265036665
0,0,0.45090378659247
1,0,0.45235171962141835
1,0,0.45235171962141835
7,0,0.46103931779510837
27,0,0.4899979783740752
39,0,0.5073731747214553
38,0,0.505925241692507
45,0,0.5160607728951453
49,0,0.5218525050109387
41,0,0.510269040779352
33,0,0.49868557654776524
43,0,0.5131649068372487
39,0,0.5073731747214553
41,0,0.510269040779352
70,0,0.5522590986188539
68,0,0.5493632325609572
44,0,0.514612839866197
50,0,0.523300438039887
31,0,0.4957897104898686
30,0,0.49434177746092023
23,0,0.48420624625828185
11,0,0.46683104991090174
10,0,0.4653831168819534
7,0,0.46103931779510837
2,0,0.45379965265036665
0,0,0.45090378659247
3,0,0.455247585679315
12,0,0.4682789829398501
18,0,0.4769665811135401
41,0,0.510269040779352
32,0,0.4972376435188169
31,0,0.4957897104898686
53,0,0.527644237126732
55,0,0.5305401031846287
45,0,0.5160607728951453
50,0,0.523300438039887
43,0,0.5131649068372487
60,0,0.5377797683293705
78,0,0.5638425628504407
78,0,0.5638425628504407
60,0,0.5377797683293705
69,0,0.5508111655899055
26,0,0.48855004534512686
32,0,0.4972376435188169
32,0,0.4972376435188169
15,0,0.4726227820266951
13,0,0.46972691596879845
2,0,0.45379965265036665
2,0,0.45379965265036665
2,0,0.45379965265036665
1,0,0.45235171962141835
4,0,0.45669551870826336
29,0,0.4928938444319719
44,0,0.514612839866197
33,0,0.49868557654776524
35,0,0.501581442605662
47,0,0.518956638953042
50,0,0.523300438039887
70,0,0.5522590986188539
46,0,0.5175087059240937
64,0,0.5435715004451638
63,0,0.5421235674162155
98,0,0.5928012234294074
114,0,0.6159681518925809
89,0,0.5797698261688724
55,0,0.5305401031846287
81,0,0.5681863619372857
43,0,0.5131649068372487
27,0,0.4899979783740752
20,0,0.47986244717143683
15,0,0.4726227820266951
6,0,0.45959138476616
5,0,0.4581434517372117
1,0,0.45235171962141835
3,0,0.455247585679315
11,0,0.46683104991090174
25,0,0.4871021123161785
39,0,0.5073731747214553
58,0,0.5348839022714738
61,0,0.5392277013583188
68,0,0.5493632325609572
83,0,0.5710822279951823
83,0,0.5710822279951823
78,0,0.5638425628504407
82,0,0.569634294966234
85,0,0.573978094053079
99,0,0.5942491564583557
98,0,0.5928012234294074
80,0,0.5667384289083373
84,0,0.5725301610241307
69,0,0.5508111655899055
49,0,0.5218525050109387
44,0,0.514612839866197
31,0,0.4957897104898686
20,0,0.47986244717143683
9,0,0.4639351838530051
5,0,0.4581434517372117
3,0,0.455247585679315
1,0,0.45235171962141835
11,0,0.46683104991090174
10,0,0.4653831168819534
38,0,0.505925241692507
55,0,0.5305401031846287
103,0,0.6000408885741491
144,0,0.6594061427610312
142,0,0.6565102767031344
178,0,0.7086358657452747
177,0,0.7071879327163264
168,0,0.6941565354557913
206,0,0.7491779905558282
179,0,0.710083798774223
193,0,0.7303548611794999
156,0,0.6767813391084112
136,0,0.6478226785294444
95,0,0.5884574243425624
78,0,0.5638425628504407
66,0,0.5464673665030605
47,0,0.518956638953042
23,0,0.48420624625828185
19,0,0.4784145141424885
8,0,0.46248725082405673
3,0,0.455247585679315
0,0,0.45090378659247
0,0,0.45090378659247
3,0,0.455247585679315
39,0,0.5073731747214553
82,0,0.569634294966234
131,0,0.6405830133847027
215,0,0.7622093878163634
198,0,0.7375945263242416
248,0,0.8099911777716586
225,0,0.7766887181058467
194,0,0.7318027942084482
195,0,0.7332507272373965
181,0,0.7129796648321197
74,0,0.5580508307346472
100,0,0.5956970894873042
83,0,0.5710822279951823
75,0,0.5594987637635955
69,0,0.5508111655899055
70,0,0.5522590986188539
63,0,0.5421235674162155
43,0,0.5131649068372487
33,0,0.49868557654776524
13,0,0.46972691596879845
8,0,0.46248725082405673
1,0,0.45235171962141835
5,0,0.4581434517372117
17,0,0.47551864808459177
42,0,0.5117169738083003
142,0,0.6565102767031344
166,0,0.6912606693978947
177,0,0.7071879327163264
237,0,0.7940639144532269
242,0,0.8013035795979686
235,0,0.7911680483953302
224,0,0.7752407850768984
236,0,0.7926159814242785
240,0,0.7984077135400718
222,0,0.7723449190190017
170,0,0.697052401513688
195,0,0.7332507272373965
195,0,0.7332507272373965
115,0,0.6174160849215292
44,0,0.514612839866197
19,0,0.4784145141424885
15,0,0.4726227820266951
8,0,0.46248725082405673
1,0,0.45235171962141835
1,0,0.45235171962141835
1,0,0.45235171962141835
3,0,0.455247585679315
22,0,0.4827583132293335
41,0,0.510269040779352
50,0,0.523300438039887
55,0,0.5305401031846287
75,0,0.5594987637635955
71,0,0.5537070316478022
67,0,0.5479152995320089
66,0,0.5464673665030605
51,0,0.5247483710688354
79,0,0.565290495879389
79,0,0.565290495879389
70,0,0.5522590986188539
71,0,0.5537070316478022
59,0,0.536331835300422
77,0,0.5623946298214922
31,0,0.4957897104898686
19,0,0.4784145141424885
11,0,0.46683104991090174
4,0,0.45669551870826336
1,0,0.45235171962141835
0,0,0.45090378659247
0,0,0.45090378659247
5,0,0.4581434517372117
9,0,0.4639351838530051
24,0,0.4856541792872302
31,0,0.4957897104898686
31,0,0.4957897104898686
13,0,0.46972691596879845
24,0,0.4856541792872302
38,0,0.505925241692507
33,0,0.49868557654776524
50,0,0.523300438039887
55,0,0.5305401031846287
57,0,0.5334359692425255
79,0,0.565290495879389
77,0,0.5623946298214922
71,0,0.5537070316478022
55,0,0.5305401031846287
66,0,0.5464673665030605
30,0,0.49434177746092023
20,0,0.47986244717143683
6,0,0.45959138476616
2,0,0.45379965265036665
1,0,0.45235171962141835
2,0,0.45379965265036665
0,0,0.45090378659247
2,0,0.45379965265036665
11,0,0.46683104991090174
13,0,0.46972691596879845
28,0,0.4914459114030235
25,0,0.4871021123161785
29,0,0.4928938444319719
30,0,0.49434177746092023
32,0,0.4972376435188169
48,0,0.5204045719819903
39,0,0.5073731747214553
47,0,0.518956638953042
47,0,0.518956638953042
80,0,0.5667384289083373
70,0,0.5522590986188539
79,0,0.565290495879389
61,0,0.5392277013583188
39,0,0.5073731747214553
32,0,0.4972376435188169
31,0,0.4957897104898686
6,0,0.45959138476616
9,0,0.4639351838530051
10,0,0.4653831168819534
2,0,0.45379965265036665
7,0,0.46103931779510837
3,0,0.455247585679315
11,0,0.46683104991090174
30,0,0.49434177746092023
36,0,0.5030293756346103
30,0,0.49434177746092023
30,0,0.49434177746092023
61,0,0.5392277013583188
49,0,0.5218525050109387
54,0,0.5290921701556804
53,0,0.527644237126732
39,0,0.5073731747214553
27,0,0.4899979783740752
6,0,0.45959138476616
35,0,0.501581442605662
45,0,0.5160607728951453
30,0,0.49434177746092023
46,0,0.5175087059240937
33,0,0.49868557654776524
40,0,0.5088211077504037
31,0,0.4957897104898686
5,0,0.4581434517372117
12,0,0.4682789829398501
7,0,0.46103931779510837
2,0,0.45379965265036665
4,0,0.45669551870826336
11,0,0.46683104991090174
21,0,0.48131038020038514
68,0,0.5493632325609572
77,0,0.5623946298214922
87,0,0.5768739601109757
101,0,0.5971450225162525
145,0,0.6608540757899795
167,0,0.692708602426843
158,0,0.6796772051663079
182,0,0.7144275978610681
171,0,0.6985003345426364
160,0,0.6825730712242046
132,0,0.642030946413651
128,0,0.6362392142978577
129,0,0.637687147326806
83,0,0.5710822279951823
60,0,0.5377797683293705
47,0,0.518956638953042
42,0,0.5117169738083003
19,0,0.4784145141424885
28,0,0.4914459114030235
6,0,0.45959138476616
0,0,0.45090378659247
7,0,0.46103931779510837
8,0,0.46248725082405673
27,0,0.4899979783740752
27,0,0.4899979783740752
62,0,0.5406756343872672
95,0,0.5884574243425624
110,0,0.6101764197767875
133,0,0.6434788794425994
139,0,0.6521664776162894
122,0,0.6275516161241677
142,0,0.6565102767031344
128,0,0.6362392142978577
146,0,0.6623020088189278
141,0,0.655062343674186
120,0,0.6246557500662709
101,0,0.5971450225162525
65,0,0.5450194334741122
56,0,0.5319880362135772
19,0,0.4784145141424885
10,0,0.4653831168819534
5,0,0.4581434517372117
8,0,0.46248725082405673
2,0,0.45379965265036665
0,0,0.45090378659247
5,0,0.4581434517372117
19,0,0.4784145141424885
28,0,0.4914459114030235
35,0,0.501581442605662
41,0,0.510269040779352
44,0,0.514612839866197
39,0,0.5073731747214553
40,0,0.5088211077504037
22,0,0.4827583132293335
40,0,0.5088211077504037
38,0,0.505925241692507
57,0,0.5334359692425255
59,0,0.536331835300422
57,0,0.5334359692425255
80,0,0.5667384289083373
42,0,0.5117169738083003
21,0,0.48131038020038514
20,0,0.47986244717143683
11,0,0.46683104991090174
3,0,0.455247585679315
6,0,0.45959138476616
2,0,0.45379965265036665
2,0,0.45379965265036665
0,0,0.45090378659247
4,0,0.45669551870826336
13,0,0.46972691596879845
29,0,0.4928938444319719
35,0,0.501581442605662
27,0,0.4899979783740752
38,0,0.505925241692507
39,0,0.5073731747214553
38,0,0.505925241692507
32,0,0.4972376435188169
33,0,0.49868557654776524
37,0,0.5044773086635586
25,0,0.4871021123161785
48,0,0.5204045719819903
39,0,0.5073731747214553
42,0,0.5117169738083003
57,0,0.5334359692425255
49,0,0.5218525050109387
44,0,0.514612839866197
20,0,0.47986244717143683
9,0,0.4639351838530051
1,0,0.45235171962141835
2,0,0.45379965265036665
0,0,0.45090378659247
0,0,0.45090378659247
4,0,0.45669551870826336
18,0,0.4769665811135401
32,0,0.4972376435188169
31,0,0.4957897104898686
23,0,0.48420624625828185
33,0,0.49868557654776524
55,0,0.5305401031846287
40,0,0.5088211077504037
39,0,0.5073731747214553
27,0,0.4899979783740752
13,0,0.46972691596879845
23,0,0.48420624625828185
70,0,0.5522590986188539
51,0,0.5247483710688354
79,0,0.565290495879389
61,0,0.5392277013583188
56,0,0.5319880362135772
48,0,0.5204045719819903
33,0,0.49868557654776524
14,0,0.47117484899774675
4,0,0.45669551870826336
3,0,0.455247585679315
1,0,0.45235171962141835
0,0,0.45090378659247
6,0,0.45959138476616
14,0,0.47117484899774675
23,0,0.48420624625828185
53,0,0.527644237126732
29,0,0.4928938444319719
32,0,0.4972376435188169
38,0,0.505925241692507
51,0,0.5247483710688354
39,0,0.5073731747214553
49,0,0.5218525050109387
42,0,0.5117169738083003
43,0,0.5131649068372487
78,0,0.5638425628504407
94,0,0.587009491313614
67,0,0.5479152995320089
81,0,0.5681863619372857
58,0,0.5348839022714738
42,0,0.5117169738083003
27,0,0.4899979783740752
23,0,0.48420624625828185
7,0,0.46103931779510837
16,0,0.47407071505564347
1,0,0.45235171962141835
2,0,0.45379965265036665
7,0,0.46103931779510837
12,0,0.4682789829398501
17,0,0.47551864808459177
50,0,0.523300438039887
31,0,0.4957897104898686
59,0,0.536331835300422
73,0,0.5566028977056989
61,0,0.5392277013583188
85,0,0.573978094053079
105,0,0.6029367546320458
74,0,0.5580508307346472
96,0,0.5899053573715107
104,0,0.6014888216030975
102,0,0.5985929555452008
114,0,0.6159681518925809
92,0,0.5841136252557173
75,0,0.5594987637635955
71,0,0.5537070316478022
41,0,0.510269040779352
42,0,0.5117169738083003
24,0,0.4856541792872302
10,0,0.4653831168819534
6,0,0.45959138476616
9,0,0.4639351838530051
4,0,0.45669551870826336
16,0,0.47407071505564347
14,0,0.47117484899774675
37,0,0.5044773086635586
72,0,0.5551549646767505
114,0,0.6159681518925809
171,0,0.6985003345426364
187,0,0.7216672630058099
221,0,0.7708969859900534
201,0,0.7419383254110865
205,0,0.7477300575268799
183,0,0.7158755308900164
234,0,0.7897201153663818
185,0,0.718771396947913
164,0,0.6883648033399979
108,0,0.6072805537188908
85,0,0.573978094053079
65,0,0.5450194334741122
61,0,0.5392277013583188
34,0,0.5001335095767135
16,0,0.47407071505564347
28,0,0.4914459114030235
21,0,0.48131038020038514
4,0,0.45669551870826336
4,0,0.45669551870826336
10,0,0.4653831168819534
20,0,0.47986244717143683
45,0,0.5160607728951453
74,0,0.5580508307346472
127,0,0.6347912812689094
147,0,0.6637499418478762
177,0,0.7071879327163264
200,0,0.7404903923821382
168,0,0.6941565354557913
129,0,0.637687147326806
129,0,0.637687147326806
133,0,0.6434788794425994
147,0,0.6637499418478762
145,0,0.6608540757899795
85,0,0.573978094053079
59,0,0.536331835300422
65,0,0.5450194334741122
39,0,0.5073731747214553
21,0,0.48131038020038514
17,0,0.47551864808459177
2,0,0.45379965265036665
3,0,0.455247585679315
1,0,0.45235171962141835
2,0,0.45379965265036665
10,0,0.4653831168819534
22,0,0.4827583132293335
18,0,0.4769665811135401
33,0,0.49868557654776524
52,0,0.5261963040977837
42,0,0.5117169738083003
39,0,0.5073731747214553
27,0,0.4899979783740752
32,0,0.4972376435188169
53,0,0.527644237126732
45,0,0.5160607728951453
72,0,0.5551549646767505
80,0,0.5667384289083373
63,0,0.5421235674162155
91,0,0.582665692226769
48,0,0.5204045719819903
36,0,0.5030293756346103
32,0,0.4972376435188169
25,0,0.4871021123161785
7,0,0.46103931779510837
9,0,0.4639351838530051
2,0,0.45379965265036665
1,0,0.45235171962141835
0,0,0.45090378659247
8,0,0.46248725082405673
28,0,0.4914459114030235
31,0,0.4957897104898686
22,0,0.4827583132293335
29,0,0.4928938444319719
29,0,0.4928938444319719
26,0,0.48855004534512686
33,0,0.49868557654776524
41,0,0.510269040779352
48,0,0.5204045719819903
61,0,0.5392277013583188
68,0,0.5493632325609572
80,0,0.5667384289083373
54,0,0.5290921701556804
48,0,0.5204045719819903
47,0,0.518956638953042
36,0,0.5030293756346103
19,0,0.4784145141424885
11,0,0.46683104991090174
4,0,0.45669551870826336
2,0,0.45379965265036665
2,0,0.45379965265036665
0,0,0.45090378659247
4,0,0.45669551870826336
5,0,0.4581434517372117
27,0,0.4899979783740752
34,0,0.5001335095767135
28,0,0.4914459114030235
34,0,0.5001335095767135
26,0,0.48855004534512686
28,0,0.4914459114030235
23,0,0.48420624625828185
44,0,0.514612839866197
36,0,0.5030293756346103
30,0,0.49434177746092023
50,0,0.523300438039887
68,0,0.5493632325609572
59,0,0.536331835300422
45,0,0.5160607728951453
33,0,0.49868557654776524
25,0,0.4871021123161785
26,0,0.48855004534512686
13,0,0.46972691596879845
5,0,0.4581434517372117
2,0,0.45379965265036665
1,0,0.45235171962141835
0,0,0.45090378659247
2,0,0.45379965265036665
6,0,0.45959138476616
23,0,0.48420624625828185
23,0,0.48420624625828185
34,0,0.5001335095767135
31,0,0.4957897104898686
27,0,0.4899979783740752
29,0,0.4928938444319719
21,0,0.48131038020038514
50,0,0.523300438039887
40,0,0.5088211077504037
43,0,0.5131649068372487
40,0,0.5088211077504037
39,0,0.5073731747214553
51,0,0.5247483710688354
38,0,0.505925241692507
38,0,0.505925241692507
36,0,0.5030293756346103
40,0,0.5088211077504037
9,0,0.4639351838530051
7,0,0.46103931779510837
0,0,0.45090378659247
1,0,0.45235171962141835
8,0,0.46248725082405673
2,0,0.45379965265036665
13,0,0.46972691596879845
20,0,0.47986244717143683
30,0,0.49434177746092023
31,0,0.4957897104898686
32,0,0.4972376435188169
23,0,0.48420624625828185
20,0,0.47986244717143683
25,0,0.4871021123161785
24,0,0.4856541792872302
32,0,0.4972376435188169
29,0,0.4928938444319719
35,0,0.501581442605662
34,0,0.5001335095767135
40,0,0.5088211077504037
46,0,0.5175087059240937
38,0,0.505925241692507
44,0,0.514612839866197
19,0,0.4784145141424885
16,0,0.47407071505564347
13,0,0.46972691596879845
13,0,0.46972691596879845
6,0,0.45959138476616
5,0,0.4581434517372117
1,0,0.45235171962141835
6,0,0.45959138476616
7,0,0.46103931779510837
24,0,0.4856541792872302
30,0,0.49434177746092023
61,0,0.5392277013583188
62,0,0.5406756343872672
71,0,0.5537070316478022
78,0,0.5638425628504407
84,0,0.5725301610241307
78,0,0.5638425628504407
70,0,0.5522590986188539
70,0,0.5522590986188539
62,0,0.5406756343872672
80,0,0.5667384289083373
47,0,0.518956638953042
39,0,0.5073731747214553
37,0,0.5044773086635586
27,0,0.4899979783740752
42,0,0.5117169738083003
33,0,0.49868557654776524
12,0,0.4682789829398501
17,0,0.47551864808459177
1,0,0.45235171962141835
5,0,0.4581434517372117
9,0,0.4639351838530051
6,0,0.45959138476616
22,0,0.4827583132293335
42,0,0.5117169738083003
61,0,0.5392277013583188
74,0,0.5580508307346472
85,0,0.573978094053079
90,0,0.5812177591978207
79,0,0.565290495879389
68,0,0.5493632325609572
62,0,0.5406756343872672
75,0,0.5594987637635955
67,0,0.5479152995320089
70,0,0.5522590986188539
52,0,0.5261963040977837
42,0,0.5117169738083003
23,0,0.48420624625828185
13,0,0.46972691596879845
17,0,0.47551864808459177
4,0,0.45669551870826336
3,0,0.455247585679315
2,0,0.45379965265036665
0,0,0.45090378659247
2,0,0.45379965265036665
7,0,0.46103931779510837
20,0,0.47986244717143683
34,0,0.5001335095767135
11,0,0.46683104991090174
30,0,0.49434177746092023
24,0,0.4856541792872302
17,0,0.47551864808459177
14,0,0.47117484899774675
28,0,0.4914459114030235
16,0,0.47407071505564347
37,0,0.5044773086635586
48,0,0.5204045719819903
60,0,0.5377797683293705
62,0,0.5406756343872672
55,0,0.5305401031846287
41,0,0.510269040779352
13,0,0.46972691596879845
23,0,0.48420624625828185
8,0,0.46248725082405673
6,0,0.45959138476616
1,0,0.45235171962141835
2,0,0.45379965265036665
0,0,0.45090378659247
3,0,0.455247585679315
2,0,0.45379965265036665
30,0,0.49434177746092023
32,0,0.4972376435188169
25,0,0.4871021123161785
42,0,0.5117169738083003
49,0,0.5218525050109387
25,0,0.4871021123161785
43,0,0.5131649068372487
46,0,0.5175087059240937
49,0,0.5218525050109387
41,0,0.510269040779352
72,0,0.5551549646767505
68,0,0.5493632325609572
69,0,0.5508111655899055
47,0,0.518956638953042
45,0,0.5160607728951453
27,0,0.4899979783740752
18,0,0.4769665811135401
19,0,0.4784145141424885
1,0,0.45235171962141835
1,0,0.45235171962141835
0,0,0.45090378659247
1,0,0.45235171962141835
0,0,0.45090378659247
4,0,0.45669551870826336
34,0,0.5001335095767135
28,0,0.4914459114030235
27,0,0.4899979783740752
32,0,0.4972376435188169
42,0,0.5117169738083003
37,0,0.5044773086635586
29,0,0.4928938444319719
20,0,0.47986244717143683
37,0,0.5044773086635586
40,0,0.5088211077504037
81,0,0.5681863619372857
78,0,0.5638425628504407
87,0,0.5768739601109757
55,0,0.5305401031846287
49,0,0.5218525050109387
37,0,0.5044773086635586
16,0,0.47407071505564347
14,0,0.47117484899774675
3,0,0.455247585679315
2,0,0.45379965265036665
0,0,0.45090378659247
0,0,0.45090378659247
1,0,0.45235171962141835
6,0,0.45959138476616
27,0,0.4899979783740752
47,0,0.518956638953042
21,0,0.48131038020038514
30,0,0.49434177746092023
41,0,0.510269040779352
35,0,0.501581442605662
26,0,0.48855004534512686
27,0,0.4899979783740752
22,0,0.4827583132293335
42,0,0.5117169738083003
45,0,0.5160607728951453
55,0,0.5305401031846287
37,0,0.5044773086635586
41,0,0.510269040779352
31,0,0.4957897104898686
25,0,0.4871021123161785
28,0,0.4914459114030235
12,0,0.4682789829398501
12,0,0.4682789829398501
3,0,0.455247585679315
2,0,0.45379965265036665
2,0,0.45379965265036665
4,0,0.45669551870826336
7,0,0.46103931779510837
26,0,0.48855004534512686
30,0,0.49434177746092023
28,0,0.4914459114030235
37,0,0.5044773086635586
43,0,0.5131649068372487
40,0,0.5088211077504037
42,0,0.5117169738083003
34,0,0.5001335095767135
40,0,0.5088211077504037
35,0,0.501581442605662
47,0,0.518956638953042
49,0,0.5218525050109387
22,0,0.4827583132293335
53,0,0.527644237126732
29,0,0.4928938444319719
47,0,0.518956638953042
26,0,0.48855004534512686
60,0,0.5377797683293705
15,0,0.4726227820266951
11,0,0.46683104991090174
18,0,0.4769665811135401
4,0,0.45669551870826336
4,0,0.45669551870826336
6,0,0.45959138476616
3,0,0.455247585679315
27,0,0.4899979783740752
49,0,0.5218525050109387
79,0,0.565290495879389
111,0,0.6116243528057359
111,0,0.6116243528057359
125,0,0.6318954152110127
112,0,0.6130722858346842
113,0,0.6145202188636325
126,0,0.633343348239961
93,0,0.5855615582846657
92,0,0.5841136252557173
101,0,0.5971450225162525
74,0,0.5580508307346472
82,0,0.569634294966234
80,0,0.5667384289083373
63,0,0.5421235674162155
33,0,0.49868557654776524
8,0,0.46248725082405673
19,0,0.4784145141424885
24,0,0.4856541792872302
6,0,0.45959138476616
4,0,0.45669551870826336
5,0,0.4581434517372117
19,0,0.4784145141424885
54,0,0.5290921701556804
55,0,0.5305401031846287
91,0,0.582665692226769
112,0,0.6130722858346842
146,0,0.6623020088189278
142,0,0.6565102767031344
130,0,0.6391350803557543
109,0,0.6087284867478392
98,0,0.5928012234294074
114,0,0.6159681518925809
91,0,0.582665692226769
87,0,0.5768739601109757
70,0,0.5522590986188539
68,0,0.5493632325609572
25,0,0.4871021123161785
14,0,0.47117484899774675
7,0,0.46103931779510837
5,0,0.4581434517372117
4,0,0.45669551870826336
0,0,0.45090378659247
2,0,0.45379965265036665
2,0,0.45379965265036665
3,0,0.455247585679315
24,0,0.4856541792872302
35,0,0.501581442605662
27,0,0.4899979783740752
27,0,0.4899979783740752
53,0,0.527644237126732
53,0,0.527644237126732
38,0,0.505925241692507
37,0,0.5044773086635586
52,0,0.5261963040977837
34,0,0.5001335095767135
69,0,0.5508111655899055
68,0,0.5493632325609572
63,0,0.5421235674162155
49,0,0.5218525050109387
42,0,0.5117169738083003
21,0,0.48131038020038514
14,0,0.47117484899774675
11,0,0.46683104991090174
4,0,0.45669551870826336
2,0,0.45379965265036665
0,0,0.45090378659247
0,0,0.45090378659247
4,0,0.45669551870826336
12,0,0.4682789829398501
15,0,0.4726227820266951
37,0,0.5044773086635586
31,0,0.4957897104898686
50,0,0.523300438039887
32,0,0.4972376435188169
45,0,0.5160607728951453
50,0,0.523300438039887
45,0,0.5160607728951453
48,0,0.5204045719819903
58,0,0.5348839022714738
63,0,0.5421235674162155
65,0,0.5450194334741122
85,0,0.573978094053079
40,0,0.5088211077504037
53,0,0.527644237126732
22,0,0.4827583132293335
29,0,0.4928938444319719
11,0,0.46683104991090174
7,0,0.46103931779510837
2,0,0.45379965265036665
0,0,0.45090378659247
0,0,0.45090378659247
2,0,0.45379965265036665
9,0,0.4639351838530051
19,0,0.4784145141424885
29,0,0.4928938444319719
23,0,0.48420624625828185
9,0,0.4639351838530051
29,0,0.4928938444319719
19,0,0.4784145141424885
37,0,0.5044773086635586
43,0,0.5131649068372487
31,0,0.4957897104898686
21,0,0.48131038020038514
47,0,0.518956638953042
49,0,0.5218525050109387
51,0,0.5247483710688354
7,0,0.46103931779510837
7,0,0.46103931779510837
11,0,0.46683104991090174
4,0,0.45669551870826336
2,0,0.45379965265036665
3,0,0.455247585679315
2,0,0.45379965265036665
0,0,0.45090378659247
0,0,0.45090378659247
3,0,0.455247585679315
7,0,0.46103931779510837
11,0,0.46683104991090174
29,0,0.4928938444319719
25,0,0.4871021123161785
24,0,0.4856541792872302
37,0,0.5044773086635586
53,0,0.527644237126732
63,0,0.5421235674162155
53,0,0.527644237126732
50,0,0.523300438039887
70,0,0.5522590986188539
91,0,0.582665692226769
88,0,0.578321893139924
65,0,0.5450194334741122
41,0,0.510269040779352
25,0,0.4871021123161785
33,0,0.49868557654776524
24,0,0.4856541792872302
13,0,0.46972691596879845
3,0,0.455247585679315
5,0,0.4581434517372117
0,0,0.45090378659247
1,0,0.45235171962141835
0,0,0.45090378659247
7,0,0.46103931779510837
23,0,0.48420624625828185
39,0,0.5073731747214553
43,0,0.5131649068372487
50,0,0.523300438039887
44,0,0.514612839866197
57,0,0.5334359692425255
40,0,0.5088211077504037
81,0,0.5681863619372857
50,0,0.523300438039887
76,0,0.5609466967925439
84,0,0.5725301610241307
105,0,0.6029367546320458
90,0,0.5812177591978207
70,0,0.5522590986188539
54,0,0.5290921701556804
51,0,0.5247483710688354
37,0,0.5044773086635586
29,0,0.4928938444319719
17,0,0.47551864808459177
14,0,0.47117484899774675
14,0,0.47117484899774675
5,0,0.4581434517372117
2,0,0.45379965265036665
5,0,0.4581434517372117
14,0,0.47117484899774675
27,0,0.4899979783740752
60,0,0.5377797683293705
91,0,0.582665692226769
138,0,0.6507185445873411
130,0,0.6391350803557543
176,0,0.7057399996873781
176,0,0.7057399996873781
130,0,0.6391350803557543
155,0,0.6753334060794629
61,0,0.5392277013583188
81,0,0.5681863619372857
57,0,0.5334359692425255
58,0,0.5348839022714738
28,0,0.4914459114030235
24,0,0.4856541792872302
29,0,0.4928938444319719
14,0,0.47117484899774675
10,0,0.4653831168819534
18,0,0.4769665811135401
9,0,0.4639351838530051
1,0,0.45235171962141835
1,0,0.45235171962141835
3,0,0.455247585679315
11,0,0.46683104991090174
23,0,0.48420624625828185
82,0,0.569634294966234
88,0,0.578321893139924
113,0,0.6145202188636325
161,0,0.6840210042531529
118,0,0.6217598840083742
130,0,0.6391350803557543
118,0,0.6217598840083742
74,0,0.5580508307346472
63,0,0.5421235674162155
74,0,0.5580508307346472
68,0,0.5493632325609572
50,0,0.523300438039887
36,0,0.5030293756346103
21,0,0.48131038020038514
12,0,0.4682789829398501
13,0,0.46972691596879845
4,0,0.45669551870826336
4,0,0.45669551870826336
1,0,0.45235171962141835
2,0,0.45379965265036665
1,0,0.45235171962141835
