hum,instant,Predicted Y
0.45,3670,4105.71697787968
0.45,3671,4105.71697787968
0.45,3672,4105.71697787968
0.45,3673,4105.71697787968
0.45,3674,4105.71697787968
0.45,3675,4105.71697787968
0.45,3676,4105.71697787968
0.45,3677,4105.71697787968
0.45,3678,4105.71697787968
0.45,3679,4105.71697787968
0.45,3680,4105.71697787968
0.45,3681,4105.71697787968
0.45,3682,4105.71697787968
0.45,3683,4105.71697787968
0.45,3684,4105.71697787968
0.45,3685,4105.71697787968
0.45,3686,4105.71697787968
0.45,3687,4105.71697787968
0.45,3688,4105.71697787968
0.45,3689,4105.71697787968
0.45,3690,4105.71697787968
0.45,3691,4105.71697787968
0.45,3692,4105.71697787968
0.45,3693,4105.71697787968
0.45,3694,4105.71697787968
0.45,3695,4105.71697787968
0.45,3696,4105.71697787968
0.45,3697,4105.71697787968
0.45,3698,4105.71697787968
0.45,3699,4105.71697787968
0.45,3700,4105.71697787968
0.45,3701,4105.71697787968
0.45,3702,4105.71697787968
0.45,3703,4105.71697787968
0.45,3704,4105.71697787968
0.45,3705,4105.71697787968
0.45,3706,4105.71697787968
0.45,3707,4105.71697787968
0.45,3708,4105.71697787968
0.45,3709,4105.71697787968
0.45,3710,4105.71697787968
0.45,3711,4105.71697787968
0.45,3712,4105.71697787968
0.45,3713,4105.71697787968
0.45,3714,4105.71697787968
0.45,3715,4105.71697787968
0.45,3716,4105.71697787968
0.45,3717,4105.71697787968
0.45,3718,4105.71697787968
0.45,3719,4105.71697787968
0.45,3720,4105.71697787968
0.45,3721,4105.71697787968
0.45,3722,4105.71697787968
0.45,3723,4105.71697787968
0.45,3724,4105.71697787968
0.45,3725,4105.71697787968
0.45,3726,4105.71697787968
0.45,3727,4105.71697787968
0.45,3728,4105.71697787968
0.45,3729,4105.71697787968
0.45,3730,4105.71697787968
0.45,3731,4105.71697787968
0.45,3732,4105.71697787968
0.45,3733,4105.71697787968
0.45,3734,4105.71697787968
0.45,3735,4105.71697787968
0.45,3736,4105.71697787968
0.45,3737,4105.71697787968
0.45,3738,4105.71697787968
0.45,3739,4105.71697787968
0.45,3740,4105.71697787968
0.45,3741,4105.71697787968
0.45,3742,4105.71697787968
0.45,3743,4105.71697787968
0.45,3744,4105.71697787968
0.45,3745,4105.71697787968
0.45,3746,4105.71697787968
0.45,3747,4105.71697787968
0.45,3748,4105.71697787968
0.45,3749,4105.71697787968
0.45,3750,4105.71697787968
0.45,3751,4105.71697787968
0.45,3752,4105.71697787968
0.45,3753,4105.71697787968
0.45,3754,4105.71697787968
0.45,3755,4105.71697787968
0.45,3756,4105.71697787968
0.45,3757,4105.71697787968
0.45,3758,4105.71697787968
0.45,3759,4105.71697787968
0.45,3760,4105.71697787968
0.45,3761,4105.71697787968
0.45,3762,4105.71697787968
0.45,3763,4105.71697787968
0.45,3764,4105.71697787968
0.45,3765,4105.71697787968
0.45,3766,4105.71697787968
0.46,3767,4364.381596885243
0.46,3768,4364.381596885243
0.46,3769,4364.381596885243
0.46,3770,4364.381596885243
0.46,3771,4364.381596885243
0.46,3772,4364.381596885243
0.46,3773,4364.381596885243
0.46,3774,4364.381596885243
0.46,3775,4364.381596885243
0.46,3776,4364.381596885243
0.46,3777,4364.381596885243
0.46,3778,4364.381596885243
0.46,3779,4364.381596885243
0.46,3780,4364.381596885243
0.46,3781,4364.381596885243
0.46,3782,4364.381596885243
0.46,3783,4364.381596885243
0.46,3784,4364.381596885243
0.46,3785,4364.381596885243
0.46,3786,4364.381596885243
0.46,3787,4364.381596885243
0.46,3788,4364.381596885243
0.46,3789,4364.381596885243
0.46,3790,4364.381596885243
0.46,3791,4364.381596885243
0.46,3792,4364.381596885243
0.46,3793,4364.381596885243
0.46,3794,4364.381596885243
0.46,3795,4364.381596885243
0.46,3796,4364.381596885243
0.46,3797,4364.381596885243
0.46,3798,4364.381596885243
0.46,3799,4364.381596885243
0.46,3800,4364.381596885243
0.46,3801,4364.381596885243
0.46,3802,4364.381596885243
0.46,3803,4364.381596885243
0.46,3804,4364.381596885243
0.46,3805,4364.381596885243
0.46,3806,4364.381596885243
0.46,3807,4364.381596885243
0.46,3808,4364.381596885243
0.46,3809,4364.381596885243
0.46,3810,4364.381596885243
0.46,3811,4364.381596885243
0.46,3812,4364.381596885243
0.46,3813,4364.381596885243
0.46,3814,4364.381596885243
0.46,3815,4364.381596885243
0.46,3816,4364.381596885243
0.46,3817,4364.381596885243
0.46,3818,4364.381596885243
0.46,3819,4364.381596885243
0.46,3820,4364.381596885243
0.46,3821,4364.381596885243
0.46,3822,4364.381596885243
0.46,3823,4364.381596885243
0.46,3824,4364.381596885243
0.46,3825,4364.381596885243
0.46,3826,4364.381596885243
0.46,3827,4364.381596885243
0.46,3828,4364.381596885243
0.46,3829,4364.381596885243
0.46,3830,4364.381596885243
0.46,3831,4364.381596885243
0.46,3832,4364.381596885243
0.46,3833,4364.381596885243
0.46,3834,4364.381596885243
0.46,3835,4364.381596885243
0.46,3836,4364.381596885243
0.46,3837,4364.381596885243
0.46,3838,4364.381596885243
0.46,3839,4364.381596885243
0.46,3840,4364.381596885243
0.46,3841,4364.381596885243
0.46,3842,4364.381596885243
0.46,3843,4364.381596885243
0.46,3844,4364.381596885243
0.46,3845,4364.381596885243
0.46,3846,4364.381596885243
0.46,3847,4364.381596885243
0.46,3848,4364.381596885243
0.46,3849,4364.381596885243
0.46,3850,4364.381596885243
0.46,3851,4364.381596885243
0.46,3852,4364.381596885243
0.46,3853,4364.381596885243
0.46,3854,4364.381596885243
0.46,3855,4364.381596885243
0.46,3856,4364.381596885243
0.46,3857,4364.381596885243
0.46,3858,4364.381596885243
0.46,3859,4364.381596885243
0.46,3860,4364.381596885243
0.46,3861,4364.381596885243
0.46,3862,4364.381596885243
0.46,3863,4364.381596885243
0.46,3864,4364.381596885243
0.46,3865,4364.381596885243
0.46,3866,4364.381596885243
0.46,3867,4364.381596885243
0.46,3868,4364.381596885243
0.46,3869,4364.381596885243
0.46,3870,4364.381596885243
0.46,3871,4364.381596885243
0.46,3872,4364.381596885243
0.46,3873,4364.381596885243
0.46,3874,4364.381596885243
0.46,3875,4364.381596885243
0.46,3876,4364.381596885243
0.46,3877,4364.381596885243
0.46,3878,4364.381596885243
0.46,3879,4364.381596885243
0.46,3880,4364.381596885243
0.46,3881,4364.381596885243
0.46,3882,4364.381596885243
0.46,3883,4364.381596885243
0.46,3884,4364.381596885243
0.46,3885,4364.381596885243
0.46,3886,4364.381596885243
0.46,3887,4364.381596885243
0.46,3888,4364.381596885243
0.46,3889,4364.381596885243
0.46,3890,4364.381596885243
0.46,3891,4364.381596885243
0.46,3892,4364.381596885243
0.46,3893,4364.381596885243
0.46,3894,4364.381596885243
0.46,3895,4364.381596885243
0.46,3896,4364.381596885243
0.46,3897,4364.381596885243
0.46,3898,4364.381596885243
0.46,3899,4364.381596885243
0.46,3900,4364.381596885243
0.46,3901,4364.381596885243
0.46,3902,4364.381596885243
0.46,3903,4364.381596885243
0.46,3904,4364.381596885243
0.46,3905,4364.381596885243
0.46,3906,4364.381596885243
0.46,3907,4364.381596885243
0.46,3908,4364.381596885243
0.46,3909,4364.381596885243
0.46,3910,4364.381596885243
0.46,3911,4364.381596885243
0.46,3912,4364.381596885243
0.46,3913,4364.381596885243
0.46,3914,4364.381596885243
0.46,3915,4364.381596885243
0.46,3916,4364.381596885243
0.46,3917,4364.381596885243
0.46,3918,4364.381596885243
0.46,3919,4364.381596885243
0.46,3920,4364.381596885243
0.46,3921,4364.381596885243
0.46,3922,4364.381596885243
0.46,3923,4364.381596885243
0.46,3924,4364.381596885243
0.46,3925,4364.381596885243
0.46,3926,4364.381596885243
0.46,3927,4364.381596885243
0.46,3928,4364.381596885243
0.46,3929,4364.381596885243
0.46,3930,4364.381596885243
0.46,3931,4364.381596885243
0.46,3932,4364.381596885243
0.46,3933,4364.381596885243
0.46,3934,4364.381596885243
0.46,3935,4364.381596885243
0.46,3936,4364.381596885243
0.46,3937,4364.381596885243
0.46,3938,4364.381596885243
0.46,3939,4364.381596885243
0.46,3940,4364.381596885243
0.46,3941,4364.381596885243
0.46,3942,4364.381596885243
0.46,3943,4364.381596885243
0.46,3944,4364.381596885243
0.46,3945,4364.381596885243
0.46,3946,4364.381596885243
0.46,3947,4364.381596885243
0.46,3948,4364.381596885243
0.46,3949,4364.381596885243
0.46,3950,4364.381596885243
0.46,3951,4364.381596885243
0.46,3952,4364.381596885243
0.46,3953,4364.381596885243
0.46,3954,4364.381596885243
0.46,3955,4364.381596885243
0.46,3956,4364.381596885243
0.46,3957,4364.381596885243
0.46,3958,4364.381596885243
0.46,3959,4364.381596885243
0.46,3960,4364.381596885243
0.46,3961,4364.381596885243
0.46,3962,4364.381596885243
0.46,3963,4364.381596885243
0.46,3964,4364.381596885243
0.46,3965,4364.381596885243
0.46,3966,4364.381596885243
0.46,3967,4364.381596885243
0.46,3968,4364.381596885243
0.46,3969,4364.381596885243
0.46,3970,4364.381596885243
0.46,3971,4364.381596885243
0.46,3972,4364.381596885243
0.46,3973,4364.381596885243
0.46,3974,4364.381596885243
0.46,3975,4364.381596885243
0.46,3976,4364.381596885243
0.46,3977,4364.381596885243
0.46,3978,4364.381596885243
0.46,3979,4364.381596885243
0.46,3980,4364.381596885243
0.46,3981,4364.381596885243
0.46,3982,4364.381596885243
0.46,3983,4364.381596885243
0.46,3984,4364.381596885243
0.46,3985,4364.381596885243
0.46,3986,4364.381596885243
0.46,3987,4364.381596885243
0.46,3988,4364.381596885243
0.46,3989,4364.381596885243
0.46,3990,4364.381596885243
0.46,3991,4364.381596885243
0.46,3992,4364.381596885243
0.46,3993,4364.381596885243
0.46,3994,4364.381596885243
0.46,3995,4364.381596885243
0.46,3996,4364.381596885243
0.46,3997,4364.381596885243
0.46,3998,4364.381596885243
0.46,3999,4364.381596885243
0.46,4000,4364.381596885243
0.46,4001,4364.381596885243
0.46,4002,4364.381596885243
0.46,4003,4364.381596885243
0.46,4004,4364.381596885243
0.46,4005,4364.381596885243
0.46,4006,4364.381596885243
0.46,4007,4364.381596885243
0.46,4008,4364.381596885243
0.46,4009,4364.381596885243
0.46,4010,4364.381596885243
0.46,4011,4364.381596885243
0.46,4012,4364.381596885243
0.46,4013,4364.381596885243
0.46,4014,4364.381596885243
0.46,4015,4364.381596885243
0.46,4016,4364.381596885243
0.46,4017,4364.381596885243
0.46,4018,4364.381596885243
0.46,4019,4364.381596885243
0.46,4020,4364.381596885243
0.46,4021,4364.381596885243
0.46,4022,4364.381596885243
0.46,4023,4364.381596885243
0.46,4024,4364.381596885243
0.46,4025,4364.381596885243
0.46,4026,4364.381596885243
0.46,4027,4364.381596885243
0.46,4028,4364.381596885243
0.46,4029,4364.381596885243
0.46,4030,4364.381596885243
0.46,4031,4364.381596885243
0.46,4032,4364.381596885243
0.46,4033,4364.381596885243
0.46,4034,4364.381596885243
0.46,4035,4364.381596885243
0.46,4036,4364.381596885243
0.46,4037,4364.381596885243
0.46,4038,4364.381596885243
0.46,4039,4364.381596885243
0.46,4040,4364.381596885243
0.46,4041,4364.381596885243
0.46,4042,4364.381596885243
0.46,4043,4364.381596885243
0.46,4044,4364.381596885243
0.46,4045,4364.381596885243
0.46,4046,4364.381596885243
0.46,4047,4364.381596885243
0.46,4048,4364.381596885243
0.46,4049,4364.381596885243
0.46,4050,4364.381596885243
0.46,4051,4364.381596885243
0.46,4052,4364.381596885243
0.46,4053,4364.381596885243
0.46,4054,4364.381596885243
0.46,4055,4364.381596885243
0.46,4056,4364.381596885243
0.46,4057,4364.381596885243
0.46,4058,4364.381596885243
0.46,4059,4364.381596885243
0.46,4060,4364.381596885243
0.46,4061,4364.381596885243
0.46,4062,4364.381596885243
0.46,4063,4364.381596885243
0.46,4064,4364.381596885243
0.46,4065,4364.381596885243
0.46,4066,4364.381596885243
0.46,4067,4364.381596885243
0.46,4068,4364.381596885243
0.46,4069,4364.381596885243
0.46,4070,4364.381596885243
0.46,4071,4364.381596885243
0.46,4072,4364.381596885243
0.46,4073,4364.381596885243
0.46,4074,4364.381596885243
0.46,4075,4364.381596885243
0.46,4076,4364.381596885243
0.46,4077,4364.381596885243
0.46,4078,4364.381596885243
0.46,4079,4364.381596885243
0.46,4080,4364.381596885243
0.46,4081,4364.381596885243
0.46,4082,4364.381596885243
0.47,4083,4623.046215890805
0.47,4084,4623.046215890805
0.47,4085,4623.046215890805
0.47,4086,4623.046215890805
0.47,4087,4623.046215890805
0.47,4088,4623.046215890805
0.47,4089,4623.046215890805
0.47,4090,4623.046215890805
0.47,4091,4623.046215890805
0.47,4092,4623.046215890805
0.47,4093,4623.046215890805
0.47,4094,4623.046215890805
0.47,4095,4623.046215890805
0.47,4096,4623.046215890805
0.47,4097,4623.046215890805
0.47,4098,4623.046215890805
0.47,4099,4623.046215890805
0.47,4100,4623.046215890805
0.47,4101,4623.046215890805
0.47,4102,4623.046215890805
0.47,4103,4623.046215890805
0.47,4104,4623.046215890805
0.47,4105,4623.046215890805
0.47,4106,4623.046215890805
0.47,4107,4623.046215890805
0.47,4108,4623.046215890805
0.47,4109,4623.046215890805
0.47,4110,4623.046215890805
0.47,4111,4623.046215890805
0.47,4112,4623.046215890805
0.47,4113,4623.046215890805
0.47,4114,4623.046215890805
0.47,4115,4623.046215890805
0.47,4116,4623.046215890805
0.47,4117,4623.046215890805
0.47,4118,4623.046215890805
0.47,4119,4623.046215890805
0.47,4120,4623.046215890805
0.47,4121,4623.046215890805
0.47,4122,4623.046215890805
0.47,4123,4623.046215890805
0.47,4124,4623.046215890805
0.47,4125,4623.046215890805
0.47,4126,4623.046215890805
0.47,4127,4623.046215890805
0.47,4128,4623.046215890805
0.47,4129,4623.046215890805
0.47,4130,4623.046215890805
0.47,4131,4623.046215890805
0.47,4132,4623.046215890805
0.47,4133,4623.046215890805
0.47,4134,4623.046215890805
0.47,4135,4623.046215890805
0.47,4136,4623.046215890805
0.47,4137,4623.046215890805
0.47,4138,4623.046215890805
0.47,4139,4623.046215890805
0.47,4140,4623.046215890805
0.47,4141,4623.046215890805
0.47,4142,4623.046215890805
0.47,4143,4623.046215890805
0.47,4144,4623.046215890805
0.47,4145,4623.046215890805
0.47,4146,4623.046215890805
0.47,4147,4623.046215890805
0.47,4148,4623.046215890805
0.47,4149,4623.046215890805
0.47,4150,4623.046215890805
0.47,4151,4623.046215890805
0.47,4152,4623.046215890805
0.47,4153,4623.046215890805
0.47,4154,4623.046215890805
0.47,4155,4623.046215890805
0.47,4156,4623.046215890805
0.47,4157,4623.046215890805
0.47,4158,4623.046215890805
0.47,4159,4623.046215890805
0.47,4160,4623.046215890805
0.47,4161,4623.046215890805
0.47,4162,4623.046215890805
0.47,4163,4623.046215890805
0.47,4164,4623.046215890805
0.47,4165,4623.046215890805
0.47,4166,4623.046215890805
0.47,4167,4623.046215890805
0.47,4168,4623.046215890805
0.47,4169,4623.046215890805
0.47,4170,4623.046215890805
0.47,4171,4623.046215890805
0.47,4172,4623.046215890805
0.47,4173,4623.046215890805
0.47,4174,4623.046215890805
0.47,4175,4623.046215890805
0.47,4176,4623.046215890805
0.47,4177,4623.046215890805
0.47,4178,4623.046215890805
0.47,4179,4623.046215890805
0.47,4180,4623.046215890805
0.47,4181,4623.046215890805
0.47,4182,4623.046215890805
0.47,4183,4623.046215890805
0.47,4184,4623.046215890805
0.47,4185,4623.046215890805
0.47,4186,4623.046215890805
0.47,4187,4623.046215890805
0.47,4188,4623.046215890805
0.47,4189,4623.046215890805
0.47,4190,4623.046215890805
0.47,4191,4623.046215890805
0.47,4192,4623.046215890805
0.47,4193,4623.046215890805
0.47,4194,4623.046215890805
0.47,4195,4623.046215890805
0.47,4196,4623.046215890805
0.47,4197,4623.046215890805
0.47,4198,4623.046215890805
0.47,4199,4623.046215890805
0.47,4200,4623.046215890805
0.47,4201,4623.046215890805
0.47,4202,4623.046215890805
0.47,4203,4623.046215890805
0.47,4204,4623.046215890805
0.47,4205,4623.046215890805
0.47,4206,4623.046215890805
0.47,4207,4623.046215890805
0.47,4208,4623.046215890805
0.47,4209,4623.046215890805
0.47,4210,4623.046215890805
0.47,4211,4623.046215890805
0.47,4212,4623.046215890805
0.47,4213,4623.046215890805
0.47,4214,4623.046215890805
0.47,4215,4623.046215890805
0.47,4216,4623.046215890805
0.47,4217,4623.046215890805
0.47,4218,4623.046215890805
0.47,4219,4623.046215890805
0.47,4220,4623.046215890805
0.47,4221,4623.046215890805
0.47,4222,4623.046215890805
0.47,4223,4623.046215890805
0.47,4224,4623.046215890805
0.47,4225,4623.046215890805
0.47,4226,4623.046215890805
0.47,4227,4623.046215890805
0.47,4228,4623.046215890805
0.47,4229,4623.046215890805
0.47,4230,4623.046215890805
0.47,4231,4623.046215890805
0.47,4232,4623.046215890805
0.47,4233,4623.046215890805
0.47,4234,4623.046215890805
0.47,4235,4623.046215890805
0.47,4236,4623.046215890805
0.47,4237,4623.046215890805
0.47,4238,4623.046215890805
0.47,4239,4623.046215890805
0.47,4240,4623.046215890805
0.47,4241,4623.046215890805
0.47,4242,4623.046215890805
0.47,4243,4623.046215890805
0.47,4244,4623.046215890805
0.47,4245,4623.046215890805
0.47,4246,4623.046215890805
0.47,4247,4623.046215890805
0.47,4248,4623.046215890805
0.47,4249,4623.046215890805
0.47,4250,4623.046215890805
0.47,4251,4623.046215890805
0.47,4252,4623.046215890805
0.47,4253,4623.046215890805
0.47,4254,4623.046215890805
0.47,4255,4623.046215890805
0.47,4256,4623.046215890805
0.47,4257,4623.046215890805
0.47,4258,4623.046215890805
0.47,4259,4623.046215890805
0.47,4260,4623.046215890805
0.47,4261,4623.046215890805
0.47,4262,4623.046215890805
0.47,4263,4623.046215890805
0.47,4264,4623.046215890805
0.47,4265,4623.046215890805
0.47,4266,4623.046215890805
0.47,4267,4623.046215890805
0.47,4268,4623.046215890805
0.47,4269,4623.046215890805
0.47,4270,4623.046215890805
0.47,4271,4623.046215890805
0.47,4272,4623.046215890805
0.47,4273,4623.046215890805
0.47,4274,4623.046215890805
0.47,4275,4623.046215890805
0.47,4276,4623.046215890805
0.47,4277,4623.046215890805
0.47,4278,4623.046215890805
0.47,4279,4623.046215890805
0.47,4280,4623.046215890805
0.47,4281,4623.046215890805
0.47,4282,4623.046215890805
0.47,4283,4623.046215890805
0.47,4284,4623.046215890805
0.47,4285,4623.046215890805
0.47,4286,4623.046215890805
0.47,4287,4623.046215890805
0.47,4288,4623.046215890805
0.47,4289,4623.046215890805
0.47,4290,4623.046215890805
0.47,4291,4623.046215890805
0.47,4292,4623.046215890805
0.47,4293,4623.046215890805
0.47,4294,4623.046215890805
0.47,4295,4623.046215890805
0.47,4296,4623.046215890805
0.47,4297,4623.046215890805
0.47,4298,4623.046215890805
0.47,4299,4623.046215890805
0.47,4300,4623.046215890805
0.47,4301,4623.046215890805
0.47,4302,4623.046215890805
0.47,4303,4623.046215890805
0.47,4304,4623.046215890805
0.47,4305,4623.046215890805
0.47,4306,4623.046215890805
0.47,4307,4623.046215890805
0.47,4308,4623.046215890805
0.47,4309,4623.046215890805
0.47,4310,4623.046215890805
0.47,4311,4623.046215890805
0.47,4312,4623.046215890805
0.47,4313,4623.046215890805
0.47,4314,4623.046215890805
0.47,4315,4623.046215890805
0.47,4316,4623.046215890805
0.47,4317,4623.046215890805
0.47,4318,4623.046215890805
0.47,4319,4623.046215890805
0.47,4320,4623.046215890805
0.47,4321,4623.046215890805
0.47,4322,4623.046215890805
0.47,4323,4623.046215890805
0.47,4324,4623.046215890805
0.47,4325,4623.046215890805
0.47,4326,4623.046215890805
0.47,4327,4623.046215890805
0.47,4328,4623.046215890805
0.47,4329,4623.046215890805
0.48,4330,4881.710834896368
0.48,4331,4881.710834896368
0.48,4332,4881.710834896368
0.48,4333,4881.710834896368
0.48,4334,4881.710834896368
0.48,4335,4881.710834896368
0.48,4336,4881.710834896368
0.48,4337,4881.710834896368
0.48,4338,4881.710834896368
0.48,4339,4881.710834896368
0.48,4340,4881.710834896368
0.48,4341,4881.710834896368
0.48,4342,4881.710834896368
0.48,4343,4881.710834896368
0.48,4344,4881.710834896368
0.48,4345,4881.710834896368
0.48,4346,4881.710834896368
0.48,4347,4881.710834896368
0.48,4348,4881.710834896368
0.48,4349,4881.710834896368
0.48,4350,4881.710834896368
0.48,4351,4881.710834896368
0.48,4352,4881.710834896368
0.48,4353,4881.710834896368
0.48,4354,4881.710834896368
0.48,4355,4881.710834896368
0.48,4356,4881.710834896368
0.48,4357,4881.710834896368
0.48,4358,4881.710834896368
0.48,4359,4881.710834896368
0.48,4360,4881.710834896368
0.48,4361,4881.710834896368
0.48,4362,4881.710834896368
0.48,4363,4881.710834896368
0.48,4364,4881.710834896368
0.48,4365,4881.710834896368
0.48,4366,4881.710834896368
0.48,4367,4881.710834896368
0.48,4368,4881.710834896368
0.48,4369,4881.710834896368
0.48,4370,4881.710834896368
0.48,4371,4881.710834896368
0.48,4372,4881.710834896368
0.48,4373,4881.710834896368
0.48,4374,4881.710834896368
0.48,4375,4881.710834896368
0.48,4376,4881.710834896368
0.48,4377,4881.710834896368
0.48,4378,4881.710834896368
0.48,4379,4881.710834896368
0.48,4380,4881.710834896368
0.48,4381,4881.710834896368
0.48,4382,4881.710834896368
0.48,4383,4881.710834896368
0.48,4384,4881.710834896368
0.48,4385,4881.710834896368
0.48,4386,4881.710834896368
0.48,4387,4881.710834896368
0.48,4388,4881.710834896368
0.48,4389,4881.710834896368
0.48,4390,4881.710834896368
0.48,4391,4881.710834896368
0.48,4392,4881.710834896368
0.48,4393,4881.710834896368
0.48,4394,4881.710834896368
0.48,4395,4881.710834896368
0.48,4396,4881.710834896368
0.48,4397,4881.710834896368
0.48,4398,4881.710834896368
0.48,4399,4881.710834896368
0.48,4400,4881.710834896368
0.48,4401,4881.710834896368
0.48,4402,4881.710834896368
0.48,4403,4881.710834896368
0.48,4404,4881.710834896368
0.48,4405,4881.710834896368
0.48,4406,4881.710834896368
0.48,4407,4881.710834896368
0.48,4408,4881.710834896368
0.48,4409,4881.710834896368
0.48,4410,4881.710834896368
0.48,4411,4881.710834896368
0.48,4412,4881.710834896368
0.48,4413,4881.710834896368
0.48,4414,4881.710834896368
0.48,4415,4881.710834896368
0.48,4416,4881.710834896368
0.48,4417,4881.710834896368
0.48,4418,4881.710834896368
0.48,4419,4881.710834896368
0.48,4420,4881.710834896368
0.48,4421,4881.710834896368
0.48,4422,4881.710834896368
0.48,4423,4881.710834896368
0.48,4424,4881.710834896368
0.48,4425,4881.710834896368
0.48,4426,4881.710834896368
0.48,4427,4881.710834896368
0.48,4428,4881.710834896368
0.48,4429,4881.710834896368
0.48,4430,4881.710834896368
0.48,4431,4881.710834896368
0.48,4432,4881.710834896368
0.48,4433,4881.710834896368
0.48,4434,4881.710834896368
0.48,4435,4881.710834896368
0.48,4436,4881.710834896368
0.48,4437,4881.710834896368
0.48,4438,4881.710834896368
0.48,4439,4881.710834896368
0.48,4440,4881.710834896368
0.48,4441,4881.710834896368
0.48,4442,4881.710834896368
0.48,4443,4881.710834896368
0.48,4444,4881.710834896368
0.48,4445,4881.710834896368
0.48,4446,4881.710834896368
0.48,4447,4881.710834896368
0.48,4448,4881.710834896368
0.48,4449,4881.710834896368
0.48,4450,4881.710834896368
0.48,4451,4881.710834896368
0.48,4452,4881.710834896368
0.48,4453,4881.710834896368
0.48,4454,4881.710834896368
0.48,4455,4881.710834896368
0.48,4456,4881.710834896368
0.48,4457,4881.710834896368
0.48,4458,4881.710834896368
0.48,4459,4881.710834896368
0.48,4460,4881.710834896368
0.48,4461,4881.710834896368
0.48,4462,4881.710834896368
0.48,4463,4881.710834896368
0.48,4464,4881.710834896368
0.48,4465,4881.710834896368
0.48,4466,4881.710834896368
0.48,4467,4881.710834896368
0.48,4468,4881.710834896368
0.48,4469,4881.710834896368
0.48,4470,4881.710834896368
0.48,4471,4881.710834896368
0.48,4472,4881.710834896368
0.48,4473,4881.710834896368
0.48,4474,4881.710834896368
0.48,4475,4881.710834896368
0.48,4476,4881.710834896368
0.48,4477,4881.710834896368
0.48,4478,4881.710834896368
0.48,4479,4881.710834896368
0.48,4480,4881.710834896368
0.48,4481,4881.710834896368
0.48,4482,4881.710834896368
0.48,4483,4881.710834896368
0.48,4484,4881.710834896368
0.48,4485,4881.710834896368
0.48,4486,4881.710834896368
0.48,4487,4881.710834896368
0.48,4488,4881.710834896368
0.48,4489,4881.710834896368
0.48,4490,4881.710834896368
0.48,4491,4881.710834896368
0.48,4492,4881.710834896368
0.48,4493,4881.710834896368
0.48,4494,4881.710834896368
0.48,4495,4881.710834896368
0.48,4496,4881.710834896368
0.48,4497,4881.710834896368
0.48,4498,4881.710834896368
0.48,4499,4881.710834896368
0.48,4500,4881.710834896368
0.48,4501,4881.710834896368
0.48,4502,4881.710834896368
0.48,4503,4881.710834896368
0.48,4504,4881.710834896368
0.48,4505,4881.710834896368
0.48,4506,4881.710834896368
0.48,4507,4881.710834896368
0.48,4508,4881.710834896368
0.48,4509,4881.710834896368
0.48,4510,4881.710834896368
0.48,4511,4881.710834896368
0.48,4512,4881.710834896368
0.48,4513,4881.710834896368
0.48,4514,4881.710834896368
0.48,4515,4881.710834896368
0.48,4516,4881.710834896368
0.48,4517,4881.710834896368
0.48,4518,4881.710834896368
0.48,4519,4881.710834896368
0.48,4520,4881.710834896368
0.48,4521,4881.710834896368
0.48,4522,4881.710834896368
0.48,4523,4881.710834896368
0.48,4524,4881.710834896368
0.48,4525,4881.710834896368
0.48,4526,4881.710834896368
0.48,4527,4881.710834896368
0.48,4528,4881.710834896368
0.48,4529,4881.710834896368
0.48,4530,4881.710834896368
0.48,4531,4881.710834896368
0.48,4532,4881.710834896368
0.48,4533,4881.710834896368
0.48,4534,4881.710834896368
0.48,4535,4881.710834896368
0.48,4536,4881.710834896368
0.48,4537,4881.710834896368
0.48,4538,4881.710834896368
0.48,4539,4881.710834896368
0.48,4540,4881.710834896368
0.48,4541,4881.710834896368
0.48,4542,4881.710834896368
0.48,4543,4881.710834896368
0.48,4544,4881.710834896368
0.48,4545,4881.710834896368
0.48,4546,4881.710834896368
0.48,4547,4881.710834896368
0.48,4548,4881.710834896368
0.48,4549,4881.710834896368
0.48,4550,4881.710834896368
0.48,4551,4881.710834896368
0.48,4552,4881.710834896368
0.48,4553,4881.710834896368
0.48,4554,4881.710834896368
0.48,4555,4881.710834896368
0.48,4556,4881.710834896368
0.48,4557,4881.710834896368
0.48,4558,4881.710834896368
0.48,4559,4881.710834896368
0.48,4560,4881.710834896368
0.48,4561,4881.710834896368
0.48,4562,4881.710834896368
0.48,4563,4881.710834896368
0.48,4564,4881.710834896368
0.48,4565,4881.710834896368
0.48,4566,4881.710834896368
0.48,4567,4881.710834896368
0.48,4568,4881.710834896368
0.48,4569,4881.710834896368
0.49,4570,5140.375453901932
0.49,4571,5140.375453901932
0.49,4572,5140.375453901932
0.49,4573,5140.375453901932
0.49,4574,5140.375453901932
0.49,4575,5140.375453901932
0.49,4576,5140.375453901932
0.49,4577,5140.375453901932
0.49,4578,5140.375453901932
0.49,4579,5140.375453901932
0.49,4580,5140.375453901932
0.49,4581,5140.375453901932
0.49,4582,5140.375453901932
0.49,4583,5140.375453901932
0.49,4584,5140.375453901932
0.49,4585,5140.375453901932
0.49,4586,5140.375453901932
0.49,4587,5140.375453901932
0.49,4588,5140.375453901932
0.49,4589,5140.375453901932
0.49,4590,5140.375453901932
0.49,4591,5140.375453901932
0.49,4592,5140.375453901932
0.49,4593,5140.375453901932
0.49,4594,5140.375453901932
0.49,4595,5140.375453901932
0.49,4596,5140.375453901932
0.49,4597,5140.375453901932
0.49,4598,5140.375453901932
0.49,4599,5140.375453901932
0.49,4600,5140.375453901932
0.49,4601,5140.375453901932
