weekday,instant,Predicted Y
2,3191,8686.593692402872
2,3192,8686.593692402872
2,3193,8686.593692402872
2,3194,8686.593692402872
3,3195,8689.98750193853
3,3196,8689.98750193853
3,3197,8689.98750193853
3,3198,8689.98750193853
3,3199,8689.98750193853
3,3200,8689.98750193853
3,3201,8689.98750193853
3,3202,8689.98750193853
3,3203,8689.98750193853
3,3204,8689.98750193853
3,3205,8689.98750193853
3,3206,8689.98750193853
3,3207,8689.98750193853
3,3208,8689.98750193853
3,3209,8689.98750193853
3,3210,8689.98750193853
3,3211,8689.98750193853
3,3212,8689.98750193853
3,3213,8689.98750193853
3,3214,8689.98750193853
3,3215,8689.98750193853
3,3216,8689.98750193853
3,3217,8689.98750193853
3,3218,8689.98750193853
4,3219,8693.381311474188
4,3220,8693.381311474188
4,3221,8693.381311474188
4,3222,8693.381311474188
4,3223,8693.381311474188
4,3224,8693.381311474188
4,3225,8693.381311474188
4,3226,8693.381311474188
4,3227,8693.381311474188
4,3228,8693.381311474188
4,3229,8693.381311474188
4,3230,8693.381311474188
4,3231,8693.381311474188
4,3232,8693.381311474188
4,3233,8693.381311474188
4,3234,8693.381311474188
4,3235,8693.381311474188
4,3236,8693.381311474188
4,3237,8693.381311474188
4,3238,8693.381311474188
4,3239,8693.381311474188
4,3240,8693.381311474188
4,3241,8693.381311474188
4,3242,8693.381311474188
5,3243,8696.775121009847
5,3244,8696.775121009847
5,3245,8696.775121009847
5,3246,8696.775121009847
5,3247,8696.775121009847
5,3248,8696.775121009847
5,3249,8696.775121009847
5,3250,8696.775121009847
5,3251,8696.775121009847
5,3252,8696.775121009847
5,3253,8696.775121009847
5,3254,8696.775121009847
5,3255,8696.775121009847
5,3256,8696.775121009847
5,3257,8696.775121009847
5,3258,8696.775121009847
5,3259,8696.775121009847
5,3260,8696.775121009847
5,3261,8696.775121009847
5,3262,8696.775121009847
5,3263,8696.775121009847
5,3264,8696.775121009847
5,3265,8696.775121009847
5,3266,8696.775121009847
6,3267,8700.168930545504
6,3268,8700.168930545504
6,3269,8700.168930545504
6,3270,8700.168930545504
6,3271,8700.168930545504
6,3272,8700.168930545504
6,3273,8700.168930545504
6,3274,8700.168930545504
6,3275,8700.168930545504
6,3276,8700.168930545504
6,3277,8700.168930545504
6,3278,8700.168930545504
6,3279,8700.168930545504
6,3280,8700.168930545504
6,3281,8700.168930545504
6,3282,8700.168930545504
6,3283,8700.168930545504
6,3284,8700.168930545504
6,3285,8700.168930545504
6,3286,8700.168930545504
6,3287,8700.168930545504
6,3288,8700.168930545504
6,3289,8700.168930545504
6,3290,8700.168930545504
0,3291,8679.806073331556
0,3292,8679.806073331556
0,3293,8679.806073331556
0,3294,8679.806073331556
0,3295,8679.806073331556
0,3296,8679.806073331556
0,3297,8679.806073331556
0,3298,8679.806073331556
0,3299,8679.806073331556
0,3300,8679.806073331556
0,3301,8679.806073331556
0,3302,8679.806073331556
0,3303,8679.806073331556
0,3304,8679.806073331556
0,3305,8679.806073331556
0,3306,8679.806073331556
0,3307,8679.806073331556
0,3308,8679.806073331556
0,3309,8679.806073331556
0,3310,8679.806073331556
0,3311,8679.806073331556
0,3312,8679.806073331556
0,3313,8679.806073331556
0,3314,8679.806073331556
1,3315,8683.199882867215
1,3316,8683.199882867215
1,3317,8683.199882867215
1,3318,8683.199882867215
1,3319,8683.199882867215
1,3320,8683.199882867215
1,3321,8683.199882867215
1,3322,8683.199882867215
1,3323,8683.199882867215
1,3324,8683.199882867215
1,3325,8683.199882867215
1,3326,8683.199882867215
1,3327,8683.199882867215
1,3328,8683.199882867215
1,3329,8683.199882867215
1,3330,8683.199882867215
1,3331,8683.199882867215
1,3332,8683.199882867215
1,3333,8683.199882867215
1,3334,8683.199882867215
1,3335,8683.199882867215
1,3336,8683.199882867215
1,3337,8683.199882867215
1,3338,8683.199882867215
2,3339,8686.593692402872
2,3340,8686.593692402872
2,3341,8686.593692402872
2,3342,8686.593692402872
2,3343,8686.593692402872
2,3344,8686.593692402872
2,3345,8686.593692402872
2,3346,8686.593692402872
2,3347,8686.593692402872
2,3348,8686.593692402872
2,3349,8686.593692402872
2,3350,8686.593692402872
2,3351,8686.593692402872
2,3352,8686.593692402872
2,3353,8686.593692402872
2,3354,8686.593692402872
2,3355,8686.593692402872
2,3356,8686.593692402872
2,3357,8686.593692402872
2,3358,8686.593692402872
2,3359,8686.593692402872
2,3360,8686.593692402872
2,3361,8686.593692402872
2,3362,8686.593692402872
3,3363,8689.98750193853
3,3364,8689.98750193853
3,3365,8689.98750193853
3,3366,8689.98750193853
3,3367,8689.98750193853
3,3368,8689.98750193853
3,3369,8689.98750193853
3,3370,8689.98750193853
3,3371,8689.98750193853
3,3372,8689.98750193853
3,3373,8689.98750193853
3,3374,8689.98750193853
3,3375,8689.98750193853
3,3376,8689.98750193853
3,3377,8689.98750193853
3,3378,8689.98750193853
3,3379,8689.98750193853
3,3380,8689.98750193853
3,3381,8689.98750193853
3,3382,8689.98750193853
3,3383,8689.98750193853
3,3384,8689.98750193853
3,3385,8689.98750193853
3,3386,8689.98750193853
4,3387,8693.381311474188
4,3388,8693.381311474188
4,3389,8693.381311474188
4,3390,8693.381311474188
4,3391,8693.381311474188
4,3392,8693.381311474188
4,3393,8693.381311474188
4,3394,8693.381311474188
4,3395,8693.381311474188
4,3396,8693.381311474188
4,3397,8693.381311474188
4,3398,8693.381311474188
4,3399,8693.381311474188
4,3400,8693.381311474188
4,3401,8693.381311474188
4,3402,8693.381311474188
4,3403,8693.381311474188
4,3404,8693.381311474188
4,3405,8693.381311474188
4,3406,8693.381311474188
4,3407,8693.381311474188
4,3408,8693.381311474188
4,3409,8693.381311474188
4,3410,8693.381311474188
5,3411,8696.775121009847
5,3412,8696.775121009847
5,3413,8696.775121009847
5,3414,8696.775121009847
5,3415,8696.775121009847
5,3416,8696.775121009847
5,3417,8696.775121009847
5,3418,8696.775121009847
5,3419,8696.775121009847
5,3420,8696.775121009847
5,3421,8696.775121009847
5,3422,8696.775121009847
5,3423,8696.775121009847
5,3424,8696.775121009847
5,3425,8696.775121009847
5,3426,8696.775121009847
5,3427,8696.775121009847
5,3428,8696.775121009847
5,3429,8696.775121009847
5,3430,8696.775121009847
5,3431,8696.775121009847
5,3432,8696.775121009847
5,3433,8696.775121009847
5,3434,8696.775121009847
6,3435,8700.168930545504
6,3436,8700.168930545504
6,3437,8700.168930545504
6,3438,8700.168930545504
6,3439,8700.168930545504
6,3440,8700.168930545504
6,3441,8700.168930545504
6,3442,8700.168930545504
6,3443,8700.168930545504
6,3444,8700.168930545504
6,3445,8700.168930545504
6,3446,8700.168930545504
6,3447,8700.168930545504
6,3448,8700.168930545504
6,3449,8700.168930545504
6,3450,8700.168930545504
6,3451,8700.168930545504
6,3452,8700.168930545504
6,3453,8700.168930545504
6,3454,8700.168930545504
6,3455,8700.168930545504
6,3456,8700.168930545504
6,3457,8700.168930545504
6,3458,8700.168930545504
0,3459,8679.806073331556
0,3460,8679.806073331556
0,3461,8679.806073331556
0,3462,8679.806073331556
0,3463,8679.806073331556
0,3464,8679.806073331556
0,3465,8679.806073331556
0,3466,8679.806073331556
0,3467,8679.806073331556
0,3468,8679.806073331556
0,3469,8679.806073331556
0,3470,8679.806073331556
0,3471,8679.806073331556
0,3472,8679.806073331556
0,3473,8679.806073331556
0,3474,8679.806073331556
0,3475,8679.806073331556
0,3476,8679.806073331556
0,3477,8679.806073331556
0,3478,8679.806073331556
0,3479,8679.806073331556
0,3480,8679.806073331556
0,3481,8679.806073331556
0,3482,8679.806073331556
1,3483,8683.199882867215
1,3484,8683.199882867215
1,3485,8683.199882867215
1,3486,8683.199882867215
1,3487,8683.199882867215
1,3488,8683.199882867215
1,3489,8683.199882867215
1,3490,8683.199882867215
1,3491,8683.199882867215
1,3492,8683.199882867215
1,3493,8683.199882867215
1,3494,8683.199882867215
1,3495,8683.199882867215
1,3496,8683.199882867215
1,3497,8683.199882867215
1,3498,8683.199882867215
1,3499,8683.199882867215
1,3500,8683.199882867215
1,3501,8683.199882867215
1,3502,8683.199882867215
1,3503,8683.199882867215
1,3504,8683.199882867215
1,3505,8683.199882867215
1,3506,8683.199882867215
2,3507,8686.593692402872
2,3508,8686.593692402872
2,3509,8686.593692402872
2,3510,8686.593692402872
2,3511,8686.593692402872
2,3512,8686.593692402872
2,3513,8686.593692402872
2,3514,8686.593692402872
2,3515,8686.593692402872
2,3516,8686.593692402872
2,3517,8686.593692402872
2,3518,8686.593692402872
2,3519,8686.593692402872
2,3520,8686.593692402872
2,3521,8686.593692402872
2,3522,8686.593692402872
2,3523,8686.593692402872
2,3524,8686.593692402872
2,3525,8686.593692402872
2,3526,8686.593692402872
2,3527,8686.593692402872
2,3528,8686.593692402872
2,3529,8686.593692402872
2,3530,8686.593692402872
3,3531,8689.98750193853
3,3532,8689.98750193853
3,3533,8689.98750193853
3,3534,8689.98750193853
3,3535,8689.98750193853
3,3536,8689.98750193853
3,3537,8689.98750193853
3,3538,8689.98750193853
3,3539,8689.98750193853
3,3540,8689.98750193853
3,3541,8689.98750193853
3,3542,8689.98750193853
3,3543,8689.98750193853
3,3544,8689.98750193853
3,3545,8689.98750193853
3,3546,8689.98750193853
3,3547,8689.98750193853
3,3548,8689.98750193853
3,3549,8689.98750193853
3,3550,8689.98750193853
3,3551,8689.98750193853
3,3552,8689.98750193853
3,3553,8689.98750193853
3,3554,8689.98750193853
4,3555,8693.381311474188
4,3556,8693.381311474188
4,3557,8693.381311474188
4,3558,8693.381311474188
4,3559,8693.381311474188
4,3560,8693.381311474188
4,3561,8693.381311474188
4,3562,8693.381311474188
4,3563,8693.381311474188
4,3564,8693.381311474188
4,3565,8693.381311474188
4,3566,8693.381311474188
4,3567,8693.381311474188
4,3568,8693.381311474188
4,3569,8693.381311474188
4,3570,8693.381311474188
4,3571,8693.381311474188
4,3572,8693.381311474188
4,3573,8693.381311474188
4,3574,8693.381311474188
4,3575,8693.381311474188
4,3576,8693.381311474188
4,3577,8693.381311474188
4,3578,8693.381311474188
5,3579,8696.775121009847
5,3580,8696.775121009847
5,3581,8696.775121009847
5,3582,8696.775121009847
5,3583,8696.775121009847
5,3584,8696.775121009847
5,3585,8696.775121009847
5,3586,8696.775121009847
5,3587,8696.775121009847
5,3588,8696.775121009847
5,3589,8696.775121009847
5,3590,8696.775121009847
5,3591,8696.775121009847
5,3592,8696.775121009847
5,3593,8696.775121009847
5,3594,8696.775121009847
5,3595,8696.775121009847
5,3596,8696.775121009847
5,3597,8696.775121009847
5,3598,8696.775121009847
5,3599,8696.775121009847
5,3600,8696.775121009847
5,3601,8696.775121009847
5,3602,8696.775121009847
6,3603,8700.168930545504
6,3604,8700.168930545504
6,3605,8700.168930545504
6,3606,8700.168930545504
6,3607,8700.168930545504
6,3608,8700.168930545504
6,3609,8700.168930545504
6,3610,8700.168930545504
6,3611,8700.168930545504
6,3612,8700.168930545504
6,3613,8700.168930545504
6,3614,8700.168930545504
6,3615,8700.168930545504
6,3616,8700.168930545504
6,3617,8700.168930545504
6,3618,8700.168930545504
6,3619,8700.168930545504
6,3620,8700.168930545504
6,3621,8700.168930545504
6,3622,8700.168930545504
6,3623,8700.168930545504
6,3624,8700.168930545504
6,3625,8700.168930545504
6,3626,8700.168930545504
0,3627,8679.806073331556
0,3628,8679.806073331556
0,3629,8679.806073331556
0,3630,8679.806073331556
0,3631,8679.806073331556
0,3632,8679.806073331556
0,3633,8679.806073331556
0,3634,8679.806073331556
0,3635,8679.806073331556
0,3636,8679.806073331556
0,3637,8679.806073331556
0,3638,8679.806073331556
0,3639,8679.806073331556
0,3640,8679.806073331556
0,3641,8679.806073331556
0,3642,8679.806073331556
0,3643,8679.806073331556
0,3644,8679.806073331556
0,3645,8679.806073331556
0,3646,8679.806073331556
0,3647,8679.806073331556
0,3648,8679.806073331556
0,3649,8679.806073331556
0,3650,8679.806073331556
1,3651,8683.199882867215
1,3652,8683.199882867215
1,3653,8683.199882867215
1,3654,8683.199882867215
1,3655,8683.199882867215
1,3656,8683.199882867215
1,3657,8683.199882867215
1,3658,8683.199882867215
1,3659,8683.199882867215
1,3660,8683.199882867215
1,3661,8683.199882867215
1,3662,8683.199882867215
1,3663,8683.199882867215
1,3664,8683.199882867215
1,3665,8683.199882867215
1,3666,8683.199882867215
1,3667,8683.199882867215
1,3668,8683.199882867215
1,3669,8683.199882867215
1,3670,8683.199882867215
1,3671,8683.199882867215
1,3672,8683.199882867215
1,3673,8683.199882867215
1,3674,8683.199882867215
2,3675,8686.593692402872
2,3676,8686.593692402872
2,3677,8686.593692402872
2,3678,8686.593692402872
2,3679,8686.593692402872
2,3680,8686.593692402872
2,3681,8686.593692402872
2,3682,8686.593692402872
2,3683,8686.593692402872
2,3684,8686.593692402872
2,3685,8686.593692402872
2,3686,8686.593692402872
2,3687,8686.593692402872
2,3688,8686.593692402872
2,3689,8686.593692402872
2,3690,8686.593692402872
2,3691,8686.593692402872
2,3692,8686.593692402872
2,3693,8686.593692402872
2,3694,8686.593692402872
2,3695,8686.593692402872
2,3696,8686.593692402872
2,3697,8686.593692402872
2,3698,8686.593692402872
3,3699,8689.98750193853
3,3700,8689.98750193853
3,3701,8689.98750193853
3,3702,8689.98750193853
3,3703,8689.98750193853
3,3704,8689.98750193853
3,3705,8689.98750193853
3,3706,8689.98750193853
3,3707,8689.98750193853
3,3708,8689.98750193853
3,3709,8689.98750193853
3,3710,8689.98750193853
3,3711,8689.98750193853
3,3712,8689.98750193853
3,3713,8689.98750193853
3,3714,8689.98750193853
3,3715,8689.98750193853
3,3716,8689.98750193853
3,3717,8689.98750193853
3,3718,8689.98750193853
3,3719,8689.98750193853
3,3720,8689.98750193853
3,3721,8689.98750193853
3,3722,8689.98750193853
4,3723,8693.381311474188
4,3724,8693.381311474188
4,3725,8693.381311474188
4,3726,8693.381311474188
4,3727,8693.381311474188
4,3728,8693.381311474188
4,3729,8693.381311474188
4,3730,8693.381311474188
4,3731,8693.381311474188
4,3732,8693.381311474188
4,3733,8693.381311474188
4,3734,8693.381311474188
4,3735,8693.381311474188
4,3736,8693.381311474188
4,3737,8693.381311474188
4,3738,8693.381311474188
4,3739,8693.381311474188
4,3740,8693.381311474188
4,3741,8693.381311474188
4,3742,8693.381311474188
4,3743,8693.381311474188
4,3744,8693.381311474188
4,3745,8693.381311474188
4,3746,8693.381311474188
5,3747,8696.775121009847
5,3748,8696.775121009847
5,3749,8696.775121009847
5,3750,8696.775121009847
5,3751,8696.775121009847
5,3752,8696.775121009847
5,3753,8696.775121009847
5,3754,8696.775121009847
5,3755,8696.775121009847
5,3756,8696.775121009847
5,3757,8696.775121009847
5,3758,8696.775121009847
5,3759,8696.775121009847
5,3760,8696.775121009847
5,3761,8696.775121009847
5,3762,8696.775121009847
5,3763,8696.775121009847
5,3764,8696.775121009847
5,3765,8696.775121009847
5,3766,8696.775121009847
5,3767,8696.775121009847
5,3768,8696.775121009847
5,3769,8696.775121009847
5,3770,8696.775121009847
6,3771,8700.168930545504
6,3772,8700.168930545504
6,3773,8700.168930545504
6,3774,8700.168930545504
6,3775,8700.168930545504
6,3776,8700.168930545504
6,3777,8700.168930545504
6,3778,8700.168930545504
6,3779,8700.168930545504
6,3780,8700.168930545504
6,3781,8700.168930545504
6,3782,8700.168930545504
6,3783,8700.168930545504
6,3784,8700.168930545504
6,3785,8700.168930545504
6,3786,8700.168930545504
6,3787,8700.168930545504
6,3788,8700.168930545504
6,3789,8700.168930545504
6,3790,8700.168930545504
6,3791,8700.168930545504
6,3792,8700.168930545504
6,3793,8700.168930545504
6,3794,8700.168930545504
0,3795,8679.806073331556
0,3796,8679.806073331556
0,3797,8679.806073331556
0,3798,8679.806073331556
0,3799,8679.806073331556
0,3800,8679.806073331556
0,3801,8679.806073331556
0,3802,8679.806073331556
0,3803,8679.806073331556
0,3804,8679.806073331556
0,3805,8679.806073331556
0,3806,8679.806073331556
0,3807,8679.806073331556
0,3808,8679.806073331556
0,3809,8679.806073331556
0,3810,8679.806073331556
0,3811,8679.806073331556
0,3812,8679.806073331556
0,3813,8679.806073331556
0,3814,8679.806073331556
0,3815,8679.806073331556
0,3816,8679.806073331556
0,3817,8679.806073331556
0,3818,8679.806073331556
1,3819,8683.199882867215
1,3820,8683.199882867215
1,3821,8683.199882867215
1,3822,8683.199882867215
1,3823,8683.199882867215
1,3824,8683.199882867215
1,3825,8683.199882867215
1,3826,8683.199882867215
1,3827,8683.199882867215
1,3828,8683.199882867215
1,3829,8683.199882867215
1,3830,8683.199882867215
1,3831,8683.199882867215
1,3832,8683.199882867215
1,3833,8683.199882867215
1,3834,8683.199882867215
1,3835,8683.199882867215
1,3836,8683.199882867215
1,3837,8683.199882867215
1,3838,8683.199882867215
1,3839,8683.199882867215
1,3840,8683.199882867215
1,3841,8683.199882867215
1,3842,8683.199882867215
2,3843,8686.593692402872
2,3844,8686.593692402872
2,3845,8686.593692402872
2,3846,8686.593692402872
2,3847,8686.593692402872
2,3848,8686.593692402872
2,3849,8686.593692402872
2,3850,8686.593692402872
2,3851,8686.593692402872
2,3852,8686.593692402872
2,3853,8686.593692402872
2,3854,8686.593692402872
2,3855,8686.593692402872
2,3856,8686.593692402872
2,3857,8686.593692402872
2,3858,8686.593692402872
2,3859,8686.593692402872
2,3860,8686.593692402872
2,3861,8686.593692402872
2,3862,8686.593692402872
2,3863,8686.593692402872
2,3864,8686.593692402872
2,3865,8686.593692402872
2,3866,8686.593692402872
3,3867,8689.98750193853
3,3868,8689.98750193853
3,3869,8689.98750193853
3,3870,8689.98750193853
3,3871,8689.98750193853
3,3872,8689.98750193853
3,3873,8689.98750193853
3,3874,8689.98750193853
3,3875,8689.98750193853
3,3876,8689.98750193853
3,3877,8689.98750193853
3,3878,8689.98750193853
3,3879,8689.98750193853
3,3880,8689.98750193853
3,3881,8689.98750193853
3,3882,8689.98750193853
3,3883,8689.98750193853
3,3884,8689.98750193853
3,3885,8689.98750193853
3,3886,8689.98750193853
3,3887,8689.98750193853
3,3888,8689.98750193853
3,3889,8689.98750193853
3,3890,8689.98750193853
4,3891,8693.381311474188
4,3892,8693.381311474188
4,3893,8693.381311474188
4,3894,8693.381311474188
4,3895,8693.381311474188
4,3896,8693.381311474188
4,3897,8693.381311474188
4,3898,8693.381311474188
4,3899,8693.381311474188
4,3900,8693.381311474188
4,3901,8693.381311474188
4,3902,8693.381311474188
4,3903,8693.381311474188
4,3904,8693.381311474188
4,3905,8693.381311474188
4,3906,8693.381311474188
4,3907,8693.381311474188
4,3908,8693.381311474188
4,3909,8693.381311474188
4,3910,8693.381311474188
4,3911,8693.381311474188
4,3912,8693.381311474188
4,3913,8693.381311474188
4,3914,8693.381311474188
5,3915,8696.775121009847
5,3916,8696.775121009847
5,3917,8696.775121009847
5,3918,8696.775121009847
5,3919,8696.775121009847
5,3920,8696.775121009847
5,3921,8696.775121009847
5,3922,8696.775121009847
5,3923,8696.775121009847
5,3924,8696.775121009847
5,3925,8696.775121009847
5,3926,8696.775121009847
5,3927,8696.775121009847
5,3928,8696.775121009847
5,3929,8696.775121009847
5,3930,8696.775121009847
5,3931,8696.775121009847
5,3932,8696.775121009847
5,3933,8696.775121009847
5,3934,8696.775121009847
5,3935,8696.775121009847
5,3936,8696.775121009847
5,3937,8696.775121009847
5,3938,8696.775121009847
6,3939,8700.168930545504
6,3940,8700.168930545504
6,3941,8700.168930545504
6,3942,8700.168930545504
6,3943,8700.168930545504
6,3944,8700.168930545504
6,3945,8700.168930545504
6,3946,8700.168930545504
6,3947,8700.168930545504
6,3948,8700.168930545504
6,3949,8700.168930545504
6,3950,8700.168930545504
6,3951,8700.168930545504
6,3952,8700.168930545504
6,3953,8700.168930545504
6,3954,8700.168930545504
6,3955,8700.168930545504
6,3956,8700.168930545504
6,3957,8700.168930545504
6,3958,8700.168930545504
6,3959,8700.168930545504
6,3960,8700.168930545504
6,3961,8700.168930545504
6,3962,8700.168930545504
0,3963,8679.806073331556
0,3964,8679.806073331556
0,3965,8679.806073331556
0,3966,8679.806073331556
0,3967,8679.806073331556
0,3968,8679.806073331556
0,3969,8679.806073331556
0,3970,8679.806073331556
0,3971,8679.806073331556
0,3972,8679.806073331556
0,3973,8679.806073331556
0,3974,8679.806073331556
0,3975,8679.806073331556
0,3976,8679.806073331556
0,3977,8679.806073331556
0,3978,8679.806073331556
0,3979,8679.806073331556
0,3980,8679.806073331556
0,3981,8679.806073331556
0,3982,8679.806073331556
0,3983,8679.806073331556
0,3984,8679.806073331556
0,3985,8679.806073331556
0,3986,8679.806073331556
1,3987,8683.199882867215
1,3988,8683.199882867215
1,3989,8683.199882867215
1,3990,8683.199882867215
1,3991,8683.199882867215
1,3992,8683.199882867215
1,3993,8683.199882867215
1,3994,8683.199882867215
1,3995,8683.199882867215
1,3996,8683.199882867215
1,3997,8683.199882867215
1,3998,8683.199882867215
1,3999,8683.199882867215
1,4000,8683.199882867215
1,4001,8683.199882867215
1,4002,8683.199882867215
1,4003,8683.199882867215
1,4004,8683.199882867215
1,4005,8683.199882867215
1,4006,8683.199882867215
1,4007,8683.199882867215
1,4008,8683.199882867215
1,4009,8683.199882867215
1,4010,8683.199882867215
2,4011,8686.593692402872
2,4012,8686.593692402872
2,4013,8686.593692402872
2,4014,8686.593692402872
2,4015,8686.593692402872
2,4016,8686.593692402872
2,4017,8686.593692402872
2,4018,8686.593692402872
2,4019,8686.593692402872
2,4020,8686.593692402872
2,4021,8686.593692402872
2,4022,8686.593692402872
2,4023,8686.593692402872
2,4024,8686.593692402872
2,4025,8686.593692402872
2,4026,8686.593692402872
2,4027,8686.593692402872
2,4028,8686.593692402872
2,4029,8686.593692402872
2,4030,8686.593692402872
2,4031,8686.593692402872
2,4032,8686.593692402872
2,4033,8686.593692402872
2,4034,8686.593692402872
3,4035,8689.98750193853
3,4036,8689.98750193853
3,4037,8689.98750193853
3,4038,8689.98750193853
3,4039,8689.98750193853
3,4040,8689.98750193853
3,4041,8689.98750193853
3,4042,8689.98750193853
3,4043,8689.98750193853
3,4044,8689.98750193853
3,4045,8689.98750193853
3,4046,8689.98750193853
3,4047,8689.98750193853
3,4048,8689.98750193853
3,4049,8689.98750193853
3,4050,8689.98750193853
3,4051,8689.98750193853
3,4052,8689.98750193853
3,4053,8689.98750193853
3,4054,8689.98750193853
3,4055,8689.98750193853
3,4056,8689.98750193853
3,4057,8689.98750193853
3,4058,8689.98750193853
4,4059,8693.381311474188
4,4060,8693.381311474188
4,4061,8693.381311474188
4,4062,8693.381311474188
4,4063,8693.381311474188
4,4064,8693.381311474188
4,4065,8693.381311474188
4,4066,8693.381311474188
4,4067,8693.381311474188
4,4068,8693.381311474188
4,4069,8693.381311474188
4,4070,8693.381311474188
4,4071,8693.381311474188
4,4072,8693.381311474188
4,4073,8693.381311474188
4,4074,8693.381311474188
4,4075,8693.381311474188
4,4076,8693.381311474188
4,4077,8693.381311474188
4,4078,8693.381311474188
4,4079,8693.381311474188
4,4080,8693.381311474188
4,4081,8693.381311474188
4,4082,8693.381311474188
5,4083,8696.775121009847
5,4084,8696.775121009847
5,4085,8696.775121009847
5,4086,8696.775121009847
5,4087,8696.775121009847
5,4088,8696.775121009847
5,4089,8696.775121009847
5,4090,8696.775121009847
5,4091,8696.775121009847
5,4092,8696.775121009847
5,4093,8696.775121009847
5,4094,8696.775121009847
5,4095,8696.775121009847
5,4096,8696.775121009847
5,4097,8696.775121009847
5,4098,8696.775121009847
5,4099,8696.775121009847
5,4100,8696.775121009847
5,4101,8696.775121009847
5,4102,8696.775121009847
5,4103,8696.775121009847
5,4104,8696.775121009847
5,4105,8696.775121009847
5,4106,8696.775121009847
6,4107,8700.168930545504
6,4108,8700.168930545504
6,4109,8700.168930545504
6,4110,8700.168930545504
6,4111,8700.168930545504
6,4112,8700.168930545504
6,4113,8700.168930545504
6,4114,8700.168930545504
6,4115,8700.168930545504
6,4116,8700.168930545504
6,4117,8700.168930545504
6,4118,8700.168930545504
6,4119,8700.168930545504
6,4120,8700.168930545504
6,4121,8700.168930545504
6,4122,8700.168930545504
6,4123,8700.168930545504
6,4124,8700.168930545504
6,4125,8700.168930545504
6,4126,8700.168930545504
6,4127,8700.168930545504
6,4128,8700.168930545504
6,4129,8700.168930545504
6,4130,8700.168930545504
0,4131,8679.806073331556
0,4132,8679.806073331556
0,4133,8679.806073331556
0,4134,8679.806073331556
0,4135,8679.806073331556
0,4136,8679.806073331556
0,4137,8679.806073331556
0,4138,8679.806073331556
0,4139,8679.806073331556
0,4140,8679.806073331556
0,4141,8679.806073331556
0,4142,8679.806073331556
0,4143,8679.806073331556
0,4144,8679.806073331556
0,4145,8679.806073331556
0,4146,8679.806073331556
0,4147,8679.806073331556
0,4148,8679.806073331556
0,4149,8679.806073331556
0,4150,8679.806073331556
0,4151,8679.806073331556
0,4152,8679.806073331556
0,4153,8679.806073331556
0,4154,8679.806073331556
1,4155,8683.199882867215
1,4156,8683.199882867215
1,4157,8683.199882867215
1,4158,8683.199882867215
1,4159,8683.199882867215
1,4160,8683.199882867215
1,4161,8683.199882867215
1,4162,8683.199882867215
1,4163,8683.199882867215
1,4164,8683.199882867215
1,4165,8683.199882867215
1,4166,8683.199882867215
1,4167,8683.199882867215
1,4168,8683.199882867215
1,4169,8683.199882867215
1,4170,8683.199882867215
1,4171,8683.199882867215
1,4172,8683.199882867215
1,4173,8683.199882867215
1,4174,8683.199882867215
1,4175,8683.199882867215
1,4176,8683.199882867215
1,4177,8683.199882867215
1,4178,8683.199882867215
2,4179,8686.593692402872
2,4180,8686.593692402872
2,4181,8686.593692402872
2,4182,8686.593692402872
2,4183,8686.593692402872
2,4184,8686.593692402872
2,4185,8686.593692402872
2,4186,8686.593692402872
2,4187,8686.593692402872
2,4188,8686.593692402872
2,4189,8686.593692402872
2,4190,8686.593692402872
2,4191,8686.593692402872
2,4192,8686.593692402872
2,4193,8686.593692402872
2,4194,8686.593692402872
2,4195,8686.593692402872
2,4196,8686.593692402872
2,4197,8686.593692402872
2,4198,8686.593692402872
2,4199,8686.593692402872
2,4200,8686.593692402872
2,4201,8686.593692402872
2,4202,8686.593692402872
3,4203,8689.98750193853
3,4204,8689.98750193853
3,4205,8689.98750193853
3,4206,8689.98750193853
3,4207,8689.98750193853
3,4208,8689.98750193853
3,4209,8689.98750193853
3,4210,8689.98750193853
3,4211,8689.98750193853
3,4212,8689.98750193853
3,4213,8689.98750193853
3,4214,8689.98750193853
3,4215,8689.98750193853
3,4216,8689.98750193853
3,4217,8689.98750193853
3,4218,8689.98750193853
3,4219,8689.98750193853
3,4220,8689.98750193853
3,4221,8689.98750193853
3,4222,8689.98750193853
3,4223,8689.98750193853
3,4224,8689.98750193853
3,4225,8689.98750193853
3,4226,8689.98750193853
4,4227,8693.381311474188
4,4228,8693.381311474188
4,4229,8693.381311474188
4,4230,8693.381311474188
4,4231,8693.381311474188
4,4232,8693.381311474188
4,4233,8693.381311474188
4,4234,8693.381311474188
4,4235,8693.381311474188
4,4236,8693.381311474188
4,4237,8693.381311474188
4,4238,8693.381311474188
4,4239,8693.381311474188
4,4240,8693.381311474188
4,4241,8693.381311474188
4,4242,8693.381311474188
4,4243,8693.381311474188
4,4244,8693.381311474188
4,4245,8693.381311474188
4,4246,8693.381311474188
4,4247,8693.381311474188
4,4248,8693.381311474188
4,4249,8693.381311474188
4,4250,8693.381311474188
5,4251,8696.775121009847
5,4252,8696.775121009847
5,4253,8696.775121009847
5,4254,8696.775121009847
5,4255,8696.775121009847
5,4256,8696.775121009847
5,4257,8696.775121009847
5,4258,8696.775121009847
5,4259,8696.775121009847
5,4260,8696.775121009847
5,4261,8696.775121009847
5,4262,8696.775121009847
5,4263,8696.775121009847
5,4264,8696.775121009847
5,4265,8696.775121009847
