hum,hr,Predicted Y
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.49,22,11.570902860464715
0.49,23,11.570902860464715
0.49,0,11.570902860464715
0.49,1,11.570902860464715
0.49,2,11.570902860464715
0.49,3,11.570902860464715
0.49,4,11.570902860464715
0.49,5,11.570902860464715
0.49,6,11.570902860464715
0.49,7,11.570902860464715
0.49,8,11.570902860464715
0.49,9,11.570902860464715
0.49,10,11.570902860464715
0.49,11,11.570902860464715
0.49,12,11.570902860464715
0.49,13,11.570902860464715
0.49,14,11.570902860464715
0.49,15,11.570902860464715
0.49,16,11.570902860464715
0.49,17,11.570902860464715
0.49,18,11.570902860464715
0.49,19,11.570902860464715
0.49,20,11.570902860464715
0.49,21,11.570902860464715
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.5,0,11.569142950984165
0.5,1,11.569142950984165
0.5,2,11.569142950984165
0.5,3,11.569142950984165
0.5,4,11.569142950984165
0.5,5,11.569142950984165
0.5,6,11.569142950984165
0.5,7,11.569142950984165
0.5,8,11.569142950984165
0.5,9,11.569142950984165
0.5,10,11.569142950984165
0.5,11,11.569142950984165
0.5,12,11.569142950984165
0.5,13,11.569142950984165
0.5,14,11.569142950984165
0.5,15,11.569142950984165
0.5,16,11.569142950984165
0.5,17,11.569142950984165
0.5,18,11.569142950984165
0.5,19,11.569142950984165
0.5,20,11.569142950984165
0.5,21,11.569142950984165
0.5,22,11.569142950984165
0.5,23,11.569142950984165
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.51,22,11.567383041503616
0.51,23,11.567383041503616
0.51,0,11.567383041503616
0.51,1,11.567383041503616
0.51,2,11.567383041503616
0.51,3,11.567383041503616
0.51,4,11.567383041503616
0.51,5,11.567383041503616
0.51,6,11.567383041503616
0.51,7,11.567383041503616
0.51,8,11.567383041503616
0.51,9,11.567383041503616
0.51,10,11.567383041503616
0.51,11,11.567383041503616
0.51,12,11.567383041503616
0.51,13,11.567383041503616
0.51,14,11.567383041503616
0.51,15,11.567383041503616
0.51,16,11.567383041503616
0.51,17,11.567383041503616
0.51,18,11.567383041503616
0.51,19,11.567383041503616
0.51,20,11.567383041503616
0.51,21,11.567383041503616
0.52,22,11.565623132023067
0.52,23,11.565623132023067
0.52,0,11.565623132023067
0.52,1,11.565623132023067
0.52,2,11.565623132023067
0.52,3,11.565623132023067
0.52,4,11.565623132023067
0.52,5,11.565623132023067
0.52,6,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
0.52,17,11.565623132023067
0.52,18,11.565623132023067
0.52,19,11.565623132023067
0.52,20,11.565623132023067
0.52,21,11.565623132023067
0.52,22,11.565623132023067
0.52,23,11.565623132023067
0.52,0,11.565623132023067
0.52,1,11.565623132023067
0.52,2,11.565623132023067
0.52,3,11.565623132023067
0.52,4,11.565623132023067
0.52,5,11.565623132023067
0.52,6,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
0.52,17,11.565623132023067
0.52,18,11.565623132023067
0.52,19,11.565623132023067
0.52,20,11.565623132023067
0.52,21,11.565623132023067
0.52,22,11.565623132023067
0.52,23,11.565623132023067
0.52,0,11.565623132023067
0.52,1,11.565623132023067
0.52,2,11.565623132023067
0.52,3,11.565623132023067
0.52,4,11.565623132023067
0.52,5,11.565623132023067
0.52,6,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
0.52,17,11.565623132023067
0.52,18,11.565623132023067
0.52,19,11.565623132023067
0.52,20,11.565623132023067
0.52,21,11.565623132023067
0.52,22,11.565623132023067
0.52,23,11.565623132023067
0.52,0,11.565623132023067
0.52,1,11.565623132023067
0.52,2,11.565623132023067
0.52,3,11.565623132023067
0.52,4,11.565623132023067
0.52,5,11.565623132023067
0.52,6,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
0.52,17,11.565623132023067
0.52,18,11.565623132023067
0.52,19,11.565623132023067
0.52,20,11.565623132023067
0.52,21,11.565623132023067
0.52,22,11.565623132023067
0.52,23,11.565623132023067
0.52,0,11.565623132023067
0.52,1,11.565623132023067
0.52,2,11.565623132023067
0.52,3,11.565623132023067
0.52,4,11.565623132023067
0.52,5,11.565623132023067
0.52,6,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
0.52,17,11.565623132023067
0.52,18,11.565623132023067
0.52,19,11.565623132023067
0.52,20,11.565623132023067
0.52,21,11.565623132023067
0.52,22,11.565623132023067
0.52,23,11.565623132023067
0.52,0,11.565623132023067
0.52,1,11.565623132023067
0.52,2,11.565623132023067
0.52,3,11.565623132023067
0.52,4,11.565623132023067
0.52,5,11.565623132023067
0.52,6,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
0.52,17,11.565623132023067
0.52,18,11.565623132023067
0.52,19,11.565623132023067
0.52,20,11.565623132023067
0.52,21,11.565623132023067
0.52,22,11.565623132023067
0.52,23,11.565623132023067
0.52,0,11.565623132023067
0.52,1,11.565623132023067
0.52,2,11.565623132023067
0.52,3,11.565623132023067
0.52,4,11.565623132023067
0.52,5,11.565623132023067
0.52,6,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
0.52,17,11.565623132023067
0.52,18,11.565623132023067
0.52,19,11.565623132023067
0.52,20,11.565623132023067
0.52,21,11.565623132023067
0.52,22,11.565623132023067
0.52,23,11.565623132023067
0.52,0,11.565623132023067
0.52,1,11.565623132023067
0.52,2,11.565623132023067
0.52,3,11.565623132023067
0.52,4,11.565623132023067
0.52,5,11.565623132023067
0.52,6,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
0.52,17,11.565623132023067
0.52,18,11.565623132023067
0.52,19,11.565623132023067
0.52,20,11.565623132023067
0.52,21,11.565623132023067
0.52,22,11.565623132023067
0.52,23,11.565623132023067
0.52,0,11.565623132023067
0.52,1,11.565623132023067
0.52,2,11.565623132023067
0.52,3,11.565623132023067
0.52,4,11.565623132023067
0.52,5,11.565623132023067
0.52,6,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
0.52,17,11.565623132023067
0.52,7,11.565623132023067
0.52,8,11.565623132023067
0.52,9,11.565623132023067
0.52,10,11.565623132023067
0.52,11,11.565623132023067
0.52,12,11.565623132023067
0.52,13,11.565623132023067
0.52,14,11.565623132023067
0.52,15,11.565623132023067
0.52,16,11.565623132023067
