instant,weathersit,Predicted Y
1994,1,1.437398492619609
1995,1,1.4373966833148566
1996,1,1.4373948740101041
1997,1,1.4373930647053517
1998,1,1.4373912554005992
1999,1,1.4373894460958465
2000,1,1.437387636791094
2001,1,1.4373858274863416
2002,1,1.4373840181815891
2003,1,1.4373822088768367
2004,1,1.4373803995720842
2005,1,1.4373785902673317
2006,1,1.4373767809625793
2007,2,1.4373749716578268
2008,1,1.4373731623530743
2009,1,1.4373713530483219
2010,1,1.4373695437435694
2011,1,1.437367734438817
2012,1,1.4373659251340645
2013,1,1.437364115829312
2014,1,1.4373623065245595
2015,1,1.4373604972198069
2016,1,1.4373586879150544
2017,1,1.437356878610302
2018,1,1.4373550693055495
2019,2,1.437353260000797
2020,2,1.4373514506960445
2021,1,1.437349641391292
2022,2,1.4373478320865396
2023,2,1.4373460227817871
2024,2,1.4373442134770347
2025,2,1.4373424041722822
2026,2,1.4373405948675297
2027,2,1.4373387855627773
2028,2,1.4373369762580248
2029,2,1.4373351669532723
2030,2,1.4373333576485197
2031,2,1.4373315483437672
2032,2,1.4373297390390147
2033,2,1.4373279297342623
2034,2,1.4373261204295098
2035,3,1.4373243111247573
2036,3,1.4373225018200049
2037,3,1.4373206925152524
2038,2,1.4373188832105
2039,2,1.4373170739057475
2040,3,1.437315264600995
2041,2,1.4373134552962425
2042,3,1.43731164599149
2043,3,1.4373098366867376
2044,3,1.4373080273819852
2045,3,1.4373062180772325
2046,3,1.43730440877248
2047,3,1.4373025994677275
2048,3,1.437300790162975
2049,3,1.4372989808582226
2050,3,1.4372971715534701
2051,3,1.4372953622487177
2052,2,1.4372935529439652
2053,3,1.4372917436392127
2054,3,1.4372899343344603
2055,3,1.4372881250297078
2056,3,1.4372863157249554
2057,3,1.437284506420203
2058,3,1.4372826971154504
2059,3,1.437280887810698
2060,2,1.4372790785059455
2061,2,1.4372772692011928
2062,2,1.4372754598964403
2063,2,1.4372736505916879
2064,3,1.4372718412869354
2065,2,1.437270031982183
2066,3,1.4372682226774305
2067,3,1.437266413372678
2068,3,1.4372646040679256
2069,3,1.437262794763173
2070,3,1.4372609854584206
2071,2,1.4372591761536682
2072,2,1.4372573668489157
2073,3,1.4372555575441632
2074,3,1.4372537482394108
2075,3,1.4372519389346583
2076,2,1.4372501296299056
2077,1,1.4372483203251532
2078,1,1.4372465110204007
2079,1,1.4372447017156482
2080,1,1.4372428924108958
2081,1,1.4372410831061433
2082,2,1.4372392738013908
2083,1,1.4372374644966384
2084,1,1.437235655191886
2085,1,1.4372338458871334
2086,1,1.437232036582381
2087,1,1.4372302272776285
2088,1,1.437228417972876
2089,1,1.4372266086681236
2090,1,1.437224799363371
2091,1,1.4372229900586184
2092,2,1.437221180753866
2093,1,1.4372193714491135
2094,1,1.437217562144361
2095,1,1.4372157528396086
2096,1,1.437213943534856
2097,2,1.4372121342301036
2098,1,1.4372103249253512
2099,2,1.4372085156205987
2100,1,1.4372067063158462
2101,2,1.4372048970110938
2102,2,1.4372030877063413
2103,2,1.4372012784015888
2104,3,1.4371994690968364
2105,1,1.437197659792084
2106,3,1.4371958504873312
2107,3,1.4371940411825788
2108,1,1.4371922318778263
2109,1,1.4371904225730738
2110,1,1.4371886132683214
2111,1,1.437186803963569
2112,1,1.4371849946588164
2113,1,1.437183185354064
2114,1,1.4371813760493115
2115,1,1.437179566744559
2116,1,1.4371777574398066
2117,1,1.4371759481350541
2118,1,1.4371741388303017
2119,1,1.4371723295255492
2120,1,1.4371705202207967
2121,1,1.4371687109160443
2122,1,1.4371669016112916
2123,1,1.437165092306539
2124,1,1.4371632830017866
2125,1,1.4371614736970342
2126,1,1.4371596643922817
2127,1,1.4371578550875292
2128,1,1.4371560457827768
2129,1,1.4371542364780243
2130,1,1.4371524271732719
2131,2,1.4371506178685194
2132,2,1.437148808563767
2133,2,1.4371469992590145
2134,2,1.437145189954262
2135,2,1.4371433806495095
2136,3,1.437141571344757
2137,2,1.4371397620400044
2138,1,1.437137952735252
2139,1,1.4371361434304994
2140,1,1.437134334125747
2141,1,1.4371325248209945
2142,1,1.437130715516242
2143,1,1.4371289062114896
2144,1,1.4371270969067371
2145,1,1.4371252876019847
2146,1,1.4371234782972322
2147,2,1.4371216689924797
2148,2,1.4371198596877273
2149,2,1.4371180503829748
2150,2,1.4371162410782223
2151,1,1.4371144317734699
2152,1,1.4371126224687172
2153,1,1.4371108131639647
2154,2,1.4371090038592123
2155,1,1.4371071945544598
2156,1,1.4371053852497073
2157,1,1.4371035759449549
2158,2,1.4371017666402024
2159,1,1.43709995733545
2160,2,1.4370981480306975
2161,2,1.437096338725945
2162,2,1.4370945294211925
2163,2,1.43709272011644
2164,1,1.4370909108116876
2165,3,1.4370891015069351
2166,2,1.4370872922021827
2167,2,1.4370854828974302
2168,3,1.4370836735926775
2169,3,1.437081864287925
2170,2,1.4370800549831726
2171,2,1.4370782456784201
2172,3,1.4370764363736677
2173,3,1.4370746270689152
2174,3,1.4370728177641627
2175,3,1.4370710084594103
2176,2,1.4370691991546578
2177,2,1.4370673898499053
2178,2,1.4370655805451529
2179,1,1.4370637712404004
2180,1,1.437061961935648
2181,1,1.4370601526308955
2182,1,1.437058343326143
2183,1,1.4370565340213903
2184,1,1.4370547247166379
2185,1,1.4370529154118854
2186,1,1.437051106107133
2187,1,1.4370492968023805
2188,1,1.437047487497628
2189,1,1.4370456781928755
2190,1,1.437043868888123
2191,1,1.4370420595833706
2192,1,1.4370402502786181
2193,1,1.4370384409738657
2194,1,1.4370366316691132
2195,1,1.4370348223643608
2196,1,1.4370330130596083
2197,1,1.4370312037548558
2198,1,1.4370293944501031
2199,1,1.4370275851453507
2200,1,1.4370257758405982
2201,1,1.4370239665358457
2202,1,1.4370221572310933
2203,1,1.4370203479263408
2204,1,1.4370185386215883
2205,1,1.4370167293168359
2206,1,1.4370149200120834
2207,1,1.437013110707331
2208,1,1.4370113014025785
2209,1,1.437009492097826
2210,1,1.4370076827930736
2211,1,1.437005873488321
2212,1,1.4370040641835686
2213,1,1.4370022548788162
2214,1,1.4370004455740635
2215,1,1.436998636269311
2216,1,1.4369968269645585
2217,1,1.436995017659806
2218,1,1.4369932083550536
2219,2,1.4369913990503012
2220,1,1.4369895897455487
2221,2,1.4369877804407962
2222,2,1.4369859711360438
2223,2,1.4369841618312913
2224,2,1.4369823525265388
2225,2,1.4369805432217864
2226,1,1.436978733917034
2227,1,1.4369769246122814
2228,1,1.436975115307529
2229,1,1.4369733060027763
2230,1,1.4369714966980238
2231,1,1.4369696873932714
2232,1,1.436967878088519
2233,2,1.4369660687837664
2234,2,1.436964259479014
2235,1,1.4369624501742615
2236,2,1.436960640869509
2237,2,1.4369588315647566
2238,3,1.436957022260004
2239,3,1.4369552129552516
2240,2,1.4369534036504992
2241,2,1.4369515943457467
2242,2,1.4369497850409942
2243,3,1.4369479757362418
2244,3,1.436946166431489
2245,2,1.4369443571267366
2246,2,1.4369425478219842
2247,2,1.4369407385172317
2248,3,1.4369389292124792
2249,3,1.4369371199077268
2250,3,1.4369353106029743
2251,3,1.4369335012982218
2252,2,1.4369316919934694
2253,3,1.436929882688717
2254,3,1.4369280733839644
2255,3,1.436926264079212
2256,2,1.4369244547744595
2257,2,1.436922645469707
2258,2,1.4369208361649546
2259,2,1.4369190268602021
2260,2,1.4369172175554494
2261,2,1.436915408250697
2262,2,1.4369135989459445
2263,3,1.436911789641192
2264,3,1.4369099803364396
2265,2,1.436908171031687
2266,2,1.4369063617269346
2267,2,1.4369045524221822
2268,2,1.4369027431174297
2269,2,1.4369009338126773
2270,2,1.4368991245079248
2271,2,1.4368973152031723
2272,2,1.4368955058984199
2273,2,1.4368936965936674
2274,2,1.436891887288915
2275,2,1.4368900779841622
2276,2,1.4368882686794098
2277,2,1.4368864593746573
2278,2,1.4368846500699048
2279,2,1.4368828407651524
2280,2,1.4368810314604
2281,2,1.4368792221556475
2282,2,1.436877412850895
2283,2,1.4368756035461425
2284,2,1.43687379424139
2285,2,1.4368719849366376
2286,2,1.4368701756318851
2287,2,1.4368683663271327
2288,2,1.4368665570223802
2289,2,1.4368647477176277
2290,2,1.436862938412875
2291,2,1.4368611291081226
2292,2,1.4368593198033701
2293,2,1.4368575104986177
2294,2,1.4368557011938652
2295,2,1.4368538918891127
2296,2,1.4368520825843603
2297,1,1.4368502732796078
2298,1,1.4368484639748553
2299,1,1.4368466546701029
2300,2,1.4368448453653504
2301,2,1.436843036060598
2302,1,1.4368412267558455
2303,1,1.436839417451093
2304,1,1.4368376081463405
2305,1,1.436835798841588
2306,1,1.4368339895368354
2307,1,1.436832180232083
2308,1,1.4368303709273305
2309,1,1.436828561622578
2310,1,1.4368267523178255
2311,1,1.436824943013073
2312,1,1.4368231337083206
2313,2,1.4368213244035681
2314,2,1.4368195150988157
2315,2,1.4368177057940632
2316,2,1.4368158964893107
2317,2,1.4368140871845583
2318,2,1.4368122778798058
2319,2,1.4368104685750533
2320,2,1.4368086592703009
2321,2,1.4368068499655482
2322,1,1.4368050406607957
2323,1,1.4368032313560433
2324,1,1.4368014220512908
2325,1,1.4367996127465383
2326,1,1.4367978034417859
2327,1,1.4367959941370334
2328,1,1.436794184832281
2329,2,1.4367923755275285
2330,3,1.436790566222776
2331,2,1.4367887569180235
2332,2,1.436786947613271
2333,2,1.4367851383085186
2334,2,1.4367833290037662
2335,2,1.4367815196990137
2336,2,1.436779710394261
2337,2,1.4367779010895085
2338,2,1.436776091784756
2339,3,1.4367742824800036
2340,3,1.4367724731752511
2341,3,1.4367706638704987
2342,1,1.4367688545657462
2343,2,1.4367670452609937
2344,3,1.4367652359562413
2345,2,1.4367634266514888
2346,2,1.4367616173467364
2347,2,1.4367598080419839
2348,3,1.4367579987372314
2349,3,1.436756189432479
2350,2,1.4367543801277265
2351,2,1.436752570822974
2352,2,1.4367507615182213
2353,2,1.4367489522134689
2354,2,1.4367471429087164
2355,2,1.436745333603964
2356,2,1.4367435242992115
2357,3,1.436741714994459
2358,3,1.4367399056897066
2359,3,1.436738096384954
2360,3,1.4367362870802016
2361,3,1.4367344777754492
2362,3,1.4367326684706967
2363,3,1.4367308591659442
2364,2,1.4367290498611918
2365,2,1.4367272405564393
2366,2,1.4367254312516868
2367,3,1.4367236219469341
2368,2,1.4367218126421817
2369,2,1.4367200033374292
2370,2,1.4367181940326768
2371,1,1.4367163847279243
2372,1,1.4367145754231718
2373,1,1.4367127661184194
2374,1,1.436710956813667
2375,1,1.4367091475089144
2376,1,1.436707338204162
2377,1,1.4367055288994095
2378,1,1.436703719594657
2379,1,1.4367019102899046
2380,1,1.436700100985152
2381,1,1.4366982916803996
2382,1,1.436696482375647
2383,1,1.4366946730708945
2384,1,1.436692863766142
2385,1,1.4366910544613896
2386,1,1.436689245156637
2387,1,1.4366874358518846
2388,1,1.4366856265471322
2389,1,1.4366838172423797
2390,1,1.4366820079376272
2391,1,1.4366801986328748
2392,1,1.4366783893281223
2393,1,1.4366765800233698
2394,1,1.4366747707186174
2395,1,1.436672961413865
2396,1,1.4366711521091124
2397,1,1.4366693428043598
2398,1,1.4366675334996073
2399,1,1.4366657241948548
2400,1,1.4366639148901024
2401,1,1.43666210558535
2402,1,1.4366602962805974
2403,1,1.436658486975845
2404,1,1.4366566776710925
2405,1,1.43665486836634
2406,1,1.4366530590615876
2407,1,1.4366512497568351
2408,1,1.4366494404520826
2409,1,1.4366476311473302
2410,1,1.4366458218425777
2411,1,1.4366440125378253
2412,1,1.4366422032330728
2413,1,1.43664039392832
2414,1,1.4366385846235676
2415,1,1.4366367753188152
2416,1,1.4366349660140627
2417,1,1.4366331567093102
2418,1,1.4366313474045578
2419,1,1.4366295380998053
2420,2,1.4366277287950528
2421,2,1.4366259194903004
2422,1,1.436624110185548
2423,2,1.4366223008807955
2424,2,1.436620491576043
2425,2,1.4366186822712905
2426,2,1.436616872966538
2427,2,1.4366150636617856
2428,2,1.436613254357033
2429,2,1.4366114450522804
2430,2,1.436609635747528
2431,2,1.4366078264427755
2432,2,1.436606017138023
2433,3,1.4366042078332706
2434,2,1.4366023985285181
2435,3,1.4366005892237657
2436,3,1.4365987799190132
2437,3,1.4365969706142607
2438,3,1.4365951613095083
2439,2,1.4365933520047558
2440,3,1.4365915427000033
2441,3,1.4365897333952509
2442,3,1.4365879240904984
2443,3,1.4365861147857457
2444,3,1.4365843054809933
2445,2,1.4365824961762408
2446,2,1.4365806868714883
2447,3,1.4365788775667359
2448,2,1.4365770682619834
2449,3,1.436575258957231
2450,2,1.4365734496524785
2451,2,1.436571640347726
2452,1,1.4365698310429735
2453,1,1.436568021738221
2454,1,1.4365662124334686
2455,1,1.4365644031287161
2456,1,1.4365625938239637
2457,1,1.4365607845192112
2458,1,1.4365589752144587
2459,1,1.436557165909706
2460,1,1.4365553566049536
2461,1,1.4365535473002011
2462,1,1.4365517379954487
2463,1,1.4365499286906962
2464,1,1.4365481193859437
2465,1,1.4365463100811913
2466,1,1.4365445007764388
2467,1,1.4365426914716863
2468,1,1.4365408821669339
2469,1,1.4365390728621814
2470,1,1.436537263557429
2471,1,1.4365354542526765
2472,1,1.436533644947924
2473,1,1.4365318356431716
2474,1,1.4365300263384189
2475,1,1.4365282170336664
2476,1,1.436526407728914
2477,1,1.4365245984241615
2478,1,1.436522789119409
2479,1,1.4365209798146565
2480,1,1.436519170509904
2481,1,1.4365173612051516
2482,1,1.4365155519003991
2483,1,1.4365137425956467
2484,2,1.4365119332908942
2485,2,1.4365101239861418
2486,2,1.4365083146813893
2487,2,1.4365065053766368
2488,2,1.4365046960718844
2489,2,1.4365028867671317
2490,2,1.4365010774623792
2491,1,1.4364992681576267
2492,1,1.4364974588528743
2493,1,1.4364956495481218
2494,1,1.4364938402433693
2495,1,1.4364920309386169
2496,1,1.4364902216338644
2497,1,1.436488412329112
2498,1,1.4364866030243595
2499,1,1.436484793719607
2500,1,1.4364829844148546
2501,1,1.436481175110102
2502,1,1.4364793658053496
2503,1,1.4364775565005972
2504,2,1.4364757471958447
2505,2,1.436473937891092
2506,2,1.4364721285863395
2507,2,1.436470319281587
2508,3,1.4364685099768346
2509,2,1.4364667006720822
2510,2,1.4364648913673297
2511,2,1.4364630820625772
2512,2,1.4364612727578248
2513,2,1.4364594634530723
2514,2,1.4364576541483198
2515,1,1.4364558448435674
2516,1,1.436454035538815
2517,2,1.4364522262340624
2518,2,1.43645041692931
2519,2,1.4364486076245575
2520,2,1.4364467983198048
2521,1,1.4364449890150524
2522,1,1.4364431797102999
2523,1,1.4364413704055474
2524,1,1.436439561100795
2525,1,1.4364377517960425
2526,1,1.43643594249129
2527,1,1.4364341331865376
2528,1,1.436432323881785
2529,1,1.4364305145770326
2530,1,1.4364287052722802
2531,1,1.4364268959675277
2532,1,1.4364250866627752
2533,1,1.4364232773580228
2534,1,1.4364214680532703
2535,1,1.4364196587485176
2536,1,1.4364178494437652
2537,1,1.4364160401390127
2538,2,1.4364142308342602
2539,2,1.4364124215295078
2540,2,1.4364106122247553
2541,1,1.4364088029200028
2542,1,1.4364069936152504
2543,1,1.436405184310498
2544,1,1.4364033750057454
2545,1,1.436401565700993
2546,1,1.4363997563962405
2547,1,1.436397947091488
2548,1,1.4363961377867356
2549,1,1.4363943284819831
2550,2,1.4363925191772307
2551,2,1.436390709872478
2552,2,1.4363889005677255
2553,2,1.436387091262973
2554,2,1.4363852819582206
2555,2,1.436383472653468
2556,2,1.4363816633487156
2557,1,1.4363798540439632
2558,1,1.4363780447392107
2559,1,1.4363762354344582
2560,1,1.4363744261297058
2561,1,1.4363726168249533
2562,1,1.4363708075202009
2563,1,1.4363689982154484
2564,1,1.436367188910696
2565,1,1.4363653796059435
2566,1,1.4363635703011908
2567,1,1.4363617609964383
2568,1,1.4363599516916858
2569,1,1.4363581423869334
2570,1,1.436356333082181
2571,1,1.4363545237774284
2572,1,1.436352714472676
2573,1,1.4363509051679235
2574,1,1.436349095863171
2575,1,1.4363472865584186
2576,1,1.4363454772536661
2577,1,1.4363436679489137
2578,2,1.4363418586441612
2579,2,1.4363400493394087
2580,3,1.4363382400346563
2581,2,1.4363364307299036
2582,3,1.4363346214251511
2583,3,1.4363328121203986
2584,3,1.4363310028156462
2585,3,1.4363291935108937
2586,3,1.4363273842061413
2587,3,1.4363255749013888
2588,3,1.4363237655966363
2589,3,1.4363219562918839
2590,3,1.4363201469871314
2591,3,1.436318337682379
2592,3,1.4363165283776265
2593,3,1.436314719072874
2594,3,1.4363129097681215
2595,2,1.436311100463369
2596,2,1.4363092911586166
2597,3,1.436307481853864
2598,3,1.4363056725491115
2599,3,1.436303863244359
2600,3,1.4363020539396065
2601,2,1.436300244634854
2602,3,1.4362984353301016
2603,2,1.4362966260253491
2604,2,1.4362948167205967
2605,2,1.4362930074158442
2606,2,1.4362911981110917
2607,1,1.4362893888063393
2608,1,1.4362875795015868
2609,1,1.4362857701968343
2610,1,1.4362839608920819
2611,1,1.4362821515873294
2612,1,1.4362803422825767
2613,1,1.4362785329778243
2614,1,1.4362767236730718
2615,2,1.4362749143683193
2616,2,1.4362731050635669
2617,2,1.4362712957588144
2618,2,1.436269486454062
2619,1,1.4362676771493095
2620,1,1.436265867844557
2621,1,1.4362640585398045
2622,1,1.436262249235052
2623,1,1.4362604399302996
2624,1,1.4362586306255472
2625,2,1.4362568213207947
2626,2,1.4362550120160422
2627,1,1.4362532027112895
2628,1,1.436251393406537
2629,1,1.4362495841017846
2630,1,1.4362477747970321
2631,1,1.4362459654922797
2632,1,1.4362441561875272
2633,1,1.4362423468827747
2634,1,1.4362405375780223
2635,1,1.4362387282732698
2636,1,1.4362369189685174
2637,1,1.4362351096637649
2638,3,1.4362333003590124
2639,3,1.43623149105426
2640,3,1.4362296817495075
2641,3,1.436227872444755
2642,3,1.4362260631400026
2643,3,1.4362242538352499
2644,1,1.4362224445304974
2645,1,1.436220635225745
2646,2,1.4362188259209925
2647,2,1.43621701661624
2648,2,1.4362152073114876
2649,2,1.436213398006735
2650,2,1.4362115887019826
2651,1,1.4362097793972302
2652,1,1.4362079700924777
2653,1,1.4362061607877252
2654,1,1.4362043514829728
2655,1,1.4362025421782203
2656,1,1.4362007328734678
2657,1,1.4361989235687154
2658,1,1.4361971142639627
2659,1,1.4361953049592102
2660,1,1.4361934956544578
2661,1,1.4361916863497053
2662,1,1.4361898770449528
2663,1,1.4361880677402004
2664,1,1.436186258435448
2665,1,1.4361844491306954
2666,1,1.436182639825943
2667,1,1.4361808305211905
2668,1,1.436179021216438
2669,1,1.4361772119116856
2670,1,1.436175402606933
2671,1,1.4361735933021806
2672,1,1.4361717839974282
2673,1,1.4361699746926755
2674,1,1.436168165387923
2675,1,1.4361663560831706
2676,1,1.436164546778418
2677,1,1.4361627374736656
2678,1,1.4361609281689132
2679,1,1.4361591188641607
2680,1,1.4361573095594082
2681,1,1.4361555002546558
2682,1,1.4361536909499033
2683,1,1.4361518816451508
2684,1,1.4361500723403984
2685,1,1.436148263035646
2686,1,1.4361464537308934
2687,1,1.436144644426141
2688,1,1.4361428351213883
2689,2,1.4361410258166358
2690,2,1.4361392165118834
2691,1,1.436137407207131
2692,1,1.4361355979023784
2693,1,1.436133788597626
2694,2,1.4361319792928735
2695,1,1.436130169988121
2696,2,1.4361283606833686
2697,1,1.4361265513786161
2698,2,1.4361247420738636
2699,2,1.4361229327691112
2700,2,1.4361211234643587
2701,2,1.4361193141596063
2702,2,1.4361175048548538
2703,1,1.4361156955501013
2704,1,1.4361138862453486
2705,1,1.4361120769405962
2706,1,1.4361102676358437
2707,1,1.4361084583310912
2708,3,1.4361066490263388
2709,3,1.4361048397215863
2710,1,1.4361030304168338
2711,1,1.4361012211120814
2712,1,1.436099411807329
2713,2,1.4360976025025765
2714,2,1.436095793197824
2715,1,1.4360939838930715
2716,2,1.436092174588319
2717,2,1.4360903652835666
2718,2,1.4360885559788141
2719,2,1.4360867466740614
2720,2,1.436084937369309
2721,2,1.4360831280645565
2722,2,1.436081318759804
2723,2,1.4360795094550516
2724,3,1.4360777001502991
2725,2,1.4360758908455467
2726,2,1.4360740815407942
2727,2,1.4360722722360417
2728,2,1.4360704629312893
2729,1,1.4360686536265368
2730,1,1.4360668443217843
2731,1,1.4360650350170319
2732,1,1.4360632257122794
2733,1,1.436061416407527
2734,1,1.4360596071027742
2735,1,1.4360577977980218
2736,1,1.4360559884932693
2737,1,1.4360541791885169
2738,1,1.4360523698837644
2739,1,1.436050560579012
2740,1,1.4360487512742595
2741,1,1.436046941969507
2742,1,1.4360451326647545
2743,1,1.436043323360002
2744,1,1.4360415140552496
2745,1,1.4360397047504971
2746,1,1.4360378954457447
2747,1,1.4360360861409922
2748,1,1.4360342768362397
2749,1,1.4360324675314873
2750,1,1.4360306582267346
2751,1,1.4360288489219821
2752,1,1.4360270396172297
2753,1,1.4360252303124772
2754,2,1.4360234210077247
2755,2,1.4360216117029723
2756,2,1.4360198023982198
2757,1,1.4360179930934673
2758,1,1.4360161837887149
2759,1,1.4360143744839624
2760,1,1.43601256517921
2761,1,1.4360107558744575
2762,2,1.436008946569705
2763,2,1.4360071372649525
2764,2,1.4360053279602
2765,2,1.4360035186554474
2766,2,1.436001709350695
2767,2,1.4359999000459425
2768,1,1.43599809074119
2769,1,1.4359962814364375
2770,1,1.435994472131685
2771,1,1.4359926628269326
2772,1,1.4359908535221801
2773,1,1.4359890442174277
2774,1,1.4359872349126752
2775,1,1.4359854256079227
2776,1,1.4359836163031703
2777,1,1.4359818069984178
2778,1,1.4359799976936654
2779,1,1.435978188388913
2780,1,1.4359763790841602
2781,1,1.4359745697794077
2782,1,1.4359727604746553
2783,1,1.4359709511699028
2784,1,1.4359691418651503
2785,1,1.4359673325603979
2786,1,1.4359655232556454
2787,1,1.435963713950893
2788,1,1.4359619046461405
2789,1,1.435960095341388
2790,1,1.4359582860366356
2791,1,1.435956476731883
2792,1,1.4359546674271306
2793,2,1.4359528581223782
2794,2,1.4359510488176257
2795,2,1.4359492395128732
2796,2,1.4359474302081205
2797,2,1.435945620903368
2798,1,1.4359438115986156
2799,2,1.4359420022938632
2800,2,1.4359401929891107
2801,2,1.4359383836843582
2802,2,1.4359365743796058
2803,2,1.4359347650748533
2804,2,1.4359329557701008
2805,2,1.4359311464653484
2806,2,1.435929337160596
2807,2,1.4359275278558434
2808,2,1.435925718551091
2809,2,1.4359239092463385
2810,1,1.435922099941586
2811,1,1.4359202906368334
2812,1,1.4359184813320809
2813,2,1.4359166720273284
2814,1,1.435914862722576
2815,1,1.4359130534178235
2816,2,1.435911244113071
2817,1,1.4359094348083186
2818,2,1.435907625503566
2819,2,1.4359058161988136
2820,2,1.4359040068940612
2821,2,1.4359021975893087
2822,1,1.4359003882845562
2823,1,1.4358985789798038
2824,2,1.4358967696750513
2825,1,1.4358949603702988
2826,1,1.4358931510655462
2827,1,1.4358913417607937
2828,1,1.4358895324560412
2829,2,1.4358877231512888
2830,2,1.4358859138465363
2831,2,1.4358841045417838
2832,2,1.4358822952370314
2833,2,1.435880485932279
2834,2,1.4358786766275264
2835,2,1.435876867322774
2836,2,1.4358750580180215
2837,2,1.435873248713269
2838,1,1.4358714394085166
2839,1,1.4358696301037641
2840,1,1.4358678207990117
2841,2,1.4358660114942592
2842,2,1.4358642021895065
2843,2,1.435862392884754
2844,2,1.4358605835800016
2845,2,1.435858774275249
2846,2,1.4358569649704966
2847,2,1.4358551556657442
2848,2,1.4358533463609917
2849,2,1.4358515370562392
2850,2,1.4358497277514868
2851,1,1.4358479184467343
2852,1,1.4358461091419819
2853,1,1.4358442998372294
2854,1,1.435842490532477
2855,1,1.4358406812277245
2856,2,1.435838871922972
2857,2,1.4358370626182193
2858,2,1.4358352533134668
2859,3,1.4358334440087144
2860,3,1.435831634703962
2861,3,1.4358298253992094
2862,3,1.435828016094457
2863,3,1.4358262067897045
2864,3,1.435824397484952
2865,3,1.4358225881801996
2866,3,1.4358207788754471
2867,3,1.4358189695706947
2868,3,1.4358171602659422
2869,2,1.4358153509611897
2870,1,1.4358135416564373
2871,2,1.4358117323516848
2872,2,1.4358099230469321
2873,1,1.4358081137421796
2874,1,1.4358063044374272
2875,1,1.4358044951326747
2876,1,1.4358026858279223
2877,1,1.4358008765231698
2878,1,1.4357990672184173
2879,1,1.4357972579136649
2880,1,1.4357954486089124
2881,1,1.43579363930416
2882,1,1.4357918299994075
2883,1,1.435790020694655
2884,1,1.4357882113899025
2885,1,1.43578640208515
2886,1,1.4357845927803976
2887,1,1.4357827834756451
2888,1,1.4357809741708925
2889,1,1.43577916486614
2890,1,1.4357773555613875
2891,1,1.435775546256635
2892,1,1.4357737369518826
2893,1,1.4357719276471301
2894,1,1.4357701183423777
2895,1,1.4357683090376252
2896,1,1.4357664997328727
2897,1,1.4357646904281203
2898,1,1.4357628811233678
2899,1,1.4357610718186153
2900,1,1.4357592625138629
2901,1,1.4357574532091104
2902,1,1.435755643904358
2903,1,1.4357538345996053
2904,1,1.4357520252948528
2905,1,1.4357502159901003
2906,1,1.4357484066853479
2907,1,1.4357465973805954
2908,1,1.435744788075843
2909,1,1.4357429787710905
2910,1,1.435741169466338
2911,1,1.4357393601615855
2912,1,1.435737550856833
2913,1,1.4357357415520806
2914,1,1.4357339322473281
2915,1,1.4357321229425757
2916,1,1.4357303136378232
2917,2,1.4357285043330708
2918,2,1.435726695028318
2919,1,1.4357248857235656
2920,1,1.4357230764188131
2921,1,1.4357212671140607
2922,1,1.4357194578093082
2923,1,1.4357176485045557
2924,1,1.4357158391998033
2925,3,1.4357140298950508
2926,3,1.4357122205902983
2927,1,1.4357104112855459
2928,1,1.4357086019807934
2929,1,1.435706792676041
2930,1,1.4357049833712885
2931,1,1.435703174066536
2932,1,1.4357013647617836
2933,1,1.435699555457031
2934,1,1.4356977461522784
2935,1,1.435695936847526
2936,1,1.4356941275427735
2937,1,1.435692318238021
2938,1,1.4356905089332685
2939,1,1.435688699628516
2940,1,1.4356868903237636
2941,1,1.4356850810190112
2942,1,1.4356832717142587
2943,1,1.4356814624095062
2944,1,1.4356796531047538
2945,3,1.4356778438000013
2946,1,1.4356760344952488
2947,1,1.4356742251904964
2948,1,1.435672415885744
2949,1,1.4356706065809912
2950,1,1.4356687972762388
2951,1,1.4356669879714863
2952,1,1.4356651786667338
2953,1,1.4356633693619814
2954,1,1.435661560057229
2955,2,1.4356597507524764
2956,2,1.435657941447724
2957,1,1.4356561321429715
2958,1,1.435654322838219
2959,1,1.4356525135334666
2960,2,1.435650704228714
2961,2,1.4356488949239616
2962,2,1.4356470856192092
2963,1,1.4356452763144567
2964,1,1.435643467009704
2965,1,1.4356416577049516
2966,1,1.435639848400199
2967,1,1.4356380390954466
2968,1,1.4356362297906942
2969,1,1.4356344204859417
2970,1,1.4356326111811892
2971,1,1.4356308018764368
2972,3,1.4356289925716843
2973,1,1.4356271832669318
2974,1,1.4356253739621794
2975,1,1.435623564657427
2976,1,1.4356217553526744
2977,1,1.435619946047922
2978,1,1.4356181367431695
2979,1,1.4356163274384168
2980,1,1.4356145181336644
2981,1,1.435612708828912
2982,1,1.4356108995241594
2983,1,1.435609090219407
2984,1,1.4356072809146545
2985,1,1.435605471609902
2986,1,1.4356036623051496
2987,1,1.435601853000397
2988,1,1.4356000436956446
2989,1,1.4355982343908922
2990,1,1.4355964250861397
2991,1,1.4355946157813873
2992,1,1.4355928064766348
2993,1,1.4355909971718823
2994,1,1.4355891878671299
2995,1,1.4355873785623772
2996,1,1.4355855692576247
2997,1,1.4355837599528722
2998,1,1.4355819506481198
2999,1,1.4355801413433673
3000,1,1.4355783320386148
3001,1,1.4355765227338624
3002,1,1.43557471342911
3003,1,1.4355729041243575
3004,1,1.435571094819605
3005,1,1.4355692855148525
3006,1,1.4355674762101
3007,1,1.4355656669053476
