instant,hum,Predicted Y
4316,0.47,0.4599190781391553
4317,0.47,0.45995732911338133
4318,0.47,0.4599955800876074
4319,0.47,0.46003383106183343
4320,0.47,0.4600720820360595
4321,0.47,0.46011033301028553
4322,0.47,0.4601485839845116
4323,0.47,0.4601868349587376
4324,0.47,0.46022508593296363
4325,0.47,0.4602633369071897
4326,0.47,0.46030158788141573
4327,0.47,0.4603398388556418
4328,0.47,0.46037808982986783
4329,0.47,0.4604163408040939
4330,0.48,0.46045459177831993
4331,0.48,0.460492842752546
4332,0.48,0.46053109372677203
4333,0.48,0.4605693447009981
4334,0.48,0.46060759567522414
4335,0.48,0.4606458466494502
4336,0.48,0.46068409762367624
4337,0.48,0.4607223485979023
4338,0.48,0.46076059957212834
4339,0.48,0.4607988505463544
4340,0.48,0.46083710152058044
4341,0.48,0.4608753524948065
4342,0.48,0.4609136034690325
4343,0.48,0.46095185444325854
4344,0.48,0.4609901054174846
4345,0.48,0.46102835639171064
4346,0.48,0.4610666073659367
4347,0.48,0.46110485834016274
4348,0.48,0.46114310931438873
4349,0.48,0.4611813602886148
4350,0.48,0.46121961126284083
4351,0.48,0.4612578622370669
4352,0.48,0.46129611321129294
4353,0.48,0.461334364185519
4354,0.48,0.46137261515974504
4355,0.48,0.4614108661339711
4356,0.48,0.46144911710819714
4357,0.48,0.4614873680824232
4358,0.48,0.46152561905664924
4359,0.48,0.4615638700308753
4360,0.48,0.46160212100510134
4361,0.48,0.4616403719793274
4362,0.48,0.46167862295355344
4363,0.48,0.4617168739277795
4364,0.48,0.46175512490200554
4365,0.48,0.4617933758762316
4366,0.48,0.46183162685045764
4367,0.48,0.46186987782468364
4368,0.48,0.4619081287989097
4369,0.48,0.46194637977313574
4370,0.48,0.4619846307473618
4371,0.48,0.46202288172158784
4372,0.48,0.4620611326958139
4373,0.48,0.46209938367003994
4374,0.48,0.46213763464426594
4375,0.48,0.462175885618492
4376,0.48,0.46221413659271804
4377,0.48,0.4622523875669441
4378,0.48,0.46229063854117014
4379,0.48,0.4623288895153962
4380,0.48,0.46236714048962224
4381,0.48,0.4624053914638483
4382,0.48,0.46244364243807434
4383,0.48,0.4624818934123004
4384,0.48,0.46252014438652644
4385,0.48,0.4625583953607525
4386,0.48,0.46259664633497855
4387,0.48,0.4626348973092046
4388,0.48,0.46267314828343065
4389,0.48,0.4627113992576567
4390,0.48,0.46274965023188275
4391,0.48,0.4627879012061088
4392,0.48,0.46282615218033485
4393,0.48,0.46286440315456084
4394,0.48,0.4629026541287869
4395,0.48,0.46294090510301295
4396,0.48,0.462979156077239
4397,0.48,0.46301740705146505
4398,0.48,0.4630556580256911
4399,0.48,0.4630939089999171
4400,0.48,0.46313215997414314
4401,0.48,0.4631704109483692
4402,0.48,0.46320866192259524
4403,0.48,0.4632469128968213
4404,0.48,0.46328516387104735
4405,0.48,0.4633234148452734
4406,0.48,0.46336166581949945
4407,0.48,0.4633999167937255
4408,0.48,0.46343816776795155
4409,0.48,0.4634764187421776
4410,0.48,0.46351466971640365
4411,0.48,0.4635529206906297
4412,0.48,0.46359117166485575
4413,0.48,0.4636294226390818
4414,0.48,0.46366767361330785
4415,0.48,0.4637059245875339
4416,0.48,0.46374417556175995
4417,0.48,0.463782426535986
4418,0.48,0.463820677510212
4419,0.48,0.46385892848443805
4420,0.48,0.4638971794586641
4421,0.48,0.46393543043289015
4422,0.48,0.4639736814071162
4423,0.48,0.46401193238134225
4424,0.48,0.4640501833555683
4425,0.48,0.4640884343297943
4426,0.48,0.46412668530402035
4427,0.48,0.4641649362782464
4428,0.48,0.46420318725247245
4429,0.48,0.4642414382266985
4430,0.48,0.46427968920092455
4431,0.48,0.4643179401751506
4432,0.48,0.46435619114937665
4433,0.48,0.4643944421236027
4434,0.48,0.46443269309782875
4435,0.48,0.4644709440720548
4436,0.48,0.46450919504628085
4437,0.48,0.4645474460205069
4438,0.48,0.46458569699473296
4439,0.48,0.464623947968959
4440,0.48,0.46466219894318506
4441,0.48,0.4647004499174111
4442,0.48,0.46473870089163716
4443,0.48,0.4647769518658632
4444,0.48,0.4648152028400892
4445,0.48,0.46485345381431525
4446,0.48,0.4648917047885413
4447,0.48,0.46492995576276736
4448,0.48,0.4649682067369934
4449,0.48,0.46500645771121946
4450,0.48,0.46504470868544545
4451,0.48,0.4650829596596715
4452,0.48,0.46512121063389755
4453,0.48,0.4651594616081236
4454,0.48,0.46519771258234965
4455,0.48,0.4652359635565757
4456,0.48,0.46527421453080176
4457,0.48,0.4653124655050278
4458,0.48,0.46535071647925386
4459,0.48,0.4653889674534799
4460,0.48,0.46542721842770596
4461,0.48,0.465465469401932
4462,0.48,0.46550372037615806
4463,0.48,0.4655419713503841
4464,0.48,0.46558022232461016
4465,0.48,0.4656184732988362
4466,0.48,0.46565672427306226
4467,0.48,0.4656949752472883
4468,0.48,0.46573322622151436
4469,0.48,0.46577147719574036
4470,0.48,0.4658097281699664
4471,0.48,0.46584797914419246
4472,0.48,0.4658862301184185
4473,0.48,0.46592448109264456
4474,0.48,0.4659627320668706
4475,0.48,0.46600098304109666
4476,0.48,0.46603923401532266
4477,0.48,0.4660774849895487
4478,0.48,0.46611573596377476
4479,0.48,0.4661539869380008
4480,0.48,0.46619223791222686
4481,0.48,0.4662304888864529
4482,0.48,0.46626873986067896
4483,0.48,0.466306990834905
4484,0.48,0.46634524180913106
4485,0.48,0.4663834927833571
4486,0.48,0.46642174375758316
4487,0.48,0.4664599947318092
4488,0.48,0.46649824570603526
4489,0.48,0.4665364966802613
4490,0.48,0.46657474765448737
4491,0.48,0.4666129986287134
4492,0.48,0.46665124960293947
4493,0.48,0.4666895005771655
4494,0.48,0.46672775155139157
4495,0.48,0.46676600252561756
4496,0.48,0.4668042534998436
4497,0.48,0.46684250447406966
4498,0.48,0.4668807554482957
4499,0.48,0.46691900642252177
4500,0.48,0.4669572573967478
4501,0.48,0.4669955083709738
4502,0.48,0.46703375934519986
4503,0.48,0.4670720103194259
4504,0.48,0.46711026129365196
4505,0.48,0.467148512267878
4506,0.48,0.46718676324210406
4507,0.48,0.4672250142163301
4508,0.48,0.46726326519055617
4509,0.48,0.4673015161647822
4510,0.48,0.46733976713900827
4511,0.48,0.4673780181132343
4512,0.48,0.46741626908746037
4513,0.48,0.4674545200616864
4514,0.48,0.46749277103591247
4515,0.48,0.4675310220101385
4516,0.48,0.46756927298436457
4517,0.48,0.4676075239585906
4518,0.48,0.46764577493281667
4519,0.48,0.4676840259070427
4520,0.48,0.4677222768812687
4521,0.48,0.46776052785549477
4522,0.48,0.4677987788297208
4523,0.48,0.46783702980394687
4524,0.48,0.4678752807781729
4525,0.48,0.46791353175239897
4526,0.48,0.46795178272662497
4527,0.48,0.467990033700851
4528,0.48,0.46802828467507707
4529,0.48,0.4680665356493031
4530,0.48,0.46810478662352917
4531,0.48,0.4681430375977552
4532,0.48,0.46818128857198127
4533,0.48,0.4682195395462073
4534,0.48,0.46825779052043337
4535,0.48,0.4682960414946594
4536,0.48,0.46833429246888547
4537,0.48,0.4683725434431115
4538,0.48,0.4684107944173376
4539,0.48,0.4684490453915636
4540,0.48,0.4684872963657897
4541,0.48,0.4685255473400157
4542,0.48,0.4685637983142418
4543,0.48,0.4686020492884678
4544,0.48,0.4686403002626939
4545,0.48,0.4686785512369199
4546,0.48,0.4687168022111459
4547,0.48,0.468755053185372
4548,0.48,0.468793304159598
4549,0.48,0.4688315551338241
4550,0.48,0.4688698061080501
4551,0.48,0.4689080570822762
4552,0.48,0.46894630805650217
4553,0.48,0.4689845590307282
4554,0.48,0.46902281000495427
4555,0.48,0.4690610609791803
4556,0.48,0.4690993119534064
4557,0.48,0.4691375629276324
4558,0.48,0.4691758139018585
4559,0.48,0.4692140648760845
4560,0.48,0.4692523158503106
4561,0.48,0.4692905668245366
4562,0.48,0.4693288177987627
4563,0.48,0.4693670687729887
4564,0.48,0.4694053197472148
4565,0.48,0.46944357072144083
4566,0.48,0.4694818216956669
4567,0.48,0.46952007266989293
4568,0.48,0.469558323644119
4569,0.48,0.46959657461834503
4570,0.49,0.4696348255925711
4571,0.49,0.4696730765667971
4572,0.49,0.4697113275410231
4573,0.49,0.4697495785152492
4574,0.49,0.46978782948947523
4575,0.49,0.4698260804637013
4576,0.49,0.46986433143792733
4577,0.49,0.4699025824121533
4578,0.49,0.4699408333863794
4579,0.49,0.4699790843606054
4580,0.49,0.4700173353348315
4581,0.49,0.4700555863090575
4582,0.49,0.4700938372832836
4583,0.49,0.47013208825750963
4584,0.49,0.4701703392317357
4585,0.49,0.47020859020596173
4586,0.49,0.4702468411801878
4587,0.49,0.47028509215441383
4588,0.49,0.4703233431286399
4589,0.49,0.47036159410286593
4590,0.49,0.470399845077092
4591,0.49,0.47043809605131803
4592,0.49,0.4704763470255441
4593,0.49,0.47051459799977013
4594,0.49,0.4705528489739962
4595,0.49,0.47059109994822224
4596,0.49,0.4706293509224483
4597,0.49,0.4706676018966743
4598,0.49,0.47070585287090033
4599,0.49,0.4707441038451264
4600,0.49,0.47078235481935243
4601,0.49,0.4708206057935785
4602,0.49,0.47085885676780453
4603,0.49,0.47089710774203053
4604,0.49,0.4709353587162566
4605,0.49,0.47097360969048263
4606,0.49,0.4710118606647087
4607,0.49,0.47105011163893473
4608,0.49,0.4710883626131608
4609,0.49,0.47112661358738683
4610,0.49,0.4711648645616129
4611,0.49,0.47120311553583893
4612,0.49,0.471241366510065
4613,0.49,0.47127961748429104
4614,0.49,0.4713178684585171
4615,0.49,0.47135611943274314
4616,0.49,0.4713943704069692
4617,0.49,0.47143262138119524
4618,0.49,0.4714708723554213
4619,0.49,0.47150912332964734
4620,0.49,0.4715473743038734
4621,0.49,0.47158562527809944
4622,0.49,0.47162387625232544
4623,0.49,0.4716621272265515
4624,0.49,0.47170037820077754
4625,0.49,0.4717386291750036
4626,0.49,0.47177688014922964
4627,0.49,0.4718151311234557
4628,0.49,0.4718533820976817
4629,0.49,0.47189163307190773
4630,0.49,0.4719298840461338
4631,0.49,0.47196813502035984
4632,0.49,0.4720063859945859
4633,0.49,0.47204463696881194
4634,0.49,0.472082887943038
4635,0.49,0.47212113891726404
4636,0.49,0.4721593898914901
4637,0.49,0.47219764086571614
4638,0.49,0.4722358918399422
4639,0.49,0.47227414281416824
4640,0.49,0.4723123937883943
4641,0.49,0.47235064476262034
4642,0.49,0.4723888957368464
4643,0.49,0.47242714671107244
4644,0.49,0.4724653976852985
4645,0.49,0.47250364865952454
4646,0.49,0.4725418996337506
4647,0.49,0.47258015060797665
4648,0.49,0.47261840158220264
4649,0.49,0.4726566525564287
4650,0.49,0.47269490353065474
4651,0.49,0.4727331545048808
4652,0.49,0.47277140547910684
4653,0.49,0.4728096564533329
4654,0.49,0.4728479074275589
4655,0.49,0.47288615840178494
4656,0.49,0.472924409376011
4657,0.49,0.47296266035023704
4658,0.49,0.4730009113244631
4659,0.49,0.47303916229868914
4660,0.49,0.4730774132729152
4661,0.49,0.47311566424714124
4662,0.49,0.4731539152213673
4663,0.49,0.47319216619559334
4664,0.49,0.4732304171698194
4665,0.49,0.47326866814404545
4666,0.49,0.4733069191182715
4667,0.49,0.47334517009249755
4668,0.49,0.4733834210667236
4669,0.49,0.47342167204094965
4670,0.49,0.4734599230151757
4671,0.49,0.47349817398940175
4672,0.49,0.4735364249636278
4673,0.49,0.4735746759378538
4674,0.49,0.47361292691207985
4675,0.49,0.4736511778863059
4676,0.49,0.47368942886053195
4677,0.49,0.473727679834758
4678,0.49,0.47376593080898405
4679,0.49,0.47380418178321004
4680,0.49,0.4738424327574361
4681,0.49,0.47388068373166214
4682,0.49,0.4739189347058882
4683,0.49,0.47395718568011425
4684,0.49,0.4739954366543403
4685,0.49,0.47403368762856635
4686,0.49,0.4740719386027924
4687,0.49,0.47411018957701845
4688,0.49,0.4741484405512445
4689,0.49,0.47418669152547055
4690,0.49,0.4742249424996966
4691,0.49,0.47426319347392265
4692,0.49,0.4743014444481487
4693,0.49,0.47433969542237475
4694,0.49,0.4743779463966008
4695,0.49,0.47441619737082685
4696,0.49,0.4744544483450529
4697,0.49,0.47449269931927895
4698,0.49,0.47453095029350495
4699,0.49,0.474569201267731
4700,0.49,0.47460745224195705
4701,0.49,0.4746457032161831
4702,0.49,0.47468395419040915
4703,0.49,0.4747222051646352
4704,0.49,0.47476045613886125
4705,0.49,0.47479870711308725
4706,0.49,0.4748369580873133
4707,0.49,0.47487520906153935
4708,0.49,0.4749134600357654
4709,0.49,0.47495171100999145
4710,0.49,0.4749899619842175
4711,0.49,0.47502821295844355
4712,0.49,0.4750664639326696
4713,0.49,0.47510471490689565
4714,0.49,0.4751429658811217
4715,0.49,0.47518121685534775
4716,0.49,0.4752194678295738
4717,0.49,0.47525771880379986
4718,0.49,0.4752959697780259
4719,0.49,0.47533422075225196
4720,0.49,0.475372471726478
4721,0.49,0.47541072270070406
4722,0.49,0.4754489736749301
4723,0.49,0.47548722464915616
4724,0.49,0.47552547562338215
4725,0.49,0.4755637265976082
4726,0.49,0.47560197757183426
4727,0.49,0.4756402285460603
4728,0.49,0.47567847952028636
4729,0.49,0.4757167304945124
4730,0.49,0.4757549814687384
4731,0.49,0.47579323244296445
4732,0.49,0.4758314834171905
4733,0.49,0.47586973439141655
4734,0.49,0.4759079853656426
4735,0.49,0.47594623633986866
4736,0.49,0.4759844873140947
4737,0.49,0.47602273828832076
4738,0.49,0.4760609892625468
4739,0.49,0.47609924023677286
4740,0.49,0.4761374912109989
4741,0.49,0.47617574218522496
4742,0.49,0.476213993159451
4743,0.49,0.47625224413367706
4744,0.49,0.4762904951079031
4745,0.49,0.47632874608212916
4746,0.49,0.4763669970563552
4747,0.49,0.47640524803058126
4748,0.49,0.4764434990048073
4749,0.49,0.4764817499790333
4750,0.49,0.47652000095325936
4751,0.49,0.4765582519274854
4752,0.49,0.47659650290171146
4753,0.49,0.4766347538759375
4754,0.49,0.47667300485016356
4755,0.49,0.4767112558243896
4756,0.49,0.4767495067986156
4757,0.49,0.47678775777284166
4758,0.49,0.4768260087470677
4759,0.49,0.47686425972129376
4760,0.49,0.4769025106955198
4761,0.49,0.47694076166974586
4762,0.49,0.4769790126439719
4763,0.49,0.47701726361819796
4764,0.49,0.477055514592424
4765,0.49,0.47709376556665006
4766,0.49,0.4771320165408761
4767,0.49,0.47717026751510216
4768,0.49,0.4772085184893282
4769,0.49,0.47724676946355427
4770,0.49,0.4772850204377803
4771,0.49,0.47732327141200637
4772,0.49,0.4773615223862324
4773,0.49,0.47739977336045847
4774,0.49,0.4774380243346845
4775,0.49,0.4774762753089105
4776,0.49,0.47751452628313656
4777,0.49,0.4775527772573626
4778,0.49,0.47759102823158867
4779,0.49,0.4776292792058147
4780,0.49,0.47766753018004077
4781,0.49,0.47770578115426676
4782,0.49,0.4777440321284928
4783,0.49,0.47778228310271886
4784,0.49,0.4778205340769449
4785,0.49,0.47785878505117096
4786,0.49,0.477897036025397
4787,0.49,0.47793528699962307
4788,0.49,0.4779735379738491
4789,0.49,0.47801178894807517
4790,0.49,0.4780500399223012
4791,0.49,0.47808829089652727
4792,0.49,0.4781265418707533
4793,0.49,0.47816479284497937
4794,0.49,0.4782030438192054
4795,0.49,0.47824129479343147
4796,0.49,0.4782795457676575
4797,0.49,0.47831779674188357
4798,0.49,0.4783560477161096
4799,0.49,0.4783942986903357
4800,0.49,0.47843254966456167
4801,0.49,0.4784708006387877
4802,0.49,0.47850905161301377
4803,0.49,0.4785473025872398
4804,0.49,0.47858555356146587
4805,0.49,0.4786238045356919
4806,0.49,0.47866205550991797
4807,0.49,0.47870030648414397
4808,0.49,0.47873855745837
4809,0.49,0.47877680843259607
4810,0.49,0.4788150594068221
4811,0.49,0.47885331038104817
4812,0.49,0.4788915613552742
4813,0.49,0.47892981232950027
4814,0.49,0.4789680633037263
4815,0.49,0.47900631427795237
4816,0.49,0.4790445652521784
4817,0.49,0.4790828162264045
4818,0.49,0.4791210672006305
4819,0.49,0.4791593181748566
4820,0.49,0.4791975691490826
4821,0.49,0.4792358201233087
4822,0.49,0.4792740710975347
4823,0.49,0.4793123220717608
4824,0.49,0.4793505730459868
4825,0.49,0.4793888240202129
4826,0.49,0.4794270749944389
4827,0.49,0.4794653259686649
4828,0.49,0.479503576942891
4829,0.49,0.479541827917117
4830,0.49,0.4795800788913431
4831,0.49,0.4796183298655691
4832,0.49,0.4796565808397951
4833,0.49,0.47969483181402117
4834,0.49,0.4797330827882472
4835,0.49,0.4797713337624733
4836,0.49,0.4798095847366993
4837,0.49,0.4798478357109254
4838,0.49,0.4798860866851514
4839,0.49,0.4799243376593775
4840,0.49,0.4799625886336035
4841,0.49,0.4800008396078296
4842,0.49,0.4800390905820556
4843,0.49,0.4800773415562817
4844,0.49,0.48011559253050773
4845,0.49,0.4801538435047338
4846,0.49,0.48019209447895983
4847,0.49,0.4802303454531859
4848,0.49,0.48026859642741193
4849,0.49,0.480306847401638
4850,0.49,0.48034509837586403
4851,0.49,0.48038334935009
4852,0.49,0.4804216003243161
4853,0.49,0.48045985129854213
4854,0.49,0.4804981022727682
4855,0.49,0.48053635324699423
4856,0.49,0.4805746042212203
4857,0.49,0.48061285519544633
4858,0.49,0.4806511061696723
4859,0.49,0.4806893571438984
4860,0.49,0.4807276081181244
4861,0.49,0.4807658590923505
4862,0.49,0.48080411006657653
4863,0.49,0.4808423610408026
4864,0.49,0.48088061201502863
4865,0.49,0.4809188629892547
4866,0.49,0.48095711396348073
4867,0.49,0.4809953649377068
4868,0.49,0.48103361591193283
4869,0.49,0.4810718668861589
4870,0.49,0.48111011786038493
4871,0.49,0.481148368834611
4872,0.49,0.48118661980883703
4873,0.49,0.4812248707830631
4874,0.49,0.48126312175728914
4875,0.49,0.4813013727315152
4876,0.49,0.48133962370574124
4877,0.49,0.48137787467996723
4878,0.49,0.4814161256541933
4879,0.49,0.48145437662841933
4880,0.49,0.4814926276026454
4881,0.49,0.48153087857687144
4882,0.49,0.4815691295510975
4883,0.49,0.4816073805253235
4884,0.49,0.48164563149954953
4885,0.49,0.4816838824737756
4886,0.49,0.48172213344800163
4887,0.49,0.4817603844222277
4888,0.49,0.48179863539645373
4889,0.49,0.4818368863706798
4890,0.49,0.48187513734490584
4891,0.49,0.4819133883191319
4892,0.49,0.48195163929335794
4893,0.49,0.481989890267584
4894,0.49,0.48202814124181004
4895,0.49,0.4820663922160361
4896,0.49,0.48210464319026214
4897,0.5,0.4821428941644882
4898,0.5,0.48218114513871424
4899,0.5,0.4822193961129403
4900,0.5,0.48225764708716634
4901,0.5,0.4822958980613924
4902,0.5,0.4823341490356184
4903,0.5,0.48237240000984444
4904,0.5,0.4824106509840705
4905,0.5,0.48244890195829654
4906,0.5,0.4824871529325226
4907,0.5,0.48252540390674864
4908,0.5,0.4825636548809747
4909,0.5,0.4826019058552007
4910,0.5,0.48264015682942674
4911,0.5,0.4826784078036528
4912,0.5,0.48271665877787884
4913,0.5,0.4827549097521049
4914,0.5,0.48279316072633094
4915,0.5,0.482831411700557
4916,0.5,0.48286966267478304
4917,0.5,0.4829079136490091
4918,0.5,0.48294616462323514
4919,0.5,0.4829844155974612
4920,0.5,0.48302266657168724
4921,0.5,0.4830609175459133
4922,0.5,0.48309916852013934
4923,0.5,0.4831374194943654
4924,0.5,0.48317567046859144
4925,0.5,0.4832139214428175
4926,0.5,0.48325217241704355
4927,0.5,0.4832904233912696
4928,0.5,0.4833286743654956
4929,0.5,0.48336692533972164
4930,0.5,0.4834051763139477
4931,0.5,0.48344342728817374
4932,0.5,0.4834816782623998
4933,0.5,0.48351992923662585
4934,0.5,0.48355818021085184
4935,0.5,0.4835964311850779
4936,0.5,0.48363468215930394
4937,0.5,0.48367293313353
4938,0.5,0.48371118410775604
4939,0.5,0.4837494350819821
4940,0.5,0.48378768605620814
4941,0.5,0.4838259370304342
4942,0.5,0.48386418800466025
4943,0.5,0.4839024389788863
4944,0.5,0.48394068995311235
4945,0.5,0.4839789409273384
4946,0.5,0.48401719190156445
4947,0.5,0.4840554428757905
4948,0.5,0.48409369385001655
4949,0.5,0.4841319448242426
4950,0.5,0.48417019579846865
4951,0.5,0.4842084467726947
4952,0.5,0.48424669774692075
4953,0.5,0.48428494872114675
4954,0.5,0.4843231996953728
4955,0.5,0.48436145066959885
4956,0.5,0.4843997016438249
4957,0.5,0.48443795261805095
4958,0.5,0.484476203592277
4959,0.5,0.48451445456650305
4960,0.5,0.48455270554072905
4961,0.5,0.4845909565149551
4962,0.5,0.48462920748918115
4963,0.5,0.4846674584634072
4964,0.5,0.48470570943763325
4965,0.5,0.4847439604118593
4966,0.5,0.48478221138608535
4967,0.5,0.4848204623603114
4968,0.5,0.48485871333453745
4969,0.5,0.4848969643087635
4970,0.5,0.48493521528298955
4971,0.5,0.4849734662572156
4972,0.5,0.48501171723144165
4973,0.5,0.4850499682056677
4974,0.5,0.48508821917989375
4975,0.5,0.4851264701541198
4976,0.5,0.48516472112834585
4977,0.5,0.4852029721025719
4978,0.5,0.48524122307679796
4979,0.5,0.48527947405102395
4980,0.5,0.48531772502525
4981,0.5,0.48535597599947605
4982,0.5,0.4853942269737021
4983,0.5,0.48543247794792815
4984,0.5,0.4854707289221542
4985,0.5,0.4855089798963802
4986,0.5,0.48554723087060625
4987,0.5,0.4855854818448323
4988,0.5,0.48562373281905835
4989,0.5,0.4856619837932844
4990,0.5,0.48570023476751045
4991,0.5,0.4857384857417365
4992,0.5,0.48577673671596255
4993,0.5,0.4858149876901886
4994,0.5,0.48585323866441466
4995,0.5,0.4858914896386407
4996,0.5,0.48592974061286676
4997,0.5,0.4859679915870928
4998,0.5,0.48600624256131886
4999,0.5,0.4860444935355449
5000,0.5,0.48608274450977096
5001,0.5,0.486120995483997
5002,0.5,0.48615924645822306
5003,0.5,0.4861974974324491
5004,0.5,0.4862357484066751
5005,0.5,0.48627399938090116
5006,0.5,0.4863122503551272
5007,0.5,0.48635050132935326
5008,0.5,0.4863887523035793
5009,0.5,0.48642700327780536
5010,0.5,0.4864652542520314
5011,0.5,0.4865035052262574
5012,0.5,0.48654175620048346
5013,0.5,0.4865800071747095
5014,0.5,0.48661825814893556
5015,0.5,0.4866565091231616
5016,0.5,0.48669476009738766
5017,0.5,0.4867330110716137
5018,0.5,0.48677126204583976
5019,0.5,0.4868095130200658
5020,0.5,0.48684776399429186
5021,0.5,0.4868860149685179
5022,0.5,0.48692426594274396
5023,0.5,0.48696251691697
5024,0.5,0.48700076789119606
5025,0.5,0.4870390188654221
5026,0.5,0.48707726983964816
5027,0.5,0.4871155208138742
5028,0.5,0.48715377178810026
5029,0.5,0.4871920227623263
5030,0.5,0.4872302737365523
5031,0.5,0.48726852471077836
5032,0.5,0.4873067756850044
5033,0.5,0.48734502665923046
5034,0.5,0.4873832776334565
5035,0.5,0.48742152860768256
5036,0.5,0.48745977958190856
5037,0.5,0.4874980305561346
5038,0.5,0.48753628153036066
5039,0.5,0.4875745325045867
5040,0.5,0.48761278347881276
5041,0.5,0.4876510344530388
5042,0.5,0.48768928542726486
5043,0.5,0.4877275364014909
5044,0.5,0.48776578737571696
5045,0.5,0.487804038349943
5046,0.5,0.48784228932416906
5047,0.5,0.4878805402983951
5048,0.5,0.48791879127262117
5049,0.5,0.4879570422468472
5050,0.5,0.48799529322107327
5051,0.5,0.4880335441952993
5052,0.5,0.48807179516952537
5053,0.5,0.4881100461437514
5054,0.5,0.48814829711797747
5055,0.5,0.48818654809220347
5056,0.5,0.4882247990664295
5057,0.5,0.48826305004065557
5058,0.5,0.4883013010148816
5059,0.5,0.48833955198910767
5060,0.5,0.4883778029633337
5061,0.5,0.48841605393755977
5062,0.5,0.48845430491178576
5063,0.5,0.4884925558860118
5064,0.5,0.48853080686023787
5065,0.5,0.4885690578344639
5066,0.5,0.48860730880868997
5067,0.5,0.488645559782916
5068,0.5,0.48868381075714207
5069,0.5,0.4887220617313681
5070,0.5,0.48876031270559417
5071,0.5,0.4887985636798202
5072,0.5,0.48883681465404627
5073,0.5,0.4888750656282723
5074,0.5,0.48891331660249837
5075,0.5,0.4889515675767244
5076,0.5,0.4889898185509505
5077,0.5,0.4890280695251765
5078,0.5,0.4890663204994026
5079,0.5,0.4891045714736286
5080,0.5,0.4891428224478547
5081,0.5,0.48918107342208067
5082,0.5,0.4892193243963067
5083,0.5,0.48925757537053277
5084,0.5,0.4892958263447588
5085,0.5,0.4893340773189849
5086,0.5,0.4893723282932109
5087,0.5,0.4894105792674369
5088,0.5,0.48944883024166297
5089,0.5,0.489487081215889
5090,0.5,0.48952533219011507
5091,0.5,0.4895635831643411
5092,0.5,0.48960183413856717
5093,0.5,0.4896400851127932
5094,0.5,0.4896783360870193
5095,0.5,0.4897165870612453
5096,0.5,0.4897548380354714
5097,0.5,0.4897930890096974
5098,0.5,0.4898313399839235
5099,0.5,0.4898695909581495
5100,0.5,0.4899078419323756
5101,0.5,0.4899460929066016
5102,0.5,0.4899843438808277
5103,0.5,0.49002259485505373
5104,0.5,0.4900608458292798
5105,0.5,0.49009909680350583
5106,0.5,0.4901373477777318
5107,0.5,0.4901755987519579
5108,0.5,0.4902138497261839
5109,0.5,0.49025210070041
5110,0.5,0.490290351674636
5111,0.5,0.4903286026488621
5112,0.5,0.49036685362308813
5113,0.5,0.4904051045973141
5114,0.5,0.4904433555715402
5115,0.5,0.4904816065457662
5116,0.5,0.4905198575199923
5117,0.5,0.4905581084942183
5118,0.5,0.4905963594684444
5119,0.5,0.4906346104426704
5120,0.5,0.4906728614168965
5121,0.5,0.49071111239112253
5122,0.5,0.4907493633653486
5123,0.5,0.49078761433957463
5124,0.5,0.4908258653138007
5125,0.5,0.49086411628802673
5126,0.5,0.4909023672622528
5127,0.5,0.49094061823647883
5128,0.5,0.4909788692107049
5129,0.5,0.49101712018493093
5130,0.5,0.491055371159157
5131,0.5,0.49109362213338303
5132,0.5,0.49113187310760903
5133,0.5,0.4911701240818351
5134,0.5,0.49120837505606113
5135,0.5,0.4912466260302872
5136,0.5,0.49128487700451323
5137,0.5,0.4913231279787393
5138,0.5,0.4913613789529653
5139,0.5,0.49139962992719133
5140,0.5,0.4914378809014174
5141,0.5,0.49147613187564343
5142,0.5,0.4915143828498695
5143,0.5,0.49155263382409553
5144,0.5,0.4915908847983216
5145,0.5,0.49162913577254763
5146,0.5,0.4916673867467737
5147,0.5,0.49170563772099973
5148,0.5,0.4917438886952258
5149,0.5,0.49178213966945183
5150,0.5,0.4918203906436779
5151,0.5,0.49185864161790394
5152,0.5,0.49189689259213
5153,0.5,0.49193514356635604
5154,0.5,0.4919733945405821
5155,0.5,0.49201164551480814
5156,0.5,0.4920498964890342
5157,0.5,0.4920881474632602
5158,0.5,0.49212639843748623
5159,0.5,0.4921646494117123
5160,0.5,0.49220290038593834
5161,0.5,0.4922411513601644
5162,0.5,0.49227940233439044
5163,0.51,0.49231765330861643
5164,0.51,0.4923559042828425
5165,0.51,0.49239415525706853
5166,0.51,0.4924324062312946
5167,0.51,0.49247065720552063
5168,0.51,0.4925089081797467
5169,0.51,0.49254715915397274
5170,0.51,0.4925854101281988
5171,0.51,0.49262366110242484
5172,0.51,0.4926619120766509
5173,0.51,0.49270016305087694
5174,0.51,0.492738414025103
5175,0.51,0.49277666499932904
5176,0.51,0.4928149159735551
5177,0.51,0.49285316694778114
5178,0.51,0.4928914179220072
5179,0.51,0.49292966889623324
5180,0.51,0.4929679198704593
5181,0.51,0.49300617084468534
5182,0.51,0.4930444218189114
5183,0.51,0.4930826727931374
5184,0.51,0.49312092376736344
5185,0.51,0.4931591747415895
5186,0.51,0.49319742571581554
5187,0.51,0.4932356766900416
5188,0.51,0.49327392766426764
5189,0.51,0.49331217863849364
5190,0.51,0.4933504296127197
5191,0.51,0.49338868058694574
5192,0.51,0.4934269315611718
