atemp,hum,Predicted Y
0.6212,0.45,0.6526566591285647
0.6364,0.45,0.6553144080112447
0.6364,0.45,0.6553144080112447
0.6364,0.45,0.6553144080112447
0.6364,0.45,0.6553144080112447
0.6364,0.45,0.6553144080112447
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.5455,0.45,0.6394203702852183
0.5303,0.45,0.6367626214025384
0.5152,0.45,0.634122357709876
0.5152,0.45,0.634122357709876
0.5,0.45,0.6314646088271961
0.5,0.45,0.6314646088271961
0.4848,0.45,0.6288068599445162
0.5152,0.45,0.634122357709876
0.5303,0.45,0.6367626214025384
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6364,0.45,0.6553144080112447
0.6515,0.45,0.657954671703907
0.6515,0.45,0.657954671703907
0.6515,0.45,0.657954671703907
0.6515,0.45,0.657954671703907
0.6515,0.45,0.657954671703907
0.6515,0.45,0.657954671703907
0.6364,0.45,0.6553144080112447
0.6515,0.45,0.657954671703907
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6061,0.45,0.6500163954359025
0.6061,0.45,0.6500163954359025
0.6061,0.45,0.6500163954359025
0.6061,0.45,0.6500163954359025
0.5909,0.45,0.6473586465532226
0.5909,0.45,0.6473586465532226
0.5758,0.45,0.6447183828605604
0.5909,0.45,0.6473586465532226
0.6061,0.45,0.6500163954359025
0.6061,0.45,0.6500163954359025
0.6212,0.45,0.6526566591285647
0.6515,0.45,0.657954671703907
0.6515,0.45,0.657954671703907
0.6667,0.45,0.6606124205865869
0.6667,0.45,0.6606124205865869
0.6515,0.45,0.657954671703907
0.6364,0.45,0.6553144080112447
0.6212,0.45,0.6526566591285647
0.6061,0.45,0.6500163954359025
0.5909,0.45,0.6473586465532226
0.5909,0.45,0.6473586465532226
0.5909,0.45,0.6473586465532226
0.5606,0.45,0.6420606339778805
0.5455,0.45,0.6394203702852183
0.5455,0.45,0.6394203702852183
0.5303,0.45,0.6367626214025384
0.5303,0.45,0.6367626214025384
0.5455,0.45,0.6394203702852183
0.5909,0.45,0.6473586465532226
0.6061,0.45,0.6500163954359025
0.6515,0.45,0.657954671703907
0.6667,0.45,0.6606124205865869
0.6667,0.45,0.6606124205865869
0.6667,0.45,0.6606124205865869
0.6818,0.45,0.6632526842792491
0.6818,0.45,0.6632526842792491
0.697,0.45,0.665910433161929
0.6667,0.45,0.6606124205865869
0.6818,0.45,0.6632526842792491
0.6667,0.45,0.6606124205865869
0.6667,0.45,0.6606124205865869
0.6364,0.45,0.6553144080112447
0.6212,0.45,0.6526566591285647
0.6212,0.45,0.6526566591285647
0.6061,0.45,0.6500163954359025
0.6061,0.45,0.6500163954359025
0.6061,0.45,0.6500163954359025
0.5909,0.45,0.6473586465532226
0.5909,0.45,0.6473586465532226
0.5455,0.45,0.6394203702852183
0.5455,0.45,0.6394203702852183
0.5758,0.45,0.6447183828605604
0.6061,0.45,0.6500163954359025
0.6364,0.45,0.6553144080112447
0.6667,0.45,0.6606124205865869
0.6818,0.45,0.6632526842792491
0.697,0.45,0.665910433161929
0.7273,0.45,0.6712084457372711
0.7273,0.45,0.6712084457372711
0.7273,0.45,0.6712084457372711
0.7424,0.45,0.6738487094299335
0.7121,0.45,0.6685506968545912
0.7273,0.45,0.6712084457372711
0.697,0.45,0.665910433161929
0.6818,0.45,0.6632526842792491
0.6818,0.45,0.6632526842792491
0.6818,0.45,0.6632526842792491
0.6515,0.45,0.657954671703907
0.6364,0.45,0.6553144080112447
0.5909,0.45,0.6473586465532226
0.6061,0.45,0.6500163954359025
0.5758,0.45,0.6447183828605604
0.5758,0.45,0.6447183828605604
0.5758,0.45,0.6447183828605604
0.5606,0.45,0.6420606339778805
0.5758,0.45,0.6447183828605604
0.6212,0.45,0.6526566591285647
0.7121,0.45,0.6685506968545912
0.7121,0.45,0.6685506968545912
0.7424,0.45,0.6738487094299335
0.7576,0.45,0.6765064583126134
0.8182,0.45,0.6871024834632976
0.8485,0.45,0.6924004960386398
0.8788,0.45,0.697698508613982
0.8788,0.45,0.697698508613982
0.8788,0.45,0.697698508613982
0.8485,0.45,0.6924004960386398
0.8182,0.45,0.6871024834632976
0.803,0.45,0.6844447345806177
0.7879,0.45,0.6818044708879555
0.803,0.45,0.6844447345806177
0.7424,0.45,0.6738487094299335
0.7424,0.45,0.6738487094299335
0.7121,0.45,0.6685506968545912
0.7121,0.45,0.6685506968545912
0.7121,0.45,0.6685506968545912
0.7121,0.45,0.6685506968545912
0.697,0.45,0.665910433161929
0.6667,0.45,0.6606124205865869
0.7121,0.45,0.6685506968545912
0.697,0.45,0.665910433161929
0.7273,0.45,0.6712084457372711
0.7879,0.45,0.6818044708879555
0.8182,0.45,0.6871024834632976
0.8485,0.45,0.6924004960386398
0.8485,0.45,0.6924004960386398
0.8182,0.45,0.6871024834632976
0.8788,0.45,0.697698508613982
0.8333,0.45,0.6897427471559598
0.8333,0.45,0.6897427471559598
0.8182,0.45,0.6871024834632976
0.803,0.45,0.6844447345806177
0.7424,0.45,0.6738487094299335
0.7273,0.45,0.6712084457372711
0.697,0.45,0.665910433161929
0.6818,0.45,0.6632526842792491
0.697,0.45,0.665910433161929
0.6515,0.45,0.657954671703907
0.6515,0.45,0.657954671703907
0.6364,0.45,0.6553144080112447
0.6364,0.45,0.6553144080112447
0.6061,0.45,0.6500163954359025
0.6061,0.45,0.6500163954359025
0.6061,0.45,0.6500163954359025
0.6818,0.45,0.6632526842792491
0.6818,0.45,0.6632526842792491
0.697,0.45,0.665910433161929
0.7121,0.45,0.6685506968545912
0.7576,0.45,0.6765064583126134
0.7576,0.45,0.6765064583126134
0.7576,0.45,0.6765064583126134
0.7727,0.45,0.6791467220052756
0.7576,0.45,0.6765064583126134
0.7879,0.45,0.6818044708879555
0.7727,0.45,0.6791467220052756
0.7727,0.45,0.6791467220052756
0.7424,0.45,0.6738487094299335
0.7121,0.46,0.6685506968545912
0.7273,0.46,0.6712084457372711
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6515,0.46,0.657954671703907
0.6667,0.46,0.6606124205865869
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.7121,0.46,0.6685506968545912
0.7576,0.46,0.6765064583126134
0.7576,0.46,0.6765064583126134
0.7727,0.46,0.6791467220052756
0.7727,0.46,0.6791467220052756
0.7273,0.46,0.6712084457372711
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6515,0.46,0.657954671703907
0.6364,0.46,0.6553144080112447
0.6212,0.46,0.6526566591285647
0.6061,0.46,0.6500163954359025
0.6212,0.46,0.6526566591285647
0.6061,0.46,0.6500163954359025
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5606,0.46,0.6420606339778805
0.5606,0.46,0.6420606339778805
0.5606,0.46,0.6420606339778805
0.5909,0.46,0.6473586465532226
0.6667,0.46,0.6606124205865869
0.6818,0.46,0.6632526842792491
0.7121,0.46,0.6685506968545912
0.7273,0.46,0.6712084457372711
0.7576,0.46,0.6765064583126134
0.7424,0.46,0.6738487094299335
0.7879,0.46,0.6818044708879555
0.7727,0.46,0.6791467220052756
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.5758,0.46,0.6447183828605604
0.5909,0.46,0.6473586465532226
0.5909,0.46,0.6473586465532226
0.6061,0.46,0.6500163954359025
0.5909,0.46,0.6473586465532226
0.6061,0.46,0.6500163954359025
0.5303,0.46,0.6367626214025384
0.5152,0.46,0.634122357709876
0.5152,0.46,0.634122357709876
0.5303,0.46,0.6367626214025384
0.5455,0.46,0.6394203702852183
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.5455,0.46,0.6394203702852183
0.5152,0.46,0.634122357709876
0.5152,0.46,0.634122357709876
0.5152,0.46,0.634122357709876
0.5303,0.46,0.6367626214025384
0.5455,0.46,0.6394203702852183
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6364,0.46,0.6553144080112447
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.5455,0.46,0.6394203702852183
0.5303,0.46,0.6367626214025384
0.5303,0.46,0.6367626214025384
0.5152,0.46,0.634122357709876
0.5,0.46,0.6314646088271961
0.4848,0.46,0.6288068599445162
0.4848,0.46,0.6288068599445162
0.4697,0.46,0.626166596251854
0.4848,0.46,0.6288068599445162
0.5152,0.46,0.634122357709876
0.5455,0.46,0.6394203702852183
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6515,0.46,0.657954671703907
0.6515,0.46,0.657954671703907
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6515,0.46,0.657954671703907
0.6515,0.46,0.657954671703907
0.6364,0.46,0.6553144080112447
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.5455,0.46,0.6394203702852183
0.6212,0.46,0.6526566591285647
0.5303,0.46,0.6367626214025384
0.5303,0.46,0.6367626214025384
0.6061,0.46,0.6500163954359025
0.5455,0.46,0.6394203702852183
0.5303,0.46,0.6367626214025384
0.5909,0.46,0.6473586465532226
0.6061,0.46,0.6500163954359025
0.6212,0.46,0.6526566591285647
0.6364,0.46,0.6553144080112447
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6515,0.46,0.657954671703907
0.6212,0.46,0.6526566591285647
0.5909,0.46,0.6473586465532226
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5606,0.46,0.6420606339778805
0.5303,0.46,0.6367626214025384
0.5303,0.46,0.6367626214025384
0.5303,0.46,0.6367626214025384
0.5303,0.46,0.6367626214025384
0.5152,0.46,0.634122357709876
0.5152,0.46,0.634122357709876
0.5303,0.46,0.6367626214025384
0.5606,0.46,0.6420606339778805
0.5606,0.46,0.6420606339778805
0.6515,0.46,0.657954671703907
0.6515,0.46,0.657954671703907
0.6364,0.46,0.6553144080112447
0.6515,0.46,0.657954671703907
0.6818,0.46,0.6632526842792491
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.5758,0.46,0.6447183828605604
0.5909,0.46,0.6473586465532226
0.5909,0.46,0.6473586465532226
0.5606,0.46,0.6420606339778805
0.5758,0.46,0.6447183828605604
0.5606,0.46,0.6420606339778805
0.5758,0.46,0.6447183828605604
0.5455,0.46,0.6394203702852183
0.5455,0.46,0.6394203702852183
0.5455,0.46,0.6394203702852183
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5909,0.46,0.6473586465532226
0.6061,0.46,0.6500163954359025
0.6515,0.46,0.657954671703907
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.7273,0.46,0.6712084457372711
0.7576,0.46,0.6765064583126134
0.697,0.46,0.665910433161929
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6515,0.46,0.657954671703907
0.6515,0.46,0.657954671703907
0.6364,0.46,0.6553144080112447
0.6061,0.46,0.6500163954359025
0.6212,0.46,0.6526566591285647
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.6364,0.46,0.6553144080112447
0.6364,0.46,0.6553144080112447
0.6515,0.46,0.657954671703907
0.6667,0.46,0.6606124205865869
0.6818,0.46,0.6632526842792491
0.6667,0.46,0.6606124205865869
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6667,0.46,0.6606124205865869
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6515,0.46,0.657954671703907
0.6364,0.46,0.6553144080112447
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5606,0.46,0.6420606339778805
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5303,0.46,0.6367626214025384
0.5303,0.46,0.6367626214025384
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6515,0.46,0.657954671703907
0.6515,0.46,0.657954671703907
0.6515,0.46,0.657954671703907
0.6212,0.46,0.6526566591285647
0.6212,0.46,0.6526566591285647
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.5909,0.46,0.6473586465532226
0.5909,0.46,0.6473586465532226
0.5909,0.46,0.6473586465532226
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.5455,0.46,0.6394203702852183
0.5455,0.46,0.6394203702852183
0.5455,0.46,0.6394203702852183
0.5152,0.46,0.634122357709876
0.5606,0.46,0.6420606339778805
0.5606,0.46,0.6420606339778805
0.5758,0.46,0.6447183828605604
0.6061,0.46,0.6500163954359025
0.6667,0.46,0.6606124205865869
0.697,0.46,0.665910433161929
0.7121,0.46,0.6685506968545912
0.7424,0.46,0.6738487094299335
0.7727,0.46,0.6791467220052756
0.7576,0.46,0.6765064583126134
0.7273,0.46,0.6712084457372711
0.7121,0.46,0.6685506968545912
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.6061,0.46,0.6500163954359025
0.5758,0.46,0.6447183828605604
0.5758,0.46,0.6447183828605604
0.6061,0.46,0.6500163954359025
0.6667,0.46,0.6606124205865869
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.7727,0.46,0.6791467220052756
0.7879,0.46,0.6818044708879555
0.7727,0.46,0.6791467220052756
0.7879,0.46,0.6818044708879555
0.803,0.46,0.6844447345806177
0.7576,0.46,0.6765064583126134
0.7727,0.46,0.6791467220052756
0.7424,0.46,0.6738487094299335
0.7121,0.46,0.6685506968545912
0.7121,0.46,0.6685506968545912
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.6667,0.46,0.6606124205865869
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.697,0.46,0.665910433161929
0.7273,0.46,0.6712084457372711
0.7273,0.46,0.6712084457372711
0.7273,0.46,0.6712084457372711
0.7121,0.46,0.6685506968545912
0.7273,0.46,0.6712084457372711
0.697,0.46,0.665910433161929
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6818,0.46,0.6632526842792491
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6667,0.46,0.6606124205865869
0.6364,0.47,0.6553144080112447
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.5758,0.47,0.6447183828605604
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6667,0.47,0.6606124205865869
0.6818,0.47,0.6632526842792491
0.7273,0.47,0.6712084457372711
0.7121,0.47,0.6685506968545912
0.7121,0.47,0.6685506968545912
0.7121,0.47,0.6685506968545912
0.697,0.47,0.665910433161929
0.7273,0.47,0.6712084457372711
0.697,0.47,0.665910433161929
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6061,0.47,0.6500163954359025
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.6818,0.47,0.6632526842792491
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6061,0.47,0.6500163954359025
0.5909,0.47,0.6473586465532226
0.5909,0.47,0.6473586465532226
0.5909,0.47,0.6473586465532226
0.5606,0.47,0.6420606339778805
0.5758,0.47,0.6447183828605604
0.5909,0.47,0.6473586465532226
0.6061,0.47,0.6500163954359025
0.6212,0.47,0.6526566591285647
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.6818,0.47,0.6632526842792491
0.6818,0.47,0.6632526842792491
0.6818,0.47,0.6632526842792491
0.6667,0.47,0.6606124205865869
0.6818,0.47,0.6632526842792491
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.6061,0.47,0.6500163954359025
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6364,0.47,0.6553144080112447
0.6667,0.47,0.6606124205865869
0.697,0.47,0.665910433161929
0.7424,0.47,0.6738487094299335
0.7576,0.47,0.6765064583126134
0.7727,0.47,0.6791467220052756
0.7576,0.47,0.6765064583126134
0.7879,0.47,0.6818044708879555
0.7879,0.47,0.6818044708879555
0.803,0.47,0.6844447345806177
0.7879,0.47,0.6818044708879555
0.7576,0.47,0.6765064583126134
0.6818,0.47,0.6632526842792491
0.6818,0.47,0.6632526842792491
0.697,0.47,0.665910433161929
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.5758,0.47,0.6447183828605604
0.6212,0.47,0.6526566591285647
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.697,0.47,0.665910433161929
0.697,0.47,0.665910433161929
0.7121,0.47,0.6685506968545912
0.7121,0.47,0.6685506968545912
0.7121,0.47,0.6685506968545912
0.697,0.47,0.665910433161929
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6061,0.47,0.6500163954359025
0.5455,0.47,0.6394203702852183
0.5455,0.47,0.6394203702852183
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.6818,0.47,0.6632526842792491
0.6667,0.47,0.6606124205865869
0.697,0.47,0.665910433161929
0.6818,0.47,0.6632526842792491
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6364,0.47,0.6553144080112447
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6061,0.47,0.6500163954359025
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6212,0.47,0.6526566591285647
0.6364,0.47,0.6553144080112447
0.6515,0.47,0.657954671703907
0.6667,0.47,0.6606124205865869
0.697,0.47,0.665910433161929
0.697,0.47,0.665910433161929
0.6818,0.47,0.6632526842792491
0.697,0.47,0.665910433161929
0.697,0.47,0.665910433161929
0.697,0.47,0.665910433161929
0.697,0.47,0.665910433161929
0.6818,0.47,0.6632526842792491
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6212,0.47,0.6526566591285647
0.6061,0.47,0.6500163954359025
0.5455,0.47,0.6394203702852183
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6364,0.47,0.6553144080112447
0.6667,0.47,0.6606124205865869
0.7121,0.47,0.6685506968545912
0.7121,0.47,0.6685506968545912
0.7121,0.47,0.6685506968545912
0.7121,0.47,0.6685506968545912
0.7121,0.47,0.6685506968545912
0.7273,0.47,0.6712084457372711
0.7424,0.47,0.6738487094299335
0.7273,0.47,0.6712084457372711
0.7121,0.47,0.6685506968545912
0.697,0.47,0.665910433161929
0.6818,0.47,0.6632526842792491
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.6667,0.47,0.6606124205865869
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6515,0.47,0.657954671703907
0.6364,0.47,0.6553144080112447
0.6364,0.47,0.6553144080112447
0.5758,0.47,0.6447183828605604
0.5455,0.47,0.6394203702852183
0.5758,0.47,0.6447183828605604
0.6364,0.47,0.6553144080112447
0.6667,0.47,0.6606124205865869
0.697,0.47,0.665910433161929
0.7121,0.47,0.6685506968545912
0.7576,0.47,0.6765064583126134
0.7727,0.47,0.6791467220052756
0.7879,0.47,0.6818044708879555
0.803,0.47,0.6844447345806177
0.803,0.47,0.6844447345806177
0.7424,0.47,0.6738487094299335
0.7424,0.47,0.6738487094299335
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.6061,0.47,0.6500163954359025
0.5758,0.47,0.6447183828605604
0.5758,0.47,0.6447183828605604
0.5758,0.47,0.6447183828605604
0.5758,0.47,0.6447183828605604
0.5909,0.47,0.6473586465532226
0.6061,0.47,0.6500163954359025
0.5758,0.47,0.6447183828605604
0.5758,0.47,0.6447183828605604
0.6061,0.48,0.6500163954359025
0.6667,0.48,0.6606124205865869
0.6818,0.48,0.6632526842792491
0.697,0.48,0.665910433161929
0.697,0.48,0.665910433161929
0.7121,0.48,0.6685506968545912
0.7121,0.48,0.6685506968545912
0.7273,0.48,0.6712084457372711
0.7424,0.48,0.6738487094299335
0.7424,0.48,0.6738487094299335
0.7273,0.48,0.6712084457372711
0.7273,0.48,0.6712084457372711
0.7121,0.48,0.6685506968545912
0.697,0.48,0.665910433161929
0.6818,0.48,0.6632526842792491
0.6818,0.48,0.6632526842792491
0.6818,0.48,0.6632526842792491
0.6515,0.48,0.657954671703907
0.6515,0.48,0.657954671703907
0.6212,0.48,0.6526566591285647
0.6212,0.48,0.6526566591285647
0.6212,0.48,0.6526566591285647
0.6212,0.48,0.6526566591285647
0.6212,0.48,0.6526566591285647
0.6515,0.48,0.657954671703907
0.6818,0.48,0.6632526842792491
0.6818,0.48,0.6632526842792491
0.697,0.48,0.665910433161929
0.697,0.48,0.665910433161929
0.7273,0.48,0.6712084457372711
0.7424,0.48,0.6738487094299335
0.7424,0.48,0.6738487094299335
0.7424,0.48,0.6738487094299335
0.7576,0.48,0.6765064583126134
0.7576,0.48,0.6765064583126134
0.7576,0.48,0.6765064583126134
0.7727,0.48,0.6791467220052756
0.7273,0.48,0.6712084457372711
0.7424,0.48,0.6738487094299335
0.7273,0.48,0.6712084457372711
0.697,0.48,0.665910433161929
0.697,0.48,0.665910433161929
0.6667,0.48,0.6606124205865869
0.6667,0.48,0.6606124205865869
0.6667,0.48,0.6606124205865869
0.6364,0.48,0.6553144080112447
0.6364,0.48,0.6553144080112447
0.6667,0.48,0.6606124205865869
0.697,0.48,0.665910433161929
0.697,0.48,0.665910433161929
0.6667,0.48,0.6606124205865869
