hr,yr,Predicted Y
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
4,0,0.5046709227362736
5,0,0.504391284398172
6,0,0.5041116460600706
7,0,0.5038320077219691
8,0,0.5035523693838677
9,0,0.5032727310457662
10,0,0.5029930927076647
11,0,0.5027134543695633
12,0,0.5024338160314618
13,0,0.5021541776933603
14,0,0.5018745393552588
15,0,0.5015949010171574
16,0,0.5013152626790559
17,0,0.5010356243409545
18,0,0.500755986002853
19,0,0.5004763476647515
20,0,0.5001967093266501
21,0,0.4999170709885486
22,0,0.49963743265044713
23,0,0.4993577943123456
0,0,0.5057894760886794
1,0,0.5055098377505779
2,0,0.5052301994124765
3,0,0.504950561074375
