weathersit,instant,Predicted Y
2,4156,8625.971680861283
3,4157,8514.563174822859
3,4158,8514.563174822859
2,4159,8625.971680861283
2,4160,8625.971680861283
2,4161,8625.971680861283
2,4162,8625.971680861283
1,4163,8737.380186899705
2,4164,8625.971680861283
2,4165,8625.971680861283
2,4166,8625.971680861283
2,4167,8625.971680861283
2,4168,8625.971680861283
2,4169,8625.971680861283
2,4170,8625.971680861283
1,4171,8737.380186899705
1,4172,8737.380186899705
1,4173,8737.380186899705
1,4174,8737.380186899705
1,4175,8737.380186899705
1,4176,8737.380186899705
1,4177,8737.380186899705
1,4178,8737.380186899705
2,4179,8625.971680861283
1,4180,8737.380186899705
2,4181,8625.971680861283
2,4182,8625.971680861283
1,4183,8737.380186899705
1,4184,8737.380186899705
1,4185,8737.380186899705
1,4186,8737.380186899705
1,4187,8737.380186899705
1,4188,8737.380186899705
1,4189,8737.380186899705
1,4190,8737.380186899705
1,4191,8737.380186899705
1,4192,8737.380186899705
1,4193,8737.380186899705
1,4194,8737.380186899705
1,4195,8737.380186899705
3,4196,8514.563174822859
3,4197,8514.563174822859
2,4198,8625.971680861283
1,4199,8737.380186899705
1,4200,8737.380186899705
1,4201,8737.380186899705
1,4202,8737.380186899705
2,4203,8625.971680861283
1,4204,8737.380186899705
1,4205,8737.380186899705
2,4206,8625.971680861283
1,4207,8737.380186899705
1,4208,8737.380186899705
1,4209,8737.380186899705
1,4210,8737.380186899705
1,4211,8737.380186899705
1,4212,8737.380186899705
1,4213,8737.380186899705
1,4214,8737.380186899705
1,4215,8737.380186899705
1,4216,8737.380186899705
1,4217,8737.380186899705
1,4218,8737.380186899705
1,4219,8737.380186899705
1,4220,8737.380186899705
1,4221,8737.380186899705
1,4222,8737.380186899705
1,4223,8737.380186899705
1,4224,8737.380186899705
1,4225,8737.380186899705
1,4226,8737.380186899705
1,4227,8737.380186899705
1,4228,8737.380186899705
1,4229,8737.380186899705
1,4230,8737.380186899705
1,4231,8737.380186899705
1,4232,8737.380186899705
1,4233,8737.380186899705
1,4234,8737.380186899705
1,4235,8737.380186899705
1,4236,8737.380186899705
1,4237,8737.380186899705
1,4238,8737.380186899705
1,4239,8737.380186899705
1,4240,8737.380186899705
1,4241,8737.380186899705
1,4242,8737.380186899705
1,4243,8737.380186899705
1,4244,8737.380186899705
1,4245,8737.380186899705
1,4246,8737.380186899705
1,4247,8737.380186899705
1,4248,8737.380186899705
1,4249,8737.380186899705
1,4250,8737.380186899705
1,4251,8737.380186899705
1,4252,8737.380186899705
1,4253,8737.380186899705
1,4254,8737.380186899705
1,4255,8737.380186899705
1,4256,8737.380186899705
1,4257,8737.380186899705
1,4258,8737.380186899705
1,4259,8737.380186899705
1,4260,8737.380186899705
1,4261,8737.380186899705
1,4262,8737.380186899705
1,4263,8737.380186899705
1,4264,8737.380186899705
1,4265,8737.380186899705
1,4266,8737.380186899705
1,4267,8737.380186899705
1,4268,8737.380186899705
1,4269,8737.380186899705
1,4270,8737.380186899705
1,4271,8737.380186899705
1,4272,8737.380186899705
1,4273,8737.380186899705
1,4274,8737.380186899705
1,4275,8737.380186899705
1,4276,8737.380186899705
1,4277,8737.380186899705
1,4278,8737.380186899705
1,4279,8737.380186899705
1,4280,8737.380186899705
1,4281,8737.380186899705
1,4282,8737.380186899705
1,4283,8737.380186899705
1,4284,8737.380186899705
1,4285,8737.380186899705
1,4286,8737.380186899705
1,4287,8737.380186899705
1,4288,8737.380186899705
1,4289,8737.380186899705
1,4290,8737.380186899705
1,4291,8737.380186899705
1,4292,8737.380186899705
1,4293,8737.380186899705
1,4294,8737.380186899705
1,4295,8737.380186899705
1,4296,8737.380186899705
1,4297,8737.380186899705
1,4298,8737.380186899705
1,4299,8737.380186899705
2,4300,8625.971680861283
1,4301,8737.380186899705
3,4302,8514.563174822859
3,4303,8514.563174822859
3,4304,8514.563174822859
2,4305,8625.971680861283
2,4306,8625.971680861283
1,4307,8737.380186899705
1,4308,8737.380186899705
1,4309,8737.380186899705
1,4310,8737.380186899705
1,4311,8737.380186899705
1,4312,8737.380186899705
1,4313,8737.380186899705
1,4314,8737.380186899705
1,4315,8737.380186899705
3,4316,8514.563174822859
3,4317,8514.563174822859
2,4318,8625.971680861283
3,4319,8514.563174822859
2,4320,8625.971680861283
2,4321,8625.971680861283
1,4322,8737.380186899705
1,4323,8737.380186899705
1,4324,8737.380186899705
1,4325,8737.380186899705
1,4326,8737.380186899705
2,4327,8625.971680861283
2,4328,8625.971680861283
1,4329,8737.380186899705
1,4330,8737.380186899705
1,4331,8737.380186899705
2,4332,8625.971680861283
2,4333,8625.971680861283
2,4334,8625.971680861283
2,4335,8625.971680861283
2,4336,8625.971680861283
1,4337,8737.380186899705
1,4338,8737.380186899705
1,4339,8737.380186899705
1,4340,8737.380186899705
1,4341,8737.380186899705
2,4342,8625.971680861283
2,4343,8625.971680861283
2,4344,8625.971680861283
2,4345,8625.971680861283
2,4346,8625.971680861283
2,4347,8625.971680861283
1,4348,8737.380186899705
1,4349,8737.380186899705
1,4350,8737.380186899705
1,4351,8737.380186899705
1,4352,8737.380186899705
1,4353,8737.380186899705
1,4354,8737.380186899705
1,4355,8737.380186899705
1,4356,8737.380186899705
1,4357,8737.380186899705
1,4358,8737.380186899705
1,4359,8737.380186899705
1,4360,8737.380186899705
1,4361,8737.380186899705
1,4362,8737.380186899705
1,4363,8737.380186899705
1,4364,8737.380186899705
1,4365,8737.380186899705
1,4366,8737.380186899705
1,4367,8737.380186899705
1,4368,8737.380186899705
1,4369,8737.380186899705
1,4370,8737.380186899705
1,4371,8737.380186899705
1,4372,8737.380186899705
1,4373,8737.380186899705
1,4374,8737.380186899705
2,4375,8625.971680861283
1,4376,8737.380186899705
1,4377,8737.380186899705
2,4378,8625.971680861283
2,4379,8625.971680861283
3,4380,8514.563174822859
3,4381,8514.563174822859
2,4382,8625.971680861283
2,4383,8625.971680861283
2,4384,8625.971680861283
1,4385,8737.380186899705
1,4386,8737.380186899705
1,4387,8737.380186899705
1,4388,8737.380186899705
1,4389,8737.380186899705
1,4390,8737.380186899705
1,4391,8737.380186899705
1,4392,8737.380186899705
1,4393,8737.380186899705
1,4394,8737.380186899705
1,4395,8737.380186899705
1,4396,8737.380186899705
1,4397,8737.380186899705
1,4398,8737.380186899705
1,4399,8737.380186899705
1,4400,8737.380186899705
2,4401,8625.971680861283
2,4402,8625.971680861283
2,4403,8625.971680861283
1,4404,8737.380186899705
1,4405,8737.380186899705
1,4406,8737.380186899705
1,4407,8737.380186899705
1,4408,8737.380186899705
1,4409,8737.380186899705
1,4410,8737.380186899705
1,4411,8737.380186899705
1,4412,8737.380186899705
1,4413,8737.380186899705
1,4414,8737.380186899705
1,4415,8737.380186899705
1,4416,8737.380186899705
1,4417,8737.380186899705
1,4418,8737.380186899705
1,4419,8737.380186899705
1,4420,8737.380186899705
2,4421,8625.971680861283
1,4422,8737.380186899705
1,4423,8737.380186899705
1,4424,8737.380186899705
1,4425,8737.380186899705
2,4426,8625.971680861283
2,4427,8625.971680861283
2,4428,8625.971680861283
2,4429,8625.971680861283
2,4430,8625.971680861283
2,4431,8625.971680861283
2,4432,8625.971680861283
2,4433,8625.971680861283
2,4434,8625.971680861283
3,4435,8514.563174822859
3,4436,8514.563174822859
1,4437,8737.380186899705
1,4438,8737.380186899705
1,4439,8737.380186899705
2,4440,8625.971680861283
2,4441,8625.971680861283
2,4442,8625.971680861283
2,4443,8625.971680861283
2,4444,8625.971680861283
1,4445,8737.380186899705
1,4446,8737.380186899705
1,4447,8737.380186899705
2,4448,8625.971680861283
2,4449,8625.971680861283
1,4450,8737.380186899705
1,4451,8737.380186899705
1,4452,8737.380186899705
1,4453,8737.380186899705
1,4454,8737.380186899705
1,4455,8737.380186899705
1,4456,8737.380186899705
1,4457,8737.380186899705
1,4458,8737.380186899705
1,4459,8737.380186899705
1,4460,8737.380186899705
1,4461,8737.380186899705
1,4462,8737.380186899705
1,4463,8737.380186899705
1,4464,8737.380186899705
1,4465,8737.380186899705
1,4466,8737.380186899705
1,4467,8737.380186899705
1,4468,8737.380186899705
1,4469,8737.380186899705
1,4470,8737.380186899705
1,4471,8737.380186899705
1,4472,8737.380186899705
1,4473,8737.380186899705
1,4474,8737.380186899705
1,4475,8737.380186899705
1,4476,8737.380186899705
1,4477,8737.380186899705
1,4478,8737.380186899705
1,4479,8737.380186899705
1,4480,8737.380186899705
1,4481,8737.380186899705
1,4482,8737.380186899705
1,4483,8737.380186899705
1,4484,8737.380186899705
1,4485,8737.380186899705
1,4486,8737.380186899705
1,4487,8737.380186899705
1,4488,8737.380186899705
1,4489,8737.380186899705
1,4490,8737.380186899705
1,4491,8737.380186899705
1,4492,8737.380186899705
1,4493,8737.380186899705
1,4494,8737.380186899705
1,4495,8737.380186899705
1,4496,8737.380186899705
1,4497,8737.380186899705
1,4498,8737.380186899705
1,4499,8737.380186899705
1,4500,8737.380186899705
1,4501,8737.380186899705
1,4502,8737.380186899705
1,4503,8737.380186899705
1,4504,8737.380186899705
1,4505,8737.380186899705
1,4506,8737.380186899705
1,4507,8737.380186899705
1,4508,8737.380186899705
1,4509,8737.380186899705
1,4510,8737.380186899705
1,4511,8737.380186899705
1,4512,8737.380186899705
1,4513,8737.380186899705
1,4514,8737.380186899705
1,4515,8737.380186899705
1,4516,8737.380186899705
1,4517,8737.380186899705
2,4518,8625.971680861283
1,4519,8737.380186899705
1,4520,8737.380186899705
1,4521,8737.380186899705
1,4522,8737.380186899705
1,4523,8737.380186899705
1,4524,8737.380186899705
1,4525,8737.380186899705
1,4526,8737.380186899705
1,4527,8737.380186899705
1,4528,8737.380186899705
1,4529,8737.380186899705
1,4530,8737.380186899705
1,4531,8737.380186899705
1,4532,8737.380186899705
1,4533,8737.380186899705
1,4534,8737.380186899705
1,4535,8737.380186899705
1,4536,8737.380186899705
1,4537,8737.380186899705
1,4538,8737.380186899705
1,4539,8737.380186899705
1,4540,8737.380186899705
1,4541,8737.380186899705
1,4542,8737.380186899705
1,4543,8737.380186899705
1,4544,8737.380186899705
1,4545,8737.380186899705
1,4546,8737.380186899705
1,4547,8737.380186899705
1,4548,8737.380186899705
1,4549,8737.380186899705
1,4550,8737.380186899705
1,4551,8737.380186899705
3,4552,8514.563174822859
3,4553,8514.563174822859
3,4554,8514.563174822859
2,4555,8625.971680861283
1,4556,8737.380186899705
1,4557,8737.380186899705
1,4558,8737.380186899705
1,4559,8737.380186899705
1,4560,8737.380186899705
1,4561,8737.380186899705
1,4562,8737.380186899705
1,4563,8737.380186899705
1,4564,8737.380186899705
1,4565,8737.380186899705
1,4566,8737.380186899705
1,4567,8737.380186899705
1,4568,8737.380186899705
1,4569,8737.380186899705
1,4570,8737.380186899705
1,4571,8737.380186899705
1,4572,8737.380186899705
1,4573,8737.380186899705
1,4574,8737.380186899705
1,4575,8737.380186899705
1,4576,8737.380186899705
1,4577,8737.380186899705
1,4578,8737.380186899705
1,4579,8737.380186899705
1,4580,8737.380186899705
1,4581,8737.380186899705
1,4582,8737.380186899705
1,4583,8737.380186899705
1,4584,8737.380186899705
1,4585,8737.380186899705
1,4586,8737.380186899705
1,4587,8737.380186899705
1,4588,8737.380186899705
1,4589,8737.380186899705
1,4590,8737.380186899705
1,4591,8737.380186899705
1,4592,8737.380186899705
2,4593,8625.971680861283
1,4594,8737.380186899705
1,4595,8737.380186899705
1,4596,8737.380186899705
2,4597,8625.971680861283
1,4598,8737.380186899705
1,4599,8737.380186899705
1,4600,8737.380186899705
1,4601,8737.380186899705
1,4602,8737.380186899705
1,4603,8737.380186899705
1,4604,8737.380186899705
1,4605,8737.380186899705
1,4606,8737.380186899705
1,4607,8737.380186899705
1,4608,8737.380186899705
1,4609,8737.380186899705
1,4610,8737.380186899705
1,4611,8737.380186899705
1,4612,8737.380186899705
1,4613,8737.380186899705
1,4614,8737.380186899705
1,4615,8737.380186899705
1,4616,8737.380186899705
1,4617,8737.380186899705
1,4618,8737.380186899705
1,4619,8737.380186899705
1,4620,8737.380186899705
1,4621,8737.380186899705
1,4622,8737.380186899705
1,4623,8737.380186899705
1,4624,8737.380186899705
1,4625,8737.380186899705
1,4626,8737.380186899705
1,4627,8737.380186899705
1,4628,8737.380186899705
1,4629,8737.380186899705
1,4630,8737.380186899705
1,4631,8737.380186899705
1,4632,8737.380186899705
1,4633,8737.380186899705
1,4634,8737.380186899705
1,4635,8737.380186899705
1,4636,8737.380186899705
1,4637,8737.380186899705
1,4638,8737.380186899705
1,4639,8737.380186899705
1,4640,8737.380186899705
1,4641,8737.380186899705
1,4642,8737.380186899705
1,4643,8737.380186899705
1,4644,8737.380186899705
1,4645,8737.380186899705
1,4646,8737.380186899705
1,4647,8737.380186899705
1,4648,8737.380186899705
1,4649,8737.380186899705
1,4650,8737.380186899705
1,4651,8737.380186899705
1,4652,8737.380186899705
1,4653,8737.380186899705
1,4654,8737.380186899705
1,4655,8737.380186899705
1,4656,8737.380186899705
1,4657,8737.380186899705
1,4658,8737.380186899705
1,4659,8737.380186899705
1,4660,8737.380186899705
1,4661,8737.380186899705
1,4662,8737.380186899705
1,4663,8737.380186899705
1,4664,8737.380186899705
1,4665,8737.380186899705
1,4666,8737.380186899705
1,4667,8737.380186899705
1,4668,8737.380186899705
1,4669,8737.380186899705
1,4670,8737.380186899705
1,4671,8737.380186899705
1,4672,8737.380186899705
1,4673,8737.380186899705
1,4674,8737.380186899705
1,4675,8737.380186899705
1,4676,8737.380186899705
1,4677,8737.380186899705
1,4678,8737.380186899705
1,4679,8737.380186899705
1,4680,8737.380186899705
1,4681,8737.380186899705
1,4682,8737.380186899705
1,4683,8737.380186899705
2,4684,8625.971680861283
1,4685,8737.380186899705
1,4686,8737.380186899705
1,4687,8737.380186899705
2,4688,8625.971680861283
2,4689,8625.971680861283
2,4690,8625.971680861283
2,4691,8625.971680861283
2,4692,8625.971680861283
2,4693,8625.971680861283
1,4694,8737.380186899705
1,4695,8737.380186899705
1,4696,8737.380186899705
1,4697,8737.380186899705
1,4698,8737.380186899705
1,4699,8737.380186899705
1,4700,8737.380186899705
1,4701,8737.380186899705
1,4702,8737.380186899705
1,4703,8737.380186899705
1,4704,8737.380186899705
1,4705,8737.380186899705
3,4706,8514.563174822859
1,4707,8737.380186899705
1,4708,8737.380186899705
1,4709,8737.380186899705
1,4710,8737.380186899705
1,4711,8737.380186899705
1,4712,8737.380186899705
2,4713,8625.971680861283
2,4714,8625.971680861283
1,4715,8737.380186899705
1,4716,8737.380186899705
1,4717,8737.380186899705
1,4718,8737.380186899705
1,4719,8737.380186899705
1,4720,8737.380186899705
1,4721,8737.380186899705
1,4722,8737.380186899705
1,4723,8737.380186899705
1,4724,8737.380186899705
1,4725,8737.380186899705
1,4726,8737.380186899705
1,4727,8737.380186899705
1,4728,8737.380186899705
1,4729,8737.380186899705
1,4730,8737.380186899705
2,4731,8625.971680861283
2,4732,8625.971680861283
2,4733,8625.971680861283
2,4734,8625.971680861283
2,4735,8625.971680861283
2,4736,8625.971680861283
2,4737,8625.971680861283
2,4738,8625.971680861283
2,4739,8625.971680861283
2,4740,8625.971680861283
2,4741,8625.971680861283
2,4742,8625.971680861283
1,4743,8737.380186899705
1,4744,8737.380186899705
1,4745,8737.380186899705
1,4746,8737.380186899705
1,4747,8737.380186899705
1,4748,8737.380186899705
1,4749,8737.380186899705
1,4750,8737.380186899705
1,4751,8737.380186899705
1,4752,8737.380186899705
1,4753,8737.380186899705
1,4754,8737.380186899705
1,4755,8737.380186899705
1,4756,8737.380186899705
1,4757,8737.380186899705
1,4758,8737.380186899705
1,4759,8737.380186899705
1,4760,8737.380186899705
1,4761,8737.380186899705
2,4762,8625.971680861283
2,4763,8625.971680861283
1,4764,8737.380186899705
1,4765,8737.380186899705
1,4766,8737.380186899705
1,4767,8737.380186899705
1,4768,8737.380186899705
1,4769,8737.380186899705
1,4770,8737.380186899705
3,4771,8514.563174822859
1,4772,8737.380186899705
1,4773,8737.380186899705
2,4774,8625.971680861283
1,4775,8737.380186899705
1,4776,8737.380186899705
2,4777,8625.971680861283
1,4778,8737.380186899705
1,4779,8737.380186899705
1,4780,8737.380186899705
1,4781,8737.380186899705
1,4782,8737.380186899705
1,4783,8737.380186899705
1,4784,8737.380186899705
1,4785,8737.380186899705
1,4786,8737.380186899705
1,4787,8737.380186899705
1,4788,8737.380186899705
1,4789,8737.380186899705
1,4790,8737.380186899705
1,4791,8737.380186899705
1,4792,8737.380186899705
1,4793,8737.380186899705
1,4794,8737.380186899705
1,4795,8737.380186899705
1,4796,8737.380186899705
1,4797,8737.380186899705
2,4798,8625.971680861283
1,4799,8737.380186899705
1,4800,8737.380186899705
1,4801,8737.380186899705
1,4802,8737.380186899705
1,4803,8737.380186899705
1,4804,8737.380186899705
1,4805,8737.380186899705
1,4806,8737.380186899705
1,4807,8737.380186899705
1,4808,8737.380186899705
2,4809,8625.971680861283
1,4810,8737.380186899705
1,4811,8737.380186899705
1,4812,8737.380186899705
1,4813,8737.380186899705
1,4814,8737.380186899705
1,4815,8737.380186899705
1,4816,8737.380186899705
1,4817,8737.380186899705
1,4818,8737.380186899705
1,4819,8737.380186899705
1,4820,8737.380186899705
1,4821,8737.380186899705
1,4822,8737.380186899705
1,4823,8737.380186899705
1,4824,8737.380186899705
1,4825,8737.380186899705
2,4826,8625.971680861283
2,4827,8625.971680861283
2,4828,8625.971680861283
2,4829,8625.971680861283
1,4830,8737.380186899705
1,4831,8737.380186899705
1,4832,8737.380186899705
2,4833,8625.971680861283
2,4834,8625.971680861283
2,4835,8625.971680861283
1,4836,8737.380186899705
1,4837,8737.380186899705
2,4838,8625.971680861283
2,4839,8625.971680861283
2,4840,8625.971680861283
2,4841,8625.971680861283
1,4842,8737.380186899705
1,4843,8737.380186899705
1,4844,8737.380186899705
1,4845,8737.380186899705
1,4846,8737.380186899705
1,4847,8737.380186899705
1,4848,8737.380186899705
1,4849,8737.380186899705
1,4850,8737.380186899705
1,4851,8737.380186899705
1,4852,8737.380186899705
1,4853,8737.380186899705
1,4854,8737.380186899705
1,4855,8737.380186899705
1,4856,8737.380186899705
1,4857,8737.380186899705
1,4858,8737.380186899705
1,4859,8737.380186899705
1,4860,8737.380186899705
1,4861,8737.380186899705
1,4862,8737.380186899705
1,4863,8737.380186899705
1,4864,8737.380186899705
1,4865,8737.380186899705
1,4866,8737.380186899705
1,4867,8737.380186899705
1,4868,8737.380186899705
1,4869,8737.380186899705
1,4870,8737.380186899705
1,4871,8737.380186899705
1,4872,8737.380186899705
1,4873,8737.380186899705
1,4874,8737.380186899705
2,4875,8625.971680861283
1,4876,8737.380186899705
1,4877,8737.380186899705
1,4878,8737.380186899705
1,4879,8737.380186899705
1,4880,8737.380186899705
1,4881,8737.380186899705
1,4882,8737.380186899705
1,4883,8737.380186899705
1,4884,8737.380186899705
1,4885,8737.380186899705
1,4886,8737.380186899705
1,4887,8737.380186899705
1,4888,8737.380186899705
1,4889,8737.380186899705
1,4890,8737.380186899705
1,4891,8737.380186899705
1,4892,8737.380186899705
1,4893,8737.380186899705
1,4894,8737.380186899705
1,4895,8737.380186899705
1,4896,8737.380186899705
1,4897,8737.380186899705
1,4898,8737.380186899705
1,4899,8737.380186899705
1,4900,8737.380186899705
1,4901,8737.380186899705
1,4902,8737.380186899705
1,4903,8737.380186899705
1,4904,8737.380186899705
1,4905,8737.380186899705
1,4906,8737.380186899705
1,4907,8737.380186899705
1,4908,8737.380186899705
1,4909,8737.380186899705
1,4910,8737.380186899705
1,4911,8737.380186899705
1,4912,8737.380186899705
2,4913,8625.971680861283
1,4914,8737.380186899705
1,4915,8737.380186899705
1,4916,8737.380186899705
1,4917,8737.380186899705
1,4918,8737.380186899705
1,4919,8737.380186899705
1,4920,8737.380186899705
1,4921,8737.380186899705
1,4922,8737.380186899705
1,4923,8737.380186899705
1,4924,8737.380186899705
1,4925,8737.380186899705
1,4926,8737.380186899705
1,4927,8737.380186899705
1,4928,8737.380186899705
2,4929,8625.971680861283
2,4930,8625.971680861283
2,4931,8625.971680861283
1,4932,8737.380186899705
1,4933,8737.380186899705
1,4934,8737.380186899705
1,4935,8737.380186899705
1,4936,8737.380186899705
1,4937,8737.380186899705
1,4938,8737.380186899705
1,4939,8737.380186899705
1,4940,8737.380186899705
1,4941,8737.380186899705
1,4942,8737.380186899705
1,4943,8737.380186899705
1,4944,8737.380186899705
1,4945,8737.380186899705
1,4946,8737.380186899705
1,4947,8737.380186899705
1,4948,8737.380186899705
1,4949,8737.380186899705
1,4950,8737.380186899705
1,4951,8737.380186899705
1,4952,8737.380186899705
1,4953,8737.380186899705
1,4954,8737.380186899705
1,4955,8737.380186899705
1,4956,8737.380186899705
1,4957,8737.380186899705
1,4958,8737.380186899705
1,4959,8737.380186899705
1,4960,8737.380186899705
1,4961,8737.380186899705
1,4962,8737.380186899705
1,4963,8737.380186899705
1,4964,8737.380186899705
1,4965,8737.380186899705
1,4966,8737.380186899705
1,4967,8737.380186899705
1,4968,8737.380186899705
1,4969,8737.380186899705
1,4970,8737.380186899705
1,4971,8737.380186899705
1,4972,8737.380186899705
1,4973,8737.380186899705
1,4974,8737.380186899705
1,4975,8737.380186899705
1,4976,8737.380186899705
1,4977,8737.380186899705
1,4978,8737.380186899705
1,4979,8737.380186899705
1,4980,8737.380186899705
1,4981,8737.380186899705
1,4982,8737.380186899705
1,4983,8737.380186899705
1,4984,8737.380186899705
1,4985,8737.380186899705
1,4986,8737.380186899705
1,4987,8737.380186899705
1,4988,8737.380186899705
1,4989,8737.380186899705
1,4990,8737.380186899705
1,4991,8737.380186899705
1,4992,8737.380186899705
1,4993,8737.380186899705
1,4994,8737.380186899705
1,4995,8737.380186899705
1,4996,8737.380186899705
1,4997,8737.380186899705
1,4998,8737.380186899705
1,4999,8737.380186899705
1,5000,8737.380186899705
1,5001,8737.380186899705
1,5002,8737.380186899705
1,5003,8737.380186899705
1,5004,8737.380186899705
1,5005,8737.380186899705
1,5006,8737.380186899705
1,5007,8737.380186899705
1,5008,8737.380186899705
1,5009,8737.380186899705
1,5010,8737.380186899705
1,5011,8737.380186899705
1,5012,8737.380186899705
1,5013,8737.380186899705
1,5014,8737.380186899705
1,5015,8737.380186899705
1,5016,8737.380186899705
1,5017,8737.380186899705
1,5018,8737.380186899705
1,5019,8737.380186899705
1,5020,8737.380186899705
1,5021,8737.380186899705
1,5022,8737.380186899705
1,5023,8737.380186899705
1,5024,8737.380186899705
1,5025,8737.380186899705
1,5026,8737.380186899705
1,5027,8737.380186899705
1,5028,8737.380186899705
1,5029,8737.380186899705
1,5030,8737.380186899705
1,5031,8737.380186899705
1,5032,8737.380186899705
1,5033,8737.380186899705
1,5034,8737.380186899705
1,5035,8737.380186899705
2,5036,8625.971680861283
2,5037,8625.971680861283
2,5038,8625.971680861283
2,5039,8625.971680861283
1,5040,8737.380186899705
2,5041,8625.971680861283
2,5042,8625.971680861283
2,5043,8625.971680861283
2,5044,8625.971680861283
2,5045,8625.971680861283
2,5046,8625.971680861283
2,5047,8625.971680861283
2,5048,8625.971680861283
3,5049,8514.563174822859
2,5050,8625.971680861283
2,5051,8625.971680861283
2,5052,8625.971680861283
3,5053,8514.563174822859
2,5054,8625.971680861283
3,5055,8514.563174822859
2,5056,8625.971680861283
2,5057,8625.971680861283
2,5058,8625.971680861283
3,5059,8514.563174822859
2,5060,8625.971680861283
3,5061,8514.563174822859
3,5062,8514.563174822859
3,5063,8514.563174822859
2,5064,8625.971680861283
3,5065,8514.563174822859
2,5066,8625.971680861283
2,5067,8625.971680861283
2,5068,8625.971680861283
2,5069,8625.971680861283
3,5070,8514.563174822859
2,5071,8625.971680861283
2,5072,8625.971680861283
2,5073,8625.971680861283
2,5074,8625.971680861283
2,5075,8625.971680861283
1,5076,8737.380186899705
1,5077,8737.380186899705
2,5078,8625.971680861283
2,5079,8625.971680861283
1,5080,8737.380186899705
1,5081,8737.380186899705
1,5082,8737.380186899705
1,5083,8737.380186899705
1,5084,8737.380186899705
1,5085,8737.380186899705
1,5086,8737.380186899705
2,5087,8625.971680861283
2,5088,8625.971680861283
1,5089,8737.380186899705
1,5090,8737.380186899705
1,5091,8737.380186899705
1,5092,8737.380186899705
1,5093,8737.380186899705
1,5094,8737.380186899705
1,5095,8737.380186899705
1,5096,8737.380186899705
1,5097,8737.380186899705
1,5098,8737.380186899705
1,5099,8737.380186899705
1,5100,8737.380186899705
1,5101,8737.380186899705
2,5102,8625.971680861283
1,5103,8737.380186899705
1,5104,8737.380186899705
2,5105,8625.971680861283
1,5106,8737.380186899705
1,5107,8737.380186899705
1,5108,8737.380186899705
1,5109,8737.380186899705
1,5110,8737.380186899705
1,5111,8737.380186899705
1,5112,8737.380186899705
1,5113,8737.380186899705
1,5114,8737.380186899705
1,5115,8737.380186899705
1,5116,8737.380186899705
1,5117,8737.380186899705
2,5118,8625.971680861283
2,5119,8625.971680861283
1,5120,8737.380186899705
1,5121,8737.380186899705
1,5122,8737.380186899705
1,5123,8737.380186899705
1,5124,8737.380186899705
2,5125,8625.971680861283
1,5126,8737.380186899705
1,5127,8737.380186899705
2,5128,8625.971680861283
1,5129,8737.380186899705
2,5130,8625.971680861283
3,5131,8514.563174822859
3,5132,8514.563174822859
2,5133,8625.971680861283
3,5134,8514.563174822859
3,5135,8514.563174822859
2,5136,8625.971680861283
2,5137,8625.971680861283
3,5138,8514.563174822859
2,5139,8625.971680861283
2,5140,8625.971680861283
2,5141,8625.971680861283
2,5142,8625.971680861283
1,5143,8737.380186899705
1,5144,8737.380186899705
1,5145,8737.380186899705
1,5146,8737.380186899705
1,5147,8737.380186899705
1,5148,8737.380186899705
1,5149,8737.380186899705
1,5150,8737.380186899705
1,5151,8737.380186899705
1,5152,8737.380186899705
1,5153,8737.380186899705
3,5154,8514.563174822859
3,5155,8514.563174822859
3,5156,8514.563174822859
1,5157,8737.380186899705
1,5158,8737.380186899705
1,5159,8737.380186899705
1,5160,8737.380186899705
1,5161,8737.380186899705
1,5162,8737.380186899705
1,5163,8737.380186899705
1,5164,8737.380186899705
1,5165,8737.380186899705
1,5166,8737.380186899705
1,5167,8737.380186899705
1,5168,8737.380186899705
1,5169,8737.380186899705
1,5170,8737.380186899705
1,5171,8737.380186899705
1,5172,8737.380186899705
1,5173,8737.380186899705
1,5174,8737.380186899705
1,5175,8737.380186899705
1,5176,8737.380186899705
1,5177,8737.380186899705
1,5178,8737.380186899705
1,5179,8737.380186899705
1,5180,8737.380186899705
1,5181,8737.380186899705
1,5182,8737.380186899705
1,5183,8737.380186899705
1,5184,8737.380186899705
1,5185,8737.380186899705
1,5186,8737.380186899705
1,5187,8737.380186899705
1,5188,8737.380186899705
1,5189,8737.380186899705
1,5190,8737.380186899705
1,5191,8737.380186899705
1,5192,8737.380186899705
1,5193,8737.380186899705
1,5194,8737.380186899705
1,5195,8737.380186899705
2,5196,8625.971680861283
2,5197,8625.971680861283
1,5198,8737.380186899705
1,5199,8737.380186899705
1,5200,8737.380186899705
1,5201,8737.380186899705
1,5202,8737.380186899705
1,5203,8737.380186899705
1,5204,8737.380186899705
1,5205,8737.380186899705
1,5206,8737.380186899705
1,5207,8737.380186899705
1,5208,8737.380186899705
1,5209,8737.380186899705
1,5210,8737.380186899705
1,5211,8737.380186899705
1,5212,8737.380186899705
1,5213,8737.380186899705
1,5214,8737.380186899705
1,5215,8737.380186899705
1,5216,8737.380186899705
1,5217,8737.380186899705
1,5218,8737.380186899705
1,5219,8737.380186899705
1,5220,8737.380186899705
1,5221,8737.380186899705
1,5222,8737.380186899705
1,5223,8737.380186899705
1,5224,8737.380186899705
1,5225,8737.380186899705
1,5226,8737.380186899705
1,5227,8737.380186899705
1,5228,8737.380186899705
1,5229,8737.380186899705
1,5230,8737.380186899705
