casual,atemp,Predicted Y
14,0.3333,0.44146872911268853
13,0.3636,0.4398860557722484
11,0.3939,0.4367207090913681
13,0.4091,0.4398860557722484
28,0.4091,0.4636261558788506
20,0.3939,0.4509647691553294
12,0.3939,0.4383033824318083
3,0.303,0.42405932236784694
0,0.2879,0.4193113023465265
6,0.3182,0.4288073423891674
2,0.3333,0.42247664902740684
0,0.303,0.4193113023465265
0,0.2879,0.4193113023465265
0,0.2879,0.4193113023465265
1,0.2727,0.4208939756869667
0,0.2727,0.4193113023465265
1,0.2727,0.4208939756869667
0,0.2727,0.4193113023465265
2,0.2576,0.42247664902740684
4,0.2273,0.4256419957082871
3,0.2576,0.42405932236784694
10,0.2273,0.43513803575092797
10,0.2727,0.43513803575092797
12,0.2727,0.4383033824318083
11,0.303,0.4367207090913681
17,0.303,0.446216749134009
13,0.2879,0.4398860557722484
6,0.2879,0.4288073423891674
12,0.2879,0.4383033824318083
17,0.2727,0.446216749134009
16,0.2727,0.44463407579356884
8,0.2576,0.43197268907004766
11,0.2576,0.4367207090913681
3,0.2576,0.42405932236784694
9,0.2273,0.4335553624104878
1,0.2273,0.4208939756869667
0,0.2121,0.4193113023465265
0,0.197,0.4193113023465265
0,0.2273,0.4193113023465265
3,0.2121,0.42405932236784694
0,0.197,0.4193113023465265
0,0.1818,0.4193113023465265
4,0.1818,0.4256419957082871
9,0.2121,0.4335553624104878
16,0.2121,0.44463407579356884
15,0.2576,0.4430514024531287
17,0.2879,0.446216749134009
37,0.303,0.47787021594281187
34,0.3182,0.4731221959214914
30,0.3333,0.46679150255973084
43,0.3182,0.4873662559854527
23,0.303,0.4557127891766498
23,0.2879,0.4557127891766498
8,0.2879,0.43197268907004766
9,0.2879,0.4335553624104878
6,0.303,0.4288073423891674
11,0.303,0.4367207090913681
3,0.2576,0.42405932236784694
8,0.2424,0.43197268907004766
3,0.2424,0.42405932236784694
3,0.2273,0.42405932236784694
4,0.2121,0.4256419957082871
2,0.197,0.42247664902740684
2,0.2121,0.42247664902740684
0,0.197,0.4193113023465265
2,0.1818,0.42247664902740684
18,0.197,0.44779942247444915
24,0.2273,0.45729546251708997
32,0.2424,0.46995684924061115
32,0.2576,0.46995684924061115
75,0.2727,0.5380118028795373
98,0.2879,0.5744132897096607
94,0.303,0.5680825963479
93,0.3182,0.5664999230074599
110,0.3333,0.5934053697949424
118,0.3333,0.6060667565184635
102,0.303,0.5807439830714212
64,0.3182,0.5206023961346957
45,0.2727,0.490531602666333
18,0.2727,0.44779942247444915
15,0.2576,0.4430514024531287
17,0.2727,0.446216749134009
10,0.2424,0.43513803575092797
5,0.2576,0.42722466904872725
3,0.2273,0.42405932236784694
6,0.2273,0.4288073423891674
0,0.197,0.4193113023465265
1,0.197,0.4208939756869667
0,0.1818,0.4193113023465265
0,0.1667,0.4193113023465265
6,0.197,0.4288073423891674
17,0.2273,0.446216749134009
27,0.2121,0.46204348253841043
23,0.2424,0.4557127891766498
43,0.2576,0.4873662559854527
47,0.2879,0.4936969493472133
61,0.3182,0.5158543761133754
61,0.303,0.5158543761133754
45,0.3333,0.490531602666333
50,0.303,0.4984449693685337
32,0.2879,0.46995684924061115
23,0.2879,0.4557127891766498
7,0.2727,0.43039001572960756
7,0.2576,0.43039001572960756
5,0.2576,0.42722466904872725
3,0.2576,0.42405932236784694
1,0.2273,0.4208939756869667
2,0.2273,0.42247664902740684
0,0.2273,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.1818,0.4193113023465265
0,0.1667,0.4193113023465265
6,0.1818,0.4288073423891674
15,0.197,0.4430514024531287
12,0.2121,0.4383033824318083
22,0.2273,0.4541301158362097
18,0.2424,0.44779942247444915
8,0.2727,0.43197268907004766
14,0.2879,0.44146872911268853
15,0.303,0.4430514024531287
19,0.303,0.44938209581488925
15,0.3182,0.4430514024531287
25,0.303,0.4588781358575301
21,0.303,0.45254744249576956
17,0.303,0.446216749134009
5,0.3333,0.42722466904872725
6,0.3333,0.4288073423891674
0,0.2879,0.4193113023465265
1,0.2576,0.4208939756869667
1,0.2273,0.4208939756869667
0,0.2121,0.4193113023465265
0,0.2121,0.4193113023465265
2,0.2121,0.42247664902740684
1,0.2121,0.4208939756869667
0,0.2121,0.4193113023465265
4,0.2121,0.4256419957082871
5,0.197,0.42722466904872725
19,0.2121,0.44938209581488925
16,0.2576,0.44463407579356884
13,0.2727,0.4398860557722484
18,0.303,0.44779942247444915
29,0.3333,0.4652088292192907
24,0.303,0.45729546251708997
20,0.3333,0.4509647691553294
22,0.3939,0.4541301158362097
12,0.3939,0.4383033824318083
34,0.4091,0.4731221959214914
42,0.3636,0.4857835826450126
20,0.3333,0.4509647691553294
13,0.3636,0.4398860557722484
8,0.3636,0.43197268907004766
6,0.3636,0.4288073423891674
8,0.3333,0.43197268907004766
3,0.3485,0.42405932236784694
1,0.3485,0.4208939756869667
0,0.3485,0.4193113023465265
0,0.3485,0.4193113023465265
1,0.3485,0.4208939756869667
0,0.2879,0.4193113023465265
4,0.303,0.4256419957082871
8,0.3333,0.43197268907004766
16,0.3182,0.44463407579356884
7,0.303,0.43039001572960756
13,0.3182,0.4398860557722484
26,0.3182,0.4604608091979703
15,0.3333,0.4430514024531287
14,0.3485,0.44146872911268853
16,0.3333,0.44463407579356884
14,0.2576,0.44146872911268853
0,0.2727,0.4193113023465265
11,0.2727,0.4367207090913681
6,0.2576,0.4288073423891674
5,0.2576,0.42722466904872725
4,0.2121,0.4256419957082871
0,0.2273,0.4193113023465265
3,0.2273,0.42405932236784694
1,0.2121,0.4208939756869667
0,0.2273,0.4193113023465265
1,0.2273,0.4208939756869667
0,0.2273,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.2273,0.4193113023465265
2,0.2121,0.42247664902740684
5,0.2273,0.42722466904872725
7,0.2273,0.43039001572960756
6,0.2424,0.4288073423891674
15,0.2424,0.4430514024531287
6,0.2727,0.4288073423891674
17,0.2727,0.446216749134009
13,0.303,0.4398860557722484
27,0.303,0.46204348253841043
4,0.2727,0.4256419957082871
13,0.2879,0.4398860557722484
15,0.2879,0.4430514024531287
12,0.303,0.4383033824318083
12,0.303,0.4383033824318083
6,0.2576,0.4288073423891674
7,0.2727,0.43039001572960756
7,0.2727,0.43039001572960756
4,0.2576,0.4256419957082871
0,0.2576,0.4193113023465265
0,0.2576,0.4193113023465265
0,0.2576,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.2273,0.4193113023465265
1,0.2273,0.4208939756869667
2,0.2273,0.42247664902740684
4,0.2424,0.4256419957082871
8,0.2424,0.43197268907004766
11,0.2879,0.4367207090913681
12,0.303,0.4383033824318083
17,0.2879,0.446216749134009
15,0.303,0.4430514024531287
18,0.3333,0.44779942247444915
26,0.3333,0.4604608091979703
30,0.303,0.46679150255973084
42,0.303,0.4857835826450126
36,0.303,0.4762875426023717
36,0.303,0.4762875426023717
16,0.303,0.44463407579356884
2,0.3182,0.42247664902740684
9,0.3333,0.4335553624104878
10,0.303,0.43513803575092797
12,0.3182,0.4383033824318083
3,0.3333,0.42405932236784694
4,0.2727,0.4256419957082871
1,0.2424,0.4208939756869667
1,0.2424,0.4208939756869667
0,0.2424,0.4193113023465265
1,0.2424,0.4208939756869667
5,0.2727,0.42722466904872725
2,0.2727,0.42247664902740684
10,0.3182,0.43513803575092797
22,0.3485,0.4541301158362097
41,0.3485,0.48420090930457244
72,0.4091,0.533263782858217
84,0.3333,0.5522558629434986
56,0.3333,0.5079410094111746
97,0.303,0.5728306163692205
72,0.303,0.533263782858217
111,0.3939,0.5949880431353826
89,0.3939,0.5601692296456994
69,0.3939,0.5285157628368965
71,0.3333,0.5316811095177768
29,0.3182,0.4652088292192907
24,0.303,0.45729546251708997
14,0.303,0.44146872911268853
20,0.3182,0.4509647691553294
8,0.2879,0.43197268907004766
8,0.3182,0.43197268907004766
5,0.2727,0.42722466904872725
3,0.3333,0.42405932236784694
3,0.303,0.42405932236784694
1,0.2727,0.4208939756869667
10,0.2727,0.43513803575092797
13,0.303,0.4398860557722484
18,0.3333,0.44779942247444915
68,0.3182,0.5269330894964563
111,0.4091,0.5949880431353826
139,0.4242,0.6393028966677066
166,0.4394,0.6820350768595904
219,0.4394,0.7659167639029181
240,0.4545,0.7991529040521611
174,0.4545,0.6946964635831117
147,0.4545,0.6519642833912277
148,0.4545,0.6535469567316678
71,0.4545,0.5316811095177768
51,0.4242,0.5000276427089738
24,0.4242,0.45729546251708997
8,0.4242,0.43197268907004766
7,0.4091,0.43039001572960756
9,0.4091,0.4335553624104878
1,0.4091,0.4208939756869667
7,0.4091,0.43039001572960756
1,0.3939,0.4208939756869667
1,0.3939,0.4208939756869667
1,0.3939,0.4208939756869667
0,0.4091,0.4193113023465265
3,0.4242,0.42405932236784694
7,0.4394,0.43039001572960756
31,0.4545,0.468374175900171
24,0.4848,0.45729546251708997
35,0.5152,0.47470486926193156
58,0.6212,0.5111063560920549
59,0.6212,0.5126890294324951
47,0.6364,0.4936969493472133
47,0.6515,0.4936969493472133
47,0.6667,0.4936969493472133
59,0.6515,0.5126890294324951
83,0.6515,0.5506731896030586
78,0.6364,0.5427598229008578
51,0.6364,0.5000276427089738
40,0.6364,0.4826182359641323
19,0.6364,0.44938209581488925
17,0.6364,0.446216749134009
18,0.6212,0.44779942247444915
10,0.6212,0.43513803575092797
10,0.6212,0.43513803575092797
0,0.5152,0.4193113023465265
1,0.5152,0.4208939756869667
0,0.4848,0.4193113023465265
0,0.4545,0.4193113023465265
2,0.4697,0.42247664902740684
10,0.4697,0.43513803575092797
9,0.3939,0.4335553624104878
2,0.3182,0.42247664902740684
3,0.303,0.42405932236784694
1,0.2879,0.4208939756869667
6,0.303,0.4288073423891674
5,0.3333,0.42722466904872725
9,0.3182,0.4335553624104878
6,0.4091,0.4288073423891674
17,0.3939,0.446216749134009
27,0.4242,0.46204348253841043
19,0.3939,0.44938209581488925
12,0.3333,0.4383033824318083
4,0.3182,0.4256419957082871
8,0.2879,0.43197268907004766
3,0.303,0.42405932236784694
3,0.2879,0.42405932236784694
0,0.3182,0.4193113023465265
0,0.2727,0.4193113023465265
0,0.2424,0.4193113023465265
0,0.2727,0.4193113023465265
0,0.2424,0.4193113023465265
1,0.2576,0.4208939756869667
4,0.2576,0.4256419957082871
3,0.2727,0.42405932236784694
17,0.303,0.446216749134009
8,0.3333,0.43197268907004766
21,0.4091,0.45254744249576956
23,0.4242,0.4557127891766498
22,0.4394,0.4541301158362097
29,0.4545,0.4652088292192907
35,0.4848,0.47470486926193156
34,0.5,0.4731221959214914
27,0.5152,0.46204348253841043
53,0.5,0.5031929893898541
43,0.5,0.4873662559854527
36,0.4848,0.4762875426023717
15,0.4545,0.4430514024531287
18,0.4545,0.44779942247444915
13,0.4545,0.4398860557722484
11,0.4545,0.4367207090913681
5,0.4545,0.42722466904872725
2,0.4242,0.42247664902740684
0,0.4242,0.4193113023465265
0,0.3485,0.4193113023465265
0,0.3333,0.4193113023465265
0,0.3182,0.4193113023465265
5,0.303,0.42722466904872725
8,0.3333,0.43197268907004766
23,0.3485,0.4557127891766498
15,0.4091,0.4430514024531287
29,0.4242,0.4652088292192907
36,0.4545,0.4762875426023717
39,0.4545,0.4810355626236921
36,0.5,0.4762875426023717
46,0.5303,0.49211427600677315
27,0.6212,0.46204348253841043
52,0.6212,0.501610316049414
63,0.5,0.5190197227942556
68,0.4697,0.5269330894964563
34,0.4545,0.4731221959214914
37,0.4394,0.47787021594281187
19,0.4394,0.44938209581488925
18,0.4091,0.44779942247444915
9,0.3939,0.4335553624104878
4,0.3485,0.4256419957082871
3,0.3333,0.42405932236784694
3,0.3333,0.42405932236784694
0,0.3333,0.4193113023465265
0,0.3333,0.4193113023465265
1,0.3182,0.4208939756869667
2,0.3636,0.42247664902740684
4,0.3333,0.4256419957082871
13,0.3333,0.4398860557722484
17,0.3485,0.446216749134009
10,0.3333,0.43513803575092797
19,0.4091,0.44938209581488925
29,0.3939,0.4652088292192907
7,0.3333,0.43039001572960756
2,0.3182,0.42247664902740684
1,0.3182,0.4208939756869667
2,0.303,0.42247664902740684
10,0.303,0.43513803575092797
8,0.303,0.43197268907004766
1,0.2727,0.4208939756869667
12,0.2727,0.4383033824318083
11,0.2879,0.4367207090913681
9,0.2727,0.4335553624104878
4,0.2879,0.4256419957082871
5,0.2879,0.42722466904872725
3,0.303,0.42405932236784694
2,0.303,0.42247664902740684
3,0.2879,0.42405932236784694
0,0.2727,0.4193113023465265
0,0.2879,0.4193113023465265
0,0.2879,0.4193113023465265
8,0.303,0.43197268907004766
7,0.303,0.43039001572960756
27,0.3485,0.46204348253841043
43,0.3333,0.4873662559854527
51,0.3636,0.5000276427089738
79,0.3485,0.5443424962412979
114,0.3788,0.5997360631567029
94,0.3485,0.5680825963479
85,0.3788,0.5538385362839388
73,0.3939,0.534846456198657
128,0.3939,0.621893489922865
48,0.3939,0.49527962268765346
47,0.3939,0.4936969493472133
19,0.3939,0.44938209581488925
10,0.3485,0.43513803575092797
21,0.3485,0.45254744249576956
12,0.3939,0.4383033824318083
5,0.3939,0.42722466904872725
6,0.3939,0.4288073423891674
12,0.3939,0.4383033824318083
5,0.3939,0.42722466904872725
3,0.3636,0.42405932236784694
0,0.3636,0.4193113023465265
0,0.3636,0.4193113023465265
3,0.3636,0.42405932236784694
17,0.3939,0.446216749134009
31,0.3939,0.468374175900171
69,0.4091,0.5285157628368965
93,0.4091,0.5664999230074599
94,0.4242,0.5680825963479
121,0.4545,0.610814776539784
148,0.4848,0.6535469567316678
156,0.4848,0.666208343455189
135,0.5,0.632972203305946
84,0.5,0.5522558629434986
103,0.4848,0.5823266564118614
47,0.4848,0.4936969493472133
21,0.4545,0.45254744249576956
18,0.4394,0.44779942247444915
12,0.4394,0.4383033824318083
5,0.4545,0.42722466904872725
7,0.4697,0.43039001572960756
1,0.4545,0.4208939756869667
7,0.4545,0.43039001572960756
0,0.4545,0.4193113023465265
1,0.4545,0.4208939756869667
2,0.4545,0.42247664902740684
12,0.4848,0.4383033824318083
28,0.5,0.4636261558788506
33,0.5303,0.47153952258105125
41,0.5303,0.48420090930457244
45,0.5909,0.490531602666333
37,0.5909,0.47787021594281187
62,0.6061,0.5174370494538154
60,0.6667,0.5142717027729352
56,0.6667,0.5079410094111746
73,0.6667,0.534846456198657
100,0.6667,0.577578636390541
93,0.6667,0.5664999230074599
73,0.6667,0.534846456198657
44,0.6364,0.48894892932589284
39,0.6212,0.4810355626236921
25,0.6212,0.4588781358575301
16,0.5455,0.44463407579356884
11,0.6212,0.4367207090913681
6,0.6212,0.4288073423891674
7,0.6212,0.43039001572960756
0,0.5455,0.4193113023465265
4,0.5303,0.4256419957082871
1,0.5152,0.4208939756869667
3,0.5152,0.42405932236784694
12,0.5152,0.4383033824318083
15,0.4697,0.4430514024531287
4,0.4545,0.4256419957082871
6,0.4848,0.4288073423891674
11,0.5,0.4367207090913681
9,0.5303,0.4335553624104878
22,0.5152,0.4541301158362097
16,0.4848,0.44463407579356884
24,0.4697,0.45729546251708997
19,0.4697,0.44938209581488925
29,0.4394,0.4652088292192907
21,0.4394,0.45254744249576956
3,0.4242,0.42405932236784694
9,0.4242,0.4335553624104878
10,0.4242,0.43513803575092797
7,0.4091,0.43039001572960756
8,0.4091,0.43197268907004766
3,0.4091,0.42405932236784694
0,0.4091,0.4193113023465265
0,0.4091,0.4193113023465265
0,0.4091,0.4193113023465265
1,0.4091,0.4208939756869667
1,0.3939,0.4208939756869667
1,0.3939,0.4208939756869667
3,0.3485,0.42405932236784694
6,0.3939,0.4288073423891674
2,0.3939,0.42247664902740684
4,0.4091,0.4256419957082871
4,0.4242,0.4256419957082871
12,0.4242,0.4383033824318083
6,0.4394,0.4288073423891674
24,0.4242,0.45729546251708997
12,0.4394,0.4383033824318083
23,0.4545,0.4557127891766498
25,0.4545,0.4588781358575301
28,0.4394,0.4636261558788506
15,0.4394,0.4430514024531287
7,0.4394,0.43039001572960756
17,0.4242,0.446216749134009
10,0.4242,0.43513803575092797
5,0.4091,0.42722466904872725
3,0.3939,0.42405932236784694
1,0.3939,0.4208939756869667
0,0.3485,0.4193113023465265
0,0.3333,0.4193113023465265
1,0.3636,0.4208939756869667
2,0.3485,0.42247664902740684
4,0.3485,0.4256419957082871
11,0.3939,0.4367207090913681
21,0.4242,0.45254744249576956
18,0.4545,0.44779942247444915
21,0.4848,0.45254744249576956
28,0.5,0.4636261558788506
35,0.5152,0.47470486926193156
38,0.5303,0.479452889283252
36,0.5303,0.4762875426023717
57,0.6212,0.5095236827516147
49,0.6061,0.4968622960280936
50,0.6061,0.4984449693685337
47,0.5303,0.4936969493472133
37,0.5152,0.47787021594281187
22,0.4848,0.4541301158362097
19,0.4545,0.44938209581488925
22,0.4697,0.4541301158362097
7,0.4545,0.43039001572960756
6,0.4394,0.4288073423891674
6,0.4394,0.4288073423891674
8,0.4091,0.43197268907004766
0,0.4091,0.4193113023465265
0,0.3939,0.4193113023465265
2,0.3636,0.42247664902740684
5,0.3636,0.42722466904872725
10,0.4091,0.43513803575092797
21,0.4394,0.45254744249576956
16,0.4848,0.44463407579356884
31,0.4848,0.468374175900171
41,0.5,0.48420090930457244
45,0.5,0.490531602666333
47,0.5152,0.4936969493472133
57,0.5152,0.5095236827516147
50,0.5152,0.4984449693685337
70,0.5,0.5300984361773367
64,0.4848,0.5206023961346957
47,0.4545,0.4936969493472133
41,0.4242,0.48420090930457244
26,0.4091,0.4604608091979703
25,0.4091,0.4588781358575301
16,0.3939,0.44463407579356884
8,0.3485,0.43197268907004766
7,0.3485,0.43039001572960756
5,0.3333,0.42722466904872725
5,0.3485,0.42722466904872725
5,0.3485,0.42722466904872725
1,0.3485,0.4208939756869667
1,0.3939,0.4208939756869667
1,0.4091,0.4208939756869667
3,0.4091,0.42405932236784694
7,0.4091,0.43039001572960756
2,0.4091,0.42247664902740684
1,0.4242,0.4208939756869667
4,0.4242,0.4256419957082871
6,0.4545,0.4288073423891674
9,0.4545,0.4335553624104878
14,0.5,0.44146872911268853
16,0.5,0.44463407579356884
6,0.4848,0.4288073423891674
1,0.4848,0.4208939756869667
6,0.4848,0.4288073423891674
9,0.5,0.4335553624104878
4,0.4394,0.4256419957082871
1,0.4394,0.4208939756869667
2,0.4242,0.42247664902740684
5,0.4394,0.42722466904872725
4,0.4394,0.4256419957082871
6,0.4242,0.4288073423891674
4,0.4091,0.4256419957082871
12,0.4091,0.4383033824318083
2,0.3636,0.42247664902740684
2,0.3485,0.42247664902740684
3,0.3182,0.42405932236784694
2,0.3333,0.42247664902740684
7,0.3939,0.43039001572960756
31,0.4091,0.468374175900171
91,0.4242,0.5633345763265796
119,0.4545,0.6076494298589037
167,0.4545,0.6836177502000306
181,0.4848,0.7057751769661926
170,0.5,0.688365770221351
179,0.5152,0.7026098302853123
161,0.5152,0.6741217101573898
143,0.5303,0.6456335900294672
102,0.5303,0.5807439830714212
75,0.5303,0.5380118028795373
44,0.5,0.48894892932589284
13,0.4848,0.4398860557722484
21,0.4848,0.45254744249576956
19,0.4394,0.44938209581488925
15,0.4545,0.4430514024531287
11,0.4545,0.4367207090913681
14,0.4242,0.44146872911268853
6,0.4242,0.4288073423891674
2,0.4091,0.42247664902740684
0,0.4091,0.4193113023465265
3,0.4091,0.42405932236784694
12,0.4545,0.4383033824318083
20,0.4545,0.4509647691553294
37,0.4848,0.47787021594281187
41,0.5,0.48420090930457244
36,0.5152,0.4762875426023717
60,0.5303,0.5142717027729352
41,0.5303,0.48420090930457244
49,0.5455,0.4968622960280936
64,0.6212,0.5206023961346957
40,0.6212,0.4826182359641323
66,0.5455,0.523767742815576
41,0.6212,0.48420090930457244
42,0.5303,0.4857835826450126
29,0.6212,0.4652088292192907
20,0.5303,0.4509647691553294
9,0.5,0.4335553624104878
11,0.4848,0.4367207090913681
2,0.4848,0.42247664902740684
5,0.4545,0.42722466904872725
8,0.4545,0.43197268907004766
0,0.4697,0.4193113023465265
1,0.4545,0.4208939756869667
1,0.4545,0.4208939756869667
2,0.4697,0.42247664902740684
22,0.5,0.4541301158362097
20,0.4848,0.4509647691553294
23,0.5,0.4557127891766498
15,0.4848,0.4430514024531287
19,0.5152,0.44938209581488925
19,0.5152,0.44938209581488925
26,0.5152,0.4604608091979703
19,0.5152,0.44938209581488925
44,0.5152,0.48894892932589284
30,0.5303,0.46679150255973084
39,0.5303,0.4810355626236921
44,0.5152,0.48894892932589284
28,0.4848,0.4636261558788506
20,0.4848,0.4509647691553294
8,0.4848,0.43197268907004766
3,0.4697,0.42405932236784694
11,0.4545,0.4367207090913681
4,0.4394,0.4256419957082871
2,0.4242,0.42247664902740684
0,0.4242,0.4193113023465265
0,0.4242,0.4193113023465265
5,0.4091,0.42722466904872725
1,0.4091,0.4208939756869667
2,0.4242,0.42247664902740684
26,0.4394,0.4604608091979703
22,0.6061,0.4541301158362097
27,0.6212,0.46204348253841043
45,0.6061,0.490531602666333
31,0.6061,0.468374175900171
28,0.6515,0.4636261558788506
42,0.6515,0.4857835826450126
33,0.6515,0.47153952258105125
32,0.6667,0.46995684924061115
54,0.6667,0.5047756627302943
34,0.6515,0.4731221959214914
56,0.6515,0.5079410094111746
74,0.6364,0.5364291295390972
31,0.6212,0.468374175900171
38,0.6212,0.479452889283252
12,0.6212,0.4383033824318083
14,0.6212,0.44146872911268853
11,0.5303,0.4367207090913681
6,0.5,0.4288073423891674
3,0.4848,0.42405932236784694
4,0.4545,0.4256419957082871
2,0.4394,0.42247664902740684
0,0.4242,0.4193113023465265
2,0.4091,0.42247664902740684
15,0.4242,0.4430514024531287
19,0.4091,0.44938209581488925
18,0.4242,0.44779942247444915
25,0.4242,0.4588781358575301
34,0.4394,0.4731221959214914
49,0.4545,0.4968622960280936
55,0.4697,0.5063583360707344
68,0.4848,0.5269330894964563
69,0.5,0.5285157628368965
66,0.5,0.523767742815576
79,0.4848,0.5443424962412979
71,0.4848,0.5316811095177768
52,0.4545,0.501610316049414
28,0.4394,0.4636261558788506
25,0.4242,0.4588781358575301
31,0.4242,0.468374175900171
13,0.4091,0.4398860557722484
3,0.3485,0.42405932236784694
2,0.3333,0.42247664902740684
2,0.3333,0.42247664902740684
0,0.3333,0.4193113023465265
1,0.3182,0.4208939756869667
0,0.3182,0.4193113023465265
2,0.3182,0.42247664902740684
5,0.3182,0.42722466904872725
15,0.3182,0.4430514024531287
17,0.303,0.446216749134009
32,0.3485,0.46995684924061115
23,0.3333,0.4557127891766498
19,0.3333,0.44938209581488925
3,0.3333,0.42405932236784694
3,0.3182,0.42405932236784694
13,0.3333,0.4398860557722484
4,0.3333,0.4256419957082871
6,0.303,0.4288073423891674
4,0.303,0.4256419957082871
7,0.303,0.43039001572960756
8,0.303,0.43197268907004766
5,0.303,0.42722466904872725
3,0.303,0.42405932236784694
0,0.3333,0.4193113023465265
0,0.3182,0.4193113023465265
5,0.3182,0.42722466904872725
3,0.3333,0.42405932236784694
0,0.3333,0.4193113023465265
2,0.3636,0.42247664902740684
1,0.3636,0.4208939756869667
0,0.3333,0.4193113023465265
2,0.3333,0.42247664902740684
15,0.3333,0.4430514024531287
13,0.3939,0.4398860557722484
36,0.4242,0.4762875426023717
68,0.4545,0.5269330894964563
94,0.5,0.5680825963479
126,0.5,0.6187281432419847
182,0.5455,0.7073578503066327
171,0.5909,0.6899484435617912
180,0.5909,0.7041925036257525
168,0.5909,0.6852004235404707
149,0.5455,0.655129630072108
84,0.5303,0.5522558629434986
45,0.5152,0.490531602666333
32,0.5303,0.46995684924061115
55,0.5455,0.5063583360707344
31,0.5152,0.468374175900171
30,0.5,0.46679150255973084
14,0.4848,0.44146872911268853
27,0.4848,0.46204348253841043
4,0.4848,0.4256419957082871
0,0.4848,0.4193113023465265
5,0.4848,0.42722466904872725
10,0.4848,0.43513803575092797
16,0.4848,0.44463407579356884
38,0.5,0.479452889283252
73,0.5303,0.534846456198657
118,0.5758,0.6060667565184635
124,0.6212,0.6155627965611044
168,0.6364,0.6852004235404707
205,0.6515,0.7437593371367561
197,0.6515,0.7310979504132349
167,0.6212,0.6836177502000306
162,0.6667,0.6757043834978298
142,0.6212,0.644050916689027
96,0.6061,0.5712479430287803
62,0.5606,0.5174370494538154
34,0.5606,0.4731221959214914
8,0.5152,0.43197268907004766
5,0.5152,0.42722466904872725
5,0.5152,0.42722466904872725
2,0.5,0.42247664902740684
2,0.5152,0.42247664902740684
1,0.5152,0.4208939756869667
2,0.4848,0.42247664902740684
1,0.5,0.4208939756869667
3,0.4545,0.42405932236784694
7,0.4848,0.43039001572960756
13,0.5,0.4398860557722484
27,0.5303,0.46204348253841043
27,0.5606,0.46204348253841043
61,0.6061,0.5158543761133754
53,0.6061,0.5031929893898541
48,0.6212,0.49527962268765346
57,0.6515,0.5095236827516147
47,0.6667,0.4936969493472133
50,0.6667,0.4984449693685337
41,0.6515,0.48420090930457244
80,0.6515,0.5459251695817381
74,0.6364,0.5364291295390972
62,0.6212,0.5174370494538154
42,0.6212,0.4857835826450126
41,0.6061,0.48420090930457244
23,0.5909,0.4557127891766498
9,0.5455,0.4335553624104878
10,0.6061,0.43513803575092797
16,0.5909,0.44463407579356884
17,0.5303,0.446216749134009
17,0.5152,0.446216749134009
2,0.5303,0.42247664902740684
0,0.5152,0.4193113023465265
0,0.5303,0.4193113023465265
16,0.5455,0.44463407579356884
32,0.5455,0.46995684924061115
35,0.6061,0.47470486926193156
22,0.6212,0.4541301158362097
40,0.6364,0.4826182359641323
40,0.6515,0.4826182359641323
37,0.6667,0.47787021594281187
40,0.6667,0.4826182359641323
34,0.6515,0.4731221959214914
40,0.6515,0.4826182359641323
66,0.6364,0.523767742815576
65,0.6364,0.5221850694751359
42,0.6061,0.4857835826450126
35,0.6061,0.47470486926193156
33,0.5909,0.47153952258105125
32,0.5606,0.46995684924061115
7,0.5606,0.43039001572960756
3,0.5606,0.42405932236784694
2,0.5606,0.42247664902740684
0,0.5455,0.4193113023465265
3,0.5455,0.42405932236784694
0,0.5303,0.4193113023465265
1,0.5303,0.4208939756869667
5,0.5303,0.42722466904872725
17,0.5455,0.446216749134009
31,0.5455,0.468374175900171
20,0.5455,0.4509647691553294
26,0.5758,0.4604608091979703
53,0.5909,0.5031929893898541
38,0.6061,0.479452889283252
31,0.5909,0.468374175900171
29,0.6364,0.4652088292192907
18,0.6515,0.44779942247444915
29,0.6515,0.4652088292192907
63,0.6061,0.5190197227942556
46,0.6061,0.49211427600677315
40,0.5909,0.4826182359641323
30,0.5758,0.46679150255973084
19,0.5606,0.44938209581488925
18,0.5606,0.44779942247444915
25,0.5606,0.4588781358575301
13,0.5909,0.4398860557722484
8,0.5758,0.43197268907004766
14,0.5758,0.44146872911268853
2,0.5909,0.42247664902740684
4,0.5758,0.4256419957082871
0,0.5758,0.4193113023465265
7,0.5909,0.43039001572960756
14,0.5909,0.44146872911268853
31,0.6061,0.468374175900171
18,0.5606,0.44779942247444915
9,0.5606,0.4335553624104878
10,0.5758,0.43513803575092797
23,0.5909,0.4557127891766498
18,0.5758,0.44779942247444915
21,0.5758,0.45254744249576956
46,0.6212,0.49211427600677315
42,0.5909,0.4857835826450126
49,0.6212,0.4968622960280936
44,0.6212,0.48894892932589284
57,0.6212,0.5095236827516147
49,0.5455,0.4968622960280936
27,0.5303,0.46204348253841043
34,0.5152,0.4731221959214914
29,0.5152,0.4652088292192907
11,0.5,0.4367207090913681
10,0.4848,0.43513803575092797
2,0.4545,0.42247664902740684
1,0.4545,0.4208939756869667
0,0.4545,0.4193113023465265
0,0.4545,0.4193113023465265
4,0.4848,0.4256419957082871
18,0.5,0.44779942247444915
35,0.5152,0.47470486926193156
45,0.5152,0.490531602666333
57,0.5303,0.5095236827516147
49,0.6212,0.4968622960280936
